perturbation,text_id,крупный,мелкий,средний
shuffle_within_sentences,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,6.6,49.68,17.53
shuffle_within_sentences,coling::564547e8-c996-4ee6-8beb-abfe80624a51,-6.49,35.84,-5.97
shuffle_within_sentences,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,-10.33,46.19,-3.75
shuffle_within_sentences,coling::5895f991-9d37-49fe-9f39-eeff324a797c,-18.68,52.49,-3.49
shuffle_within_sentences,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,-6.94,66.07,-1.22
shuffle_within_sentences,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,-25.77,22.47,-13.34
shuffle_within_sentences,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,7.12,38.74,5.48
shuffle_within_sentences,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-27.23,15.86,-15.91
shuffle_within_sentences,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,-7.56,34.6,-0.52
shuffle_within_sentences,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,-16.09,33.2,-10.98
shuffle_within_sentences,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,-11.68,33.96,-0.42
shuffle_within_sentences,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,-9.72,23.14,0.7
shuffle_within_sentences,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,-7.21,33.57,-5.55
shuffle_within_sentences,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,13.67,29.67,14.19
shuffle_within_sentences,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,-17.27,10.59,-4.63
shuffle_within_sentences,coling::6ea6d618-d59e-455d-a265-490e14187344,-21.93,57.59,5.09
shuffle_within_sentences,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,-3.9,28.67,6.93
shuffle_within_sentences,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,-13.56,61.88,0.74
shuffle_within_sentences,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,-16.56,35.89,-12.0
shuffle_within_sentences,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-18.69,38.04,-17.24
shuffle_within_sentences,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,-21.82,13.95,-18.02
shuffle_within_sentences,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,-19.66,66.15,4.59
shuffle_within_sentences,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-13.4,42.17,-12.82
shuffle_within_sentences,coling::78c59284-8d42-44bc-9994-350a50f2de49,-27.16,50.9,-1.31
shuffle_within_sentences,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,-20.56,44.1,-10.36
shuffle_within_sentences,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,-4.53,27.19,5.88
shuffle_within_sentences,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,1.4,59.17,8.15
shuffle_within_sentences,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,9.51,23.88,-6.17
shuffle_within_sentences,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,4.48,84.2,12.72
shuffle_within_sentences,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,-11.07,18.11,-10.42
shuffle_within_sentences,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,-19.53,33.01,-1.86
shuffle_within_sentences,coling::8986a229-067f-4f9d-8d01-514889d3d128,-21.66,43.37,-11.61
shuffle_within_sentences,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,-19.73,67.39,-3.53
shuffle_within_sentences,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,-29.15,25.64,-11.04
shuffle_within_sentences,coling::8df379b4-a387-496d-947d-b224f86ba11c,-8.45,66.08,-4.35
shuffle_within_sentences,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,6.73,43.99,8.75
shuffle_within_sentences,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,-20.65,90.87,3.69
shuffle_within_sentences,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,-4.78,13.95,-6.91
shuffle_within_sentences,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,-8.09,55.35,-4.12
shuffle_within_sentences,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,-32.24,6.56,-18.96
shuffle_within_sentences,coling::9e189795-5152-41d4-9713-20ef5189d721,-5.1,46.77,-0.77
shuffle_within_sentences,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,-21.86,41.56,-12.08
shuffle_within_sentences,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,-17.91,33.09,-8.23
shuffle_within_sentences,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,-16.38,51.7,-12.69
shuffle_within_sentences,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,-10.94,14.28,-23.25
shuffle_within_sentences,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,-2.21,9.24,-4.78
shuffle_within_sentences,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,-25.72,23.49,-22.07
shuffle_within_sentences,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,2.15,19.25,-4.32
shuffle_within_sentences,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,-18.04,48.22,-9.63
shuffle_within_sentences,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,-30.71,45.23,-16.54
shuffle_within_sentences,coling::ae050f0f-463e-4780-8638-108ef778c14e,15.85,37.12,0.82
shuffle_within_sentences,coling::b1217276-7bc0-4410-b466-8118c7036ee5,-1.62,39.1,19.96
shuffle_within_sentences,coling::b21c6524-7e1a-4589-933c-d0152005962d,-31.2,29.6,-14.09
shuffle_within_sentences,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,6.7,37.74,-6.0
shuffle_within_sentences,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,-6.31,23.82,-2.62
shuffle_within_sentences,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,-16.68,61.71,3.57
shuffle_within_sentences,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,-23.42,43.78,-12.33
shuffle_within_sentences,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,14.35,52.66,7.31
shuffle_within_sentences,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,-23.79,38.76,-13.66
shuffle_within_sentences,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,-17.63,39.52,-6.53
shuffle_within_sentences,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,6.52,16.89,10.36
shuffle_within_sentences,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,-31.06,46.4,-11.72
shuffle_within_sentences,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,-19.91,20.88,-17.6
shuffle_within_sentences,coling::c986a4de-fede-44ef-b275-ef7634245f1b,-14.25,75.29,21.47
shuffle_within_sentences,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,8.6,23.27,-1.59
shuffle_within_sentences,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,-14.6,40.01,-10.79
shuffle_within_sentences,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,-27.42,44.76,-14.97
shuffle_within_sentences,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,-18.92,40.25,-8.39
shuffle_within_sentences,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,0.15,39.9,6.67
shuffle_within_sentences,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,-7.64,43.46,0.27
shuffle_within_sentences,coling::dc12cc52-6173-4721-b8be-42699b3cf392,-5.73,53.59,-8.95
shuffle_within_sentences,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,-11.69,31.41,-9.77
shuffle_within_sentences,coling::df393828-70be-448f-bbdb-11367e15a5fb,-5.47,53.66,-1.04
shuffle_within_sentences,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,-22.29,48.57,-12.06
shuffle_within_sentences,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,-20.4,38.06,-10.19
shuffle_within_sentences,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,-9.94,46.47,-5.69
shuffle_within_sentences,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,-16.78,22.54,-6.53
shuffle_within_sentences,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,-7.66,68.44,5.54
shuffle_within_sentences,coling::f2d66835-0de6-4a50-b3da-a170f0608965,-3.73,62.38,10.91
shuffle_within_sentences,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,-10.53,49.74,-2.28
shuffle_within_sentences,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-23.4,31.34,-5.37
shuffle_within_sentences,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,7.31,47.97,3.96
shuffle_within_sentences,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,-21.15,25.06,-12.12
shuffle_words,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,-19.61,46.42,-12.8
shuffle_words,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,-22.79,52.86,-15.74
shuffle_words,coling::040c1d28-4583-4101-87e6-0631f517d0b5,-6.0,9.68,-5.6
shuffle_words,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,-4.77,40.14,-10.01
shuffle_words,coling::07106895-c293-4117-be28-f75985334b33,-20.74,20.61,-6.16
shuffle_words,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,-2.06,59.65,3.04
shuffle_words,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-28.73,76.46,-6.4
shuffle_words,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,-8.58,54.93,0.25
shuffle_words,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,-3.34,68.85,-2.99
shuffle_words,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,-13.05,24.06,-7.16
shuffle_words,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,-4.11,31.87,-0.29
shuffle_words,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,-4.8,41.61,-0.4
shuffle_words,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,13.2,3.65,10.34
shuffle_words,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,-23.92,45.18,1.85
shuffle_words,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,-19.74,49.85,-5.34
shuffle_words,coling::1eb5e451-a672-4645-8dea-c413ad11c953,-0.88,30.73,2.66
shuffle_words,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,-27.75,23.31,-10.76
shuffle_words,coling::22aa3208-6e8c-4005-9386-819f202c1c74,-28.77,83.4,-13.37
shuffle_words,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,-14.63,68.31,-6.83
shuffle_words,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-15.08,10.93,-8.95
shuffle_words,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-26.89,53.03,-9.08
shuffle_words,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,-21.87,39.95,-8.5
shuffle_words,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,-19.29,10.28,-3.01
shuffle_words,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,5.92,18.55,9.63
shuffle_words,coling::33c5609d-3402-4e52-abb9-f74944f2418e,-17.56,28.94,-7.97
shuffle_words,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-25.81,22.65,-20.71
shuffle_words,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,-4.1,32.75,-7.38
shuffle_words,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,-5.77,58.1,-10.75
shuffle_words,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,-14.75,53.26,-9.44
shuffle_words,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,-22.73,19.16,-14.41
shuffle_words,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,-7.75,52.69,7.76
shuffle_words,coling::46555368-c6ff-46dc-88fc-bf38c422299b,-10.68,49.97,-13.14
shuffle_words,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,-13.83,75.67,-9.96
shuffle_words,coling::49a2d576-81e8-4b16-889d-beb4a986f322,-10.83,64.59,2.64
shuffle_words,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,-14.55,24.55,-0.62
shuffle_words,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,-11.55,40.13,-5.79
shuffle_words,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,-23.54,35.43,-16.42
shuffle_words,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,-4.76,16.04,-2.37
shuffle_words,coling::564547e8-c996-4ee6-8beb-abfe80624a51,-17.92,17.61,-12.9
shuffle_words,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,-15.64,51.59,-11.49
shuffle_words,coling::5895f991-9d37-49fe-9f39-eeff324a797c,-6.46,51.74,-9.33
shuffle_words,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,6.71,58.22,3.73
shuffle_words,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,-32.06,41.48,-24.26
shuffle_words,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,-11.92,35.79,-3.41
shuffle_words,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-31.57,21.07,-21.67
shuffle_words,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,-20.63,47.5,-8.57
shuffle_words,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,-11.61,40.57,-15.05
shuffle_words,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,0.33,27.86,8.8
shuffle_words,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,-14.97,16.57,2.96
shuffle_words,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,8.11,76.38,-1.75
shuffle_words,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,-2.8,16.22,6.15
shuffle_words,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,-1.46,17.41,-1.38
shuffle_words,coling::6ea6d618-d59e-455d-a265-490e14187344,-12.96,62.05,5.89
shuffle_words,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,-18.91,9.52,4.23
shuffle_words,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,-20.17,49.8,1.64
shuffle_words,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,-18.08,19.28,-11.45
shuffle_words,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-18.56,30.03,-14.3
shuffle_words,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,-16.99,13.65,-15.96
shuffle_words,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,-18.03,71.7,1.31
shuffle_words,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-23.1,29.83,-15.11
shuffle_words,coling::78c59284-8d42-44bc-9994-350a50f2de49,-27.44,28.09,-10.32
shuffle_words,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,-9.79,52.75,-0.64
shuffle_words,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,-0.05,52.02,21.72
shuffle_words,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,-0.78,49.28,10.95
shuffle_words,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,-12.85,15.24,-12.12
shuffle_words,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,-13.44,60.43,6.77
shuffle_words,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,-12.52,19.37,-13.12
shuffle_words,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,-25.76,40.2,-5.53
shuffle_words,coling::8986a229-067f-4f9d-8d01-514889d3d128,-13.55,37.62,-3.16
shuffle_words,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,-28.43,30.87,-16.05
shuffle_words,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,-33.18,34.74,-6.61
shuffle_words,coling::8df379b4-a387-496d-947d-b224f86ba11c,-23.41,92.25,-5.38
shuffle_words,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,22.56,72.97,5.9
shuffle_words,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,-16.95,66.85,4.93
shuffle_words,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,-9.46,0.94,-6.35
shuffle_words,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,-0.61,39.26,8.18
shuffle_words,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,-36.65,28.68,-17.58
shuffle_words,coling::9e189795-5152-41d4-9713-20ef5189d721,-18.85,57.65,-11.23
shuffle_words,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,-26.68,18.94,-12.37
shuffle_words,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,-16.18,35.1,-6.76
shuffle_words,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,-3.47,53.91,-3.73
shuffle_words,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,-23.4,10.61,-27.01
shuffle_words,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,-3.44,39.22,-1.73
shuffle_words,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,-23.89,22.87,-20.71
shuffle_words,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,-7.5,27.56,-1.39
shuffle_words,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,-5.44,70.61,-3.66
shuffle_words,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,-29.75,19.12,-22.33
shuffle_words,coling::ae050f0f-463e-4780-8638-108ef778c14e,18.03,40.5,9.04
shuffle_words,coling::b1217276-7bc0-4410-b466-8118c7036ee5,-2.26,29.27,9.37
shuffle_words,coling::b21c6524-7e1a-4589-933c-d0152005962d,-30.87,29.28,-10.25
shuffle_words,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,-9.45,65.3,-6.02
shuffle_words,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,-15.15,32.83,8.07
shuffle_words,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,-10.88,45.58,4.85
shuffle_words,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,-16.22,38.44,-9.47
shuffle_words,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,8.49,13.6,-0.54
shuffle_words,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,-22.54,19.73,-18.36
shuffle_words,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,-12.56,33.06,-5.44
shuffle_words,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,-15.76,16.84,-3.91
shuffle_words,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,-31.9,31.33,-17.37
shuffle_words,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,-7.5,20.4,-5.97
shuffle_words,coling::c986a4de-fede-44ef-b275-ef7634245f1b,-9.02,97.97,23.76
shuffle_words,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,2.27,34.85,-1.43
shuffle_words,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,-16.74,34.74,-14.19
shuffle_words,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,-24.66,56.11,-11.22
shuffle_words,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,-9.49,60.26,-7.99
shuffle_words,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,-13.23,44.6,-3.48
shuffle_words,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,-18.5,68.5,-9.58
shuffle_words,coling::dc12cc52-6173-4721-b8be-42699b3cf392,-29.98,30.88,-27.1
shuffle_words,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,-15.94,21.69,-18.58
shuffle_words,coling::df393828-70be-448f-bbdb-11367e15a5fb,-8.09,74.93,-6.03
shuffle_words,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,-11.71,50.1,-9.35
shuffle_words,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,-27.41,32.57,-20.94
shuffle_words,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,4.7,56.71,0.48
shuffle_words,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,-15.97,19.44,0.46
shuffle_words,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,-9.97,59.42,5.91
shuffle_words,coling::f2d66835-0de6-4a50-b3da-a170f0608965,-13.43,51.74,6.55
shuffle_words,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,-8.44,21.35,-8.07
shuffle_words,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,-22.04,32.12,-2.31
shuffle_words,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,5.46,25.34,5.67
shuffle_words,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,-16.08,42.95,-7.43
splice_pairs,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,-2.02,15.49,18.02
splice_pairs,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,6.39,6.36,14.55
splice_pairs,coling::040c1d28-4583-4101-87e6-0631f517d0b5,-0.04,23.03,15.59
splice_pairs,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,3.08,-21.33,4.72
splice_pairs,coling::07106895-c293-4117-be28-f75985334b33,-12.07,-1.26,12.06
splice_pairs,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,36.21,15.3,35.47
splice_pairs,coling::0b4651e6-8f56-467b-81ae-810fa7819810,-16.14,23.55,22.06
splice_pairs,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,-0.69,20.8,18.85
splice_pairs,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,18.54,26.61,14.51
splice_pairs,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,-9.4,9.66,21.8
splice_pairs,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,-4.84,7.99,12.75
splice_pairs,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,4.45,-11.33,8.5
splice_pairs,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,17.52,11.15,23.61
splice_pairs,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,-10.17,21.22,16.74
splice_pairs,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,-18.34,9.18,7.58
splice_pairs,coling::1eb5e451-a672-4645-8dea-c413ad11c953,12.86,-5.91,19.61
splice_pairs,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,6.8,28.57,18.02
splice_pairs,coling::22aa3208-6e8c-4005-9386-819f202c1c74,-16.7,15.22,6.43
splice_pairs,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,17.5,38.64,59.21
splice_pairs,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,-1.36,-1.73,6.66
splice_pairs,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,-4.6,28.39,19.69
splice_pairs,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,5.35,24.75,19.45
splice_pairs,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,3.68,15.49,18.93
splice_pairs,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,14.43,26.75,22.37
splice_pairs,coling::33c5609d-3402-4e52-abb9-f74944f2418e,-12.32,34.95,11.77
splice_pairs,coling::365ba259-c2eb-480e-84d9-eab251a43b47,-21.25,24.1,7.87
splice_pairs,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,25.45,28.33,31.38
splice_pairs,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,38.71,3.56,19.08
splice_pairs,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,-4.98,17.81,12.33
splice_pairs,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,-7.96,-3.05,4.92
splice_pairs,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,19.71,16.34,45.6
splice_pairs,coling::46555368-c6ff-46dc-88fc-bf38c422299b,-12.14,5.04,-4.6
splice_pairs,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,-3.55,42.84,22.28
splice_pairs,coling::49a2d576-81e8-4b16-889d-beb4a986f322,14.25,65.81,35.32
splice_pairs,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,15.32,10.49,15.91
splice_pairs,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,-8.79,46.8,19.58
splice_pairs,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,-7.14,4.86,15.05
splice_pairs,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,29.33,3.65,35.74
splice_pairs,coling::564547e8-c996-4ee6-8beb-abfe80624a51,10.69,-5.35,30.68
splice_pairs,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,-12.91,33.73,2.42
splice_pairs,coling::5895f991-9d37-49fe-9f39-eeff324a797c,6.43,7.53,12.04
splice_pairs,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,32.56,20.76,42.55
splice_pairs,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,-12.19,34.7,4.83
splice_pairs,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,15.72,31.02,27.61
splice_pairs,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,-15.93,-11.16,-11.45
splice_pairs,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,-12.02,20.23,21.41
splice_pairs,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,6.82,33.02,15.75
splice_pairs,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,-12.24,-7.53,-8.51
splice_pairs,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,6.85,8.82,30.86
splice_pairs,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,-4.22,9.68,-5.58
splice_pairs,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,20.29,-10.41,46.08
splice_pairs,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,9.99,17.79,31.62
splice_pairs,coling::6ea6d618-d59e-455d-a265-490e14187344,-0.6,19.49,40.95
splice_pairs,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,-9.14,-10.11,16.52
splice_pairs,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,11.29,28.39,45.37
splice_pairs,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,-14.15,-0.24,-6.22
splice_pairs,coling::745b25d5-34c6-4c43-a690-6414f20591ce,-20.1,7.42,-5.06
splice_pairs,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,4.12,7.45,9.28
splice_pairs,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,5.59,31.02,1.84
splice_pairs,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,-15.89,20.12,0.17
splice_pairs,coling::78c59284-8d42-44bc-9994-350a50f2de49,-8.49,4.98,1.53
splice_pairs,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,16.57,34.3,41.1
splice_pairs,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,16.6,37.93,17.35
splice_pairs,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,19.14,17.49,20.43
splice_pairs,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,2.19,3.5,9.4
splice_pairs,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,6.42,-14.24,29.25
