текст,условие,проекция,"доля > 0, %"
34,перемешивание [случайная ось],-0.006232194580591148,33.33333333333333
34,эхо x2,0.04456414088518662,75.0
34,эхо x2 [случайная ось],0.00039063369873904496,47.05882352941176
34,эхо x4,-0.007896483465593173,41.269841269841265
34,эхо x4 [случайная ось],0.005920603018897202,58.730158730158735
34,эхо на четверти,0.05917053362006417,80.43478260869566
34,эхо на четверти [случайная ось],-0.001250621972462244,41.30434782608695
34,словарь к 25,0.03727779321271359,73.77049180327869
34,словарь к 25 [случайная ось],-0.006234025786923712,29.508196721311474
34,словарь к 60,-0.002680311717801024,35.13513513513514
34,словарь к 60 [случайная ось],-0.0045351095574503765,37.83783783783784
34,все слова разные,0.2444034098476672,100.0
34,все слова разные [случайная ось],-0.002652772572719332,52.63157894736842
34,чужие хапаксы,0.1284062046531106,89.65517241379311
34,чужие хапаксы [случайная ось],-0.004115313192645243,36.206896551724135
34,хапаксы одного домена,0.12839083764919842,81.48148148148148
34,хапаксы одного домена [случайная ось],-0.010871604162533367,29.629629629629626
34,20 чужих хапаксов,0.0687011494698552,78.43137254901961
34,20 чужих хапаксов [случайная ось],-0.001566676189876427,43.13725490196079
34,маркер каждые 3,-0.01605199679674222,38.028169014084504
34,маркер каждые 3 [случайная ось],0.004914597977280606,63.38028169014085
34,без пунктуации,0.0705048294764302,77.58620689655173
34,без пунктуации [случайная ось],0.002208848737697814,58.620689655172406
34,без служебных,0.09947045424401572,89.65517241379311
34,без служебных [случайная ось],-0.007371650501009633,24.137931034482758
35,исходный,0.057139201581021606,76.78571428571429
35,исходный [случайная ось],0.002674059355296279,57.14285714285714
35,перемешивание,0.3179523659827441,100.0
35,перемешивание [случайная ось],-0.007966586796965996,37.5
35,эхо x2,0.0664139111188131,82.14285714285714
35,эхо x2 [случайная ось],0.007327734603660004,71.42857142857143
35,эхо x4,-0.012636369550898682,51.85185185185185
35,эхо x4 [случайная ось],0.0070636269789662075,72.22222222222221
35,эхо на четверти,0.07111762365638528,89.79591836734694
35,эхо на четверти [случайная ось],0.010597716054911461,77.55102040816327
35,словарь к 25,0.1695958759808408,100.0
35,словарь к 25 [случайная ось],0.004536114283797185,61.904761904761905
35,словарь к 60,0.04877373574090482,77.5
35,словарь к 60 [случайная ось],0.008323163799820945,72.5
35,все слова разные,0.25914369174422736,100.0
35,все слова разные [случайная ось],-0.00012669739026247901,50.0
35,чужие хапаксы,0.20721446573628585,100.0
35,чужие хапаксы [случайная ось],-0.0004861578793922029,46.666666666666664
35,хапаксы одного домена,0.21920653352460165,100.0
35,хапаксы одного домена [случайная ось],0.003768739362000326,61.111111111111114
35,20 чужих хапаксов,0.07388998108498895,88.88888888888889
35,20 чужих хапаксов [случайная ось],0.005560740953809019,66.66666666666666
35,маркер каждые 3,0.03305696270343591,53.42465753424658
35,маркер каждые 3 [случайная ось],0.021866547884614618,79.45205479452055
35,без пунктуации,0.11859571268688907,98.33333333333333
35,без пунктуации [случайная ось],0.009184391024178198,78.33333333333333
35,без служебных,0.14021612155439384,100.0
35,без служебных [случайная ось],-0.005631015994201844,36.206896551724135
36,исходный,-0.05218781517721452,14.893617021276595
36,исходный [случайная ось],0.005375470304786441,65.95744680851064
36,перемешивание,0.31795704539965725,100.0
36,перемешивание [случайная ось],-0.0007023806051165687,46.666666666666664
36,эхо x2,0.005888518897773469,50.0
36,эхо x2 [случайная ось],0.009375794362848305,62.5
36,эхо x4,-0.015873538687665775,44.680851063829785
36,эхо x4 [случайная ось],0.0041189935762728875,57.446808510638306
36,эхо на четверти,-0.032790940856899174,24.0
36,эхо на четверти [случайная ось],0.006859140550342182,78.0
36,словарь к 25,0.026382560192445625,69.38775510204081
36,словарь к 25 [случайная ось],0.014439464214476306,87.75510204081633
36,словарь к 60,0.04446327359190236,64.58333333333334
36,словарь к 60 [случайная ось],0.006541573424834332,72.91666666666666
36,все слова разные,0.19334435313303788,100.0
36,все слова разные [случайная ось],0.005071868550328534,55.81395348837209
36,чужие хапаксы,0.16108179972723574,100.0
36,чужие хапаксы [случайная ось],-0.0034147178004376604,48.07692307692308
36,хапаксы одного домена,0.1113392837115056,100.0
36,хапаксы одного домена [случайная ось],0.003972401121857528,56.81818181818182
36,20 чужих хапаксов,-0.004838152420034276,43.39622641509434
36,20 чужих хапаксов [случайная ось],0.0025759411294742317,64.15094339622641
36,маркер каждые 3,-0.07044506876860747,32.94117647058823
36,маркер каждые 3 [случайная ось],0.018340342824758507,80.0
36,без пунктуации,0.076103900577627,92.3076923076923
36,без пунктуации [случайная ось],0.008083866721274608,75.0
36,без служебных,0.07727588757519473,86.27450980392157
36,без служебных [случайная ось],-0.00677719306536009,39.21568627450981
37,исходный,-0.011107639491564849,40.42553191489361
37,исходный [случайная ось],0.011953195925414937,76.59574468085107
37,перемешивание,0.33867963778264687,100.0
37,перемешивание [случайная ось],0.0038065126094126403,55.81395348837209
37,эхо x2,0.062337351497275414,86.95652173913044
37,эхо x2 [случайная ось],0.01187644819858932,80.43478260869566
37,эхо x4,-0.04543731294325672,27.27272727272727
37,эхо x4 [случайная ось],0.015098319066163672,84.0909090909091
37,эхо на четверти,0.019461804694371008,70.0
37,эхо на четверти [случайная ось],0.012752444834080645,80.0
37,словарь к 25,0.09885027909663503,97.72727272727273
37,словарь к 25 [случайная ось],0.036481331693939294,97.72727272727273
37,словарь к 60,0.060150800561871366,81.25
37,словарь к 60 [случайная ось],0.007954369581226887,66.66666666666666
37,все слова разные,0.17386702741215065,100.0
37,все слова разные [случайная ось],0.011101895516345986,72.5
37,чужие хапаксы,0.1087258951128728,95.65217391304348
37,чужие хапаксы [случайная ось],0.00613245216373219,69.56521739130434
37,хапаксы одного домена,0.10890467057290078,100.0
37,хапаксы одного домена [случайная ось],0.008752754594403521,66.66666666666666
37,20 чужих хапаксов,0.011197396704505966,57.57575757575758
37,20 чужих хапаксов [случайная ось],0.01526669799850601,84.84848484848484
37,маркер каждые 3,-0.08065449342245648,34.61538461538461
37,маркер каждые 3 [случайная ось],0.02174940337299922,82.05128205128204
37,без пунктуации,0.1437981782953391,100.0
37,без пунктуации [случайная ось],0.012853546113807998,73.58490566037736
37,без служебных,0.074886373965103,91.48936170212765
37,без служебных [случайная ось],0.013167701378099514,80.85106382978722
38,исходный,0.00396742094800673,52.5
38,исходный [случайная ось],0.0033751413339242115,57.49999999999999
38,перемешивание,0.3440177524355138,100.0
38,перемешивание [случайная ось],-0.0030351158640991626,52.94117647058824
38,эхо x2,0.05839462781678713,90.2439024390244
38,эхо x2 [случайная ось],0.009397099538385618,68.29268292682927
38,эхо x4,-0.00028348142105427487,51.21951219512195
38,эхо x4 [случайная ось],0.0010770672771984173,51.21951219512195
38,эхо на четверти,0.02118498118355315,71.11111111111111
38,эхо на четверти [случайная ось],0.0038144081678986998,55.55555555555556
38,словарь к 25,0.09134276847442084,100.0
38,словарь к 25 [случайная ось],-0.00806515044766385,34.78260869565217
38,словарь к 60,0.11677598050929458,100.0
38,словарь к 60 [случайная ось],-0.013435628817548525,20.930232558139537
38,все слова разные,0.24940105716780067,100.0
38,все слова разные [случайная ось],-0.00611008249801937,46.15384615384615
38,чужие хапаксы,0.13055089604729328,97.67441860465115
38,чужие хапаксы [случайная ось],-7.187695920767477e-05,44.18604651162791
38,хапаксы одного домена,0.12148808487676777,97.2972972972973
38,хапаксы одного домена [случайная ось],-0.0003300308401896341,43.24324324324324
38,20 чужих хапаксов,0.04674596094583559,80.0
38,20 чужих хапаксов [случайная ось],0.00433066535836274,65.0
38,маркер каждые 3,-0.01697203662121092,44.57831325301205
38,маркер каждые 3 [случайная ось],0.005954288682501,68.67469879518072
38,без пунктуации,0.18466606298568317,100.0
38,без пунктуации [случайная ось],0.008826833175779323,73.33333333333333
38,без служебных,0.07710511835320295,100.0
38,без служебных [случайная ось],0.0012102350965821553,54.385964912280706
39,исходный,0.05210732646094105,84.0909090909091
39,исходный [случайная ось],0.00044113496171341597,54.54545454545454
39,перемешивание,0.3150610670982421,100.0
39,перемешивание [случайная ось],-0.0029292262634843863,42.592592592592595
39,эхо x2,0.11892927438007983,100.0
39,эхо x2 [случайная ось],0.00048478093618746113,59.183673469387756
39,эхо x4,0.03657414912191174,71.42857142857143
39,эхо x4 [случайная ось],0.004165715959459263,66.66666666666666
39,эхо на четверти,0.08090013856607471,89.83050847457628
39,эхо на четверти [случайная ось],0.0008783384112551624,50.847457627118644
39,словарь к 25,0.0943246835621837,90.69767441860465
39,словарь к 25 [случайная ось],0.007712136037347378,81.3953488372093
39,словарь к 60,0.15145108353910897,100.0
39,словарь к 60 [случайная ось],-0.004678317006639058,37.5
39,все слова разные,0.2371193253984177,100.0
39,все слова разные [случайная ось],-0.00807640461259717,31.48148148148148
39,чужие хапаксы,0.17899519743010053,100.0
39,чужие хапаксы [случайная ось],-8.124361562918573e-05,55.769230769230774
39,хапаксы одного домена,0.19827571257766086,100.0
39,хапаксы одного домена [случайная ось],-0.0022484036399684853,40.57971014492754
39,20 чужих хапаксов,0.07524151308790046,95.83333333333334
39,20 чужих хапаксов [случайная ось],-0.00179565527252699,45.83333333333333
39,маркер каждые 3,0.01852731687582071,44.44444444444444
39,маркер каждые 3 [случайная ось],0.017065635926267805,79.01234567901234
39,без пунктуации,0.12441579185750533,100.0
39,без пунктуации [случайная ось],0.008490057850914862,71.42857142857143
39,без служебных,0.16296969031511116,100.0
39,без служебных [случайная ось],-0.0025563327117095525,43.93939393939394
40,исходный,0.04363625779495473,79.59183673469387
40,исходный [случайная ось],-0.007089139625110857,32.6530612244898
40,перемешивание,0.3422986447698258,100.0
40,перемешивание [случайная ось],-0.008919991046023134,32.69230769230769
40,эхо x2,0.068585467694786,86.36363636363636
40,эхо x2 [случайная ось],0.001631491502886488,52.27272727272727
40,эхо x4,-0.00782176199588409,52.5
40,эхо x4 [случайная ось],0.005033886196642924,67.5
40,эхо на четверти,0.04371474555257658,85.36585365853658
40,эхо на четверти [случайная ось],-0.0011286081199508376,51.21951219512195
40,словарь к 25,0.027726825247026476,64.81481481481481
40,словарь к 25 [случайная ось],0.006519501647688368,61.111111111111114
40,словарь к 60,0.0744345153871326,85.71428571428571
40,словарь к 60 [случайная ось],-0.009516868385910066,28.57142857142857
40,все слова разные,0.255395350507679,100.0
40,все слова разные [случайная ось],-0.0012583607006708094,52.17391304347826
40,чужие хапаксы,0.18227237375394445,100.0
40,чужие хапаксы [случайная ось],0.00341842644208451,58.139534883720934
40,хапаксы одного домена,0.1961256374866984,100.0
40,хапаксы одного домена [случайная ось],-0.0027436846059576856,50.0
40,20 чужих хапаксов,0.0802941511131034,89.79591836734694
40,20 чужих хапаксов [случайная ось],-0.002526273264488824,53.06122448979592
40,маркер каждые 3,0.018791087051937445,50.0
40,маркер каждые 3 [случайная ось],0.011057407454800152,70.23809523809523
40,без пунктуации,0.1629508498650944,100.0
40,без пунктуации [случайная ось],-0.004073854949237098,45.45454545454545
40,без служебных,0.14739239433374557,96.61016949152543
40,без служебных [случайная ось],-0.007463762160643047,33.89830508474576
41,исходный,0.00490607568801738,47.05882352941176
41,исходный [случайная ось],0.006489236623660526,60.78431372549019
41,перемешивание,0.33612793171343236,100.0
41,перемешивание [случайная ось],0.004695291360135863,53.06122448979592
41,эхо x2,0.06540063911997199,80.95238095238095
41,эхо x2 [случайная ось],0.009236424283201651,76.19047619047619
41,эхо x4,0.005248140848329183,58.92857142857143
41,эхо x4 [случайная ось],0.013888820605526483,76.78571428571429
41,эхо на четверти,0.026401511781097807,70.0
41,эхо на четверти [случайная ось],0.011572814005265934,72.0
41,словарь к 25,0.15789579499258757,100.0
41,словарь к 25 [случайная ось],0.005077379769235837,58.139534883720934
41,словарь к 60,0.14698145623053208,97.5609756097561
41,словарь к 60 [случайная ось],-0.006209048043309431,31.70731707317073
41,все слова разные,0.25721308446440555,100.0
41,все слова разные [случайная ось],0.0007238753914645861,55.55555555555556
41,чужие хапаксы,0.16301349600410728,100.0
41,чужие хапаксы [случайная ось],-0.0006786337719863428,50.0
41,хапаксы одного домена,0.1115581967374883,97.95918367346938
41,хапаксы одного домена [случайная ось],0.0018937167563646616,48.97959183673469
41,20 чужих хапаксов,0.06879863384553189,89.13043478260869
41,20 чужих хапаксов [случайная ось],0.005672807493834223,63.04347826086957
41,маркер каждые 3,-0.025799095535133446,40.476190476190474
41,маркер каждые 3 [случайная ось],0.03217344488100043,89.28571428571429
41,без пунктуации,0.13335515072880277,98.48484848484848
41,без пунктуации [случайная ось],0.010444992592087997,75.75757575757575
41,без служебных,0.10901147366354617,98.50746268656717
41,без служебных [случайная ось],0.0008304669438002437,49.25373134328358
42,исходный,-0.008999729465980825,44.642857142857146
42,исходный [случайная ось],0.0025510635534046595,58.92857142857143
42,перемешивание,0.3153532937823371,100.0
42,перемешивание [случайная ось],-0.0011561550212332917,42.3728813559322
42,эхо x2,0.022332693692342274,58.06451612903226
42,эхо x2 [случайная ось],0.0015756401828359889,53.2258064516129
42,эхо x4,-0.03762650425340259,24.489795918367346
42,эхо x4 [случайная ось],-0.005081916848643217,42.857142857142854
42,эхо на четверти,0.02946833410199081,72.05882352941177
42,эхо на четверти [случайная ось],0.0038534832439531238,64.70588235294117
42,словарь к 25,0.09226341431662537,94.23076923076923
42,словарь к 25 [случайная ось],-0.0067144517011755184,34.61538461538461
42,словарь к 60,0.059411795895414975,81.81818181818183
42,словарь к 60 [случайная ось],0.004710862431192464,56.36363636363636
42,все слова разные,0.21690823606050746,100.0
42,все слова разные [случайная ось],0.002530049308881465,57.6271186440678
42,чужие хапаксы,0.13279459980895345,100.0
42,чужие хапаксы [случайная ось],-0.001083659238105882,48.214285714285715
42,хапаксы одного домена,0.12010768557310857,96.7741935483871
42,хапаксы одного домена [случайная ось],-0.0019639802331426694,40.32258064516129
42,20 чужих хапаксов,0.030947588915308355,78.33333333333333
42,20 чужих хапаксов [случайная ось],0.002556539001447987,58.333333333333336
42,маркер каждые 3,0.010134654899214461,48.35164835164835
42,маркер каждые 3 [случайная ось],0.01975991990623351,80.21978021978022
42,без пунктуации,0.1023277112029624,96.7741935483871
42,без пунктуации [случайная ось],0.005074267391370133,66.12903225806451
42,без служебных,0.06939584471789438,96.20253164556962
42,без служебных [случайная ось],-0.004841928745052946,37.9746835443038
43,исходный,0.01612563105367448,60.71428571428571
43,исходный [случайная ось],-0.006365845783862072,32.142857142857146
43,перемешивание,0.30223143855011886,100.0
43,перемешивание [случайная ось],-0.017410341659444776,23.91304347826087
43,эхо x2,0.06124600569125891,83.92857142857143
43,эхо x2 [случайная ось],-0.00828568111091188,33.92857142857143
43,эхо x4,-0.0350303412720096,30.158730158730158
43,эхо x4 [случайная ось],0.0037089551558713175,58.730158730158735
43,эхо на четверти,0.058521807961515085,89.36170212765957
43,эхо на четверти [случайная ось],-0.013508551735409274,14.893617021276595
43,словарь к 25,0.10717775549189727,92.45283018867924
43,словарь к 25 [случайная ось],-0.020294135305620218,7.547169811320755
43,словарь к 60,0.0744451620196722,86.95652173913044
43,словарь к 60 [случайная ось],-0.01691440227564411,13.043478260869565
43,все слова разные,0.2571673223330294,100.0
43,все слова разные [случайная ось],-0.007938492040840614,31.11111111111111
43,чужие хапаксы,0.11738261622717186,100.0
43,чужие хапаксы [случайная ось],-0.011439912864905314,30.76923076923077
43,хапаксы одного домена,0.1516694322378405,97.91666666666666
43,хапаксы одного домена [случайная ось],-0.011762867812846007,18.75
43,20 чужих хапаксов,0.06581904190112278,88.46153846153845
43,20 чужих хапаксов [случайная ось],-0.0074435862114096635,34.61538461538461
43,маркер каждые 3,0.05253755917346009,57.647058823529406
43,маркер каждые 3 [случайная ось],0.0051643445973877065,67.05882352941175
43,без пунктуации,0.05631903767028701,81.53846153846153
43,без пунктуации [случайная ось],-0.0003128948383837636,41.53846153846154
43,без служебных,0.09725273335989618,92.42424242424242
43,без служебных [случайная ось],-0.013676898053983581,16.666666666666664
44,исходный,-0.02528378919475359,36.53846153846153
44,исходный [случайная ось],0.00350308230638345,55.769230769230774
44,перемешивание,0.3053019845190975,100.0
44,перемешивание [случайная ось],-0.00471858471536743,33.33333333333333
44,эхо x2,0.004996973819666802,52.38095238095239
44,эхо x2 [случайная ось],0.005423900722164456,59.523809523809526
44,эхо x4,-0.07108827021803812,15.686274509803921
44,эхо x4 [случайная ось],0.005768481445895147,62.745098039215684
44,эхо на четверти,0.0057604818961287255,59.09090909090909
44,эхо на четверти [случайная ось],0.0019396254658269629,54.54545454545454
44,словарь к 25,0.1009920659259761,75.0
44,словарь к 25 [случайная ось],-0.003419619195614342,52.77777777777778
44,словарь к 60,0.03763485850237618,65.0
44,словарь к 60 [случайная ось],-0.0028013812196073114,50.0
44,все слова разные,0.1671611815526343,97.87234042553192
44,все слова разные [случайная ось],0.00449660397907992,68.08510638297872
44,чужие хапаксы,0.09740471949811225,87.5
44,чужие хапаксы [случайная ось],-0.0015211114444804044,50.0
44,хапаксы одного домена,0.0761070824341811,87.5
44,хапаксы одного домена [случайная ось],0.0021312958561309435,53.125
44,20 чужих хапаксов,0.01273237658085302,64.15094339622641
44,20 чужих хапаксов [случайная ось],0.0054173607754465745,60.37735849056604
44,маркер каждые 3,-0.06350284552784416,31.16883116883117
44,маркер каждые 3 [случайная ось],0.01805393379718956,81.81818181818183
44,без пунктуации,0.11693291150241587,94.44444444444444
44,без пунктуации [случайная ось],0.010164642872014148,70.37037037037037
44,без служебных,0.04662145130073712,72.0
44,без служебных [случайная ось],0.00029054310885217346,54.0
45,исходный,-0.021207603890559205,26.666666666666668
45,исходный [случайная ось],-0.0030256080414319685,35.55555555555556
45,перемешивание,0.29325243865160006,100.0
45,перемешивание [случайная ось],-0.02879900340673801,4.166666666666666
45,эхо x2,-0.004051590199876158,47.61904761904761
45,эхо x2 [случайная ось],-0.01120749943952838,30.952380952380953
45,эхо x4,-0.055034425990387305,20.833333333333336
45,эхо x4 [случайная ось],-0.002452493241562553,50.0
45,эхо на четверти,-0.01301448432465726,40.42553191489361
45,эхо на четверти [случайная ось],-0.00820641830975673,25.53191489361702
45,словарь к 25,0.02327629215251409,67.44186046511628
45,словарь к 25 [случайная ось],-0.00446152124545604,34.883720930232556
45,словарь к 60,0.007039485601331983,51.92307692307693
45,словарь к 60 [случайная ось],-0.009022460743945733,28.846153846153843
45,все слова разные,0.2294591170506109,100.0
45,все слова разные [случайная ось],-0.0047833173290112545,38.775510204081634
45,чужие хапаксы,0.07208458665921606,81.81818181818183
45,чужие хапаксы [случайная ось],-0.003784966251524411,43.63636363636363
45,хапаксы одного домена,0.05893085411374991,71.69811320754717
45,хапаксы одного домена [случайная ось],-0.005856870575608806,35.84905660377358
45,20 чужих хапаксов,-0.005323450778432311,41.30434782608695
45,20 чужих хапаксов [случайная ось],-0.001351922760777762,41.30434782608695
45,маркер каждые 3,-0.016149902729513315,42.25352112676056
45,маркер каждые 3 [случайная ось],0.013087714958143705,81.69014084507043
45,без пунктуации,0.028721819867877474,64.17910447761194
45,без пунктуации [случайная ось],-0.0013862891673706629,52.23880597014925
45,без служебных,0.09817292845895992,97.05882352941177
45,без служебных [случайная ось],-0.024666825909914633,4.411764705882353
46,исходный,-0.01673197853139117,35.9375
46,исходный [случайная ось],0.01846724223711211,84.375
46,перемешивание,0.24861072796897277,100.0
46,перемешивание [случайная ось],-0.011639592923532349,23.809523809523807
46,эхо x2,0.013697406822423236,57.377049180327866
46,эхо x2 [случайная ось],0.01291591843817223,77.04918032786885
46,эхо x4,-0.01550936461120884,37.5
46,эхо x4 [случайная ось],0.008529748865114274,68.75
46,эхо на четверти,0.00398323899914252,50.0
46,эхо на четверти [случайная ось],0.023280993029321292,91.37931034482759
46,словарь к 25,0.12527535353661945,100.0
46,словарь к 25 [случайная ось],0.020590745672419142,83.33333333333334
46,словарь к 60,0.1216428836034665,91.30434782608695
46,словарь к 60 [случайная ось],0.0022548536776189018,54.347826086956516
46,все слова разные,0.2547803829714246,100.0
46,все слова разные [случайная ось],-0.0036091273404629427,39.62264150943396
46,чужие хапаксы,0.17949277463293184,98.30508474576271
46,чужие хапаксы [случайная ось],0.0024663958287009964,44.06779661016949
46,хапаксы одного домена,0.15058490601070698,100.0
46,хапаксы одного домена [случайная ось],-0.0031788570871639325,44.0
46,20 чужих хапаксов,0.022728988351230953,56.060606060606055
46,20 чужих хапаксов [случайная ось],0.013071808071834124,78.78787878787878
46,маркер каждые 3,-0.002001023760605101,49.411764705882355
46,маркер каждые 3 [случайная ось],0.02312520417892137,82.35294117647058
46,без пунктуации,0.09997606233662827,98.66666666666667
46,без пунктуации [случайная ось],0.016879685862145288,82.66666666666667
46,без служебных,0.07988174777367579,88.73239436619718
46,без служебных [случайная ось],0.00657302745183355,64.7887323943662
47,исходный,0.013282267672631493,60.416666666666664
47,исходный [случайная ось],0.003930965805941566,64.58333333333334
47,перемешивание,0.2728778757094195,100.0
47,перемешивание [случайная ось],-0.008853267672310074,32.69230769230769
47,эхо x2,0.023363546848899665,56.451612903225815
47,эхо x2 [случайная ось],0.004575913378967383,69.35483870967742
47,эхо x4,-0.021073845518034432,34.48275862068966
47,эхо x4 [случайная ось],0.008062682444345033,70.6896551724138
47,эхо на четверти,0.02157774259863734,60.0
47,эхо на четверти [случайная ось],0.004371951082644816,57.77777777777777
47,словарь к 25,0.10600985546880219,94.91525423728814
47,словарь к 25 [случайная ось],0.00042298858780408146,47.45762711864407
47,словарь к 60,0.05852016800259674,89.58333333333334
47,словарь к 60 [случайная ось],-0.0018213844248318237,50.0
47,все слова разные,0.19109075661351357,100.0
47,все слова разные [случайная ось],-0.008431654437974027,34.78260869565217
47,чужие хапаксы,0.14267802300895105,97.61904761904762
47,чужие хапаксы [случайная ось],-0.0008315559121348408,50.0
47,хапаксы одного домена,0.16111771405014438,100.0
47,хапаксы одного домена [случайная ось],0.0028778655319731147,54.166666666666664
47,20 чужих хапаксов,0.04753255047266074,80.0
47,20 чужих хапаксов [случайная ось],0.006142757523583517,68.88888888888889
47,маркер каждые 3,0.0470503404936324,54.83870967741935
47,маркер каждые 3 [случайная ось],0.012754275414366086,66.66666666666666
47,без пунктуации,0.06391305495871032,89.28571428571429
47,без пунктуации [случайная ось],0.0075597906007127125,75.0
47,без служебных,0.10933698481501768,98.14814814814815
47,без служебных [случайная ось],0.0006989974018689687,53.70370370370371
48,исходный,0.031845624062592864,74.57627118644068
48,исходный [случайная ось],-0.008881951150206565,32.20338983050847
48,перемешивание,0.29552466687808954,100.0
48,перемешивание [случайная ось],-0.017106857552169535,24.528301886792452
48,эхо x2,0.01886160401366818,67.24137931034483
48,эхо x2 [случайная ось],-0.004680925195350823,41.37931034482759
48,эхо x4,-0.012130451008842533,44.06779661016949
48,эхо x4 [случайная ось],0.006248083805475381,66.10169491525424
48,эхо на четверти,0.031204971652830066,62.745098039215684
48,эхо на четверти [случайная ось],-0.0012897025233008506,49.01960784313725
48,словарь к 25,0.07845275254306518,84.21052631578947
48,словарь к 25 [случайная ось],-0.006601365061839724,28.947368421052634
48,словарь к 60,0.08688066270269398,88.88888888888889
48,словарь к 60 [случайная ось],-0.015015411752735623,12.962962962962962
48,все слова разные,0.27159609977468946,100.0
48,все слова разные [случайная ось],-0.01200674840855223,30.0
48,чужие хапаксы,0.14159890879349732,96.22641509433963
48,чужие хапаксы [случайная ось],-0.008463209306313313,32.075471698113205
48,хапаксы одного домена,0.1526619736229463,97.61904761904762
48,хапаксы одного домена [случайная ось],-0.011107777580333164,33.33333333333333
48,20 чужих хапаксов,0.056317234745339326,78.84615384615384
48,20 чужих хапаксов [случайная ось],-0.004529310504678478,40.38461538461539
48,маркер каждые 3,-0.01827308978984196,51.19047619047619
48,маркер каждые 3 [случайная ось],0.007509382779043149,73.80952380952381
48,без пунктуации,0.10444701826803389,90.32258064516128
48,без пунктуации [случайная ось],-0.011900557457569134,30.64516129032258
48,без служебных,0.07795721942958543,87.5
48,без служебных [случайная ось],-0.009805670010557894,29.6875
49,исходный,-0.020581720765378692,32.25806451612903
49,исходный [случайная ось],-0.003276460679306688,40.32258064516129
49,перемешивание,0.2770483476532344,100.0
49,перемешивание [случайная ось],0.00413870275021901,58.92857142857143
49,эхо x2,0.000722840484795042,50.98039215686274
49,эхо x2 [случайная ось],-0.005105915542550155,41.17647058823529
49,эхо x4,-0.020883970113175554,39.6551724137931
49,эхо x4 [случайная ось],-0.003976156650227116,25.862068965517242
49,эхо на четверти,-0.007329845525142147,50.0
49,эхо на четверти [случайная ось],-0.0021712135581634317,46.55172413793103
49,словарь к 25,0.07977103510045376,96.96969696969697
49,словарь к 25 [случайная ось],-0.0069379071777819976,34.84848484848485
49,словарь к 60,0.07002412742921228,78.04878048780488
49,словарь к 60 [случайная ось],-0.008480432482710328,24.390243902439025
49,все слова разные,0.20158102487172241,100.0
49,все слова разные [случайная ось],-0.001960334735833322,46.2962962962963
49,чужие хапаксы,0.15548718380711218,100.0
49,чужие хапаксы [случайная ось],0.0029577876354354156,60.71428571428571
49,хапаксы одного домена,0.13023330425037738,100.0
49,хапаксы одного домена [случайная ось],0.00023657460513802061,42.857142857142854
49,20 чужих хапаксов,0.016477028187113985,69.0909090909091
49,20 чужих хапаксов [случайная ось],-0.0006141547675748671,52.72727272727272
49,маркер каждые 3,-0.0239283294534198,44.21052631578947
49,маркер каждые 3 [случайная ось],0.015638967186077005,76.84210526315789
49,без пунктуации,0.12204791512389815,98.57142857142858
49,без пунктуации [случайная ось],-0.013144880348127734,28.57142857142857
49,без служебных,0.08538917520818641,90.76923076923077
49,без служебных [случайная ось],-0.007849304011054718,29.230769230769234
