текст,условие,зерно,типов k>=2,радиус по типам,радиус по токенам,"до ближайшего, прочие",прочие: доля на оси,прочие: смещение,экземпляров маркера,"доля выборки, %",радиус маркера,радиус прочих,"до ближайшего, маркер",до ближайшего центра,зазор маркера,"коротких рёбер маркерных, %",маркер: доля на оси,маркер: смещение
21,исходный,1,32,0.27086651268117323,0.2988126852021518,0.5637795271996043,0.014246273785829544,0.4688568072408892,,,,,,,,,,
21,исходный,2,27,0.29876544334274197,0.3344863966983219,0.5770510996202959,0.017025094479322433,0.48144861350566454,,,,,,,,,,
21,маркер каждые 3,0,25,0.3098266221109795,0.3370003207400916,0.6080032601788007,0.03166448324918747,0.5589515408364638,37.0,18.407960199004975,0.3132194679557418,0.30968525353411436,0.32135240950359134,0.7506178080263763,0.767969183115364,70.0,0.027441320940852165,0.7326020741534545
21,маркер каждые 3,1,25,0.30995173177954793,0.32004627431050053,0.5936766944491291,0.03299029916524887,0.5637878995905773,38.0,18.90547263681592,0.30271905942689936,0.31025309312757493,0.32045190485877534,0.7551748328809902,0.9067568021620783,72.5,0.02917078696191311,0.7454220080938372
21,маркер каждые 3,2,24,0.32975798195118416,0.3335415331912981,0.6083570312613901,0.03452693298459053,0.5613959325284018,44.0,21.890547263681594,0.30057498722537845,0.33102680780882787,0.3269934187936245,0.7547102074672914,0.8326235519001519,72.5,0.029347019270062447,0.7461640332224256
22,исходный,0,36,0.2777647801684866,0.3360061954378496,0.524501931895739,0.012789785861968994,0.48698742158972796,,,,,,,,,,
22,исходный,1,35,0.2894354519267185,0.32416654052792454,0.5244716306802333,0.01194427628070116,0.4810130081533417,,,,,,,,,,
22,исходный,2,34,0.28001965840995835,0.33928813431234534,0.5106698261426939,0.012156754732131958,0.48288571885033693,,,,,,,,,,
22,маркер каждые 3,0,29,0.30850226076088855,0.34099185334822424,0.5449052859264357,0.04320560023188591,0.6101104020475392,46.0,22.885572139303484,0.31928560165132597,0.3081171414433729,0.3329475312270082,0.7617209587007325,0.864195642824197,65.0,0.019638029858469963,0.7979556218967188
22,маркер каждые 3,1,35,0.3091747286406523,0.3400816956687065,0.53431853665017,0.04345749318599701,0.608107896177997,46.0,22.885572139303484,0.319725291158523,0.308864417978362,0.3333519566270145,0.8038257727963899,0.8418270167314061,75.0,0.018432870507240295,0.7979034415755347
22,маркер каждые 3,2,29,0.3147788472796859,0.34545742949744934,0.5669900141444251,0.04507289454340935,0.6248108437440713,54.0,26.865671641791046,0.3230617572047357,0.314483029068077,0.32677666894405766,0.7844905293846924,0.8413376614792384,75.0,0.019066916778683662,0.8050864678294061
23,исходный,0,31,0.28421169142265823,0.29773484447457066,0.5889243686907621,0.013935482129454613,0.4529104927609543,,,,,,,,,,
23,исходный,1,35,0.2772618998319216,0.3042941930114107,0.5485716177607319,0.017186958342790604,0.4566534510379563,,,,,,,,,,
23,исходный,2,36,0.2896714255017205,0.3081034351919838,0.5737970451551804,0.014647501520812511,0.45515249331294794,,,,,,,,,,
23,маркер каждые 3,0,28,0.2868177427207961,0.3093942549140018,0.5861627075808351,0.03792185336351395,0.5588030616172519,43.0,21.393034825870647,0.2998037354598498,0.28633678002675705,0.30398926530960124,0.8731626778780875,1.1287954281633559,75.0,0.023808129131793976,0.7950130578334788
23,маркер каждые 3,1,30,0.31313137573508343,0.32928753794960763,0.5919844162409996,0.03318609669804573,0.5505577215493869,36.0,17.91044776119403,0.30482160857726304,0.3134179194301807,0.3284434290054944,0.8705099460829369,1.024238824654736,67.5,0.02449752576649189,0.7992998895232878
23,маркер каждые 3,2,27,0.3162747699074029,0.323901840299289,0.6186805314261237,0.03675657510757446,0.5608852343440301,47.0,23.383084577114428,0.3003573405092261,0.3168869787304097,0.301283881925328,0.8430573152537323,0.881783106820519,80.0,0.025132860988378525,0.7988898884937264
24,исходный,0,36,0.26761237042202457,0.3014425125583337,0.5549675986118116,0.015404818579554558,0.4434606901263418,,,,,,,,,,
24,исходный,1,33,0.2678687003909262,0.3121174570187626,0.5719174965965103,0.017315242439508438,0.4660411387123817,,,,,,,,,,
24,исходный,2,32,0.28239581273231984,0.340175798934955,0.5515055566064864,0.015345912426710129,0.47105024083457614,,,,,,,,,,
24,маркер каждые 3,0,26,0.29399796900752756,0.33761021479476844,0.5778545693912001,0.019938139244914055,0.5480707500480917,42.0,20.8955223880597,0.3055089086693036,0.29353753142105654,0.30718666340977363,0.8071404473477026,0.8641132972582517,80.0,0.04705101624131203,0.7843917779581655
24,маркер каждые 3,1,28,0.2785358160398386,0.31234607223477456,0.5923632017818123,0.021459689363837242,0.5459754161083319,41.0,20.398009950248756,0.30121175172277687,0.27769596657010015,0.31132710886615467,0.812694290544433,0.8617378822373114,80.0,0.03956962004303932,0.7546936796752615
24,маркер каждые 3,2,34,0.28384477957358145,0.30881067508333643,0.5649702867183496,0.02028433419764042,0.5515120214301075,34.0,16.91542288557214,0.3152952306539706,0.2828917356014484,0.3400112262707759,0.806387018836248,0.9656429219645262,57.49999999999999,0.038978930562734604,0.756141880085493
25,исходный,0,37,0.23750884155734686,0.31306698449868586,0.4331531586717082,0.013122598640620708,0.49016417941606255,,,,,,,,,,
25,исходный,1,28,0.25781939653320923,0.3368029368741996,0.443414903755898,0.013737618923187256,0.4841277714869375,,,,,,,,,,
25,исходный,2,34,0.25895587110541446,0.30650428625832515,0.45241031265221887,0.012365893460810184,0.47101663094496515,,,,,,,,,,
25,маркер каждые 3,0,32,0.2925325887873393,0.32814285848124036,0.5435180562772232,0.04706935957074165,0.6105125166569891,41.0,20.398009950248756,0.3381530640232424,0.29106096055392305,0.3327647397824874,0.7566193302657893,0.7976799444019244,50.0,0.013698887079954147,0.7170486081226015
25,маркер каждые 3,1,26,0.31773655040673504,0.3388770586656604,0.5462142000387049,0.04193209484219551,0.5961997336582459,38.0,18.90547263681592,0.34617270230835495,0.31659910433067023,0.337511888304919,0.7771113389198052,0.7919329921350228,40.0,0.010321201756596565,0.7146526866922394
25,маркер каждые 3,2,31,0.3062898876790912,0.3340629894768644,0.5130704483445306,0.043123092502355576,0.5945092644269659,40.0,19.900497512437813,0.3324713146007392,0.30541717344836955,0.31613455965378456,0.7225050251110987,0.8148337359119173,42.5,0.01496935449540615,0.7249167383167142
26,исходный,0,36,0.27073319246919275,0.31713610519706503,0.5094061727980453,0.009863636456429958,0.48207063879648815,,,,,,,,,,
26,исходный,1,30,0.26699150363334845,0.3075277368648477,0.5103974029892422,0.01179381925612688,0.4699950552529426,,,,,,,,,,
26,исходный,2,30,0.29075440507592887,0.3320676643364631,0.5274498703974773,0.011370934545993805,0.4858759149739555,,,,,,,,,,
26,маркер каждые 3,0,30,0.29549632542760207,0.31061657687614824,0.5618429920924815,0.02958867885172367,0.5556479485562377,39.0,19.402985074626866,0.2906247410421321,0.29566431109606656,0.28453532510891777,0.7997231939619389,1.0074794301097878,75.0,0.03418637812137604,0.7272814859686114
26,маркер каждые 3,1,31,0.2925235485761058,0.3220936344144272,0.5280145491418107,0.026220137253403664,0.556228545918867,33.0,16.417910447761194,0.2887162232093428,0.2926504594216645,0.2812956765091114,0.7592399897967326,0.8437939092857322,60.0,0.03348745033144951,0.7126522293689942
26,маркер каждые 3,2,32,0.28124291027952236,0.3036970449259533,0.5581839388230324,0.027148861438035965,0.5565114479338266,40.0,19.900497512437813,0.29240972053728026,0.2808826905937883,0.2859831224443785,0.7700565619115969,0.8475721878173641,72.5,0.03047967329621315,0.7131861945279057
27,исходный,0,31,0.2974430697752634,0.32635009217937005,0.5781083349032169,0.02357315644621849,0.4912068688846574,,,,,,,,,,
27,исходный,1,31,0.2863786227891614,0.3142557374808055,0.5862020513910495,0.019800487905740738,0.48619260858981,,,,,,,,,,
27,исходный,2,28,0.3000495281947871,0.3534802212333899,0.5843338561987528,0.02017904259264469,0.5048566512456584,,,,,,,,,,
27,маркер каждые 3,0,26,0.31263345868699705,0.3293130176149733,0.5880114588081122,0.03444637358188629,0.551010836936509,34.0,16.91542288557214,0.28871159036574334,0.3135903334198472,0.2915190038414373,0.7710931283438175,0.9668013383392985,70.0,0.02215448208153248,0.7291171432980167
27,маркер каждые 3,1,23,0.3115345726395366,0.34087924698953187,0.6045701828897018,0.03185192868113518,0.5609766561524054,41.0,20.398009950248756,0.2958511003172167,0.31224745774509666,0.29946175812890935,0.8085399499121113,0.8385945526365078,72.5,0.023170050233602524,0.7245650973318094
27,маркер каждые 3,2,27,0.31577839650042416,0.3359541505327565,0.5900446505201237,0.030538469552993774,0.5531419780193534,39.0,19.402985074626866,0.30118746656871515,0.31633958611318225,0.2983655552447364,0.7398068939878835,0.8354102255617277,80.0,0.024055903777480125,0.7265057564181939
28,исходный,0,40,0.23983695768613505,0.28545261461416377,0.4928515002512434,0.011334603652358055,0.48397004230949886,,,,,,,,,,
28,исходный,1,39,0.24074873199336025,0.2879320942211969,0.46204590486046404,0.01169260498136282,0.483228160293069,,,,,,,,,,
28,исходный,2,39,0.2220264423683681,0.26244882380523143,0.45775397492714215,0.010854959487915039,0.46539135196845177,,,,,,,,,,
28,маркер каждые 3,0,37,0.24461942520655355,0.2950115067079423,0.4807635678624105,0.031461186707019806,0.5632083118672914,44.0,21.890547263681594,0.31556501068069787,0.24264871449893846,0.3183555848251536,0.7010019565487089,0.7524293703884251,50.0,0.021183909848332405,0.6653082310035947
28,маркер каждые 3,1,30,0.24759102280485848,0.31309495957204764,0.5051572080186361,0.03606259077787399,0.5685402446278961,42.0,20.8955223880597,0.33355093533967467,0.2446268878898648,0.3155721578999324,0.6975418659804988,0.840032071990058,42.5,0.01964229717850685,0.6807327101933406
28,маркер каждые 3,2,32,0.25242730914251243,0.3096800102793467,0.4981410962264839,0.03571268543601036,0.5560834859353724,34.0,16.91542288557214,0.3184094243881506,0.25029885381200795,0.3072490151723465,0.687248170639708,0.8001560590273937,40.0,0.018687281757593155,0.6666235538662543
29,исходный,0,26,0.2853240804482856,0.3036841414355561,0.5802758122245117,0.014850005507469177,0.44724914740426525,,,,,,,,,,
29,исходный,1,32,0.28924574474756704,0.3116413289812949,0.5524272146364921,0.014172679744660854,0.45201799661108855,,,,,,,,,,
29,исходный,2,27,0.3073390751349021,0.33475437081536163,0.5711927820712064,0.014090943150222301,0.45104857195089326,,,,,,,,,,
29,маркер каждые 3,0,20,0.3055168919201419,0.3334404544498206,0.5825417894079337,0.02985166199505329,0.5394580147410412,34.0,16.91542288557214,0.2869741567104503,0.30649282535223094,0.30216131697832715,0.7963191149330341,0.8807304799806901,50.0,0.03323492407798767,0.7698974048223777
29,маркер каждые 3,1,24,0.31066377542454676,0.32347857680535724,0.6179779512248358,0.029683036729693413,0.5404272004841695,40.0,19.900497512437813,0.2828583780113526,0.3118727057468595,0.286192017103388,0.8028257865227809,0.8844623211032373,80.0,0.032309744507074356,0.7675329623210644
29,маркер каждые 3,2,33,0.2860397242615693,0.3023075294640563,0.5945029508084956,0.03034176304936409,0.534385082759837,35.0,17.412935323383085,0.29270783473281525,0.2858313458093429,0.3131861342250363,0.7836307655560395,0.9207041580942573,67.5,0.03176335617899895,0.7718287144753935
30,исходный,0,38,0.23510941944764055,0.2973579613146074,0.4961260452450408,0.026598550379276276,0.4850683015643044,,,,,,,,,,
30,исходный,1,36,0.24923420121322545,0.291994242120522,0.5054663040137543,0.027867238968610764,0.49349246791229207,,,,,,,,,,
30,исходный,2,30,0.24407493997824983,0.3090213272258567,0.5110661622229108,0.02872958593070507,0.46755903547388383,,,,,,,,,,
30,маркер каждые 3,0,23,0.33386752821593807,0.3468662656893837,0.6095748760881458,0.012139021418988705,0.5578775934715248,43.0,21.393034825870647,0.31948631680844486,0.33452121964355136,0.29348002446620414,0.7973140974202031,0.9422884469256774,72.5,0.04903395101428032,0.7765947631419604
30,маркер каждые 3,1,36,0.2781085442814459,0.3226459357446924,0.5554320028390816,0.01201055571436882,0.5636697447021629,37.0,18.407960199004975,0.3295969262502853,0.27663744765376475,0.2784019072773429,0.7714389117425762,0.7723883604987392,65.0,0.04980635270476341,0.783463310924619
30,маркер каждые 3,2,34,0.27728433839334443,0.300127674485723,0.5383814389831131,0.012946579605340958,0.5542914118103686,32.0,15.92039800995025,0.2867159953218914,0.27699853060763086,0.27648523385564566,0.8150333515216701,0.9842327221063432,57.49999999999999,0.05257601663470268,0.7800648398860514
31,исходный,0,27,0.29694517397786063,0.3482270864909826,0.5953937661409368,0.014400621876120567,0.47916371168478245,,,,,,,,,,
31,исходный,1,29,0.3053116579848666,0.3765340697363222,0.5695875165165177,0.015296470373868942,0.4888569760987982,,,,,,,,,,
31,исходный,2,28,0.3031175398552364,0.3603628526662032,0.5722266479253681,0.017382631078362465,0.4788442104078696,,,,,,,,,,
31,маркер каждые 3,0,29,0.3260298211807395,0.34229480157402825,0.6071672386644554,0.031083043664693832,0.591034329186618,40.0,19.900497512437813,0.2991493395081192,0.32698983838333306,0.30627035314607454,0.7702992545494021,0.7648775326084633,77.5,0.03451753407716751,0.7791386864973322
31,маркер каждые 3,1,27,0.3249700210548474,0.34016801368728583,0.6107967852405689,0.03429679200053215,0.5951595250541358,44.0,21.890547263681594,0.2951250480189596,0.3261179046331507,0.30969573118554916,0.8214639477856934,0.8855862261832222,87.5,0.035240743309259415,0.7947016608365316
31,маркер каждые 3,2,28,0.31460821143758205,0.32804117841398767,0.5942225073516411,0.035147953778505325,0.5931947251424577,45.0,22.388059701492537,0.2867908707940321,0.3156384833132691,0.29837125818048116,0.8832106300680801,1.009797166586099,82.5,0.03796706721186638,0.7865745264189204
32,исходный,0,31,0.2656985696541898,0.3025751490036149,0.4792441686419075,0.010232510976493359,0.4480918773047659,,,,,,,,,,
32,исходный,1,29,0.2697880462373907,0.3381561505084209,0.4922345738392733,0.01045264583081007,0.46405777138716764,,,,,,,,,,
32,исходный,2,33,0.2646746165859032,0.31280943514508797,0.5050641518288616,0.010209683328866959,0.45517838916951875,,,,,,,,,,
32,маркер каждые 3,0,26,0.32431827040686334,0.3520548779036962,0.5416996333175198,0.018428219482302666,0.5839976478770126,44.0,21.890547263681594,0.3224971186690897,0.3243911164763743,0.2956648766877002,0.7324235510393632,0.8343764825345827,65.0,0.020582400262355804,0.7541271814076544
32,маркер каждые 3,1,27,0.2897872862177057,0.3593890414329472,0.5228061451128978,0.01932159811258316,0.5835305828904164,38.0,18.90547263681592,0.3206805315684731,0.2885990844734454,0.28363390273452965,0.7183017247567954,0.7421507359141548,52.5,0.021207034587860107,0.7569389194935561
32,маркер каждые 3,2,26,0.3079959186801992,0.3627726901167931,0.5393232349957342,0.023394020274281502,0.5893044240113836,39.0,19.402985074626866,0.31559128632618955,0.30769210397435964,0.2893524197870222,0.7164223823365217,0.743754606845471,57.49999999999999,0.021101107820868492,0.7451013008390456
33,исходный,0,39,0.24291384131425053,0.2791556595103207,0.502705055489947,0.008350451476871967,0.5098790176886684,,,,,,,,,,
33,исходный,1,42,0.25185434555853764,0.2868246691696422,0.45958833029372564,0.009525096975266933,0.5017389409022142,,,,,,,,,,
33,исходный,2,36,0.27720340405840527,0.3147359208082538,0.4924271853933127,0.009175715036690235,0.5240155593438344,,,,,,,,,,
33,маркер каждые 3,0,31,0.29795429164401666,0.331963072361597,0.5423798501900984,0.05445358529686928,0.6297175947089785,56.0,27.860696517412936,0.3263274527566189,0.2970085196069299,0.2978540097897692,0.7008566462643151,0.7397512621918501,60.0,0.006329269148409367,0.7338977812572158
33,маркер каждые 3,1,28,0.28639890114686717,0.330924885154194,0.5180293202213566,0.05302036553621292,0.617053032001189,47.0,23.383084577114428,0.311942681517688,0.2854528352072072,0.3046289501590505,0.7251458175944431,0.7375337728225247,47.5,0.006064651533961296,0.7128557999287686
33,маркер каждые 3,2,28,0.28402608056134704,0.32514452297305074,0.5213615318559257,0.05179572105407715,0.6189778266343977,47.0,23.383084577114428,0.3111358250301837,0.28302201595139015,0.3057634290867974,0.69821289372873,0.7788693276433551,50.0,0.006135524716228247,0.7162805956463207
34,исходный,0,31,0.2619602108097576,0.32216770208891354,0.5419869870717496,0.022930720821022987,0.4581346999538221,,,,,,,,,,
34,исходный,1,28,0.28050417281504225,0.3305568183778041,0.5125033621994666,0.02158450148999691,0.4607543029783254,,,,,,,,,,
34,исходный,2,34,0.26913798615091505,0.3038867107361484,0.5329035337407818,0.02150326408445835,0.46870468156126627,,,,,,,,,,
34,маркер каждые 3,0,25,0.30704226790648326,0.3231779134795727,0.5909067319998956,0.0369221456348896,0.5636072294677346,33.0,16.417910447761194,0.301815261863635,0.30726005982493526,0.2901151054123037,0.8500423548518509,1.0369670757451217,67.5,0.01956520788371563,0.7944383788723917
34,маркер каждые 3,1,23,0.2932510844170239,0.3210944185455953,0.5833051447005212,0.04143112897872925,0.5592613361937566,48.0,23.88059701492537,0.31491437684871304,0.29226638930649257,0.30098031551767934,0.8430403403069191,0.9442956583714884,80.0,0.017907937988638878,0.7916811310624775
34,маркер каждые 3,2,25,0.2929129627481844,0.3334709291671872,0.5517013026167866,0.0379331111907959,0.5519760219889881,32.0,15.92039800995025,0.2970857173662875,0.2927390979724301,0.28735796709136774,0.8201434100464509,0.86825144121436,57.49999999999999,0.021037090569734573,0.7915135409701617
35,исходный,0,33,0.29403584779879177,0.3363467568877974,0.6003839763587698,0.026410389691591263,0.5036814054543358,,,,,,,,,,
35,исходный,1,33,0.2864762222828673,0.33192416140681785,0.5730594966275095,0.025683516636490822,0.49625159744736247,,,,,,,,,,
35,исходный,2,34,0.3080920395724534,0.3410290330388238,0.569550675749022,0.025847749784588814,0.4912230076153163,,,,,,,,,,
35,маркер каждые 3,0,28,0.3067830949008826,0.32865076472039284,0.6260555343586086,0.0708189457654953,0.615436552401608,35.0,17.412935323383085,0.3201778128622969,0.30628699423564504,0.3456080512049678,0.8311531383265799,1.0258143579851735,72.5,0.017759710550308228,0.7607977334985826
35,маркер каждые 3,1,26,0.29556330456783236,0.3183291928118558,0.6351756640821008,0.07012488692998886,0.6184971803008643,35.0,17.412935323383085,0.31681749874904896,0.29471313680058375,0.35419167368243737,0.8313600639438335,0.8828900860851719,77.5,0.01670505665242672,0.7798763710388191
35,маркер каждые 3,2,25,0.31303522938862466,0.3349115607577569,0.6211355078138674,0.07320446521043777,0.6158735390594006,43.0,21.393034825870647,0.316948705150218,0.31287216789855826,0.33132537845880883,0.8297454935869415,0.8750090129087642,85.0,0.017457149922847748,0.7649065961149357
36,исходный,0,33,0.29000786873703754,0.3081981092499358,0.5691978263230862,0.024535533040761948,0.463863085330278,,,,,,,,,,
36,исходный,1,30,0.3236523101880035,0.3673105065236232,0.5520451814079509,0.023867761716246605,0.4800150747324023,,,,,,,,,,
36,исходный,2,28,0.3163372052471742,0.34703664900425973,0.562312700363209,0.02336248569190502,0.4786594901233962,,,,,,,,,,
36,маркер каждые 3,0,22,0.32678934081052835,0.3419230158497786,0.6064215444200864,0.016315476968884468,0.5799955747041743,50.0,24.875621890547265,0.2866923256716651,0.3286987224838075,0.29058134007416714,0.7922713754203806,0.8506235145364242,72.5,0.038679562509059906,0.7652918237818669
36,маркер каждые 3,1,23,0.35026232686280406,0.3553169854443777,0.5965065065220017,0.016870465129613876,0.5771979863464812,48.0,23.88059701492537,0.29599564729308675,0.3527289941159731,0.2886238338607782,0.8133903960881645,0.9126770016764449,80.0,0.03982045128941536,0.7719425964327511
36,маркер каждые 3,2,22,0.31812107127768624,0.33798526512915106,0.5889795187370586,0.015270913019776344,0.5752455263863987,49.0,24.378109452736318,0.29044059554146234,0.3194391891698874,0.2917797132812518,0.8498781084601751,1.0245593165217632,72.5,0.03999529778957367,0.7715874643006232
37,исходный,0,34,0.26730598082638946,0.31541594687088564,0.492770876945321,0.013494360260665417,0.4626354335665986,,,,,,,,,,
37,исходный,1,35,0.2814715663488631,0.3305300290748542,0.487399419636256,0.013931045308709145,0.47490577231996983,,,,,,,,,,
37,исходный,2,26,0.2860775915018818,0.3574581318831837,0.4891922089114693,0.012035327032208443,0.4676487868469983,,,,,,,,,,
37,маркер каждые 3,0,25,0.2902110350251393,0.35283555498400243,0.524497292411473,0.016213539987802505,0.5590755519538546,47.0,23.383084577114428,0.33431087146051774,0.2883735418403318,0.30282150574126937,0.8212662294515763,0.8004023346791335,55.00000000000001,0.04504600912332535,0.8139907113163942
37,маркер каждые 3,1,22,0.3155598984561544,0.3703262708883115,0.526289624596936,0.01686685159802437,0.5484652188334905,43.0,21.393034825870647,0.3322413696427117,0.31476554268536594,0.3080933962106311,0.7927032062018743,0.8355269292350822,45.0,0.048130277544260025,0.8043697283533848
37,маркер каждые 3,2,17,0.32431977303777204,0.35600309699330807,0.5734585267332167,0.01623501442372799,0.5526540227032327,44.0,21.890547263681594,0.31464359611360226,0.3249245340955326,0.30593271895145285,0.8301555754532705,0.8651360773994818,65.0,0.049370620399713516,0.8264676858985575
38,исходный,0,27,0.2872850636332445,0.3609013572378873,0.5222503655851338,0.01116910669952631,0.4662804540453094,,,,,,,,,,
38,исходный,1,27,0.30811112343947084,0.37239675376065745,0.5295706950503631,0.010658105835318565,0.46687878639195474,,,,,,,,,,
38,исходный,2,34,0.28532938164149696,0.3470559673191093,0.5209533860897261,0.011109523475170135,0.46351575717924065,,,,,,,,,,
38,маркер каждые 3,0,21,0.3248300799954513,0.35289025988618744,0.575647139862948,0.0430515818297863,0.575266694778347,46.0,22.885572139303484,0.3298454705220944,0.32457931046911914,0.3244748856067207,0.8318906497038313,0.9032773402792179,67.5,0.030224686488509178,0.8016337039750302
38,маркер каждые 3,1,19,0.3143154431343936,0.33973967475510436,0.5857982779760417,0.04035394638776779,0.558136018689578,45.0,22.388059701492537,0.33409511426784483,0.31321657251586843,0.32817850174437857,0.8532061051982608,0.9619251171776115,77.5,0.030166231095790863,0.8039555905514831
38,маркер каждые 3,2,20,0.335786452850921,0.36501874362363523,0.5605961828078967,0.04368193820118904,0.5663350433931148,44.0,21.890547263681594,0.3292965569690874,0.33612802631838595,0.31381946731202454,0.8642159143111341,0.8607856117461977,62.5,0.030578266829252243,0.7964695553313049
39,исходный,0,37,0.2698572912593219,0.29818882746840303,0.5288774808846586,0.019384032115340233,0.46693268449240827,,,,,,,,,,
39,исходный,1,32,0.2695791370829108,0.28120901022821876,0.566308857610403,0.01924021542072296,0.4698908679019787,,,,,,,,,,
39,исходный,2,34,0.28233975712746634,0.3058191948740721,0.5561948060415562,0.020415324717760086,0.46735566771581855,,,,,,,,,,
39,маркер каждые 3,0,22,0.30132680548283797,0.3458352743798767,0.5984886955889286,0.05068780109286308,0.6275103883704942,45.0,22.388059701492537,0.36667436597718167,0.2982150168878692,0.3902172335869639,0.741689326975944,0.784253634691049,52.5,0.011354315094649792,0.7741233547645201
39,маркер каждые 3,1,26,0.330886316666817,0.3520471520374893,0.609901669640492,0.051054682582616806,0.6355230676768718,43.0,21.393034825870647,0.3649158705059866,0.32952513451325016,0.3706047580350862,0.7533191286181566,0.8137074917819472,65.0,0.012795363552868366,0.7744826676259027
39,маркер каждые 3,2,24,0.33856303593915943,0.37107397523557717,0.6148513334551924,0.05689864978194237,0.6508359807256271,46.0,22.885572139303484,0.37338279766725063,0.33704913325532937,0.36562814975452046,0.7873710477064253,0.726385005000018,70.0,0.01225877832621336,0.7861707958856848
40,исходный,0,24,0.28345742525948664,0.3426993379247246,0.5823130210134078,0.019230883568525314,0.46900710771340287,,,,,,,,,,
40,исходный,1,28,0.2840148508168495,0.3146239977602859,0.5795374625483937,0.020962053909897804,0.46923921617940934,,,,,,,,,,
40,исходный,2,27,0.29634538549401407,0.33920085572402586,0.576693667996508,0.01783350668847561,0.47086724913977196,,,,,,,,,,
40,маркер каждые 3,0,20,0.3313771310571953,0.3442618085974859,0.6492558504023203,0.06402277946472168,0.5741243122497827,40.0,19.900497512437813,0.32043766897249537,0.33195289221954793,0.33711438628150425,0.8049138924473092,0.7655016889856773,82.5,0.021217413246631622,0.7666910118445041
40,маркер каждые 3,1,20,0.3104301229601528,0.334287050775057,0.6487517549966695,0.05989234894514084,0.5670976708823332,38.0,18.90547263681592,0.31819620383429637,0.3100213818615137,0.3316801343490473,0.7873901349179938,0.8446481723034442,80.0,0.02036898583173752,0.7694151945553858
40,маркер каждые 3,2,19,0.31591108179162103,0.32144708545367984,0.6579906088052107,0.06295931339263916,0.5774368014500658,44.0,21.890547263681594,0.318117187612233,0.3157885203571426,0.33060088438927193,0.8667280874294819,0.9064260431530679,90.0,0.020766418427228928,0.7776901685905713
41,исходный,0,26,0.3007073502093847,0.32668584681423957,0.5950047810183404,0.014734188094735146,0.4550932830039055,,,,,,,,,,
41,исходный,1,35,0.2862061101115484,0.32733310246158054,0.5662316007067938,0.013657178729772568,0.45418088249046795,,,,,,,,,,
41,исходный,2,27,0.2844634146010976,0.31800880350270067,0.5741530630374269,0.01341946516185999,0.45026684438793096,,,,,,,,,,
41,маркер каждые 3,0,21,0.37032765074668617,0.3639816788440475,0.6227251607384037,0.03944288566708565,0.6006533799298625,48.0,23.88059701492537,0.3241022648341285,0.372638920042314,0.32852878219496906,0.8353534532978951,0.8622679726951339,85.0,0.028570881113409996,0.7906836802224816
41,маркер каждые 3,1,27,0.3257950702694365,0.33258744195967166,0.6294474126165619,0.035703595727682114,0.5909356567394841,42.0,20.8955223880597,0.33386637801783003,0.3254846353560368,0.34732296105392185,0.8237834366520688,0.83598274240416,85.0,0.026762794703245163,0.7825164505015656
41,маркер каждые 3,2,19,0.35624827590219627,0.36305415690972126,0.5989615663437998,0.03365859389305115,0.588116421506686,46.0,22.885572139303484,0.33437369933424915,0.35746353015597115,0.34087173659013265,0.8058854803897761,0.8364948218562187,67.5,0.026580289006233215,0.7781062609442885
42,исходный,0,38,0.2683022085379179,0.2899414490926844,0.5241145029041963,0.012516701593995094,0.44138330585768076,,,,,,,,,,
42,исходный,1,27,0.29246882661055057,0.3220316868056249,0.5579551716956926,0.013513041660189629,0.43978597589860363,,,,,,,,,,
42,исходный,2,32,0.27390230115130015,0.322499705246565,0.5333109120587174,0.013131389394402504,0.44736783128887897,,,,,,,,,,
42,маркер каждые 3,0,25,0.32319610453296627,0.3552558097366163,0.6052290304777812,0.033889301121234894,0.6130610623192104,43.0,21.393034825870647,0.35466644797700003,0.3218848402227981,0.37566595583183826,0.7822229382980483,0.7592889117029584,57.49999999999999,0.014718040823936462,0.7364802294879308
42,маркер каждые 3,1,26,0.30879984252331816,0.3365383830402999,0.6072288177931412,0.0343453511595726,0.6113949205845625,50.0,24.875621890547265,0.346108989910109,0.3073074766278465,0.37390518534667677,0.7742310984404329,0.8339930930525385,67.5,0.015513284131884575,0.7440959440964942
42,маркер каждые 3,2,23,0.31213738922312034,0.3416692552076101,0.5921890512417595,0.03431171178817749,0.6157462871508605,44.0,21.890547263681594,0.3542416192983966,0.31022356058333506,0.38186057012052166,0.7649630816695148,0.9082918043328626,57.49999999999999,0.01017503347247839,0.7441517916893954
43,исходный,0,34,0.2726198113757996,0.3012231976975564,0.5234748439316584,0.013542010448873043,0.4737480042354846,,,,,,,,,,
43,исходный,1,31,0.2747342686309987,0.31368152830845086,0.5490302457490108,0.013604854233562946,0.47752384391431696,,,,,,,,,,
43,исходный,2,35,0.2622002006969891,0.3005972860484809,0.534217315909713,0.01491546630859375,0.48151663346688933,,,,,,,,,,
43,маркер каждые 3,0,22,0.3301236462844963,0.3503134529226944,0.6131961983185379,0.07228958606719971,0.6253758548294023,46.0,22.885572139303484,0.34713544316774186,0.32931356071862744,0.3463771613986732,0.8155827340152919,0.8087861997903342,80.0,0.0038086017593741417,0.7567571401487513
43,маркер каждые 3,1,22,0.3054522330982433,0.3337117662800524,0.6236928299786387,0.07289956510066986,0.6165073256027443,44.0,21.890547263681594,0.34592678293302637,0.30352487358230124,0.3629867563396241,0.780100485764481,1.2175030405715037,72.5,0.004537186585366726,0.7530475853450906
