текст,условие,зерно,крупный,мелкий,средний,масштаб,"стоков, %","одиночек, %",типов всего,типов k>=2,до бл. при k=1,до бл. при k=2,до бл. при k>=3,"доля смысловые, %","доля служебные, %","доля пунктуация, %","доля подслова, %","ребро, среднее",рёбра: CV,длинные: CV,p90/p50,p99/p50,p10/p50,черешок одиночки,"длинных листьев, %",оба одиночки / случай,смысловые: ячеек,смысловые: радиус,смысловые: центры,смысловые: зазор,служебные: ячеек,служебные: радиус,служебные: центры,служебные: зазор,пунктуация: ячеек,пунктуация: радиус,пунктуация: центры,пунктуация: зазор,подслова: ячеек,подслова: радиус,подслова: центры,подслова: зазор
coling::1eb5e451-a672-4645-8dea-c413ad11c953,перемешивание,0,16.950110035752015,5.026696032168663,15.409889116849197,28.83293664206765,2.4875621890547266,44.89795918367347,125,36,0.7394027369144649,0.5685392101363894,0.513320844227759,39.30348258706468,45.77114427860697,5.472636815920398,6.965174129353234,0.6638511301640426,0.24454551588325915,0.08872862914036425,1.1482416342252233,1.2795002708760566,0.6378503663159016,0.754085431223769,10.945273631840797,1.8361772503471785,11.0,0.3015261332482355,0.838287454008068,1.2351019021190632,22.0,0.3246029326424963,0.8598362813606398,1.1038813904377425,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,перемешивание,1,14.539627480841476,4.736617836906144,13.409336303770775,28.89264279020792,0.9950248756218906,45.7286432160804,129,38,0.7597088876081498,0.5700962179459756,0.5022585996457467,42.28855721393035,45.77114427860697,4.477611940298507,6.467661691542288,0.683750642546161,0.22215161448198703,0.08638976169662209,1.1480642213308672,1.3030908210246097,0.6420123068736374,0.795713164465046,11.940298507462686,1.6343841323511654,12.0,0.29440501041523087,0.8481236465352633,1.1729545761520832,24.0,0.3129298175947969,0.8696312260456003,1.154616310245582,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,перемешивание,2,14.506934780000998,5.325084205146192,14.30222236525104,29.36865415816284,0.9950248756218906,47.73869346733669,129,34,0.7360255768194359,0.5182530314257332,0.49422666857788977,40.79601990049751,40.79601990049751,6.965174129353234,10.44776119402985,0.6627863735183507,0.2296241098898255,0.0957297762598357,1.168904994694992,1.307162487341881,0.6429997589548268,0.7713255190240739,10.945273631840797,1.7682432132963988,12.0,0.2777453855104338,0.8493503124762251,1.221660948679036,18.0,0.3334512204731371,0.8638794280558308,1.083186145060226,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,чужие хапаксы,0,13.362474149998791,3.968830870080469,13.675898769102352,29.49375644520467,2.4875621890547266,41.83673469387755,122,39,0.7234118212416645,0.49247713506189505,0.4184577377411508,40.298507462686565,45.27363184079602,6.467661691542288,5.472636815920398,0.6210257224045658,0.2934832143190054,0.08338380537773679,1.2342473418176017,1.4358540826221955,0.5740070547276844,0.7307627370082298,10.44776119402985,1.8473385106691826,12.0,0.2079321909481368,0.9458793563550076,1.8252062051125169,25.0,0.2910849583236953,0.8638640755090555,1.2068968467600703,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,чужие хапаксы,1,13.574336784238731,4.3962492787403304,13.320805374647247,29.032825521871214,2.4875621890547266,46.93877551020408,128,36,0.7155335530298974,0.47027541703984654,0.45589106957616166,43.78109452736319,42.78606965174129,4.975124378109453,5.970149253731343,0.6333570422853171,0.27218674721168046,0.09020018396843936,1.2198537519169943,1.3889370377141053,0.6045520062299415,0.7535938468365792,11.442786069651742,1.813844517958412,10.0,0.2562239994179268,0.9499065704807274,1.5281030832687004,24.0,0.2995190632768071,0.8751944571870405,1.17306681373653,,,,,,,,
coling::1eb5e451-a672-4645-8dea-c413ad11c953,чужие хапаксы,2,14.303182432566286,4.262045803541603,13.130493313081326,29.16651242036684,2.4875621890547266,47.95918367346938,131,36,0.7157733593937947,0.538424543047844,0.4725033159241505,39.800995024875625,42.78606965174129,6.965174129353234,7.960199004975125,0.648807810325263,0.2549685304626688,0.08708293964943359,1.2243668694513017,1.429149900962488,0.643279477198981,0.7394419934844579,9.45273631840796,1.7682432132963988,10.0,0.2730476160029706,0.9739124161502507,1.6210257658381646,21.0,0.3034115515617781,0.859857058589619,1.1714485503501957,,,,,,,,
coling::f2d66835-0de6-4a50-b3da-a170f0608965,исходный,0,17.201660504767435,3.555911615729674,10.21260990954273,31.716121374943004,2.9850746268656714,37.94871794871795,110,36,0.7547303151220984,0.4300635650123847,0.41522583146998426,40.298507462686565,47.76119402985074,7.462686567164178,1.4925373134328357,0.6037946469618509,0.34012788103018643,0.07029932203759598,1.214873938050378,1.4135954247776596,0.4824570442353479,0.7819893719304709,11.940298507462686,1.6231227173119067,13.0,0.2254695787781786,0.8457734902809185,1.4321909984098957,21.0,0.28207783801009756,0.8844168458872165,1.268355375854391,,,,,,,,
coling::f2d66835-0de6-4a50-b3da-a170f0608965,исходный,1,16.082683035428975,3.372266117978601,9.08341049269124,30.86093463828304,1.9900497512437811,35.025380710659896,104,35,0.7709952597483163,0.5043324783569186,0.3824174632933367,37.3134328358209,52.23880597014925,7.462686567164178,0.9950248756218906,0.6000742187548157,0.35384272180172205,0.06001761640405337,1.2927205252398979,1.4484637207899778,0.48569432277587743,0.8006111313836846,8.955223880597014,1.8244517958412099,12.0,0.26315576898879117,0.7699819560802723,1.1492372078220734,21.0,0.2912637110468661,0.900975752717654,1.2804532216959976,,,,,,,,
coling::f2d66835-0de6-4a50-b3da-a170f0608965,исходный,2,16.884487845098377,3.8279757293799284,9.53484226472371,31.521064293650813,2.9850746268656714,36.92307692307693,106,34,0.7490663219625768,0.45035488237894167,0.3933481923019434,35.82089552238806,51.243781094527364,8.45771144278607,1.4925373134328357,0.5886753973114831,0.35811946033178865,0.06649139511417036,1.3624264592015662,1.5542831191923006,0.5122694142761078,0.7832376290260847,11.940298507462686,1.5586805555555556,14.0,0.22474117964253,0.8276590079764249,1.5437637005153972,18.0,0.2961558282748736,0.8546893188745722,1.2197880697878354,,,,,,,,
coling::f2d66835-0de6-4a50-b3da-a170f0608965,тема вписана,0,15.894738641846557,3.9647024995053406,11.716298269948258,32.14317131690223,2.4875621890547266,37.755102040816325,109,35,0.7261493331427193,0.4323545258996568,0.4190587014784271,42.78606965174129,44.27860696517413,9.950248756218906,0.4975124378109453,0.5952662674381861,0.3364117859359711,0.06368194741881734,1.233357962367505,1.3404042693954719,0.47986047696316636,0.7379052268002266,7.462686567164178,1.7337901753104457,13.0,0.21235206521793548,0.8392600913254928,1.598903360522842,19.0,0.29797171640631376,0.8457516903033129,1.2699453819795041,,,,,,,,
