токен,класс,в тексте,в выборке,до ближайшего,текст
ĠB,смысл-част,1,1,0.766468596713867,97
Ġof,служ,15,9,0.3267322816453396,97
Ġabout,служ,1,1,0.7604849212090449,97
Ġand,служ,8,4,0.4904764051199881,97
Ġcentury,смысл-част,1,1,0.7732722880037062,97
Ġwill,служ,2,1,0.645012905808466,97
Ġ3,пункт,2,1,0.8797107802886888,97
Ġeducational,смысл-редк,1,1,0.7336649580183374,97
rera,подслово,1,1,0.8166250735429992,97
Ġ16,пункт,2,1,0.7284670338538013,97
Ġoften,служ,2,1,0.7073658579676282,97
Ġbecause,служ,3,3,0.43542151793712,97
Ġpositional,смысл-редк,1,1,0.6105496739921845,97
Ġsay,смысл-част,1,1,0.7617782855258967,97
Ġ17,пункт,1,1,0.7284670338538013,97
Ġlarge,смысл-част,1,1,0.7853524385854611,97
Ġtwenty,смысл-редк,1,1,0.7955918258091733,97
Ġraise,смысл-редк,1,1,0.6837577960150343,97
Ġit,служ,12,4,0.42891252003814223,97
Ġthe,служ,13,4,0.39967139411003477,97
Ġout,служ,2,1,0.6477776823900658,97
Ġshowed,смысл-редк,2,1,0.673341685121846,97
Ġone,служ,2,2,0.43790437145745953,97
Ġmight,служ,1,1,0.750596009645459,97
"--""",пункт,1,1,0.8346165777757475,97
ĠCart,смысл-редк,2,1,0.5759516458891375,97
Ġand,служ,8,4,0.7948019992280678,97
Ġwhich,служ,1,1,0.8071949558472686,97
Ġ(,пункт,7,4,0.5617709096310256,97
Ġor,служ,1,1,0.8387850170699559,97
Ġblame,смысл-редк,1,1,0.691201980254593,97
Ġnot,служ,3,2,0.5442619813567885,97
Ġbut,служ,2,1,0.7494932067141453,97
Ġpurchase,смысл-редк,1,1,0.7579117298470057,97
"""",пункт,1,1,0.7830304048089668,97
Ġthough,служ,2,1,0.7008700297357109,97
Ġfor,служ,2,1,0.7337141734643744,97
ĠU,смысл-част,1,1,0.766468596713867,97
:,пункт,4,1,0.8033693252042249,97
Ġtheir,служ,2,1,0.7119984083822021,97
**,пункт,1,1,0.8964563082272071,97
Ġbefore,служ,2,1,0.8935983850577196,97
Ġ(,пункт,7,4,0.42628404033639566,97
Ġchallenges,смысл-редк,1,1,0.5976408409082694,97
ĠIn,служ,1,1,0.7512166594238107,97
.**,пункт,1,1,0.882951755497737,97
Jones,подслово,1,1,0.6495581822713987,97
ĠAmerica,смысл-редк,1,1,0.7213079972071647,97
Ġvols,смысл-редк,1,1,0.7108088010299043,97
Ġhad,служ,1,1,0.49470068633316133,97
ĠIsland,смысл-редк,1,1,0.7680371260697377,97
ga,подслово,1,1,0.7508879373585263,97
Ġthat,служ,9,2,0.6953786242986508,97
Ġcourt,смысл-редк,1,1,0.7063095743191651,97
Ġold,смысл-част,2,2,0.6121403717337212,97
.,пункт,9,4,0.45610482212952236,97
Ġtook,смысл-част,1,1,0.613652575615131,97
Ġhave,служ,2,2,0.49470068633316133,97
Ġfreely,смысл-редк,1,1,0.7224215125783252,97
Ġmaps,смысл-редк,6,4,0.3394009691026717,97
ists,подслово,1,1,0.7216169911652288,97
Ġand,служ,8,4,0.4904764051199881,97
",",пункт,14,7,0.42654350534162155,97
Ġbook,смысл-част,2,1,0.7647488230651115,97
pe,подслово,1,1,0.721723176621683,97
Ġdon,смысл-част,1,1,0.9328219127702861,97
eter,подслово,1,1,0.878447152709308,97
Ġsure,смысл-част,1,1,0.9123894639890278,97
Ġfew,служ,1,1,0.7390012228219736,97
Ġdrawn,смысл-редк,1,1,0.47764858915307884,97
Ġothers,служ,1,1,0.6639718580201139,97
"),",пункт,1,1,0.7045005545267036,97
Ġcart,смысл-редк,1,1,0.5759516458891375,97
Ġmaps,смысл-редк,6,4,0.39616458332772575,97
Ġalways,служ,1,1,0.5911214762716921,97
Ġand,служ,8,4,0.666414843368842,97
Ġwho,служ,2,2,0.5046759481594272,97
",",сток,14,7,0.02708985651345093,97
I,подслово,1,1,0.8926914306662149,97
Ġpart,смысл-част,1,1,0.8291009055792634,97
Ġas,служ,5,2,0.40312048438357795,97
ography,подслово,2,1,0.7506466142933581,97
ĠReally,смысл-редк,1,1,0.7926240504943285,97
Ġdata,смысл-част,1,1,0.6938874335281768,97
Ġ(,пункт,7,4,0.5178826306910974,97
Ġeven,служ,2,1,0.8421737232633837,97
David,подслово,1,1,0.6495581822713987,97
Ġ(,пункт,7,4,0.42628404033639566,97
Ġback,смысл-част,2,1,0.717371560171031,97
Ġavailable,смысл-част,1,1,0.7224215125783252,97
_,пункт,4,2,0.6823486368446396,97
Ġclear,смысл-част,1,1,0.6920836539192874,97
Ġwho,служ,2,2,0.5046759481594272,97
Ġof,служ,15,9,0.3680325347050205,97
Ġof,служ,15,9,0.3267322816453396,97
Ġof,служ,15,9,0.6516239692733855,97
Ġcase,смысл-част,1,1,0.7707581880789197,97
Ġof,служ,15,9,0.4129790148660045,97
Ġthe,сток,13,4,0.038912129225339535,97
Ġin,служ,3,1,0.7903713431408799,97
Ġpoint,смысл-част,1,1,0.6559551435856682,97
Ġarose,смысл-редк,1,1,0.5976408409082694,97
Ġan,служ,2,2,0.40151777225809043,97
Ġbecause,служ,3,3,0.4664155548356866,97
ed,подслово,1,1,0.7145525193359773,97
Ġput,смысл-част,2,2,0.5158035416473002,97
Ġto,служ,9,5,0.4480345780690607,97
ographers,подслово,2,1,0.7470494414955903,97
Ġof,сток,15,9,0.02708985651345093,97
ĠHo,смысл-редк,2,1,0.8143954974827937,97
Ġmodern,смысл-част,1,1,0.7403691681254669,97
Ġwrong,смысл-част,1,1,0.708936795771029,97
",",сток,14,7,0.10829556723783856,97
Ġwent,смысл-част,1,1,0.6096613517473912,97
's,подслово,5,3,0.4717578930273718,97
Ġa,служ,7,2,0.4142202749777182,97
Ġgoing,смысл-част,1,1,0.6496515504357087,97
ĠCalifornia,смысл-редк,4,1,0.6818750806776758,97
Ġof,служ,15,9,0.39966148866873547,97
Ġ2,пункт,1,1,0.9231558897825806,97
",",пункт,14,7,0.4992037169972251,97
Ġmaps,смысл-редк,6,4,0.3394009691026717,97
Ġre,служ,2,1,0.7436245297535485,97
Ġdetail,смысл-редк,1,1,0.7684609356150855,97
Ġthe,служ,13,4,0.39967139411003477,97
Ġof,служ,15,9,0.4178412338726959,97
Ġauthority,смысл-редк,1,1,0.7018809900382396,97
Ġto,служ,9,5,0.4527328362635618,97
Ġone,служ,2,2,0.43790437145745953,97
.,пункт,9,4,0.4969870500976888,97
In,подслово,1,1,0.7512166594238107,97
Ġan,служ,2,2,0.40151777225809043,97
e,подслово,1,1,0.7402553126999762,97
Ġ1,пункт,1,1,0.8158451222847908,97
Ġas,служ,5,2,0.40312048438357795,97
20,пункт,1,1,0.7955918258091733,97
Ġengra,смысл-редк,1,1,0.76212079201828,97
Ġthis,служ,2,2,0.4955900316773129,97
ĠChicago,смысл-редк,1,1,0.7750288754917775,97
Ġprecision,смысл-редк,1,1,0.6720893875540819,97
Ġenough,смысл-част,3,2,0.4835153469005129,97
",",пункт,14,7,0.42654350534162155,97
Ġof,служ,15,9,0.4057096355676869,97
Ġhave,служ,2,2,0.5295204714173085,97
Ġaccount,смысл-част,2,1,0.7334414088535014,97
Ġgross,смысл-редк,1,1,0.6105496739921845,97
Ġeventually,смысл-редк,1,1,0.736106968854046,97
Ġto,служ,9,5,0.4527328362635618,97
Ġother,служ,1,1,0.6639718580201139,97
Ġfar,смысл-част,2,1,0.8361687683569015,97
Ġthis,служ,2,2,0.4955900316773129,97
Ċ,пункт,3,2,0.7510817571537299,97
Ġcomp,смысл-редк,1,1,0.704036498704607,97
Ġdied,смысл-редк,1,1,0.7267258089736359,97
_,пункт,4,2,0.6823486368446396,97
ĠPress,смысл-редк,1,1,0.854459612723309,97
Ġsuggestive,смысл-редк,1,1,0.7468406869246966,97
Ġdiagnosed,смысл-редк,3,2,0.34787116981051175,98
ell,подслово,2,2,0.17696223845209164,98
erre,подслово,5,3,0.4050630892339883,98
ĠPal,смысл-редк,2,2,0.37683649363346833,98
Ġon,служ,3,2,0.6153164750009,98
Ġhave,служ,11,5,0.524259062059588,98
Ġnot,служ,2,1,0.6546943718698435,98
Ġa,служ,7,3,0.5648164550393397,98
Ġon,служ,3,2,0.6153164750009,98
",",пункт,21,6,0.43219537680204617,98
Ġwho,служ,1,1,0.6952236376135351,98
Ġto,служ,14,4,0.38380446615136277,98
ians,подслово,7,3,0.40308446819465854,98
Ġwe,служ,1,1,0.7228655164233705,98
Ġthis,служ,8,2,0.5999371487287337,98
Ġalso,служ,2,2,0.5477436153822425,98
Ġplayer,смысл-редк,1,1,0.7152484129922838,98
ir,подслово,2,2,0.4641778787382792,98
Ġhave,служ,11,5,0.29758693008991904,98
ĠBrazilian,смысл-редк,3,1,0.6494722266847134,98
Ġto,служ,14,4,0.4472194670628731,98
Ġplayers,смысл-редк,7,1,0.6687752062432593,98
Ġthe,сток,20,7,0.11505211465434763,98
Ġpractice,смысл-редк,2,1,0.6001103500022203,98
o,подслово,2,1,0.6463440770815502,98
ĠRodrig,смысл-редк,1,1,0.5942436815715709,98
Ġthe,сток,20,7,0.02002834268803657,98
Ġalert,смысл-редк,2,1,0.7260176429481324,98
Ġcourse,смысл-част,1,1,0.7509253149448948,98
Ġrep,смысл-редк,2,1,0.6922334383393653,98
Ġafter,служ,2,2,0.5708150809676451,98
Ġtwo,смысл-част,3,1,0.8677816292770049,98
Ġthe,служ,20,7,0.3460164152576108,98
",",пункт,21,6,0.31796005318910864,98
Ġthere,служ,3,3,0.4167277984323038,98
ĠCorinth,смысл-редк,7,1,0.7889806020009068,98
Ġdengue,смысл-редк,5,2,0.27711351383527577,98
Ġhe,служ,2,1,0.7460190824671352,98
",'",пункт,2,2,0.43612109405904637,98
Ġafter,служ,2,2,0.5708150809676451,98
Ġin,служ,8,3,0.46640530814990666,98
Ġfever,смысл-редк,4,2,0.317140187468873,98
ca,подслово,1,1,0.6794154119084526,98
Ġis,служ,4,2,0.595944075259833,98
Ġstriker,смысл-редк,4,1,0.8221131854053875,98
Ġcountry,смысл-част,2,1,0.7174357713432872,98
Ġwith,служ,4,2,0.18963226419354864,98
ro,подслово,5,2,0.2535428059675996,98
Ġoutbreak,смысл-редк,2,1,0.5877885609954879,98
Ġbeen,служ,7,3,0.33592530611879073,98
Ġmosquitoes,смысл-редк,3,1,0.5041602100726362,98
ĠBay,смысл-редк,1,1,0.7603940567621734,98
ĠPal,смысл-редк,2,2,0.37683649363346833,98
Ġthis,служ,8,2,0.5999371487287337,98
ĠPaulo,смысл-редк,3,2,0.41384427175685395,98
ĠC,смысл-част,3,2,0.5812353736531631,98
Ġ.,пункт,3,1,0.704457187593485,98
Ġhave,служ,11,5,0.44247737034263096,98
Ġclubs,смысл-редк,3,1,0.5963957171028984,98
",",пункт,21,6,0.31796005318910864,98
Ġabout,служ,3,1,0.725903333759923,98
Ġa,служ,7,3,0.4494231514234875,98
Ġbeen,служ,7,3,0.33592530611879073,98
Ġalso,служ,2,2,0.5477436153822425,98
Ġweek,смысл-част,2,1,0.6119717061440632,98
.,пункт,20,5,0.467837721331059,98
.',пункт,1,1,0.6053866380593359,98
me,подслово,2,1,0.8666304095513789,98
ĠGu,смысл-редк,5,3,0.3242061608868136,98
Ġreleased,смысл-част,1,1,0.7260176429481324,98
ĠC,смысл-част,3,2,0.5812353736531631,98
Ġone,служ,1,1,0.8121709502147653,98
Ġfever,смысл-редк,4,2,0.317140187468873,98
Ġand,служ,9,4,0.47846603630045514,98
ĠSantos,смысл-редк,1,1,0.7124983732217178,98
Ġthe,служ,20,7,0.2919330808356885,98
Ġtheir,служ,3,1,0.6712537716018094,98
ĠPer,служ,1,1,0.771321920288208,98
Ġable,смысл-част,1,1,0.7624848797085042,98
ir,подслово,2,2,0.4641778787382792,98
erre,подслово,5,3,0.4050630892339883,98
Ġdisease,смысл-редк,7,2,0.35675871329293385,98
Ġofficials,смысл-редк,2,2,0.450715102126965,98
Ġbecause,служ,1,1,0.7674612357218633,98
Ġno,служ,3,1,0.6546943718698435,98
Ġand,служ,9,4,0.4796140575466194,98
ern,подслово,1,1,0.7038809713508339,98
ian,подслово,2,1,0.7188175344108001,98
Ġsaid,смысл-част,8,2,0.5213791927360721,98
Ġthe,сток,20,7,0.02002834268803657,98
ĠSaturday,смысл-редк,1,1,0.6727282360066971,98
Ġit,служ,1,1,0.7181206302476981,98
.,пункт,20,5,0.35691036613101157,98
Ġand,служ,9,4,0.4818861763162221,98
's,подслово,7,2,0.5413635991092433,98
ians,подслово,7,3,0.5259134393957742,98
Ġwere,служ,4,4,0.3865927808313478,98
ians,подслово,7,3,0.40308446819465854,98
ĠPlayers,смысл-редк,1,1,0.6687752062432593,98
Ġaction,смысл-част,1,1,0.6998310537559432,98
ini,подслово,1,1,0.6198858496546753,98
Ġministry,смысл-редк,2,1,0.7993937309214397,98
Ġin,служ,8,3,0.5911308826886897,98
Ġto,служ,14,4,0.38380446615136277,98
Ġmonth,смысл-част,1,1,0.653504596372293,98
Ġmosquito,смысл-редк,3,1,0.5041602100726362,98
Ġwith,служ,4,2,0.18963226419354864,98
Ġthe,служ,20,7,0.2919330808356885,98
Ġthere,служ,3,3,0.4167277984323038,98
Ġand,служ,9,4,0.47846603630045514,98
Ġavoid,смысл-част,1,1,0.7714018551580802,98
Ġbe,служ,2,1,0.6452091144527486,98
",",пункт,21,6,0.39205561118745696,98
ĠBrazil,смысл-редк,2,1,0.6713594988165243,98
Ġmore,служ,2,1,0.7830737609570286,98
Ġpremises,смысл-редк,1,1,0.7133429046736274,98
Ġpopular,смысл-редк,1,1,0.6469295241304864,98
Ġdays,смысл-част,1,1,0.6451997208089445,98
Ġteams,смысл-редк,2,1,0.6826248171765329,98
Ġhealth,смысл-част,2,2,0.49942012263603064,98
Ġmiss,смысл-редк,1,1,0.6001103500022203,98
Ġsome,служ,2,1,0.7363996561003956,98
Ġjoint,смысл-редк,1,1,0.675355876091549,98
Ġway,смысл-част,1,1,0.8387812268153142,98
Ġweeks,смысл-редк,2,1,0.6119717061440632,98
Ġhaving,служ,1,1,0.6332447098087978,98
Ġgroup,смысл-част,1,1,0.6344925548202941,98
Ġfor,служ,6,3,0.5533245131905311,98
Ġplay,смысл-част,2,1,0.6837820997029601,98
Ġheadaches,смысл-редк,1,1,0.6712507581173511,98
opa,подслово,2,2,0.279609209961058,98
",",пункт,21,6,0.3752736732513831,98
000,пункт,2,1,0.8602856956355523,98
Ġtop,смысл-част,4,1,0.6469295241304864,98
Ġinfected,смысл-редк,1,1,0.606858047126258,98
Ġofficials,смысл-редк,2,2,0.450715102126965,98
Ġwould,служ,2,2,0.41264060559981736,98
Ġin,служ,8,3,0.46640530814990666,98
Ġcity,смысл-част,1,1,0.698212992296089,98
ĠPa,смысл-редк,2,1,0.8091700862005675,98
',пункт,2,2,0.24818117999708397,98
Ġdefenders,смысл-редк,1,1,0.6451997208089445,98
Ġcentres,смысл-редк,1,1,0.6893685501497144,98
Ġsaid,смысл-част,8,2,0.5213791927360721,98
.,пункт,20,5,0.467837721331059,98
Ġwhere,служ,1,1,0.7741360429434238,98
erre,подслово,5,3,0.4191990728164028,98
Ġcases,смысл-редк,2,1,0.7180267792090277,98
ĠCases,смысл-редк,1,1,0.7469211132285833,98
Ġfor,служ,6,3,0.5607762983287069,98
Ġaffected,смысл-редк,3,1,0.6672560934686109,98
Ġwere,служ,4,4,0.3865927808313478,98
Ġhealth,смысл-част,2,2,0.49942012263603064,98
Ġto,служ,14,4,0.44276161893226335,98
Ġgames,смысл-част,1,1,0.6730654454180828,98
Ġclub,смысл-част,3,1,0.5963957171028984,98
Ġbeen,служ,7,3,0.4773128081761862,98
Ġa,служ,7,3,0.4494231514234875,98
Ġthere,служ,3,3,0.4389401116806564,98
",'",пункт,2,2,0.43612109405904637,98
Ġcauses,смысл-редк,1,1,0.6736877549388722,98
Ġfinal,смысл-част,1,1,0.6344925548202941,98
Ġthe,служ,20,7,0.3460164152576108,98
ĠThree,смысл-редк,1,1,0.8932091014343667,98
ell,подслово,2,2,0.17696223845209164,98
Ġof,служ,11,1,0.6479032522032521,98
ĠThe,служ,3,2,0.5092830251147223,98
Ġfor,служ,6,3,0.5533245131905311,98
Ġdiagnosed,смысл-редк,3,2,0.34787116981051175,98
Ġwere,служ,4,4,0.4034508794575092,98
ĠThe,служ,3,2,0.5092830251147223,98
Brazil,подслово,1,1,0.6494722266847134,98
Ġdisease,смысл-редк,7,2,0.35675871329293385,98
Ġwhich,служ,2,1,0.6952236376135351,98
Ġis,служ,4,2,0.595944075259833,98
",",пункт,21,6,0.3345488365961347,98
ĠGu,смысл-редк,5,3,0.3242061608868136,98
Ġwould,служ,2,2,0.41264060559981736,98
ĠLibert,смысл-редк,2,1,0.8638624795001334,98
Ġwere,служ,4,4,0.5241645336081389,98
opa,подслово,2,2,0.279609209961058,98
Ġtraining,смысл-част,2,1,0.7213630274099091,98
Ġdengue,смысл-редк,5,2,0.27711351383527577,98
Ġwas,служ,2,1,0.6256578683756884,98
Ġyear,смысл-част,4,1,0.704419965683583,98
Ġcure,смысл-редк,1,1,0.72751730756576,98
's,подслово,7,2,0.5413635991092433,98
Ġduring,служ,2,1,0.7262849027817058,98
ĠRen,смысл-редк,1,1,0.5942436815715709,98
.,пункт,20,5,0.36745336506631043,98
Ġsince,служ,1,1,0.7804577082465964,98
Ġlikely,смысл-част,2,1,0.7460451454766847,98
',пункт,2,2,0.24818117999708397,98
Ġhospitalized,смысл-редк,2,1,0.6465071308935401,98
ro,подслово,5,2,0.2535428059675996,98
ĠGu,смысл-редк,5,3,0.5521253992705999,98
ĠPaulo,смысл-редк,3,2,0.41384427175685395,98
Ġhave,служ,11,5,0.29758693008991904,98
Ġhave,служ,11,5,0.44247737034263096,98
.,пункт,20,5,0.35691036613101157,98
olo,подслово,2,1,0.8307852830646442,98
Ġsaid,смысл-част,8,4,0.4804563747714437,98
Ġteams,смысл-редк,2,2,0.47867734270188467,98
Ġalready,служ,2,2,0.4592560817295418,98
",",пункт,21,7,0.36240121653039825,98
000,пункт,2,1,0.8432501501397434,98
Ġplayers,смысл-редк,7,3,0.463845199377966,98
Ġthis,служ,8,3,0.33947926215840796,98
Ġto,служ,14,4,0.4789765731942101,98
Ġlittle,смысл-част,1,1,0.7485905867882188,98
Ġa,служ,7,2,0.5727988624689523,98
Ġalert,смысл-редк,2,1,0.697422674451102,98
Ġdays,смысл-част,1,1,0.6537897489533532,98
Ġthe,служ,20,7,0.4368561341685277,98
uv,подслово,1,1,0.8910905065250275,98
.,пункт,20,6,0.35002104813343066,98
Ġoutbreak,смысл-редк,2,1,0.6443433975590741,98
.,сток,20,6,0.03696682815577314,98
olo,подслово,2,1,0.7834846329291492,98
o,подслово,2,2,0.4652020765620954,98
Ġcheck,смысл-част,1,1,0.651847451181181,98
Ġmosquito,смысл-редк,3,2,0.41963240189393636,98
ĠAmerica,смысл-редк,1,1,0.7217183567313157,98
Ġsigns,смысл-редк,1,1,0.6591380322549588,98
Ġdefenders,смысл-редк,1,1,0.5258210409825321,98
Ġwere,служ,4,3,0.4088223238299296,98
',пункт,2,1,0.8010295182300804,98
Ġto,служ,14,4,0.6965519769887183,98
Ġby,служ,1,1,0.7823481958411828,98
Ġclubs,смысл-редк,3,1,0.5652051382402952,98
Ġplayers,смысл-редк,7,3,0.4827468332111203,98
Ġof,служ,11,6,0.5888050253815826,98
",",пункт,21,7,0.4287979148861706,98
Ġcourse,смысл-част,1,1,0.779424098720101,98
Ġhave,служ,11,5,0.3258775929125483,98
ĠThe,служ,3,1,0.6873110935756104,98
Ġand,служ,9,4,0.46879024200138425,98
a,подслово,1,1,0.6027152258814,98
Ġto,сток,14,4,0.011991086789362606,98
Ġlong,смысл-част,1,1,0.7087801092577178,98
Ġ.,пункт,3,1,0.6860318403011019,98
Ġofficials,смысл-редк,2,2,0.4567158105704318,98
",",пункт,21,7,0.36240121653039825,98
Ġtop,смысл-част,4,1,0.6555425824448364,98
Ġwon,смысл-част,1,1,0.9009221916542168,98
Ġdisease,смысл-редк,7,2,0.2869338573564392,98
Ġsaid,смысл-част,8,4,0.37011239073697044,98
Ġ5,пункт,1,1,0.7525424579594291,98
ou,подслово,1,1,0.7889211362130324,98
Brazil,подслово,1,1,0.6602594236301738,98
Ġwith,служ,4,1,0.7621593417098391,98
Ġabout,служ,3,2,0.5817331973969381,98
Ġcontinue,смысл-редк,1,1,0.748250706531977,98
Ġsaid,смысл-част,8,4,0.37011239073697044,98
Ġmosquito,смысл-редк,3,2,0.4800343734123056,98
ĠS,служ,3,1,0.8125348755445532,98
Ġmosquitoes,смысл-редк,3,1,0.41963240189393636,98
erre,подслово,5,4,0.42295643628756263,98
ca,подслово,1,1,0.5884871743023811,98
",",пункт,21,7,0.4075978686520137,98
",",пункт,21,7,0.5648491284808995,98
ĠLatin,смысл-редк,1,1,0.67464697110415,98
Ġweek,смысл-част,2,1,0.6230699628521746,98
Ġafter,служ,2,2,0.5784147705716909,98
Ġcentres,смысл-редк,1,1,0.6270882902337357,98
ĠSam,смысл-редк,1,1,0.625302249998315,98
Ġasked,смысл-част,1,1,0.7009336731696855,98
Ġhave,служ,11,5,0.40742403528518006,98
Ġbeen,служ,7,3,0.3141499910622526,98
Ġhelp,смысл-част,1,1,0.651847451181181,98
Ġhave,служ,11,5,0.2558602392031698,98
Ġthe,служ,20,7,0.4548281582180371,98
ĠPlayers,смысл-редк,1,1,0.6787080333875287,98
Ġpopular,смысл-редк,1,1,0.6555425824448364,98
ĠBrazilian,смысл-редк,3,1,0.5499999883627502,98
an,подслово,1,1,0.795336444201597,98
Ġhave,служ,11,5,0.2558602392031698,98
Ġdisease,смысл-редк,7,2,0.2869338573564392,98
Ġquickly,смысл-част,1,1,0.7264977785802854,98
Ġone,служ,1,1,0.8229839916582253,98
opa,подслово,2,1,0.7721150240071949,98
Ġsaid,смысл-част,8,4,0.5283207052554773,98
o,подслово,2,2,0.4652020765620954,98
Ġministry,смысл-редк,2,1,0.8183642407816268,98
Ġbeen,служ,7,3,0.3141499910622526,98
itt,подслово,1,1,0.9426478745948693,98
Ġabout,служ,3,2,0.5817331973969381,98
Ġstages,смысл-редк,1,1,0.461396284099477,98
Ġit,служ,1,1,0.7719120878045211,98
erre,подслово,5,4,0.2909892614799488,98
Ġmatch,смысл-редк,2,2,0.5871774945128883,98
Ġof,служ,11,6,0.5073000114288356,98
ĠBay,смысл-редк,1,1,0.7800566994997975,98
Ġlikely,смысл-част,2,1,0.7559778044502645,98
ĠAnother,служ,2,1,0.7344885719487233,98
.,пункт,20,6,0.3182637536052689,98
Ġthe,сток,20,7,0.061927865158349776,98
Ġthe,служ,20,7,0.4368561341685277,98
Ġtwo,смысл-част,3,2,0.41455147465080516,98
Ġgames,смысл-част,1,1,0.6756901241734716,98
Ġfar,смысл-част,1,1,0.7165224497189725,98
ĠMunich,смысл-редк,1,1,0.625302249998315,98
Ġfever,смысл-редк,4,2,0.19098912664898582,98
Ġfor,служ,6,3,0.5606913377380349,98
Ġ130,пункт,1,1,0.745784126777988,98
ĠC,смысл-част,3,1,0.8125348755445532,98
ĠThere,служ,1,1,0.7505564841745571,98
Ġwere,служ,4,3,0.53114312946114,98
Ġfor,служ,6,3,0.6023690882908893,98
Ġ460,пункт,1,1,0.745784126777988,98
Ġpracticing,смысл-редк,1,1,0.5383795394980819,98
ha,подслово,1,1,0.5884871743023811,98
Ġof,служ,11,6,0.43500486641449515,98
Ġhave,служ,11,5,0.30479562714181047,98
Ġon,служ,3,1,0.6978277994005077,98
We,подслово,2,1,0.7949796961940198,98
Ġdied,смысл-редк,1,1,0.6933137312167014,98
Ġthem,служ,1,1,0.6319897347960158,98
erre,подслово,5,4,0.41758087854376985,98
Ġextreme,смысл-редк,1,1,0.6543730288099456,98
Ġ2015,пункт,1,1,0.743700184992443,98
.,пункт,20,6,0.3328431043666565,98
Ġmatch,смысл-редк,2,2,0.5871774945128883,98
Ġalso,служ,2,2,0.5550361372484243,98
Ġthan,служ,2,1,0.8001573655682777,98
Ġthere,служ,3,1,0.7505564841745571,98
Ġhad,служ,2,1,0.6498445585179757,98
Ġthe,служ,20,7,0.4593886952689455,98
me,подслово,2,1,0.8867594738190273,98
Ġsome,служ,2,1,0.7337195274384508,98
Ġwhich,служ,2,2,0.34204780883995817,98
Ġinsect,смысл-редк,2,1,0.6486579276748162,98
Ġfatal,смысл-редк,1,1,0.6649528486756973,98
Ġfever,смысл-редк,4,2,0.19098912664898582,98
Ġa,служ,7,2,0.5727988624689523,98
Ġout,служ,1,1,0.7093255828555479,98
ĠPaulo,смысл-редк,3,1,0.6399043309756477,98
Ġplay,смысл-част,2,1,0.6598286021786548,98
Ġcases,смысл-редк,2,1,0.7204770796166304,98
",",пункт,21,7,0.37117390456479493,98
Ġsites,смысл-редк,2,1,0.6270882902337357,98
Ġwere,служ,4,3,0.4088223238299296,98
Ġwas,служ,2,1,0.6709002228428976,98
ro,подслово,5,2,0.2953338587829391,98
Ġneed,служ,1,1,0.646264676203873,98
Ġincluding,смысл-част,1,1,0.7101660745087327,98
Ġhe,служ,2,1,0.7579425996759516,98
Ġtournament,смысл-редк,1,1,0.6339663125192662,98
Ġteams,смысл-редк,2,2,0.47867734270188467,98
Ġuse,смысл-част,2,1,0.7361945768846483,98
.,пункт,20,6,0.3182637536052689,98
.,пункт,20,6,0.4957908066211885,98
Ġbut,служ,1,1,0.8198636802056664,98
Ġstage,смысл-редк,1,1,0.461396284099477,98
Ġafter,служ,2,2,0.5784147705716909,98
Ġwhile,служ,1,1,0.7819037530281858,98
Ġof,служ,11,6,0.2376097052107779,98
's,сток,7,1,0.011991086789362606,98
Ġaddition,смысл-част,1,1,0.8015832048493327,98
Ġthe,служ,20,7,0.4895405854862706,98
Ġwhich,служ,2,2,0.34204780883995817,98
",",пункт,21,7,0.37555238865532825,98
ians,подслово,7,2,0.3644052111889925,98
Ġgroup,смысл-част,1,1,0.7065060234888939,98
ĠBrazil,смысл-редк,2,1,0.5499999883627502,98
Ġof,служ,11,6,0.43500486641449515,98
Ġrep,смысл-редк,2,1,0.7118185056541887,98
adores,подслово,2,1,0.7912665132460315,98
ell,подслово,2,1,0.7118185056541887,98
ĠGu,смысл-редк,5,1,0.8060048399493701,98
ao,подслово,3,1,0.7721150240071949,98
Ġand,служ,9,4,0.500199913722275,98
't,подслово,1,1,0.834103137077561,98
Ġand,служ,9,4,0.42552153947952814,98
Ġtheir,служ,3,1,0.6319897347960158,98
Ġthe,сток,20,7,0.03696682815577314,98
Ġthis,служ,8,3,0.3999697168937755,98
Ġput,смысл-част,1,1,0.6678578455577959,98
Ġpractice,смысл-редк,2,1,0.5383795394980819,98
Ġdefender,смысл-редк,1,1,0.5258210409825321,98
It,подслово,1,1,0.7750464534563056,98
Ġand,служ,9,4,0.42552153947952814,98
Ġtwo,смысл-част,3,2,0.41455147465080516,98
Ġto,служ,14,4,0.4789765731942101,98
ians,подслово,7,2,0.3644052111889925,98
Ġthis,служ,8,3,0.33947926215840796,98
Ġweeks,смысл-редк,2,1,0.6230699628521746,98
Ġofficials,смысл-редк,2,2,0.4567158105704318,98
Ġtry,смысл-част,1,1,0.7299043864651683,98
Ġfrom,служ,3,1,0.774158524553416,98
Ġof,служ,11,6,0.2376097052107779,98
Ġwho,служ,1,1,0.7044796717083279,98
Ġplayers,смысл-редк,7,3,0.463845199377966,98
erre,подслово,5,4,0.2909892614799488,98
ro,подслово,5,2,0.2953338587829391,98
Ġbeen,служ,7,3,0.31970452394842014,98
Ġmore,служ,2,1,0.7823514488239731,98
Ġalready,служ,2,2,0.4592560817295418,98
Ġfor,служ,6,3,0.5606913377380349,98
Ġrarely,смысл-редк,1,1,0.6543730288099456,98
