"было: стоков, %",было: масштаб,было: типов k>=2,было: до бл. при k=1,было: до бл. при k=2,было: до бл. при k>=3,было: смысловые: радиус,было: смысловые: центры,было: смысловые: зазор,было: служебные: радиус,было: служебные: центры,было: служебные: зазор,было: пунктуация: радиус,было: пунктуация: центры,было: пунктуация: зазор,было: подслова: радиус,было: подслова: центры,было: подслова: зазор,"стало: стоков, %",стало: масштаб,стало: типов k>=2,стало: до бл. при k=1,стало: до бл. при k=2,стало: до бл. при k>=3,стало: смысловые: радиус,стало: смысловые: центры,стало: смысловые: зазор,стало: служебные: радиус,стало: служебные: центры,стало: служебные: зазор,стало: пунктуация: радиус,стало: пунктуация: центры,стало: пунктуация: зазор,стало: подслова: радиус,стало: подслова: центры,стало: подслова: зазор
3.482587064676617,35.362959040176506,38,0.7267189896238877,0.34241404189165325,0.35114091149093457,0.2070861018538208,0.8093758484361322,1.9176821383377087,0.25307384464840127,0.7439170048439012,1.203538627339876,0.23048535879330878,0.981350372830184,1.460401546005527,,,,1.9900497512437811,32.00929912709397,37,0.7586745969552869,0.4957695611132812,0.4098052568461075,0.2776076820938298,0.8020827321713774,1.2226533956999688,0.28564011360789965,0.7940184232867514,1.2064361092446152,0.24311588452893043,0.9486193431979323,1.5337081131495256,,,
1.4925373134328357,34.16205602819239,35,0.7382372636951497,0.3930433832417153,0.3876355320634671,0.22755828916246842,0.8696573225820244,1.8419764316922371,0.27677865699499604,0.791512648653646,1.311881467762866,0.23318965390362958,0.8068428067678449,1.4581713229356632,0.2604151098898811,0.7561294055400472,1.218778914336562,2.4875621890547266,32.21643323156345,34,0.7023369537796772,0.47057265941869936,0.4093093979149437,0.274210478038701,0.8803079852056714,1.4499654768482875,0.28050388607088894,0.896002790648764,1.5005422615717636,0.2501313838308812,0.8154793433477245,1.5464116311599778,0.23902465833520412,0.8420585444377465,1.3559176075930421
0.4975124378109453,34.864602458213334,23,0.7497907315345436,0.5006044169319903,0.39042409503217584,0.25467147511248767,0.9012105459509604,1.7558319436151628,0.3129630444950523,0.7041650483668042,0.9879297344832372,0.2767218583976965,0.9090713783263745,1.2268406170018982,,,,2.4875621890547266,33.36327206358607,25,0.7409042327020606,0.512407818041143,0.44930729846877004,0.2955963516334221,0.8096049998055428,1.2646883331834837,0.3053619221532274,0.8194056268412808,1.2110085355011566,0.2576684476563984,0.9264757430184054,1.5064611273388608,,,
2.9850746268656714,35.436648349293485,35,0.7347022174312599,0.36478148008806593,0.3145357585862262,0.23108618908707812,0.877695575061728,1.497590691617279,0.2610465053411261,0.8180579800401109,1.3059803302539703,0.22680991160071304,0.9166152674218581,1.5497478795703352,,,,1.4925373134328357,33.756965414667405,39,0.720660290465807,0.4503727322754567,0.3938006748178904,0.25202826731212125,0.8027155611075992,1.3503398231179595,0.2786034519167084,0.8412052264543779,1.2887565137923198,0.24540277086685333,0.9352573044799481,1.3592140364564582,,,
1.9900497512437811,33.22219655362081,28,0.7346912860993768,0.4119084868350378,0.38549937755035535,,,,0.2569810690319036,0.8866486327612992,1.4214542696689885,,,,0.25542377189227783,0.9156356932777951,1.4757283117383841,1.4925373134328357,32.094523849012965,35,0.7200242217479972,0.5300040317123829,0.4002051164888739,0.26467120638654557,0.8121174098979748,1.3976192630632256,0.28901167157740054,0.8567051942901066,1.2332951152241545,,,,,,
1.9900497512437811,35.52032944346146,35,0.7129882228403326,0.45028213110729476,0.3528325603254688,0.2630110029639347,0.90390834914457,1.6761562582793765,0.26178382988691234,0.8171031593273476,1.20509109192985,,,,0.16924271808267163,1.0613029225702284,3.1886086075173616,2.4875621890547266,33.36295103202317,30,0.6975678106655818,0.49166147900122703,0.4434542555814624,0.27728180760515514,0.78818935853913,1.4653395096115176,0.2871323690411827,0.8459827606078087,1.3790981207186503,0.28819558182966426,0.9999798219382598,1.6289586348058869,,,
4.975124378109453,31.154276384543792,29,0.7401094411563078,0.4617628566110539,0.4061383023048903,0.23279384857343308,0.8762582227243442,1.529474384783252,0.30279083776412574,0.7785227749973463,1.080786634681835,0.2745160257082662,0.9134346018095102,1.3048031291618682,,,,1.9900497512437811,30.964780697782608,33,0.7275430684094802,0.5294838598436649,0.47268067327462493,0.28314706290481484,0.8294319929934805,1.264301432372786,0.309464933813993,0.8317129442553264,1.158940800078739,,,,,,
3.482587064676617,35.20911392053255,27,0.7035644727018496,0.42281700619967433,0.3636282084062032,0.21384238886910673,0.9260559234607622,1.9043901462689021,0.26775049094161374,0.7951962878749602,1.2499532584857755,0.27740716717545,0.851062841295926,1.4011105654814708,0.2820878730096215,0.8702483361823937,1.4415190576820782,2.4875621890547266,31.9550789155683,30,0.718560170329804,0.4751711199407891,0.4131129002324994,0.2840750764880451,0.8047509718862144,1.157757808580192,0.28157801083333206,0.8859024167844589,1.417749915872017,0.2172153004839666,1.0588349074856356,1.9512575243321024,0.25446644951977987,0.8180187090691408,1.6362803726049184
3.482587064676617,34.58870673067513,37,0.7368986910275725,0.3732131141724224,0.34630828833791294,0.22936882039537165,0.8039616193297886,1.5303202639801963,0.2796599407802013,0.7702360313632394,1.1770380775281026,0.21401123612486825,0.9143487083662709,2.3001014521657717,,,,1.9900497512437811,33.17011289543001,40,0.7188547214931935,0.4663201270953966,0.4333892788863765,0.2754662930467289,0.7987581160529968,1.1945386793156716,0.2816077104831663,0.8661625390050738,1.3574327020797168,0.26773885478015197,0.9326431250246657,1.3930437253618595,0.20632795803115492,0.8898119962830252,2.168408045504364
0.9950248756218906,34.851922553571654,34,0.7201794773765638,0.45908292853751037,0.4096435903728364,0.24065433251681786,0.8570062376772201,1.520648904192803,0.3016056728498225,0.7458433976922125,1.0571108449086806,0.30296712175886165,0.9729595526756512,1.3750167502656165,0.20120675125425336,0.8931952989372066,1.8309753552445156,3.9800995024875623,31.654833759444134,32,0.752504200004901,0.5052552005928733,0.45625821107635894,0.27220999569091386,0.8182528338794584,1.2706298597348025,0.3044570705844399,0.8159961321881446,1.16879852953215,0.25399630227020786,0.9922142088778242,1.6528610049773953,0.2248248017740866,0.86205679568348,1.4791021110261067
1.9900497512437811,31.201652330625183,30,0.7394275080488877,0.4538924245871671,0.43762873116575135,0.25128679770513385,0.8558456173855704,1.4633449510108585,0.27681737031139847,0.8145304611419181,1.3112185416940485,,,,0.25202281495617157,0.9324811063212635,1.8682049824309683,1.9900497512437811,29.236666235044552,37,0.7335426558105821,0.525711331577999,0.4743178697142755,0.2783547036848729,0.8063446635923843,1.339527582590551,0.3114352534818549,0.8588268941628252,1.2348223730326036,,,,0.2513550754260649,0.8819022506688503,1.605206584368083
3.482587064676617,31.423792541037468,30,0.7561676495390016,0.45807345605098737,0.3806191294395326,0.20636772588989621,0.8322872850151218,1.7828249932619262,0.26182396216042564,0.8364843897986468,1.383968253229177,,,,,,,1.9900497512437811,30.112621942514878,34,0.7123196943570399,0.5273175177491548,0.44185633042110656,0.25368943653440523,0.8206925352956275,1.5127951102107573,0.29276883277947047,0.8611100150440115,1.1723316657914213,,,,,,
2.9850746268656714,31.95512548963422,29,0.721264431086754,0.4539542740780393,0.3780451234801017,0.2693614251202615,0.7864287757565228,1.391617516429141,0.2849579007746171,0.83621331236451,1.353342223520035,,,,,,,2.4875621890547266,29.181310041750475,26,0.7184384357079439,0.5231181000979825,0.4842127951184277,,,,0.33359124786087013,0.813532727335222,1.0030420992734925,,,,,,
