mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,arm,genre,text,L_used,seed
q_small,0.0,12.052621079888235,1.0759632206992988,0.9170304954107731,3.4897211341643,0.999608724574654,0.009599476173821918,0.017158781213101548,0.007406864845906006,8,20,100,scaled_L,academic_abstracts,academic_abstracts_10,100,0
q_small,0.2,15.704622848933655,1.0471202065209297,0.9363244816752858,3.2708601043982477,0.9998766531802258,0.005499795510822516,0.01073586565777962,0.004245623886665274,8,25,125,scaled_L,academic_abstracts,academic_abstracts_10,125,0
q_small,0.4,17.310881219878574,1.0233750074234427,0.942232865716179,2.995581918484412,0.9999211878035184,0.004429870545906658,0.005819577483384464,0.003415045180290999,8,33,167,scaled_L,academic_abstracts,academic_abstracts_10,167,0
q_small,0.6,15.629670896409657,0.886350937987868,0.9360191262741359,2.664109173621506,0.9999098522824542,0.004675343412817984,0.008590165295009555,0.0036283238345875828,8,50,250,scaled_L,academic_abstracts,academic_abstracts_10,250,0
q_small,0.8,15.777144587001363,0.3664125025947014,0.936617174642369,2.0198458966206174,0.999985180023133,0.0019024054992926626,0.0039366443290420605,0.0014720191941415494,8,100,501,scaled_L,academic_abstracts,academic_abstracts_10,501,0
q_large,0.0,12.052621079888235,1.0759632206992988,0.9170304954107731,3.4897211341643,0.999608724574654,0.009599476173821918,0.017158781213101548,0.007406864845906006,8,20,100,scaled_L,academic_abstracts,academic_abstracts_10,100,0
q_large,0.2,8.514024828085223,0.5716979589390465,0.882546736685416,3.349357870553473,0.9995210817175453,0.01021649298739807,0.018807738634747828,0.007886727166472148,8,25,125,scaled_L,academic_abstracts,academic_abstracts_10,125,0
q_large,0.4,6.267079912204714,0.29785087215186073,0.8404360541098945,3.1710866898835355,0.9995117226097876,0.009837007273826031,0.01980186631539471,0.007583477650381648,8,33,167,scaled_L,academic_abstracts,academic_abstracts_10,167,0
q_large,0.6,4.508148243330258,0.23064479054912873,0.7781794328792346,2.9330313119660416,0.9987255216955626,0.014623615072961595,0.027530282257195893,0.011348730228370591,8,50,250,scaled_L,academic_abstracts,academic_abstracts_10,250,0
q_large,0.8,4.39922334907536,0.230587471710104,0.7726871493782687,1.9654970409744437,0.9985754027435865,0.015398318692749553,0.025210841963038355,0.011914715701601828,8,100,501,scaled_L,academic_abstracts,academic_abstracts_10,501,0
q0.5_range,0.0,5.797473933537507,0.42320506908314437,0.827511083022702,2.997406861449141,0.9986127739593221,0.016292514139126347,0.02917970787235724,0.012591377703860075,8,40,200,scaled_L,academic_abstracts,academic_abstracts_10,200,0
q0.5_range,0.2,9.899271082700663,0.7983877913888215,0.8989824612695437,2.8859686908029913,0.9995074506455703,0.0105541718805669,0.016211723451050375,0.00814718265261819,8,40,201,scaled_L,academic_abstracts,academic_abstracts_10,201,0
q0.5_range,0.4,14.995480374622707,1.2731897692582428,0.9333132400551616,2.8249385016376536,0.9997792273579097,0.007326342699555598,0.014384430503896262,0.005662032718233937,8,40,200,scaled_L,academic_abstracts,academic_abstracts_10,200,0
q_small,0.0,12.056724789929522,1.0233403546739654,0.9170587354838473,3.4904522128399007,0.9996465514302942,0.00912377402105606,0.020161039947359072,0.007039817572842105,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_small,0.2,20.17055523846712,1.8240403259978932,0.9504227827059065,3.2122672008330895,0.9998665074427343,0.005810477768570171,0.00944865603022027,0.00448330958300675,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_small,0.4,22.865018054611554,1.5902475808192034,0.9562650684284802,2.9398247360109186,0.9999392967985933,0.0039421646679290495,0.006707067372812681,0.0030417368996949272,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_small,0.6,28.161055518249494,1.5980980802599318,0.9644899673823675,2.5406490599941636,0.9999738087882907,0.0026116723259629365,0.005236029878001425,0.002015141617097086,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_small,0.8,26.53585029722157,4.133808010136857,0.9623151325923517,1.9032705217496162,0.9997767516669389,0.0076084711908689425,0.016427364436202296,0.005870624268896825,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_large,0.0,12.056724789929522,1.0233403546739654,0.9170587354838473,3.4904522128399007,0.9996465514302942,0.00912377402105606,0.020161039947359072,0.007039817572842105,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_large,0.2,11.604125716857382,1.1527594998271997,0.9138237533442701,3.218703564546459,0.9994737095870618,0.011094991513782628,0.024306104896178127,0.008560790309909522,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_large,0.4,8.44941709356598,0.7824972798807832,0.8816486405007187,3.003716331024613,0.9990735621077309,0.014205039754904107,0.02796460113200805,0.010960474060263903,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_large,0.6,6.7670790997149375,0.9741417262056136,0.8522257557116297,2.6189533125958304,0.9962755624343205,0.027569745384904698,0.05159145722525249,0.021272554273211768,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_large,0.8,4.181005353007237,0.5171306623356926,0.7608230758947155,2.095547278248642,0.9910104117721854,0.038339986621941415,0.06633458897978439,0.02958277034709296,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q0.5_range,0.0,7.808688164178933,0.8059140039929134,0.8719375163952205,2.8188664148943436,0.9986232747075705,0.017129538307564484,0.03589471694838586,0.013216989429370645,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q0.5_range,0.2,17.276268078700394,1.9611685483731993,0.9421171288009311,2.711817214555868,0.9997082271895845,0.008515853190702851,0.013734625857699356,0.006570751621127319,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q0.5_range,0.4,20.892115512541434,1.347746384863198,0.9521350530825993,2.7469237400626385,0.9999369023164127,0.0040018098948468445,0.007099019891296798,0.0030877585915543497,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,1
q_small,0.0,9.298249394984161,0.24186412978795646,0.8924528739206071,3.5902802828664386,0.9999410487214417,0.003631990188508539,0.006749440684308716,0.0027974934802694985,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_small,0.2,12.753818786387125,0.7237979896265029,0.9215921116060268,3.3303624919289097,0.9998601421697801,0.005777134413025008,0.010737848811856132,0.0044497630820183095,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_small,0.4,14.947060813660578,0.5176706344282527,0.9330972147322724,3.0392234592297656,0.9999630031073119,0.003008274832233441,0.005570405736554207,0.0023170847918748683,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_small,0.6,17.151010231093938,1.5269566096722906,0.9416943966258589,2.635871964822813,0.999817716787211,0.006739425360038606,0.01314371032267836,0.005190955241322672,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_small,0.8,19.810538022333432,1.6992548300157762,0.9495218151635938,1.9552240204909535,0.9998752561563156,0.005621362028738741,0.010446776889729392,0.004329781417192884,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_large,0.0,9.298249394984161,0.24186412978795646,0.8924528739206071,3.5902802828664386,0.9999410487214417,0.003631990188508539,0.006749440684308716,0.0027974934802694985,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_large,0.2,8.23011746534833,0.37128688146166,0.87849505135129,3.362595427251183,0.9997664573263646,0.007116609249952131,0.013135356602067993,0.005481476255458196,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_large,0.4,6.2299409675917286,0.2978105800608783,0.8394848353777317,3.1815680431474958,0.9994989830540372,0.009962029951445017,0.016458797140077586,0.007673124758869757,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_large,0.6,4.413527290340738,0.2446983484553384,0.7734238548408756,2.9630704866963185,0.998419668984623,0.01630928752207393,0.02326642071866125,0.012562017831215086,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_large,0.8,3.193943456132612,0.08327788034100746,0.686907419077841,2.4050275992993737,0.9991532847369922,0.010598656072910334,0.018615830900222896,0.00816347779721313,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q0.5_range,0.0,5.85386474094627,0.14147051483597617,0.8291726843284816,2.9885612867150644,0.9998512839573924,0.005359893380300122,0.010922473491828733,0.004128388571579971,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q0.5_range,0.2,10.192509642686346,0.6037528771101301,0.9018887364293492,2.875948860633769,0.9997509244825218,0.007545230905341667,0.01204993601611104,0.0058116165433500355,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q0.5_range,0.4,13.944655945466888,0.3346829456663801,0.9282879402754229,2.84971340024998,0.9999793741038209,0.0022345679188335217,0.003540258431086407,0.001721147046028553,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,1
q_small,0.0,12.056724789929522,1.0233403546739654,0.9170587354838473,3.4904522128399007,0.9996465514302942,0.00912377402105606,0.020161039947359072,0.007039817572842105,8,20,100,scaled_L,academic_abstracts,academic_abstracts_10,100,1
q_small,0.2,15.876492995990992,1.1107958656883041,0.9370137976785861,3.264801964803886,0.9998673058273294,0.00570860674787537,0.008419692629304976,0.004406817875440164,8,25,125,scaled_L,academic_abstracts,academic_abstracts_10,125,1
q_small,0.4,16.61058324816851,0.859695117496475,0.9397974180039548,3.00883285991584,0.9999340517151014,0.004041748421201987,0.007347065537381958,0.0031158367547622317,8,33,167,scaled_L,academic_abstracts,academic_abstracts_10,167,1
q_small,0.6,16.35784719912564,0.5644597056878481,0.9388672612094425,2.6488315864467395,0.9999697105765435,0.0027182420421214817,0.004570547378704326,0.002109505445646578,8,50,250,scaled_L,academic_abstracts,academic_abstracts_10,250,1
q_small,0.8,15.841103372555251,0.5058894236410018,0.9368730841228836,2.0188882911252928,0.9999722190464191,0.0026053997292397307,0.004915389004509052,0.0020159731515063707,8,100,501,scaled_L,academic_abstracts,academic_abstracts_10,501,1
q_large,0.0,12.056724789929522,1.0233403546739654,0.9170587354838473,3.4904522128399007,0.9996465514302942,0.00912377402105606,0.020161039947359072,0.007039817572842105,8,20,100,scaled_L,academic_abstracts,academic_abstracts_10,100,1
q_large,0.2,8.7506177907641,0.3001518809566086,0.8857223542484672,3.330402714075837,0.9998825015101322,0.005077718996386142,0.0086525412245253,0.003919797566729335,8,25,125,scaled_L,academic_abstracts,academic_abstracts_10,125,1
q_large,0.4,6.616838315818101,0.6805775717580279,0.8488704193346516,3.133573557974154,0.9979920693187676,0.020163743719973648,0.03471377502814388,0.01554449392909412,8,33,167,scaled_L,academic_abstracts,academic_abstracts_10,167,1
q_large,0.6,4.144964603563572,0.23247763276664282,0.7587434162549266,3.031763836804215,0.9980953619281205,0.017436005476995194,0.03374996482887571,0.013531299985095705,8,50,250,scaled_L,academic_abstracts,academic_abstracts_10,250,1
q_large,0.8,3.9363322819756292,0.2239245775550102,0.7459564060231968,2.1306760217926866,0.997753098886166,0.01867703271660028,0.032165968776921794,0.014451677446615617,8,100,501,scaled_L,academic_abstracts,academic_abstracts_10,501,1
q0.5_range,0.0,5.428551633439271,0.4897784721759391,0.8157888019632876,3.0512073015119823,0.9975158428535686,0.02150535425945667,0.03832195426575424,0.01662002781300978,8,40,200,scaled_L,academic_abstracts,academic_abstracts_10,200,1
q0.5_range,0.2,10.852006280815909,1.1186306422284933,0.9078511406901973,2.8478318472521176,0.9993435977286524,0.012305049028002255,0.020224316379499285,0.009498753963363674,8,40,201,scaled_L,academic_abstracts,academic_abstracts_10,201,1
q0.5_range,0.4,14.6830449125938,0.7369036660509,0.9318942354291725,2.835100642098225,0.9999192876725598,0.004422759434331549,0.010621447266194295,0.0034180504037276383,8,40,200,scaled_L,academic_abstracts,academic_abstracts_10,200,1
q_small,0.0,12.30962748526692,1.1053895146265185,0.9187627731873386,3.484805117663771,0.9996218785951121,0.009454501490425869,0.01573231139389808,0.0072950037540559275,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_small,0.2,17.790112666245598,1.2959768327081267,0.9437890012974809,3.241952872992131,0.9998870640892715,0.0053070472699230644,0.008481506213898982,0.00409486738102964,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_small,0.4,21.449977448988577,2.66490049619275,0.9533799043668854,2.956174797718498,0.9997785999393205,0.0075065508820847645,0.013969660944358253,0.005791983524490783,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_small,0.6,23.21011955060545,3.05848546284698,0.9569153447133402,2.567819588292179,0.9997888379701579,0.0073580846650382154,0.010609871373312707,0.005677428398363634,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_small,0.8,35.161518175428384,6.182649108247817,0.9715598173261238,1.8654567372093525,0.9998410641549319,0.006481156033764181,0.013235165743312294,0.005000798576721387,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_large,0.0,12.30962748526692,1.1053895146265185,0.9187627731873386,3.484805117663771,0.9996218785951121,0.009454501490425869,0.01573231139389808,0.0072950037540559275,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_large,0.2,10.136614282378407,0.3483797140102473,0.9013477308948797,3.2773205804817827,0.99991510860432,0.004394203150133415,0.006797298609068747,0.0033905255088032913,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_large,0.4,9.615631317397172,0.8097447916993508,0.8960026682605082,2.9527469864574685,0.9994271131084609,0.011350256385494755,0.022060010447525258,0.008757750265894966,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_large,0.6,6.742442380313741,0.8144165162974396,0.851685792240546,2.621541019853503,0.9973523216843038,0.02321802101694711,0.034933547578045676,0.017914804990183487,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_large,0.8,5.231262542370555,1.0937204914772005,0.8088415574824412,1.91059954536156,0.9855623970687699,0.05179721752606696,0.09085069972862048,0.039966242184736225,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q0.5_range,0.0,7.52918037823867,0.6083755565603428,0.8671834184116155,2.8431266044822237,0.9990819145095529,0.013908793777055648,0.02422072029823852,0.010731893471142737,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q0.5_range,0.2,14.606028131843841,1.1809011111661423,0.9315351174889349,2.7576209883691445,0.9997881837291267,0.007174016655598824,0.011368495387255706,0.005535403266607958,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q0.5_range,0.4,20.605686322809397,2.2781714909486626,0.9514697067433734,2.7547748021582055,0.9998092331315853,0.006953850651011504,0.012291737874509323,0.0053655252638802175,8,20,100,fixed_L_small,academic_abstracts,academic_abstracts_10,100,2
q_small,0.0,9.093080013120508,0.2563943433682904,0.8900262618873815,3.6060441314125398,0.9999271739413211,0.004025890865793976,0.00715614262776576,0.0031008903837265135,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_small,0.2,11.44228862191562,0.48916861233868153,0.9126048963592229,3.3706986792999536,0.9998994440993154,0.004850744161910838,0.007187376845554816,0.0037362229695266144,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_small,0.4,14.416329972937357,0.43673719587331017,0.9306342181486397,3.0507221511183746,0.9999694084532313,0.002728263648136296,0.004363680990951302,0.0021014097979300257,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_small,0.6,15.825214574772863,0.649018761419265,0.9368097035730492,2.656880563621342,0.9999540860537122,0.003364601391385066,0.0065232407820250415,0.002591540716680897,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_small,0.8,19.464626684746186,0.7913959261743903,0.9486247531896582,1.9600277696318662,0.9999709093773844,0.002711922263704231,0.004285657078408001,0.0020888230578689103,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_large,0.0,9.093080013120508,0.2563943433682904,0.8900262618873815,3.6060441314125398,0.9999271739413211,0.004025890865793976,0.00715614262776576,0.0031008903837265135,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_large,0.2,7.572754521110328,0.22081795582244124,0.8679476540257139,3.4093080999219962,0.9998819227705451,0.004999219560028874,0.008597247208188996,0.0038505842251075916,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_large,0.4,6.322235411787947,0.38207992173232014,0.8418280979959275,3.170185820483857,0.9992269735656528,0.01241047699193237,0.02623013191814394,0.009559009432848252,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_large,0.6,4.483259381854339,0.4020030948194675,0.7769479936745516,2.946347456951738,0.9960397068716169,0.02596672915929073,0.05051292796443985,0.02000053737944422,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_large,0.8,3.166010506302009,0.159991442089864,0.6841450784798473,2.434777940523961,0.996744760874796,0.020722761710390062,0.042327141964594084,0.015961439257576978,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q0.5_range,0.0,5.595939180270839,0.23404287664004647,0.8212989870358811,3.032976196014034,0.9995033712568786,0.009703424691090536,0.016959718054160966,0.007473937400904416,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q0.5_range,0.2,9.153738212901178,0.45956204522776006,0.8907550143185643,2.9247020942132163,0.9997725791515836,0.0071207011852030344,0.012752506772142347,0.005484628015675584,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q0.5_range,0.4,13.737314011541612,0.4314476832721077,0.9272055658653624,2.8553930457289365,0.9999635218900355,0.0029682472473605273,0.005633913730948237,0.002286254062191952,8,45,228,fixed_L_mean,academic_abstracts,academic_abstracts_10,228,2
q_small,0.0,12.30962748526692,1.1053895146265185,0.9187627731873386,3.484805117663771,0.9996218785951121,0.009454501490425869,0.01573231139389808,0.0072950037540559275,8,20,100,scaled_L,academic_abstracts,academic_abstracts_10,100,2
q_small,0.2,16.688438390765565,1.756738580444821,0.9400782759546068,3.2552938976164842,0.9997299417834206,0.00817110448126766,0.010095837988438383,0.006307768406632883,8,25,125,scaled_L,academic_abstracts,academic_abstracts_10,125,2
q_small,0.4,16.014336881270136,0.6652358357770917,0.9375559533052181,3.0172616944259865,0.9999540746637258,0.0033647460912258906,0.004683326715903213,0.002593926798236076,8,33,167,scaled_L,academic_abstracts,academic_abstracts_10,167,2
q_small,0.6,16.529537270537038,0.6453260864924942,0.93950223871164,2.647010831145211,0.9999620811810647,0.003043443919585341,0.0042334924882307945,0.002361880002736827,8,50,250,scaled_L,academic_abstracts,academic_abstracts_10,250,2
q_small,0.8,15.781769684790849,0.5882219808933372,0.9366357499841278,2.021056240575946,0.9999618536563125,0.003052245533491247,0.005262216527675889,0.002361727829425676,8,100,501,scaled_L,academic_abstracts,academic_abstracts_10,501,2
q_large,0.0,12.30962748526692,1.1053895146265185,0.9187627731873386,3.484805117663771,0.9996218785951121,0.009454501490425869,0.01573231139389808,0.0072950037540559275,8,20,100,scaled_L,academic_abstracts,academic_abstracts_10,100,2
q_large,0.2,10.128924058874903,1.2625244920343974,0.9012728307382455,3.2662603105482892,0.9988826749489422,0.01594109705459638,0.028700366743803052,0.012305894337610023,8,25,125,scaled_L,academic_abstracts,academic_abstracts_10,125,2
q_large,0.4,6.7237914601381705,0.36921477513318635,0.8512743879805799,3.120770859467765,0.9994480832697865,0.010593639333485656,0.021135904543358564,0.008166775207684284,8,33,167,scaled_L,academic_abstracts,academic_abstracts_10,167,2
q_large,0.6,4.669320905896296,0.25773672062608366,0.7858360947654666,2.8942293671779398,0.9986440747720733,0.015232680318761644,0.0367050677045313,0.011821398384060848,8,50,250,scaled_L,academic_abstracts,academic_abstracts_10,250,2
q_large,0.8,3.5516359805855764,0.3625722379624673,0.7184396133313401,2.2870756650813022,0.9904874925133492,0.03714730168877167,0.07076975246431338,0.02874336786598333,8,100,501,scaled_L,academic_abstracts,academic_abstracts_10,501,2
q0.5_range,0.0,5.028837658161451,0.301805390786811,0.8011468915929171,3.1301861951355776,0.9986703644112136,0.015442109081156504,0.029351568304700315,0.011934157388153448,8,40,200,scaled_L,academic_abstracts,academic_abstracts_10,200,2
q0.5_range,0.2,10.4817803128077,0.8260970842425952,0.9045963595728009,2.861949738365717,0.9995856345358975,0.009740420202969162,0.014744333681370847,0.007519015551846363,8,40,201,scaled_L,academic_abstracts,academic_abstracts_10,201,2
q0.5_range,0.4,14.45491387693379,0.8330591444085405,0.9308193733623183,2.837596413917745,0.9998899317006826,0.005158930461063593,0.008084617193573784,0.0039869869946716485,8,40,200,scaled_L,academic_abstracts,academic_abstracts_10,200,2
q_small,0.0,10.040403718015806,0.6506392466505877,0.9004024112889336,3.6292327114165412,0.999691809040577,0.008364712520250275,0.014111083605339303,0.006454132912096643,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_small,0.2,16.68861295831678,2.28268460358724,0.9400789027525712,3.338306348487228,0.9995441358268996,0.010622299423171971,0.017423805370802015,0.008196065572279601,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_small,0.4,18.86187178386009,2.0297566160346676,0.9469829923848974,3.0601773117525397,0.999782268582488,0.007394137185385044,0.014958187531569855,0.005705246181410114,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_small,0.6,24.45280146628269,4.545206545242338,0.9591048902360381,2.6501222534805766,0.9996232544338421,0.009851661806425459,0.02005768783821793,0.007601448890175794,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_small,0.8,20.819825567366607,2.2391090587424753,0.9519688579155332,2.0501946114971417,0.9998233672633053,0.006694747299356729,0.01078900659051829,0.005165603573146535,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_large,0.0,10.040403718015806,0.6506392466505877,0.9004024112889336,3.6292327114165412,0.999691809040577,0.008364712520250275,0.014111083605339303,0.006454132912096643,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_large,0.2,9.196866519652977,0.49654441483293477,0.891267313941865,3.375335232598763,0.9997397570797582,0.007608366935836625,0.014261526122518298,0.005870543826701866,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_large,0.4,7.518726492672671,1.0239059680048659,0.8669987529171936,3.1190977178870716,0.9973883102781876,0.023473865700953958,0.04004067872588646,0.018112212323840922,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_large,0.6,5.488554151387095,0.7122609032836956,0.8178026539562746,2.8124829932148363,0.9950096853927779,0.030643355124208585,0.04424750483741491,0.023644122420874592,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_large,0.8,3.416770567831285,0.34410301846592545,0.7073259734162582,2.327281372132289,0.9896884433408936,0.03820058048437675,0.05138960215973576,0.029475205892435834,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q0.5_range,0.0,6.240848746139179,0.5163458036262901,0.8397653843768226,3.00083579858605,0.9985068857092411,0.017181712689996364,0.030841002164617493,0.013257246688422488,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q0.5_range,0.2,15.188710634762973,1.9403532632444953,0.9341616267472196,2.8196906502528765,0.9995138458520959,0.010900642676395107,0.019719322823596563,0.008410832588735742,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q0.5_range,0.4,17.394686157897002,1.9155697593959955,0.9425111789357573,2.8594708074672535,0.9997293610920068,0.008204986907302233,0.016784552279404785,0.006330890142792012,8,20,100,fixed_L_small,amazon_reviews,amazon_reviews_0,100,0
q_small,0.0,7.531153059983726,0.40032234477651313,0.8672182078846024,3.771995895996083,0.9996027209425179,0.009163522850316116,0.018020951078423053,0.007058084989097057,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_small,0.2,9.219982163653777,0.5562504399527586,0.8915399203328056,3.5401055193639013,0.9996768905010323,0.008495438284438904,0.013503682343633194,0.006543501490710003,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_small,0.4,12.839112643475811,0.2929470360594603,0.9221129973878569,3.1715098981157466,0.9999777150602099,0.0023072501007797867,0.004496472880318514,0.0017771295568761204,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_small,0.6,14.493307305981128,0.685077823031316,0.9310026359830708,2.7692754237563233,0.9999263746677285,0.004234288948662713,0.008269695980875014,0.0032614063124232692,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_small,0.8,14.205197470888983,0.6679451457649881,0.9296032313489959,2.142540492570389,0.9999239296424813,0.00429755883330469,0.005957029716714857,0.003310139122975276,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_large,0.0,7.531153059983726,0.40032234477651313,0.8672182078846024,3.771995895996083,0.9996027209425179,0.009163522850316116,0.018020951078423053,0.007058084989097057,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_large,0.2,6.308229518215643,0.36209001916123934,0.8414769156524188,3.5800091787483157,0.999298923484137,0.01181346135336596,0.02781884369828269,0.009099165856785536,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_large,0.4,5.474104512581056,0.23433074657707284,0.8173217194334317,3.3125776869985213,0.9994510498447975,0.010152633064042852,0.018391922085034373,0.007819934341808216,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_large,0.6,3.430416815798703,0.11120864176634267,0.7084902349491398,3.2735926847539303,0.9989336257535121,0.012269315520171985,0.018680268316411563,0.009450281634473584,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_large,0.8,3.0847299346335673,0.16958389888774988,0.6758225124434469,2.4266607103573863,0.9958449304454621,0.02313800462700478,0.04312207498725851,0.017821748884479176,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q0.5_range,0.0,4.439086661531912,0.2880955554855578,0.7747284348679726,3.2797520579255957,0.997867819840409,0.018981253739684848,0.03553003923456011,0.014620065261221055,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q0.5_range,0.2,7.163870064358861,0.5365754548936061,0.8604106452216207,3.1246827768501806,0.9991148315813304,0.013574098167326604,0.024163245542419,0.010455273597318817,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q0.5_range,0.4,12.91428967714093,0.28484869829281856,0.9225663954425569,2.9504825170647653,0.9999794366702217,0.0022174241610271013,0.003698426049624892,0.001707942288250704,8,45,228,fixed_L_mean,amazon_reviews,amazon_reviews_0,228,0
q_small,0.0,10.040403718015806,0.6506392466505877,0.9004024112889336,3.6292327114165412,0.999691809040577,0.008364712520250275,0.014111083605339303,0.006454132912096643,8,20,100,scaled_L,amazon_reviews,amazon_reviews_0,100,0
q_small,0.2,13.343260126983697,0.8587330979583796,0.9250557966731288,3.395472254968944,0.9998369153245955,0.0062479755435367506,0.0078318078062809,0.004823189181987044,8,25,125,scaled_L,amazon_reviews,amazon_reviews_0,125,0
q_small,0.4,16.753632709940053,1.1112232731939748,0.9403114526077265,3.088943050280839,0.999893652249785,0.005135443193832018,0.009297057559940924,0.003958980368841639,8,33,167,scaled_L,amazon_reviews,amazon_reviews_0,167,0
q_small,0.6,13.084516690571585,0.2931722708653548,0.9235737915546718,2.8035853785738474,0.9999793740418713,0.00220655620605335,0.002898852936901619,0.0017124090719904952,8,50,250,scaled_L,amazon_reviews,amazon_reviews_0,250,0
