perturbation,genre,text_id,n_words_before,n_words_after,ttr_before,ttr_after,hapax_before,hapax_after,content_types_before,content_types_after,mean_log_rank_before,mean_log_rank_after,mean_sent_len_before,mean_sent_len_after,linebreaks_before,linebreaks_after,oov_rate_before,oov_rate_after,upper_frac_before,upper_frac_after,punct_frac_before,punct_frac_after,idea_spread_before,idea_spread_after
topics_up_v2,xsum,10,409,444,0.5354523227383863,0.6772616136919315,0.3691931540342298,0.5525672371638142,0.4229828850855746,0.5696821515892421,4.7854154101255775,5.426948917956293,22.72222222222222,24.058823529411764,0.0,0.5882352941176471,0.0,0.02689486552567237,0.03700552956188856,0.024897680763983628,0.024245002126754574,0.018417462482946793,0.8225097507238388,0.8472440391778946
topics_up_v2,xsum,11,304,346,0.5822368421052632,0.7138157894736842,0.3980263157894737,0.5888157894736842,0.4473684210526316,0.5986842105263158,5.2339917912833,5.833178593400324,33.77777777777778,21.714285714285715,0.0,0.0,0.0,0.02631578947368421,0.03331482509716824,0.028310104529616725,0.02609661299278179,0.023083623693379792,0.6989041864871979,0.8985198065638542
topics_up_v2,xsum,12,336,362,0.6517857142857143,0.7589285714285714,0.5208333333333334,0.6666666666666666,0.5416666666666666,0.6785714285714286,5.094062059149228,6.002197985236022,17.68421052631579,16.0,0.0,0.38095238095238093,0.0,0.026785714285714284,0.017326732673267328,0.01732768579129765,0.026237623762376237,0.01809780515979977,0.9061426073312759,0.8797978907823563
topics_up_v2,xsum,13,407,444,0.542997542997543,0.6683046683046683,0.36609336609336607,0.5405405405405406,0.4226044226044226,0.5700245700245701,5.081744411389376,5.7092453856473355,33.916666666666664,27.133333333333333,0.0,0.0,0.0,0.04668304668304668,0.03735282176207876,0.029771749917300694,0.03857084855866829,0.026463777704267284,0.774722546339035,0.8689735531806946
topics_up_v2,xsum,14,908,1182,0.41519823788546256,0.5077092511013216,0.276431718061674,0.3744493392070485,0.3535242290748899,0.44933920704845814,4.880618157501261,5.127096691292929,31.310344827586206,20.636363636363637,0.0,0.7727272727272727,0.0,0.012114537444933921,0.026766205389657682,0.023715950670822605,0.027676620538965767,0.02425802954329855,0.7701141834259033,0.9010718241333961
topics_up_v2,xsum,15,336,440,0.5386904761904762,0.6726190476190477,0.36607142857142855,0.5505952380952381,0.3958333333333333,0.5386904761904762,4.805746364745997,5.317098920155026,21.0,16.0,0.0,0.0,0.0,0.011904761904761904,0.02945902517407606,0.02276064610866373,0.025174076057846814,0.020558002936857563,0.8385139405727386,0.914605587720871
topics_up_v2,xsum,16,301,327,0.584717607973422,0.7541528239202658,0.4186046511627907,0.6245847176079734,0.48172757475083056,0.6345514950166113,5.341357582180511,6.081328061833549,18.8125,15.05,0.0,0.0,0.0,0.03322259136212625,0.026925148088314487,0.023555555555555555,0.021540118470651588,0.020888888888888887,0.7518125176429749,0.8704599291086197
topics_up_v2,xsum,17,422,460,0.5497630331753555,0.6516587677725119,0.3767772511848341,0.5308056872037915,0.43601895734597157,0.5521327014218009,4.980617087359223,5.380025658253378,23.444444444444443,22.210526315789473,0.0,0.0,0.0,0.011848341232227487,0.042265426880811495,0.018311291963377416,0.027472527472527472,0.02034587995930824,0.857311800122261,0.9141233637928963
topics_up_v2,xsum,18,331,446,0.5196374622356495,0.649546827794562,0.35347432024169184,0.5226586102719033,0.3987915407854985,0.5377643504531722,4.879094312104411,5.318310582258581,19.470588235294116,15.045454545454545,0.0,0.0,0.0,0.02416918429003021,0.0412532637075718,0.029674651412227387,0.030287206266318537,0.0243117626027887,0.8441991209983826,0.9390363655984402
topics_up_v2,xsum,19,369,389,0.5447154471544715,0.6856368563685636,0.4065040650406504,0.5907859078590786,0.4281842818428184,0.5880758807588076,4.915147768759867,5.700683143882292,20.5,18.45,0.0,0.0,0.0,0.018970189701897018,0.023685457129322594,0.01917510853835022,0.02226432970156324,0.015557163531114327,0.7723390161991119,0.8764714598655701
