согласие,текст,условие,токен,класс,k,logp,PMI,смещение,cos дом,до центра,черешок,лист,длинный лист
,28,чужие хапаксы,Ġwere,служ,1,-4.871866226196289,1.3281315497730093,0.5138671088942317,0.8826716542243958,0.637247485351113,0.6559023275400229,1,0
,28,чужие хапаксы,Ġbut,служ,1,-7.633248805999756,-1.6558464859623516,0.5193885818454382,0.8784589767456055,0.690704246585625,0.805869036750982,1,1
,28,чужие хапаксы,Ġborn,смысл-редк,1,-9.062397003173828,0.43480844093357796,,,0.6420861679414225,0.6127499842920733,0,0
0.9688376188278198,28,чужие хапаксы,-,пункт,2,-4.887497901916504,0.24213674330175206,0.6082135345489452,0.8286611437797546,0.7757152751882053,0.9031264076358761,0,0
,28,чужие хапаксы,Ġofficially,смысл-редк,1,-19.340787887573242,-8.49365572651682,,,0.5912845570442306,0.6294134159467615,0,0
0.5063479542732239,28,чужие хапаксы,",",пункт,6,-3.4834465980529785,-0.09590017469146694,0.4458660890187693,0.9172311425209045,0.6849089590391192,0.7291115665738601,0,0
0.5443577170372009,28,чужие хапаксы,=-,пункт,3,-16.31916046142578,-5.605559692993882,0.2578973348953971,0.9667596220970154,0.7217222345908788,0.8408955687334747,0,0
0.5606029033660889,28,чужие хапаксы,Ġis,служ,4,-7.900473594665527,-3.273647553145935,0.4662949059670684,0.9103283882141113,0.6724877184251344,0.38001501959321926,1,0
0.4858529567718506,28,чужие хапаксы,Ġgalaxies,смысл-редк,7,-15.781144142150879,-6.4846093935056235,0.41967125944034095,0.9169427752494812,0.72431796203177,0.3659226029052118,0,0
0.6818941235542297,28,чужие хапаксы,r,подслово,2,-0.34975335001945496,8.11255561980595,0.41344375080787127,0.9175072312355042,0.6028676019630392,0.867304342727893,0,0
0.3710211515426636,28,чужие хапаксы,Ġwith,служ,3,-5.122443199157715,0.1337019813878504,0.34960457090811226,0.948096513748169,0.6329845336884646,0.6014903860416203,0,0
,28,чужие хапаксы,Ġin,служ,1,-11.811716079711914,-7.412342474730918,0.4614150802510404,0.9059838652610779,0.6246866636819716,0.7566617671429631,0,0
0.6498715877532959,28,чужие хапаксы,ĠLF,смысл-редк,2,-15.999567031860352,-4.998284190976671,0.3051803627632162,0.9558876752853394,0.7095035993161422,0.7702704087752078,0,0
0.5690600275993347,28,чужие хапаксы,Ġto,служ,3,-4.494801044464111,-0.6298688125550229,0.47055938549114923,0.9090086221694946,0.7015689783652306,0.6719111280262551,0,0
,28,чужие хапаксы,Ġthis,служ,1,-9.166080474853516,-3.400352678781556,0.40360118560986114,0.9234588146209717,0.6316375601362596,0.7409322887110226,1,0
0.6470127701759338,28,чужие хапаксы,0,пункт,3,-11.029401779174805,-3.0070440935287337,0.6786966198880152,0.7874455451965332,0.9055644532509348,0.8834168164874494,0,0
0.525879979133606,28,чужие хапаксы,ĠThe,служ,3,-9.983325958251953,-4.4387877205108275,0.3841952718906338,0.9387233257293701,0.6784066536147149,0.47179067745926007,0,0
,28,чужие хапаксы,Ġsilent,смысл-редк,1,-14.56517219543457,-3.5638893545508896,,,0.664047975571336,0.6309556214391965,1,0
,28,чужие хапаксы,^,пункт,1,-7.159491062164307,2.589028810224006,0.31006960119699817,0.9544309377670288,0.7054484368083165,0.8407521242590175,0,0
0.316914826631546,28,чужие хапаксы,0,пункт,3,-8.742697715759277,-0.7203400301132064,0.5020231270693406,0.8832871317863464,0.7360146143613824,0.8639828871714458,0,0
0.38443121314048767,28,чужие хапаксы,Ġa,служ,4,-4.246406555175781,-0.22659403109651866,0.4464276599449398,0.9120761752128601,0.6097558015321142,0.6957281625431093,0,0
,28,чужие хапаксы,Ġdensities,смысл-редк,3,-15.353248596191406,-3.946500647199562,,,0.7287819366057541,0.25563384119253624,1,0
,28,чужие хапаксы,ĠPh,смысл-редк,1,-0.10904929041862488,11.29769865857322,,,0.7290739764052843,0.8501548814438996,0,0
,28,чужие хапаксы,alpha,подслово,1,-4.249288558959961,5.247916885147445,0.543193426894808,0.8535946607589722,0.6486181029643217,0.7456032598050437,0,0
,28,чужие хапаксы,Ġ0,пункт,1,-0.11343872547149658,8.225256288386731,0.591950104397532,0.8422319293022156,0.9409771164009121,0.6895576749200619,1,0
,28,чужие хапаксы,es,подслово,1,-9.65796947479248,-1.6356117891464095,0.5831002398820616,0.8390642404556274,0.6244054280454285,0.7264789830713593,0,0
,28,чужие хапаксы,Ġhigher,смысл-част,1,-0.2860013544559479,8.244361078614473,0.4963867916782965,0.8776381015777588,0.7570243460529174,0.8673171876410208,1,1
0.53382408618927,28,чужие хапаксы,Ġgalaxy,смысл-редк,3,-16.412023544311523,-6.4521945782560035,0.37725318792282275,0.9308543801307678,0.6931726158628198,0.33126607025091814,1,0
0.4928959310054779,28,чужие хапаксы,Ġgalaxies,смысл-редк,7,-15.684115409851074,-6.387580661205819,0.32783947543763564,0.9489741921424866,0.7182734693723243,0.4697435743672689,0,0
0.7289143800735474,28,чужие хапаксы,_,пункт,2,-0.2695947289466858,7.625607781214138,0.41936514148903975,0.9311434626579285,0.7383341808483457,0.29438996212196383,1,0
,28,чужие хапаксы,ing,подслово,1,-9.467942237854004,-2.3886327332516375,0.4146778808799889,0.9269413352012634,0.6257110402059962,0.6492896556905805,0,0
0.4968373775482178,28,чужие хапаксы,Ġthat,служ,4,-6.6553144454956055,-1.8646316816365784,0.3962683237974433,0.9322103261947632,0.6230642385400751,0.6957281625431093,0,0
0.5346415638923645,28,чужие хапаксы,Ġis,служ,4,-0.1542084664106369,4.472617575108956,0.502622103317368,0.8929192423820496,0.6424062003450556,0.7219273531290549,0,0
0.17447823286056519,28,чужие хапаксы,Ġthe,служ,10,-3.5096826553344727,-0.2684404953311721,0.8646646394655031,0.41157448291778564,0.8808291951556404,0.06286137581563278,0,0
0.5269697308540344,28,чужие хапаксы,Ġvalues,смысл-редк,3,-0.5801665782928467,8.549314085689243,0.4721906504027625,0.8859256505966187,0.6731782572261534,0.7817952840325033,0,0
,28,чужие хапаксы,Ġdensities,смысл-редк,3,-17.738088607788086,-6.3313406587962415,,,0.8086870160002934,0.7817952840325033,0,0
0.09762927889823914,28,чужие хапаксы,Ġand,служ,2,-0.16630014777183533,3.8471847064561713,0.4927249989228649,0.8954917788505554,0.7205263556210539,0.5682610403923759,1,0
-0.046747684478759766,28,чужие хапаксы,Ġthe,служ,10,-3.4425675868988037,-0.20132542689550315,0.5035980248073898,0.9034111499786377,0.711367153731978,0.41276795391401744,1,0
0.3838629126548767,28,чужие хапаксы,Ġr,смысл-част,3,-11.373668670654297,-2.739509443902234,0.39316338196768535,0.9220926761627197,0.5917468988270069,0.8673171876410208,0,0
0.3535725474357605,28,чужие хапаксы,ĠM,служ,3,-10.263106346130371,-2.474010341964095,0.4416984922794541,0.9074013233184814,0.7685078071462135,0.6286697204197106,0,0
-0.052972808480262756,28,чужие хапаксы,Ġthe,служ,10,-0.07333418726921082,3.1679079727340897,0.49678065252900816,0.9041104912757874,0.6568851974762454,0.49708252100505784,0,0
,28,чужие хапаксы,ĠSche,смысл-редк,1,-14.897319793701172,-3.4905718447093275,,,0.7480922498524895,0.8501548814438996,1,1
0.2794346213340759,28,чужие хапаксы,ĠM,служ,3,-0.10373316705226898,7.685362837114007,0.5363076282508413,0.8690422177314758,0.8596818468022193,0.4318107742105004,1,0
,28,перемешивание,Ġr,смысл-част,1,-0.7482884526252747,7.885870774126788,0.4520743847881507,0.9053369760513306,0.6091226532633605,0.785469807543988,0,0
0.6570827960968018,28,перемешивание,Ġa,служ,2,-12.034050941467285,-8.014238417388022,0.6291859791237396,0.8377493023872375,0.6135060908268302,0.7374690192489801,0,0
,28,перемешивание,ĠSche,смысл-редк,2,-15.429654121398926,-4.022906172407081,,,0.6427555502662976,0.34040941506816363,1,0
0.5996918678283691,28,перемешивание,ĠM,служ,4,-0.08504875004291534,7.704047254123361,0.4050554996377459,0.9297720193862915,0.7260909528779604,0.423417297349008,0,0
,28,перемешивание,Ġ1000,пункт,1,-10.867820739746094,-0.37736352262840356,,,0.7371600286015784,0.7416043066993601,1,0
0.924392580986023,28,перемешивание,ĠRo,смысл-редк,2,-10.349272727966309,-0.6472728712128895,0.6313388289146212,0.8143882751464844,0.6498544934543699,0.7473524121392212,0,0
,28,перемешивание,Ġfit,смысл-редк,1,-8.546865463256836,1.2504445733009089,0.64291457538646,0.8206936717033386,0.5727909660192216,0.7153200808468548,0,0
0.7301218509674072,28,перемешивание,ĠLF,смысл-редк,2,-15.282464027404785,-4.2811811865211045,0.6010962925188622,0.8438845872879028,0.6073972478829371,0.549167656322691,0,0
0.7811058163642883,28,перемешивание,Ġto,служ,2,-6.434706687927246,-2.5697744560181577,0.6516588389502374,0.8328673243522644,0.7170569178389267,0.7804569615383473,0,0
,28,перемешивание,Ġfain,смысл-редк,1,-0.6479893922805786,10.535615005397057,,,0.8497676739492617,0.9035469079391293,1,1
0.024081367999315262,28,перемешивание,5,пункт,2,-3.787039041519165,4.361612369451198,0.5270209260889261,0.8865307569503784,0.7640241684830729,0.6784930403039773,0,0
,28,перемешивание,Ġbl,смысл-редк,1,-15.297301292419434,-5.143316311922957,0.5131419486200622,0.8806270956993103,0.5841203895637535,0.6971620570148901,0,0
,28,перемешивание,Ġas,служ,1,-12.347511291503906,-7.0365879049442865,0.5556673723477633,0.8725554943084717,0.6371725549659655,0.7384187139689233,1,0
0.5583431124687195,28,перемешивание,.,пункт,15,-1.1182650327682495,2.277791377093294,0.7185758424387791,0.8056972622871399,0.7512872753095152,0.37786236694469066,0,0
,28,перемешивание,"},",пункт,1,-18.95317840576172,-7.258748384318093,,,0.9048397102531771,0.8295088751526062,0,0
0.4944407045841217,28,перемешивание,Ġgalaxies,смысл-редк,7,-13.911998748779297,-4.6154640001340415,0.4809969497176514,0.8978962898254395,0.7235776346991513,0.7415612028778205,0,0
0.595423698425293,28,перемешивание,Ġof,служ,11,-4.286476135253906,-0.3810865154677572,0.6678329759467446,0.8164902329444885,0.6281118440068469,0.510942808690297,1,0
0.6763576865196228,28,перемешивание,Ġfound,смысл-част,2,-12.132903099060059,-4.143881833681579,0.5976271062851672,0.8392470479011536,0.5753030248198294,0.7460819513429738,0,0
0.7811058163642883,28,перемешивание,Ġto,служ,2,-6.72273063659668,-2.8577984046875913,0.7494406261549723,0.7749226093292236,0.7574633232537936,0.4726184427488324,1,0
0.607696533203125,28,перемешивание,Ġvalue,смысл-част,2,-6.579320907592773,1.9232619613705708,0.6285135856531032,0.8141242265701294,0.6221423913320667,0.708780632263935,0,0
0.7138620615005493,28,перемешивание,",",пункт,3,-4.9243035316467285,-1.536757108285217,0.557633490698051,0.8842330574989319,0.7465009512105152,0.8005571177097991,0,0
,28,перемешивание,08,пункт,1,-18.52642822265625,-7.679296061599828,,,0.8378490331398516,0.828782731709127,0,0
0.607696533203125,28,перемешивание,Ġvalue,смысл-част,2,-16.401874542236328,-7.899291673272984,0.6366566678590886,0.8198434114456177,0.7234246774921411,0.5603790263207805,1,0
,28,перемешивание,Ġcan,служ,1,-9.188544273376465,-3.2982447004233224,0.7090114946880158,0.792680025100708,0.6590548236604561,0.7069489404606583,1,0
,28,перемешивание,higher,подслово,1,-21.26228141784668,-8.469239107734944,,,0.6302480929032551,0.7913888792332789,0,0
,28,перемешивание,2,пункт,1,-3.550497531890869,3.92442478437665,0.5849166600538397,0.8590101599693298,0.8606590628575506,0.909195636811967,1,1
0.5808485150337219,28,перемешивание,Ġthe,служ,8,-5.163241386413574,-1.9219992264102737,0.6105560546344431,0.8526336550712585,0.6615350545392459,0.44770355821173574,0,0
,28,перемешивание,Ġbe,служ,1,-10.528145790100098,-5.103443166299743,0.7052314710164225,0.7958114743232727,0.573308856682328,0.8405534260973172,0,0
0.6285957098007202,28,перемешивание,Ġvoid,смысл-редк,6,-22.31011962890625,-11.81966241178856,0.6572721165718676,0.8105942010879517,0.6197373796785804,0.7843594725582014,0,0
0.6326134204864502,28,перемешивание,Ġof,служ,11,-5.299957275390625,-1.394567655604476,0.6473959009828592,0.8318661451339722,0.622309888632857,0.5181477488842752,0,0
0.6823208332061768,28,перемешивание,Ġvalues,смысл-редк,2,-14.495331764221191,-5.365851100239102,0.6260082816992122,0.8232680559158325,0.6571125190070681,0.48786071189851976,1,0
,28,перемешивание,pc,подслово,2,-11.52527141571045,-0.5239885748267685,,,0.7198708839410956,0.7454325663324195,0,0
0.5145498514175415,28,перемешивание,.,пункт,15,-3.0742621421813965,0.3217942676801471,0.7142897777080656,0.8029385805130005,0.7116547577994272,0.4222050840691875,0,0
0.5358247756958008,28,перемешивание,0,пункт,2,-10.412589073181152,-2.3902313875350814,0.6519500987815501,0.8268199563026428,0.9320652916784822,0.6091392636958582,1,0
0.5968828201293945,28,перемешивание,Ġof,служ,11,-1.9662564992904663,1.9391331204956828,0.5746516973118351,0.8612552881240845,0.591582148162765,0.3638466876536292,1,0
0.6735560894012451,28,перемешивание,-,пункт,4,-4.551326274871826,0.5783083703464298,0.5585702391020604,0.8665869235992432,0.731494429540125,0.24726076991822898,1,0
0.7853275537490845,28,перемешивание,Ġ+,пункт,2,-6.541202545166016,3.256107491391729,0.5391074076659087,0.8837588429450989,0.8142377526637244,0.34804294833737437,1,0
0.33678245544433594,28,перемешивание,19,пункт,2,-13.418285369873047,-3.921079925765641,0.5679569000374947,0.8646608591079712,0.8365199884260967,0.9159670369860716,0,0
,28,перемешивание,^,пункт,1,-0.06256621330976486,9.685953659078548,0.4429454098060682,0.9198816418647766,0.8236292793785733,0.8417235148046865,0,0
0.5188906192779541,28,перемешивание,.,пункт,15,-3.502699613571167,-0.10664320370962344,0.738721657571352,0.8036674857139587,0.7645532790610647,0.37786236694469066,0,0
,28,перемешивание,h,подслово,1,-11.5577974319458,-3.068820215038235,0.5102798971683842,0.8797715306282043,0.6340095121241456,0.7065022431913986,0,0
,28,перемешивание,Ġtechnique,смысл-редк,1,-18.18613624572754,-8.437616373339226,0.8148845578590863,0.7174690365791321,0.6710039185245553,0.7010896040207311,1,0
0.556842029094696,28,перемешивание,Ġthe,служ,8,-3.3496997356414795,-0.10845757563817893,0.5833799896702397,0.8737011551856995,0.668497698659245,0.5894242046523323,0,0
,28,перемешивание,loan,подслово,1,-16.76410484313965,-6.050504074707749,,,0.6932769379282715,0.7651606126682402,1,1
0.6624358892440796,28,перемешивание,3,пункт,3,-0.4180268347263336,7.8106672839175655,0.45475059208842217,0.9147812724113464,0.8188996845431014,0.4732649063688979,0,0
,28,перемешивание,alpha,подслово,1,-4.512729644775391,4.9844757993320155,0.5683761012451799,0.8557915091514587,0.7176424714581281,0.7379188899802404,1,0
0.6010384559631348,28,перемешивание,ĠM,служ,4,-1.025633692741394,6.763462311424882,0.4793065207045496,0.9081293940544128,0.7887622489826981,0.423417297349008,0,0
0.6587586998939514,28,перемешивание,Ġof,служ,11,-3.8047657012939453,0.10062391849220376,0.6063523074425321,0.848198652267456,0.635520594232471,0.510942808690297,0,0
0.45564398169517517,28,перемешивание,Ġthe,служ,8,-5.113813400268555,-1.8725712402652541,0.6455569798309159,0.8315003514289856,0.6564941070657021,0.48524696897293873,1,0
0.4471018314361572,28,перемешивание,3,пункт,3,-3.2704615592956543,4.958232559348245,0.4761593345791749,0.9018987417221069,0.7888474859891494,0.4732649063688979,1,0
0.6058176755905151,28,перемешивание,.,пункт,15,-0.015807438641786575,3.380248971219757,0.7807161961426865,0.7446966171264648,0.7809955491255492,0.2810907830735906,0,0
0.6617893576622009,28,перемешивание,Ġwith,служ,3,-7.633978366851807,-2.3778331863062414,0.5943446514920663,0.8556235432624817,0.7136025006768667,0.5464678059215237,0,0
0.6700350046157837,28,перемешивание,",",пункт,3,-6.621973514556885,-3.234427091195373,0.5409908650106117,0.8905714750289917,0.7682389066120145,0.8295088751526062,0,0
,28,перемешивание,Ġdetected,смысл-редк,1,-9.725884437561035,0.29456915031091846,,,0.6549750679769222,0.7224442515328455,0,0
,28,перемешивание,Ġonly,служ,1,-10.786421775817871,-3.865497255181552,0.6331433461438799,0.8260275721549988,0.6648978233149199,0.7037462725453919,0,0
,28,перемешивание,04,пункт,1,-3.8862054347991943,7.297398962878441,,,0.8624781774250531,0.7624198639841078,0,0
,28,перемешивание,Ġrange,смысл-част,1,-17.089914321899414,-8.05807212748124,0.6052022089223076,0.8352678418159485,0.64052295893748,0.7061204118272967,1,0
,28,перемешивание,ĠDigital,смысл-редк,1,-15.935338973999023,-4.934056133115343,,,0.6086646403092857,0.6826803544625591,0,0
,28,перемешивание,=-,пункт,1,-15.089941024780273,-4.376340256348374,0.3810083025705327,0.9354919791221619,0.7508764317935304,0.7755989603305986,0,0
,28,перемешивание,Ġand,служ,1,-4.418979644775391,-0.405494790547384,0.5859763123214159,0.8739982843399048,0.8264664294885412,0.8870025395152084,1,1
0.0546763613820076,28,перемешивание,.,пункт,15,-0.07886043936014175,3.317195970501402,1.0674012216496989,0.2768267095088959,0.9668429634665195,0.597999569120823,0,0
0.8345046639442444,28,перемешивание,*,пункт,2,-0.6151874661445618,8.083510281745074,0.46580936380857385,0.91605144739151,0.7805149246083124,0.26109320850893913,1,0
0.6256728172302246,28,перемешивание,3,пункт,3,-0.4318820536136627,7.796812065030236,0.45077158666100275,0.9175813794136047,0.7931169498253896,0.8811325859186405,0,0
,28,перемешивание,ĠCD,смысл-редк,1,-6.7536702156066895,3.554465444717046,0.5982079086138815,0.839435338973999,0.6214446958084743,0.6634276551797178,1,0
0.7363010048866272,28,перемешивание,Ġ5,пункт,2,-11.242511749267578,-3.112908533267909,0.5347175587225045,0.883296012878418,0.7932861072156272,0.6699209599040252,0,0
,28,перемешивание,Ġenough,смысл-част,1,-14.121175765991211,-6.132154500612732,0.6505382213288191,0.7993329167366028,0.6029640076360472,0.8607055826249261,0,0
0.604793131351471,28,перемешивание,.,пункт,15,-0.020238446071743965,3.3758179637897996,0.8082172379273226,0.7246500849723816,0.8093136411405952,0.3013824351366764,0,0
,28,перемешивание,1,пункт,1,-1.2239394187927246,6.10104275018388,0.516445526620269,0.8903268575668335,0.8314188770212027,0.8988053568712675,1,1
0.5999853014945984,28,перемешивание,Ġgalaxies,смысл-редк,7,-14.82870864868164,-5.532173900036385,0.5180021180772371,0.8820586800575256,0.7048055722064841,0.6532069174789294,0,0
0.17071571946144104,28,перемешивание,Ġ-,пункт,2,-5.348012447357178,1.3447109107344941,0.37563075765042475,0.9447121024131775,0.6778152655269918,0.85803794778567,0,0
0.5818282961845398,28,перемешивание,Ġgalaxies,смысл-редк,7,-18.510589599609375,-9.21405485096412,0.5310887176795465,0.8781387209892273,0.688971295590972,0.4190887313283976,1,0
0.6418946981430054,28,перемешивание,Ġal,смысл-редк,2,-10.697721481323242,-1.200516037215836,0.6021681378572069,0.8420361876487732,0.6455942459767855,0.5300290009337915,1,0
0.42208603024482727,28,перемешивание,Ġthe,служ,8,-16.195175170898438,-12.953933010895136,0.7117172115093254,0.7884773015975952,0.738530174840271,0.5894242046523323,0,0
0.6583274602890015,28,перемешивание,Ġis,служ,5,-7.212521076202393,-2.5856950346828,0.5261802911394714,0.8924767971038818,0.6487587771746617,0.5242644173911963,0,0
,28,перемешивание,ower,подслово,1,-0.015104209072887897,10.986178631810793,,,0.7115000260140424,0.7913888792332789,1,1
,28,перемешивание,Ġit,служ,1,-6.511967658996582,-1.4734068963552298,0.6839709344421926,0.8018496632575989,0.6462571941109112,0.7411541222597697,1,0
,28,перемешивание,Ġdelta,смысл-редк,1,-20.863750457763672,-8.763855328211882,,,0.6827280426463082,0.6809824464349296,1,0
,28,перемешивание,Ġh,смысл-редк,2,-1.9563041925430298,7.617862292700504,,,0.5689407606351303,0.7214941525797884,0,0
,28,перемешивание,log,подслово,1,-16.23119354248047,-6.382590211535174,0.5939240764172522,0.8361470699310303,0.6215787050979992,0.7065022431913986,0,0
0.6046572923660278,28,перемешивание,.,пункт,15,-0.11236166208982468,3.283694747771719,0.8171293995031361,0.7198518514633179,0.8070092080098323,0.2677353381114467,1,0
0.48360687494277954,28,перемешивание,.,пункт,15,-1.1630885601043701,2.2329678497571734,0.756079381099349,0.7882503271102905,0.8154852812611687,0.5302946130969521,1,0
,28,перемешивание,07,пункт,1,-19.615379333496094,-7.920949312052468,,,0.7492832038797934,0.828782731709127,0,0
,28,перемешивание,Ġslightly,смысл-редк,1,-11.051947593688965,-1.5547421495815588,0.6617033532625279,0.8053868412971497,0.6089801717932077,0.7561720763120363,0,0
,28,перемешивание,i,подслово,1,-0.13367630541324615,7.391507845635162,0.6450827094491499,0.8218734264373779,0.8537003686055468,0.8334364154683684,1,1
,28,перемешивание,Ġnow,служ,1,-8.582807540893555,-0.9659149633556483,0.631991415800817,0.8255539536476135,0.6196043435449384,0.6790455512414132,1,0
0.762344479560852,28,перемешивание,Ġet,смысл-редк,2,-14.311752319335938,-4.696763839572148,0.7162739853088829,0.7805728316307068,0.6113812335786986,0.6600400227506786,0,0
0.6570827960968018,28,перемешивание,Ġa,служ,2,-7.166227340698242,-3.1464148166189796,0.6887114057257677,0.8065834641456604,0.6670253138083818,0.5483924265927889,1,0
0.5814223289489746,28,перемешивание,Ġgalaxies,смысл-редк,7,-23.878101348876953,-14.581566600231698,0.5396484250923506,0.8734686374664307,0.6693667268626957,0.4060755367342357,1,0
,28,перемешивание,7,пункт,1,-11.686705589294434,-2.743810880892756,0.5583503631169834,0.8680567741394043,0.6903005120381182,0.8811325859186405,0,0
0.33678245544433594,28,перемешивание,19,пункт,2,-13.355687141418457,-3.858481697311051,0.6545902134474578,0.8231847882270813,0.8880483062045779,0.909195636811967,0,0
,28,перемешивание,pc,подслово,2,-2.5903799533843994,8.410902887499281,,,0.791431272102775,0.5714808567994769,1,0
0.6351223587989807,28,перемешивание,Ġvoid,смысл-редк,6,-13.173906326293945,-2.683449109176255,0.6670807836937085,0.8050575852394104,0.6072980432273426,0.61186290570401,0,0
0.17071571946144104,28,перемешивание,Ġ-,пункт,2,-1.8380422592163086,4.854681098875363,0.6001172404561774,0.8527793288230896,0.7528042535976018,0.7391273582883199,0,0
0.5335779190063477,28,перемешивание,Ġdensity,смысл-редк,2,-17.42379379272461,-7.72179393597119,0.56729566923728,0.8620288968086243,0.7217253755871655,0.5318272714730112,1,0
0.5486240983009338,28,перемешивание,Ġof,служ,11,-3.4241719245910645,0.4812176951950846,0.5894030804075081,0.8588575124740601,0.652705782946872,0.45254102165529925,1,0
0.48563095927238464,28,перемешивание,Ġsimilar,смысл-част,2,-23.552997589111328,-14.854299841221692,0.7411424686968198,0.766183614730835,0.7960105429765671,0.7332344886238925,1,0
0.924392580986023,28,перемешивание,ĠRo,смысл-редк,2,-13.777278900146484,-4.075279043393065,0.6933798634740066,0.7776023149490356,0.6574932519351461,0.26465921414586374,1,0
,28,перемешивание,Ġscales,смысл-редк,1,-21.14683723449707,-10.751690197183706,,,0.6774265183739957,0.7111712461093299,1,0
0.024081367999315262,28,перемешивание,5,пункт,2,-1.3159021139144897,6.832749297055873,0.4401990494155307,0.9229927659034729,0.8695572567842209,0.6784930403039773,1,0
0.766464352607727,28,перемешивание,",",пункт,3,-12.556722640991211,-9.1691762176297,0.6040590942266547,0.8620017766952515,0.7503749702915062,0.4304144878485346,0,0
0.5642871260643005,28,перемешивание,Ġthe,служ,8,-2.211216688156128,1.0300254718471726,0.6145337434391974,0.8499785661697388,0.6875115045221231,0.5267923948030833,0,0
0.609000027179718,28,перемешивание,Ġof,служ,11,-2.852367401123047,1.0530222186631022,0.5586287429439633,0.8696455955505371,0.6605499918078724,0.3943024457682643,1,0
0.5297262668609619,28,перемешивание,Ġin,служ,3,-15.510642051696777,-11.111268446715782,0.6684014707157631,0.8195429444313049,0.7317002233871315,0.5755764376241469,1,0
,28,перемешивание,Ġalso,служ,1,-6.51016902923584,0.07629735415096839,0.6832882942125535,0.7985754013061523,0.5743147563984887,0.7384187139689233,0,0
,28,перемешивание,Ġshape,смысл-редк,1,-20.038394927978516,-10.135724375762944,,,0.6297211003704202,0.7059018707463499,0,0
0.4996691346168518,28,перемешивание,Ġof,служ,11,-4.693463325500488,-0.7880737057143392,0.6170836980747755,0.8555729985237122,0.6782757972374693,0.5386924466921506,1,0
0.61761474609375,28,перемешивание,.,пункт,15,-0.11303561925888062,3.283020790602663,0.7576696323009735,0.7594717741012573,0.7543619899438438,0.36951184760170686,1,0
,28,перемешивание,Ġwell,смысл-част,1,-11.518815040588379,-4.198043404148118,0.6144129576207875,0.8390005230903625,0.6282464257410089,0.7198509358738081,1,0
,28,перемешивание,Ġwall,смысл-част,1,-8.713618278503418,-0.01492053061378229,0.536526712753323,0.8659423589706421,0.6394551207115944,0.708780632263935,1,0
0.819127082824707,28,перемешивание,ĠThe,служ,2,-8.039311408996582,-2.4947731712554564,0.6232169271602054,0.8386497497558594,0.7114267531005046,0.3773543572365658,1,0
0.7301218509674072,28,перемешивание,ĠLF,смысл-редк,2,-17.430217742919922,-6.428934902036241,0.6990676733873761,0.7902902960777283,0.6029379614050631,0.7005141268942879,0,0
0.5613352060317993,28,перемешивание,Ġof,служ,11,-3.5026211738586426,0.4027684459275065,0.7458554626378183,0.771993100643158,0.6262400645327391,0.7301523624477337,0,0
,28,перемешивание,01,пункт,1,-21.2486572265625,-10.065052828884864,,,0.7869762217152149,0.8988053568712675,0,0
,28,перемешивание,Ġn,смысл-част,1,-6.289551734924316,1.5198839534790825,0.5976991198205036,0.8489987850189209,0.6641980097461705,0.713266994768019,1,0
0.576888918876648,28,перемешивание,Ġvoid,смысл-редк,6,-11.533306121826172,-1.0428489047084817,0.6723610702699877,0.8024140000343323,0.62933120832815,0.7533623184205676,0,0
0.6456962823867798,28,перемешивание,Ġof,служ,11,-3.953037738800049,-0.04764811901389976,0.6140264430018757,0.8470216393470764,0.6372700422876489,0.5386924466921506,0,0
0.6134420037269592,28,перемешивание,Ġwith,служ,3,-5.579091548919678,-0.3229463683741125,0.6742038840454626,0.8205939531326294,0.6942094502419671,0.8146891205315823,0,0
0.5402466654777527,28,перемешивание,Ġgalaxies,смысл-редк,7,-1.954079270362854,7.342455478282401,0.47322069003506445,0.9049492478370667,0.7037359594022238,0.9035469079391293,0,0
0.6595796346664429,28,перемешивание,Ġthis,служ,2,-4.262121677398682,1.5036061186732779,0.5687747516903963,0.8618195056915283,0.5971522062143007,0.736402734489577,0,0
0.3266723155975342,28,перемешивание,Ġvoid,смысл-редк,6,-18.49131202697754,-8.000854809859849,0.7105516569839015,0.7850194573402405,0.7922120865876618,0.7843594725582014,1,1
0.5035198926925659,28,перемешивание,Ġover,служ,2,-11.104557037353516,-4.2699394202715615,0.48351936976618914,0.8925479650497437,0.5971977155629432,0.5701934547002815,1,0
0.6618217825889587,28,перемешивание,-,пункт,4,-5.698973655700684,-0.5693390104824276,0.5034532086496758,0.8926165699958801,0.6948203631585882,0.6974402198389344,0,0
0.65013587474823,28,перемешивание,Ġis,служ,5,-5.672186851501465,-1.0453608099818723,0.6922787662147105,0.8186591267585754,0.6843099934006959,0.7411541222597697,0,0
,28,перемешивание,<,пункт,1,-2.335306406021118,8.848297991656517,,,0.643215738509993,0.803944168633071,0,0
,28,перемешивание,)*,пункт,1,-4.295313835144043,7.804581294407747,,,0.7740672516837709,0.803944168633071,1,1
0.819127082824707,28,перемешивание,ĠThe,служ,2,-13.001824378967285,-7.4572861412261595,0.6313281814443727,0.8324688076972961,0.629300353562215,0.7301523624477337,0,0
,28,перемешивание,Ġthese,служ,1,-7.422324180603027,-0.1264500957844934,0.6847076134455656,0.7971982359886169,0.684872591989953,0.7243145113490951,0,0
0.6161221265792847,28,перемешивание,Ġgalaxies,смысл-редк,7,-15.252031326293945,-5.95549657764869,0.5029517471476517,0.8910093307495117,0.6949178504802717,0.44625663837220536,0,0
