токен,класс,норма,лог_ранг,степень,черешок,отн_черешок,лист,длинный лист,hapax в тексте,один в выборке,текст
  ,пункт,38.19966,4.343805421853684,2,27.226700047336386,1.3462365280236814,False,False,False,False,67
.,пункт,39.530334,1.0986122886681098,2,25.78686716184058,1.2750433382014055,False,False,False,False,67
Ġtowards,служ,39.377716,6.731018100482083,1,24.74024265219744,1.2232925147980267,True,False,True,True,67
Ġidentify,смысл-редк,36.066574,8.225235324101668,1,17.39143724221438,0.8599274994617261,True,False,True,True,67
Ġthe,служ,40.07433,0.0,2,22.887089007984095,1.1316624926674426,False,False,False,False,67
Ġof,служ,39.119125,1.6094379124341003,3,24.28148338560722,1.2006089548668066,False,False,False,False,67
Ġdetected,смысл-редк,36.796085,7.885329239273191,1,29.835301168807693,1.475219993175999,True,True,True,True,67
Ċ,пункт,39.720394,2.1972245773362196,2,24.20228545567366,1.1966929773140715,False,False,False,False,67
actic,подслово,37.93602,9.055789612127585,1,6.292938297128543,0.3111571872266757,True,False,False,False,67
xim,подслово,38.292816,9.456966047437597,2,32.3241996788751,1.598284708436057,False,False,True,True,67
Ġfilament,смысл-редк,35.377754,9.240675571772256,1,25.620346805826205,1.266809663700408,True,False,False,True,67
-,сток,26.264862,2.772588722239781,2,3.620758154368804,0.17903002854096373,False,False,False,False,67
ĠThis,служ,36.81414,4.454347296253507,4,25.78686716184058,1.2750433382014055,False,False,False,False,67
ma,подслово,38.093983,7.467942332285852,1,30.9075367393366,1.5282371670965507,True,True,True,True,67
Ġtested,смысл-редк,35.945885,8.305236829492593,2,23.05893299349516,1.1401593964425587,False,False,True,True,67
Ġnot,служ,38.148163,3.4965075614664802,1,24.387229941348437,1.2058376412593554,True,False,True,True,67
Ċ,пункт,40.243557,2.1972245773362196,3,9.30442683728336,0.46006160345899655,False,False,False,False,67
Ġmachine,смысл-част,34.991615,6.610696044717759,1,7.821727459512328,0.38674886049113827,True,False,False,False,67
ĠHi,смысл-редк,36.83821,9.240869577011006,1,24.488533776972545,1.2108466553414503,True,False,True,True,67
Ġinput,смысл-редк,36.29958,7.445417556701687,3,26.525636259847495,1.3115721111993404,False,False,False,False,67
Ġpresent,смысл-част,36.871174,6.843749949006225,1,24.34437938677813,1.2037188761608189,True,False,True,True,67
-,пункт,37.926247,2.772588722239781,1,4.5814256293691695,0.22653066739478225,True,False,False,False,67
with,подслово,39.675724,7.174724309836376,2,22.269090695239967,1.101105285902514,False,False,False,False,67
Ġfor,служ,40.43269,2.5649493574615367,2,24.74024265219744,1.2232925147980267,False,False,False,False,67
Ġrecovery,смысл-редк,39.301834,8.633552992532433,1,27.072456216224047,1.3386098718624602,True,True,True,True,67
Ġnew,смысл-част,35.762516,4.997212273764115,3,26.8462389125956,1.3274244547209717,False,False,False,True,67
.,пункт,39.945007,1.0986122886681098,3,13.03887492751726,0.6447130824241454,False,False,False,False,67
Ġmethod,смысл-част,34.809944,6.761572768804055,4,28.323496300138835,1.4004681160146986,False,False,False,True,67
Ċ,пункт,38.716522,2.1972245773362196,1,6.7529965767022455,0.3339049774438174,True,False,False,False,67
Ġthis,служ,36.638855,3.58351893845611,7,28.077356716068206,1.3882976326842793,False,False,True,True,67
Ġfor,служ,38.995342,2.5649493574615367,2,24.057223423931898,1.1895203193856203,False,False,False,False,67
Ġfrom,служ,38.138954,3.4657359027997265,1,28.077356716068206,1.3882976326842793,True,True,True,True,67
Ġinput,смысл-редк,35.57269,7.445417556701687,1,18.409776967462104,0.9102797688767705,True,False,False,False,67
Ċ,пункт,39.306557,2.1972245773362196,3,6.575860090210175,0.32514638355815373,False,False,False,False,67
Ġthat,служ,39.766266,2.3978952727983707,1,14.709303150419835,0.7273081632530148,True,False,False,False,67
Ċ,пункт,39.334454,2.1972245773362196,2,6.102029256743594,0.30171760316950647,False,False,False,False,67
Ġtrained,смысл-редк,35.70614,7.540090320145325,1,19.803583955923788,0.9791971873527334,True,False,True,True,67
Ċ,пункт,40.156784,2.1972245773362196,1,6.48294718137508,0.3205522626554637,True,False,False,False,67
Ġimportant,смысл-част,36.521343,5.780743515792329,1,26.06202762445371,1.2886487720289959,True,False,True,True,67
-,пункт,38.20202,2.772588722239781,2,14.439181753965565,0.7139518883362873,False,False,False,False,67
Ġas,служ,38.919506,3.044522437723423,2,27.60200162850619,1.364793484860809,False,False,False,False,67
ĠDetect,смысл-редк,36.080086,9.24048152888817,2,30.105364478993042,1.4885733959908243,False,False,True,True,67
Ġimages,смысл-редк,34.866833,7.55171221535131,1,24.475803877923962,1.2102172197114451,True,False,False,True,67
Ġdetermine,смысл-редк,36.9035,7.643961949002529,2,25.919105597450365,1.2815819276050822,False,False,False,True,67
perform,подслово,36.071335,9.241063544619024,2,31.43410449623847,1.5542735485745969,False,False,True,True,67
Ġstandard,смысл-редк,36.868725,7.026426808699636,1,27.78484013762989,1.373834017840706,True,True,True,True,67
A,подслово,38.3079,5.541263545158426,1,30.98315921318397,1.5319763546020453,True,True,True,True,67
Ċ,пункт,41.28618,2.1972245773362196,1,6.939299034381452,0.34311678693054476,True,False,False,False,67
these,подслово,36.915234,9.456653425317034,4,31.43410449623847,1.5542735485745969,False,False,True,True,67
Ġeight,смысл-редк,35.993412,7.638679823876112,3,27.275581357638163,1.3486534865736162,False,False,True,True,67
Ġof,служ,39.707855,1.6094379124341003,2,16.9715004805243,0.8391635358868429,False,False,False,False,67
Ġvalue,смысл-част,36.186153,6.255750041753367,1,28.265546273620505,1.3976027506798148,True,True,True,True,67
Ġas,служ,39.10653,3.044522437723423,2,15.865425341897375,0.784473149179325,False,False,False,False,67
Ġwere,служ,39.203053,3.8918202981106265,2,23.387084460520285,1.1563849945086382,False,False,False,True,67
Ġallows,смысл-редк,37.940052,7.258412150595307,3,28.16140866876588,1.392453619593328,False,False,False,True,67
based,подслово,36.161278,7.142036574706803,1,8.045167195700651,0.39779693955124173,True,False,False,False,67
.,пункт,40.931183,1.0986122886681098,2,13.03887492751726,0.6447130824241454,False,False,False,False,67
Ġsegmentation,смысл-редк,36.796825,9.725018565057663,1,25.07932563708417,1.2400586267209617,True,False,True,True,67
Ġmainly,смысл-редк,39.732937,7.798523053625206,3,27.95363909501092,1.3821803588193622,False,False,True,True,67
Ġ7,пункт,36.79086,6.12029741895095,1,27.275581357638163,1.3486534865736162,True,True,True,True,67
Ġas,служ,39.052387,3.044522437723423,1,15.865425341897375,0.784473149179325,True,False,False,False,67
  ,пункт,37.82182,4.343805421853684,1,5.622198679497548,0.2779921627294884,True,False,False,False,67
Ċ,пункт,40.008194,2.1972245773362196,1,6.575860090210175,0.32514638355815373,True,False,False,False,67
Ġclassification,смысл-редк,35.495003,7.341483852363161,2,27.93898015592382,1.3814555409300542,False,False,False,False,67
Ġused,смысл-част,37.721664,5.017279836814924,2,24.63228836066513,1.2179546659083325,False,False,False,False,67
",",пункт,41.138176,0.6931471805599453,2,17.364922553805147,0.858616468671964,False,False,False,False,67
Ċ,пункт,39.00995,2.1972245773362196,4,24.51430557846851,1.2121209537509718,False,False,False,False,67
ims,подслово,38.395645,8.259975659768276,1,22.11908996272639,1.0936884316752666,True,False,True,True,67
.,пункт,40.53931,1.0986122886681098,2,13.466767364620477,0.6658704179768167,False,False,False,False,67
",",пункт,40.25501,0.6931471805599453,1,10.76165854852201,0.5321150861084979,True,False,False,False,67
Ġthe,служ,37.56983,0.0,3,25.861693340752243,1.2787431525427755,False,False,False,False,67
",",пункт,39.42428,0.6931471805599453,4,24.054720662548743,1.1893965692143151,False,False,False,False,67
Ġplane,смысл-редк,34.63314,7.270312886079025,2,24.44340760525125,1.208615371321152,False,False,False,False,67
Ġbeen,служ,38.51319,4.465908118654584,3,31.24405924594884,1.5448766750103204,False,False,True,True,67
Ġversions,смысл-редк,36.430576,8.499843553081124,1,27.69215968000989,1.3692513905937365,True,True,True,True,67
Ġof,служ,38.56032,1.6094379124341003,2,26.271251111455943,1.298993922202656,False,False,False,False,67
ĠFil,смысл-редк,36.695766,9.456184308811169,1,30.105364478993042,1.4885733959908243,True,True,True,True,67
Ġubiquitous,смысл-редк,40.14775,9.456262510179732,2,27.58531652001096,1.3639684821064808,False,False,True,True,67
ĠUN,смысл-редк,35.151268,8.338783971442199,2,28.268975672093873,1.3977723188421691,False,False,False,False,67
Gal,подслово,36.382385,9.456809748593889,1,23.46833287096326,1.1604023589998187,True,False,False,True,67
Ġstar,смысл-част,35.54033,6.568077911411976,2,27.726100558010017,1.370929612694745,False,False,False,False,67
ary,подслово,36.4869,7.664346632098617,1,27.726100558010017,1.370929612694745,True,True,False,True,67
actic,подслово,37.555046,9.055789612127585,2,20.38445658321162,1.0079186977680388,False,False,False,False,67
Ċ,пункт,39.254814,2.1972245773362196,3,6.102029256743594,0.30171760316950647,False,False,False,False,67
Ġlow,смысл-част,36.447475,6.456769655572163,2,29.821321423487262,1.4745287583304205,False,False,False,True,67
Ġis,служ,40.98266,2.302585092994046,3,23.70648539335825,1.1721779184444705,False,False,True,True,67
Ġto,служ,40.922688,1.3862943611198906,3,23.75583313153882,1.1746179397323435,False,False,False,False,67
2,пункт,38.49094,5.147494476813453,1,27.02675441903503,1.3363501257799302,True,True,True,True,67
Ċ,пункт,39.979065,2.1972245773362196,3,6.871413976309849,0.33976017945611303,False,False,False,False,67
Ġreveal,смысл-редк,36.29888,8.519789817263504,3,29.835301168807693,1.475219993175999,False,False,True,True,67
.,пункт,39.40515,1.0986122886681098,2,20.685959398765313,1.0228266411800087,False,False,False,False,67
Ġstructures,смысл-редк,34.70834,7.900636613018005,3,34.86449961556031,1.7238909905398792,False,False,False,False,67
Ġmissing,смысл-редк,36.281605,7.406103381237015,2,26.759295923457234,1.3231255192043598,False,False,True,True,67
Ġscenario,смысл-редк,36.17695,8.307705966549513,3,28.265546273620505,1.3976027506798148,False,False,True,True,67
Ġwith,служ,40.35574,2.9444389791664403,1,22.269090695239967,1.101105285902514,True,False,True,True,67
Ġmore,служ,37.34122,3.912023005428146,1,27.729163194277138,1.3710810461335268,True,True,True,True,67
Ġbest,смысл-част,35.881435,5.771441123130016,2,26.18206013239507,1.2945838338051203,False,False,True,True,67
Ġthreshold,смысл-редк,36.992977,9.010180657052349,1,27.93898015592382,1.3814555409300542,True,True,False,True,67
with,подслово,38.861332,7.174724309836376,2,24.346281204434064,1.2038129123970727,False,False,False,False,67
Ġevaluate,смысл-редк,36.53502,8.754634047431272,1,25.919105597450365,1.2815819276050822,True,False,True,True,67
Ġdifferent,смысл-част,36.353615,5.170483995038151,4,27.78484013762989,1.373834017840706,False,False,True,True,67
structures,подслово,35.02587,9.240772579096385,1,18.763284204172585,0.9277590944708732,True,False,False,True,67
Ġwe,служ,37.522892,4.060443010546419,2,23.477161803381257,1.160838909566134,False,False,False,True,67
Ġpixels,смысл-редк,35.585026,8.754476306284166,1,12.825160826289048,0.6341458917941037,True,False,False,False,67
Ġdepending,смысл-редк,39.30564,7.622663951323595,1,30.568987644246416,1.5114974535966639,True,True,True,True,67
Ġthat,служ,40.443146,2.3978952727983707,2,23.55259913093273,1.164568942429085,False,False,False,False,67
Ġlearning,смысл-част,34.716076,5.7430031878094825,1,23.233536041187808,1.1487927232981614,True,False,True,True,67
Ġof,служ,38.999153,1.6094379124341003,2,17.897349639679625,0.884942567327594,False,False,False,False,67
Ġin,служ,39.178314,2.0794415416798357,1,22.57442968706472,1.116202910789472,True,False,False,False,67
.,пункт,40.14862,1.0986122886681098,2,6.515456405449097,0.3221596959790049,False,False,False,False,67
Ġto,служ,40.782993,1.3862943611198906,3,26.62112007370197,1.316293351666324,False,False,False,False,67
aments,подслово,36.259884,8.754160749323518,1,24.93258932490092,1.232803183236987,True,False,True,True,67
Ġwhole,смысл-част,36.81874,6.522092798170152,2,26.70161836471532,1.3202736261622137,False,False,True,True,67
Ġscenarios,смысл-редк,35.251244,8.430545384690566,3,33.309383368098835,1.646997562617439,False,False,False,False,67
Ġpixels,смысл-редк,34.92454,8.754476306284166,4,24.475803877923962,1.2102172197114451,False,False,False,False,67
ĠWe,служ,35.775555,4.844187086458591,1,10.667933610827912,0.5274808140707126,True,False,False,False,67
Ġa,служ,38.92895,1.9459101490553132,1,26.948785178392555,1.3324949013262624,True,True,False,True,67
Ġmachine,смысл-част,34.85247,6.610696044717759,5,29.821321423487262,1.4745287583304205,False,False,False,False,67
the,подслово,39.647095,5.71042701737487,1,22.887089007984095,1.1316624926674426,True,False,True,True,67
Ġfilaments,смысл-редк,35.7685,8.890272839380247,4,25.620346805826205,1.266809663700408,False,False,False,True,67
Ġare,служ,39.550552,3.091042453358316,5,27.60200162850619,1.364793484860809,False,False,False,False,67
Ġto,служ,38.907787,1.3862943611198906,1,26.62112007370197,1.316293351666324,True,False,False,False,67
et,подслово,35.875755,6.2422232654551655,2,20.107464236442762,0.9942226855978191,False,False,False,False,67
ast,подслово,37.753563,8.62604759632832,1,31.42376372570164,1.5537622444870511,True,True,True,True,67
Ġthese,служ,35.924828,4.941642422609304,4,27.729163194277138,1.3710810461335268,False,False,False,True,67
Ġway,смысл-част,37.68664,4.8283137373023015,1,28.323496300138835,1.4004681160146986,True,True,True,True,67
Ġthe,служ,37.45815,0.0,4,23.175475201734063,1.145921878767445,False,False,False,False,67
Ġthe,сток,26.445923,0.0,2,4.065515790539866,0.2010212715079764,False,False,False,False,67
Ġsupervised,смысл-редк,36.089054,8.754318540250866,1,6.879392549085108,0.3401546836043526,True,False,False,False,67
Ġand,служ,39.115967,1.791759469228055,1,25.860582449338366,1.2786882240131545,True,False,False,True,67
et,подслово,35.598633,6.2422232654551655,1,8.667639792359735,0.42857537931291945,True,False,False,False,67
Ġof,служ,40.10004,1.6094379124341003,2,22.820001500756636,1.1283453204560974,False,False,False,False,67
contrast,подслово,36.97073,9.45688790106941,2,30.498564191068002,1.508015334025305,False,False,False,False,67
Ġstudy,смысл-част,35.471188,6.401917196727186,3,30.40642020811948,1.5034592330116963,False,False,False,False,67
based,подслово,35.572594,7.142036574706803,2,26.578767602242657,1.3141992145130341,False,False,False,False,67
ical,подслово,37.764668,7.025538314638521,2,31.42376372570164,1.5537622444870511,False,False,True,True,67
-,пункт,37.23505,2.772588722239781,3,24.51430557846851,1.2121209537509718,False,False,False,False,67
Ġcreate,смысл-редк,35.949432,6.939253946041508,3,26.10004597399481,1.290528606559013,False,False,True,True,67
Ġpixels,смысл-редк,35.66447,8.754476306284166,1,12.744646746299315,0.6301648366051182,True,False,False,False,67
ing,подслово,38.222336,4.736198448394496,2,28.581527287127017,1.4132265751537627,False,False,False,True,67
Ġmasks,смысл-редк,37.09648,9.240966565517944,5,26.111040535720978,1.291072237648335,False,False,True,True,67
Ġthe,служ,37.662067,0.0,1,13.375589042475932,0.6613620644994769,True,False,False,False,67
Ċ,пункт,41.595768,2.1972245773362196,2,22.095705929602882,1.0925321975555,False,False,False,False,67
Results,подслово,38.131264,9.72495879398087,1,33.309383368098835,1.646997562617439,True,True,True,True,67
pers,подслово,36.922943,9.24116051431607,1,28.898510875851507,1.4288999724139162,True,True,True,True,67
Ġthe,служ,38.53126,0.0,3,28.79366667577088,1.4237159034061198,False,False,False,False,67
Ġplane,смысл-редк,36.083164,7.270312886079025,1,12.689516306267404,0.6274388870024142,True,False,False,False,67
Ġsupervised,смысл-редк,35.312275,8.754318540250866,2,22.700737121206906,1.1224482391365551,False,False,False,False,67
-,сток,26.1724,2.772588722239781,2,34.86449961556031,1.7238909905398792,False,False,False,False,67
Ġclassification,смысл-редк,35.48654,7.341483852363161,2,26.525636259847495,1.3115721111993404,False,False,False,False,67
Ġ(,пункт,38.680874,2.995732273553991,1,24.20228545567366,1.1966929773140715,True,False,False,True,67
ĠUN,смысл-редк,35.53096,8.338783971442199,1,19.704030638383976,0.9742747284309756,True,False,False,False,67
Ġto,служ,40.5662,1.3862943611198906,1,13.565759006500498,0.6707651045909208,True,False,False,False,67
ĠWe,служ,36.804794,4.844187086458591,3,21.213327257601435,1.0489025840609485,False,False,False,False,67
Ġthe,сток,27.17911,0.0,1,4.065515790539866,0.2010212715079764,True,False,False,False,67
concept,подслово,37.110054,9.457044187699406,1,30.40642020811948,1.5034592330116963,True,True,True,True,67
.,пункт,42.05804,1.0986122886681098,1,13.466767364620477,0.6658704179768167,True,False,False,False,67
Ċ,пункт,39.854797,2.1972245773362196,2,6.871413976309849,0.33976017945611303,False,False,False,False,67
Ġhave,служ,40.179005,3.332204510175204,2,23.387084460520285,1.1563849945086382,False,False,True,True,67
Ġcan,служ,37.280384,3.713572066704308,4,26.529900907229482,1.311782978622671,False,False,False,True,67
),пункт,40.982895,3.4011973816621555,1,24.054720662548743,1.1893965692143151,True,False,False,True,67
Ġplane,смысл-редк,35.91541,7.270312886079025,2,12.689516306267404,0.6274388870024142,False,False,False,False,67
Ċ,пункт,40.11856,2.1972245773362196,2,6.4465867593051485,0.31875440510093833,False,False,False,False,67
Ċ,пункт,39.19849,2.1972245773362196,1,8.195801972300357,0.4052451443757941,True,False,False,False,67
Ġstudy,смысл-част,35.803776,6.401917196727186,2,27.072456216224047,1.3386098718624602,False,False,False,False,67
.,пункт,40.711185,1.0986122886681098,2,8.351026370997234,0.41292028514580786,False,False,False,False,67
Ġbranches,смысл-редк,35.625446,8.098642843759418,2,24.978213987922466,1.2350591153856347,False,False,False,True,67
Ġin,служ,40.691895,2.0794415416798357,2,23.70648539335825,1.1721779184444705,False,False,False,False,67
ĠGalactic,смысл-редк,35.418926,8.889997357284841,5,25.847341078110286,1.2780334984093402,False,False,False,True,67
Ġincluding,смысл-част,37.82689,5.926926025970411,2,30.568987644246416,1.5114974535966639,False,False,True,True,67
ĠThis,служ,37.362316,4.454347296253507,1,14.511584377372804,0.7175318688769369,True,False,False,False,67
Ġspine,смысл-редк,35.6746,9.200492035921368,3,26.342384475999015,1.3025111436633037,False,False,True,True,67
Ġstar,смысл-част,35.563587,6.568077911411976,2,22.873445286056945,1.130987872650893,False,False,False,False,67
-,пункт,37.207306,2.772588722239781,1,16.275992310025774,0.804773819063425,True,False,False,False,67
of,подслово,38.109165,6.202535517187923,1,24.28148338560722,1.2006089548668066,True,False,True,True,67
.,пункт,40.05651,1.0986122886681098,1,5.465661633458666,0.2702521175165143,True,False,False,False,67
Ġstructures,смысл-редк,36.01528,7.900636613018005,3,26.111040535720978,1.291072237648335,False,False,False,False,67
Ġthe,служ,39.334244,0.0,2,15.48283064894001,0.7655555811232726,False,False,False,False,67
Ġused,смысл-част,37.057583,5.017279836814924,1,24.63228836066513,1.2179546659083325,True,False,False,False,67
Ċ,пункт,39.380554,2.1972245773362196,1,4.9696097403397825,0.2457246067586591,True,False,False,False,67
ĠGalaxy,смысл-редк,35.38266,9.240287448344136,2,24.44340760525125,1.208615371321152,False,False,True,True,67
Ġmethod,смысл-част,34.809944,6.761572768804055,2,25.89848678628196,1.2793928402776953,False,False,False,False,67
Ċ,пункт,39.334454,2.1972245773362196,2,6.102029256743594,0.30144203430364025,False,False,False,False,67
Ġa,служ,38.4553,1.9459101490553132,3,25.40338453655989,1.2549346439851106,False,False,False,False,67
Ġlow,смысл-част,36.447475,6.456769655572163,2,23.731706356867836,1.1723532517981616,False,False,False,False,67
Ġdepending,смысл-редк,39.30564,7.622663951323595,1,29.780806020075808,1.4711805486630047,True,True,True,True,67
.,сток,26.45216,1.0986122886681098,1,3.710130006236018,0.183281510060737,True,False,False,False,67
.,пункт,42.132774,1.0986122886681098,1,10.67234818393584,0.5272171292536891,True,False,False,False,67
ma,подслово,38.093983,7.467942332285852,1,30.9075367393366,1.5268413765344906,True,True,True,True,67
input,подслово,36.95347,9.72507833256209,1,26.149550488072713,1.2917954607541489,True,False,True,True,67
Ġbefore,служ,37.302444,4.890349128221754,1,27.698785505011543,1.3683281248026486,True,True,False,True,67
Ġstructures,смысл-редк,34.70834,7.900636613018005,2,19.328107941947515,0.9548141990342188,False,False,False,False,67
Ġthroughout,смысл-редк,36.65876,7.941295570906532,1,24.531814758010942,1.211878841394027,True,False,True,True,67
Ġthe,служ,37.45815,0.0,2,23.175475201734063,1.1448752696561901,False,False,False,False,67
Ġexplore,смысл-редк,35.82596,8.16876982367527,3,27.62961650961706,1.3649111561508827,False,False,True,True,67
-,пункт,37.926247,2.772588722239781,1,4.5814256293691695,0.22632376929390205,True,False,False,False,67
",",пункт,40.25501,0.6931471805599453,1,10.76165854852201,0.5316290874486621,True,False,False,False,67
.,пункт,39.873978,1.0986122886681098,1,12.461571580095553,0.615605289596578,True,False,False,False,67
Ġfilaments,смысл-редк,35.7685,8.890272839380247,2,21.35877354398652,1.0551296751346615,False,False,False,False,67
.,пункт,40.05651,1.0986122886681098,1,5.465661633458666,0.27000528714022987,True,False,False,False,67
Ġcan,служ,37.280384,3.713572066704308,1,6.388654859645796,0.31560142312119827,True,False,False,False,67
Ġplus,смысл-редк,35.708393,8.009695357742922,2,28.8217360661564,1.4238022117549238,False,False,False,True,67
Ġtwo,смысл-част,35.448895,4.624972813284271,3,26.76858525903193,1.322375959930945,False,False,True,True,67
ĠFil,смысл-редк,36.695766,9.456184308811169,1,30.08904060911781,1.486407427731289,True,True,True,True,67
Ċ,пункт,39.07594,2.1972245773362196,4,27.304170471748648,1.3488340264644434,False,False,False,False,67
ets,подслово,36.1344,7.27931883541462,3,32.082213426860434,1.5848707492951866,False,False,True,True,67
Ġvalue,смысл-част,36.186153,6.255750041753367,1,28.48555779410298,1.40719490655322,True,True,True,True,67
Ġallows,смысл-редк,38.164413,7.258412150595307,1,27.322078262149265,1.3497186765605207,True,True,False,True,67
Ġthe,служ,37.56983,0.0,2,25.847341078110286,1.2768662272988847,False,False,False,False,67
.,пункт,40.14862,1.0986122886681098,2,6.515456405449097,0.3218654566601314,False,False,False,False,67
Ġrobustness,смысл-редк,36.187195,8.741615924228828,2,25.980424218333994,1.283440573443852,False,False,True,True,67
Ġwe,служ,37.603462,4.060443010546419,2,23.130877278769024,1.1426721191862965,False,False,False,False,67
Ġwere,служ,39.203053,3.8918202981106265,1,17.38253446746634,0.8587022989828272,True,False,False,False,67
Ġske,смысл-редк,36.32187,9.441134582220915,1,29.11911001229752,1.4384925718797321,True,True,True,True,67
under,подслово,38.203335,8.259716961021523,1,28.437087683452912,1.4048004688764206,True,True,True,True,67
structures,подслово,36.053864,9.240772579096385,1,8.94876921911261,0.44207182306475346,True,False,False,False,67
Ġcolumn,смысл-редк,36.558994,8.890135107818843,3,27.037027400388926,1.3356370804170605,False,False,True,True,67
ĠH,смысл-част,36.82591,5.765191102784844,1,25.44909885522277,1.2571929447297872,True,False,True,True,67
-,пункт,37.23505,2.772588722239781,4,24.42152264332369,1.2064303785925363,False,False,False,False,67
.,пункт,39.945007,1.0986122886681098,2,13.458468782535121,0.6648523036719185,False,False,False,False,67
that,подслово,40.036343,7.2254814727822945,1,16.287045841223595,0.8045848396661308,True,False,True,True,67
learning,подслово,35.676517,8.754949455098293,1,15.84349091979839,0.7826730965042898,True,False,True,True,67
Ġthe,служ,39.880882,0.0,4,22.989588337265563,1.1356924040522953,False,False,False,False,67
",",пункт,39.766148,0.6931471805599453,2,12.573468047011282,0.6211330078685268,False,False,False,False,67
ĠUN,смысл-редк,35.151268,8.338783971442199,1,28.79930434137732,1.4226940779742028,True,True,False,True,67
Ċ,пункт,39.27685,2.1972245773362196,1,6.626225918435315,0.3273375030775569,True,False,False,False,67
Ġstar,смысл-част,35.563587,6.568077911411976,2,22.873445286056945,1.1299549032712453,False,False,False,False,67
Ġthey,служ,36.95257,3.5263605246161616,1,22.866622670095456,1.1296178640424621,True,False,True,True,67
Ġstructures,смысл-редк,34.524437,7.900636613018005,4,34.407950703052876,1.6997628526092556,False,False,False,False,67
et,подслово,35.875755,6.2422232654551655,3,28.79930434137732,1.4226940779742028,False,False,False,False,67
Ġand,служ,39.66846,1.791759469228055,1,16.16352857418124,0.798483050460888,True,False,False,False,67
Ċ,пункт,40.156784,2.1972245773362196,1,6.384316307113301,0.3153870973540966,True,False,False,False,67
  ,пункт,38.19966,4.343805421853684,1,27.304170471748648,1.3488340264644434,True,True,False,True,67
Ġextracted,смысл-редк,36.2938,9.45657525451379,1,27.380686109313384,1.3526139213933417,True,True,True,True,67
Ġnetworks,смысл-редк,35.17989,7.222566018822171,3,27.08382845050742,1.3379490660142574,False,False,False,True,67
Ġdetection,смысл-редк,36.28813,8.41913925094085,1,27.263374977236317,1.3468187170749268,True,True,True,True,67
Ġthis,служ,36.638855,3.58351893845611,8,28.077356716068206,1.387029653620066,False,False,True,True,67
ast,подслово,37.753563,8.62604759632832,1,31.962705545410522,1.5789670249137002,True,True,True,True,67
ary,подслово,36.4869,7.664346632098617,2,7.904700897142157,0.3904945418547453,False,False,False,False,67
Ġthese,служ,35.924828,4.941642422609304,2,19.512864602898027,0.9639412322529667,False,False,False,False,67
Ġlow,смысл-част,36.4945,6.456769655572163,1,12.929835204321455,0.6387376499209826,True,False,False,False,67
Ġin,служ,38.117764,2.0794415416798357,3,24.531814758010942,1.211878841394027,False,False,False,False,67
Ġkey,смысл-част,37.16607,6.530877627725885,2,25.27618979356143,1.248651186389457,False,False,True,True,67
Ġfilaments,смысл-редк,34.863598,8.890272839380247,4,23.798068948336066,1.1756315832731765,False,False,False,False,67
Ġthat,служ,39.409424,2.3978952727983707,2,16.287045841223595,0.8045848396661308,False,False,False,False,67
Ġto,служ,40.5662,1.3862943611198906,1,13.565759006500498,0.6701524721916408,True,False,False,False,67
Ġof,служ,38.680244,1.6094379124341003,2,18.275278051283244,0.9028040937619798,False,False,False,False,67
Ġwe,служ,37.522892,4.060443010546419,3,17.561727682559678,0.8675544963451146,False,False,False,False,67
ĠThis,служ,36.81414,4.454347296253507,3,21.213327257601435,1.0479445859446388,False,False,False,False,67
Ġprocess,смысл-част,35.116615,5.8971538676367405,2,25.89848678628196,1.2793928402776953,False,False,True,True,67
ĠThe,служ,39.327133,3.258096538021482,1,10.600168540058611,0.5236514336842,True,False,False,False,67
.,пункт,40.187878,1.0986122886681098,3,15.141338299577985,0.7479865512051243,False,False,False,False,67
Ġhave,служ,40.179005,3.332204510175204,2,25.466684072889755,1.25806165963825,False,False,True,True,67
Ġthreshold,смысл-редк,36.992977,9.010180657052349,1,27.93898015592382,1.3801938109790681,True,True,False,True,67
",",пункт,39.313354,0.6931471805599453,6,24.42152264332369,1.2064303785925363,False,False,False,False,67
-,пункт,38.20202,2.772588722239781,2,14.439181753965565,0.7132998119904423,False,False,False,False,67
izes,подслово,38.552765,8.633374945705647,2,32.3241996788751,1.5968249410913335,False,False,True,True,67
Ġ(,пункт,38.680874,2.995732273553991,1,24.20228545567366,1.1955999972456757,True,False,False,True,67
Ġwhether,служ,37.36256,6.517671272912275,1,27.190322679658358,1.343209912156773,True,True,True,True,67
Ġto,служ,40.782993,1.3862943611198906,3,26.62112007370197,1.3150911365411357,False,False,False,False,67
Ġdata,смысл-част,35.710007,5.220355825078324,5,28.8217360661564,1.4238022117549238,False,False,False,False,67
Ġon,служ,39.971867,2.833213344056216,2,29.780806020075808,1.4711805486630047,False,False,False,True,67
Ġof,служ,40.029015,1.6094379124341003,3,25.717539950759754,1.2704540135520874,False,False,False,False,67
Ġwere,служ,39.165054,3.8918202981106265,3,23.130877278769024,1.1426721191862965,False,False,False,False,67
Ġclassification,смысл-редк,35.48654,7.341483852363161,2,24.645384671725427,1.2174892284284629,False,False,False,False,67
Ġis,служ,40.98266,2.302585092994046,3,23.388572481853792,1.155402337770928,False,False,True,True,67
Ġlearning,смысл-част,34.716076,5.7430031878094825,4,26.44168206810626,1.3062268464562625,False,False,True,True,67
A,подслово,38.3079,5.541263545158426,1,30.98315921318397,1.5305771489138893,True,True,True,True,67
Ġ7,пункт,36.79086,6.12029741895095,1,24.867632044552412,1.228468313805605,True,False,True,True,67
