mode,q,d_hat,набор,текст,условие
q_small,0.1,8.640234036027287,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.15,9.167659192967031,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.2,10.054391399164953,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.25,11.45413488661676,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.3,13.30812940518693,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.35,15.182688762146412,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.4,16.59208615926243,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.45,17.614736901920807,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.5,18.406589330255922,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.55,19.1250116343871,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.6,19.73681219912666,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.65,20.296834112448003,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.7,20.914850057186616,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.75,21.709735570088355,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.8,22.7506170036213,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.85,23.9376002628393,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q_small,0.9,25.122602407264324,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь
q0.5_range,0.0,4.635102246009717,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.05,5.148223451419259,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.1,5.792135548316441,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.15,6.642704680942006,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.2,7.834580958805363,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.25,9.52285357510917,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.3,11.682472210419327,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.35,13.829587727734086,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.4,15.470966809287454,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.45,16.651375886039787,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.5,18.289251964843523,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.0,8.397854418240057,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.05,7.943022100380218,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.1,7.599455821256474,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.15,7.272128776834353,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.2,6.939158628056169,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.25,6.595144712903629,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.3,6.235260625594325,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.35,5.858700321032282,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.4,5.465378046306043,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.45,5.0552890477167995,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.5,4.635102246009717,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.55,4.21427742173096,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.6,3.809270197139087,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.65,3.4684567867318976,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.7,3.2479240205727677,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.75,3.1825257145076318,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.8,3.237297990709113,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.85,3.3438573243245493,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_large,0.9,3.4591328981991385,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.0,8.397854418240057,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.05,8.623376291424108,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.1,9.007843768629048,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.15,9.61057062928655,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.2,10.539912489157024,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.25,11.911947934151746,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.3,13.67887736367874,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.35,15.427281560375071,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.4,16.773459521793836,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.45,17.658337585045388,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.5,18.289251964843523,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.55,18.75505753689147,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.6,19.13559532662989,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.65,19.532618473393654,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.7,19.993792736647855,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.75,20.607483846410766,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.8,21.53147760089305,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.85,23.064677007406097,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q_small,0.9,26.27242045147981,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов
q0.5_range,0.0,2.7034723554571167,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.05,2.9937978998298647,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.1,3.3497479264338494,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.15,3.7985919242732336,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.2,4.425839927522543,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.25,5.34036917894239,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.3,6.623598954421588,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.35,8.28832398297261,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.4,10.213159381405903,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.45,12.091530408674863,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.5,13.87674209001792,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.0,5.724178458763461,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.05,5.384994051136097,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.1,5.100294551482957,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.15,4.826411244833965,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.2,4.54850230503126,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.25,4.25847601379094,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.3,3.958245622632722,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.35,3.649911966959619,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.4,3.335317772089708,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.45,3.0168399432947868,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.5,2.7034723554571167,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.55,2.4177266301469875,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.6,2.202843331973508,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.65,2.0714013992795737,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.7,2.0296456521422295,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.75,2.096267924646665,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.8,2.301318982062523,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.85,2.6519392595968183,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_large,0.9,3.1615997832438945,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.0,5.724178458763461,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.05,5.75082175906258,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.1,5.862864114278747,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.15,6.088420398433822,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.2,6.514967859298455,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.25,7.232567408233015,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.3,8.287465581778285,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.35,9.677915172695323,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.4,11.290968836739562,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.45,12.813741250595196,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.5,13.87674209001792,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.55,14.594793458909571,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.6,15.124073244592653,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.65,15.569062965606335,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.7,15.982652440967101,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.75,16.429028442528107,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.8,17.049251994631824,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.85,18.211764770279245,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q_small,0.9,20.4799202580509,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке
q0.5_range,0.0,8.074416136135603,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.05,9.221680168288302,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.1,11.066218318714999,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.15,13.426202646644077,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.2,15.71136565483885,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.25,17.363045837638843,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.3,18.58857300288823,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.35,19.327823351584417,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.4,19.763437889853726,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.45,20.446042219532778,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.5,21.799461095000282,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.0,12.50336840241106,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.05,11.92618160630088,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.1,11.490735443005974,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.15,11.142226434503163,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.2,10.795959800807575,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.25,10.428461157889048,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.3,10.03754684234578,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.35,9.614576488859134,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.4,9.144394705226599,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.45,8.63417056184196,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.5,8.074416136135603,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.55,7.467741670724216,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.6,6.827102903174973,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.65,6.169308644532899,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.7,5.513266568262981,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.75,4.871116162257161,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.8,4.241824318014417,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.85,3.772863509267207,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_large,0.9,3.542258424214899,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.0,12.50336840241106,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.05,13.220315952572943,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.1,14.602900419706396,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.15,16.36709879498531,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.2,18.05052275209158,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.25,19.28372435172296,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.3,20.26802608272901,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.35,20.957406734440724,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.4,21.383580931337683,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.45,21.631693754938443,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.5,21.799461095000282,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.55,21.98309047794956,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.6,22.2457035639977,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.65,22.590007528687938,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.7,23.17653977120886,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.75,24.054160503812298,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.8,25.422585467456635,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.85,28.00617842249043,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q_small,0.9,33.697050539944186,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём
q0.5_range,0.0,5.642490179098498,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.05,6.155881269100487,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.1,6.83817283391398,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.15,7.880901185087668,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.2,9.676811780701755,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.25,12.166058999399372,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.3,14.609381396725466,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.35,16.223811986181516,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.4,17.330679629527033,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.45,18.391860000602563,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.5,19.501270022693348,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.0,9.847269657087859,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.05,9.411394622223032,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.1,9.013441652335972,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.15,8.637704531489607,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.2,8.258765374145836,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.25,7.866127466533582,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.3,7.456083358210457,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.35,7.02902139731541,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.4,6.578855615695348,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.45,6.117296881345995,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.5,5.642490179098498,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.55,5.151837740098987,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.6,4.649577575048089,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.65,4.138426008245565,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.7,3.682319892801689,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.75,3.4359668247256936,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.8,3.512382135146946,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.85,3.9753883858028347,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_large,0.9,4.560602792894711,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.0,9.847269657087859,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.05,9.9964837424861,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.1,10.346446054024003,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.15,11.073974552409368,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.2,12.517969555093202,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.25,14.49729762886221,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.3,16.361495615959726,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.35,17.546827704154875,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.4,18.32602374203661,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.45,18.971911917814353,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.5,19.501270022693348,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.55,19.956076800364414,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.6,20.329754802817956,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.65,20.614629465069157,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.7,20.96504757730519,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.75,21.372130534460716,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.8,21.945428320154697,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.85,22.839701832004984,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q_small,0.9,24.29139845152288,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь
q0.5_range,0.0,4.914173520795863,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.05,5.456842970138158,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.1,6.092844242313191,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.15,7.0748457013921175,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.2,8.542949942074994,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.25,10.505705553856462,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.3,12.701786581087054,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.35,14.605793964267692,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.4,16.1397801576994,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.45,17.643349440114505,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q0.5_range,0.5,19.541743610193215,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
q_large,0.0,8.83885206179891,LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды
