n,rep,"одиночек, %","длинных с одиночкой, %",средняя длина,S(q=0.5),S(q=0.7),S(q=0.9),текст
161,3,46.58385093167702,81.25,20.272094766013474,2015.7320563447074,1257.9751492162554,453.19826598144095,44
201,3,39.800995024875625,87.5,18.90578719034605,2402.9841821816535,1523.2683353386203,556.2672461864352,44
41,4,60.97560975609756,100.0,22.67885263681791,554.4733840329143,350.7839230315699,128.33044048123122,44
61,4,70.49180327868852,91.66666666666666,22.847988827056415,796.8614685717348,494.1535091977984,176.52628868153187,44
81,4,40.74074074074074,62.5,21.31799096086927,1055.6364915801491,655.3955693337623,233.56924568531002,44
101,4,45.54455445544555,85.0,21.270109144222673,1305.8855340430805,821.5004851049943,305.47739685760587,44
121,4,49.586776859504134,91.66666666666666,20.74627829071206,1529.278510841564,954.1586572395943,341.1723501747842,44
161,4,45.3416149068323,75.0,19.72934106231076,1972.1262850034227,1245.338514065388,439.5014277544239,44
201,4,37.81094527363184,72.5,18.828819764126653,2416.816187578107,1542.9195221786451,554.9482722841376,44
41,5,65.85365853658537,87.5,23.47607187831566,564.2131883588095,357.62674652949045,141.70024889454783,44
61,5,73.77049180327869,66.66666666666666,24.009507965884556,818.6455780140394,509.7917643741752,181.41266055827057,44
81,5,54.32098765432099,93.75,22.062572441740635,1074.1433927286125,671.5597623727891,241.23918903291613,44
101,5,41.584158415841586,75.0,20.435694260482475,1290.8907297245723,817.584548128858,300.1808940235702,44
121,5,56.19834710743802,87.5,21.233042635077656,1556.7142053830685,977.1081692327947,353.4882036552299,44
161,5,45.3416149068323,84.375,19.781632262889918,2009.034289932922,1264.1541517668493,453.36803105856353,44
201,5,35.32338308457712,80.0,18.549342177926427,2406.8361725315635,1528.088120586884,547.9441616319741,44
41,6,73.17073170731707,75.0,25.73180617881843,592.75778377478,377.3816334748596,140.4256061802712,44
61,6,55.73770491803278,83.33333333333334,21.72459514083851,775.5071371180187,488.15966018831693,174.78424853687892,44
81,6,48.148148148148145,81.25,21.322946951321093,1062.69473174049,670.1284976634126,247.17849367158317,44
101,6,54.45544554455446,90.0,20.88097410968279,1303.7341094699207,818.7679692855495,298.65258303716547,44
121,6,46.28099173553719,87.5,20.561097123679133,1544.4081417052885,974.3915421219256,357.42079855069596,44
161,6,36.024844720496894,68.75,19.150155022670212,1956.7333885562934,1239.135199086352,447.27029159376144,44
201,6,37.81094527363184,80.0,18.887219577140314,2450.8061992635085,1551.5970265612357,557.7831119408891,44
41,7,75.60975609756098,87.5,24.552368487900633,559.772040852393,355.45215617943484,128.88002298609615,44
61,7,54.09836065573771,83.33333333333334,22.783016331672624,799.9460788095338,502.87313464088965,186.35824921246376,44
81,7,60.49382716049383,81.25,22.620111061183955,1057.0542490705307,660.1724563394048,238.77428522694848,44
101,7,52.475247524752476,90.0,20.808690560051538,1323.4914234906314,829.1823946773864,297.45356597271746,44
121,7,50.413223140495866,79.16666666666666,20.62180695187858,1525.1334156017795,968.5482333889024,354.26777210303095,44
161,7,42.2360248447205,84.375,19.114252519870234,1972.8462680737891,1253.2070775190643,455.2492470463508,44
201,7,41.29353233830846,75.0,19.268282614362107,2412.166745002217,1521.9080803165193,539.388621702657,44
41,0,58.536585365853654,100.0,24.605622165639996,585.1226279161119,364.9376531041197,127.32270026174804,46
61,0,60.65573770491803,66.66666666666666,23.06510060154632,820.8467787328569,507.2616982416889,178.74410732592077,46
81,0,59.25925925925925,93.75,23.21481353406014,1087.487221774995,673.4301977169126,239.3218890970329,46
101,0,61.386138613861384,100.0,22.43502220751242,1349.7251547682276,840.1145574010102,300.8464798869644,46
121,0,53.71900826446281,91.66666666666666,22.194045891069106,1646.1915323458452,1031.1213273309484,368.9513042769074,46
161,0,53.41614906832298,87.5,21.13666938654577,2132.8562403201827,1328.8227642710167,471.222781972572,46
201,0,49.75124378109453,95.0,20.2321458729049,2593.223245734864,1631.1184005358002,584.8021677605362,46
41,1,56.09756097560976,87.5,22.973826869735156,578.0698177576428,360.19315512893604,128.28462011256232,46
61,1,68.85245901639344,100.0,23.860097836973935,836.069943564996,521.966452530242,186.01951006519232,46
81,1,44.44444444444444,81.25,21.286027405611783,1080.8441231717436,680.4589297517657,246.821942270566,46
101,1,51.48514851485149,85.0,21.36093117853531,1344.3331677561591,835.7932046208233,298.20508064652785,46
121,1,52.066115702479344,83.33333333333334,22.131665024825097,1627.3457234822627,1010.5142524027863,355.7616224003399,46
161,1,49.06832298136646,87.5,21.119240060972466,2136.5389948652355,1333.9874959291951,475.41346220112166,46
201,1,49.75124378109453,97.5,20.599232841378615,2619.8755517769346,1647.321111150676,586.2664996803966,46
41,2,78.04878048780488,100.0,26.212961831018287,588.615887891187,366.02069941377573,127.87114417506473,46
61,2,68.85245901639344,91.66666666666666,24.22464415240172,863.2212112418902,539.831852253306,196.86114654827807,46
81,2,62.96296296296296,81.25,24.111871588034226,1120.9254064553338,698.0550259108727,249.84622855982167,46
101,2,57.42574257425742,95.0,22.091474314074595,1362.1373509079344,851.1245820558918,305.0073115375169,46
121,2,56.19834710743802,100.0,22.046892127777532,1609.5461758790616,1010.3773702043184,363.5418976823919,46
161,2,51.5527950310559,90.625,21.135986931119913,2136.777154732372,1336.582833635015,483.44243678135626,46
201,2,49.25373134328358,92.5,20.19656297563092,2615.2299586328318,1628.3893888685247,581.1116787457888,46
41,3,75.60975609756098,100.0,26.051883435171856,588.7195527835939,365.2423513457356,131.0154701148204,46
61,3,73.77049180327869,100.0,25.009003980458846,848.0886613766888,527.2724118721665,185.27922123598188,46
81,3,60.49382716049383,93.75,23.088320209568824,1123.6350951123943,700.7351422009156,251.93631367950468,46
101,3,50.495049504950494,95.0,22.429403120980368,1359.8231351608395,849.6205726834725,302.89465682503794,46
121,3,58.67768595041323,91.66666666666666,22.47226951064003,1633.7873728215595,1019.7773446556505,358.7131717272343,46
161,3,44.72049689440994,93.75,20.090693908133183,2077.1888998602935,1307.3969937122495,470.2004973849963,46
201,3,49.25373134328358,92.5,20.50531898403914,2596.101701425213,1630.115445910214,582.2904101811082,46
41,4,53.65853658536586,87.5,22.74957356352062,563.7610558843533,348.9412949180132,124.74897776169783,46
61,4,70.49180327868852,100.0,24.883330792964617,850.0720478780681,528.0638829463206,186.98065574494296,46
81,4,55.55555555555556,81.25,23.18030545701561,1117.7195052269258,700.5944184486647,253.68659005018426,46
101,4,57.42574257425742,95.0,23.09941919310617,1379.67361297433,861.8872974026422,309.65892940017125,46
121,4,50.413223140495866,87.5,21.472867580887737,1605.685140240613,1006.017286146129,359.2748534895019,46
161,4,47.82608695652174,90.625,20.56399583983337,2086.2933559248722,1313.2979967272772,473.31164564441053,46
201,4,51.243781094527364,90.0,20.606533514045474,2614.4074333593126,1633.5136125659037,586.4453325195182,46
41,5,73.17073170731707,100.0,24.934746390488087,550.7944158168857,338.357158406881,117.4131439714461,46
61,5,63.934426229508205,91.66666666666666,24.711470125979396,867.074210736425,539.6063340382544,192.11755761290206,46
81,5,58.0246913580247,93.75,22.937935292876766,1095.5386348167258,681.6956348834276,246.1527001846078,46
101,5,55.44554455445545,100.0,22.267536528253395,1359.5829216646346,848.1518228935129,296.93477627324404,46
121,5,54.54545454545454,87.5,21.741403684576845,1605.5756003933677,994.6459620638634,352.27274187884746,46
161,5,51.5527950310559,90.625,21.33342044038038,2131.2897497428858,1336.2368182755172,478.0724064206496,46
201,5,47.76119402985074,95.0,20.428907745698908,2624.9558201547406,1649.5569049945632,586.2544385813263,46
41,6,63.41463414634146,100.0,24.378934293378347,567.2805896844342,347.05509837259376,120.33875184339513,46
61,6,65.57377049180327,75.0,24.70003769685243,857.3660254540813,528.4632101500779,185.09640209042152,46
81,6,55.55555555555556,75.0,23.12029858125645,1105.7330993035396,685.1389730487609,241.18636875131568,46
101,6,58.415841584158414,95.0,22.715596307659343,1377.3946585091162,852.7016127593076,301.5363704866804,46
121,6,56.19834710743802,95.83333333333334,21.57692105140295,1586.0960294366018,982.5529438510509,347.79263967474793,46
161,6,50.31055900621118,93.75,20.80157741328378,2095.254290612221,1311.765020951284,473.1021659193483,46
201,6,55.223880597014926,90.0,21.422921485415248,2628.1538653333746,1633.514557237114,578.9987625522468,46
41,7,68.29268292682927,100.0,25.208753100106144,578.5409780855952,361.067553442936,131.72433315178318,46
61,7,65.57377049180327,91.66666666666666,24.113271585857362,872.6911438204296,541.0899602475449,190.4123277855274,46
81,7,65.4320987654321,93.75,24.03530290491786,1110.501097096464,693.4269915918153,246.95699491063706,46
101,7,62.37623762376238,90.0,23.65289069829904,1384.1458027653273,860.3132042985989,303.1734380386537,46
121,7,56.19834710743802,95.83333333333334,22.088191891239873,1605.6734411487141,1003.5870383070321,360.55848228265154,46
161,7,52.17391304347826,90.625,21.18595731388353,2111.9090589816196,1323.4092085971483,475.7605631623833,46
201,7,52.23880597014925,97.5,21.168043840758077,2646.891773135422,1652.4664457838069,592.5194491085011,46
41,0,78.04878048780488,100.0,24.49674682347394,550.0829426856195,338.81436843146787,120.17333409170641,48
61,0,75.40983606557377,100.0,23.385424597420357,774.6783622776338,480.0101142273493,173.96516997497196,48
81,0,66.66666666666666,100.0,22.105153849974595,1030.1750067679338,639.5183267603759,228.9086125631393,48
101,0,61.386138613861384,90.0,21.387439797875018,1245.6612009303387,776.1062448728501,284.336170597717,48
121,0,71.07438016528926,91.66666666666666,22.112005020239213,1499.0093530736149,934.409551740341,331.36630006771986,48
161,0,55.90062111801242,87.5,20.516599562825377,1965.3654408210887,1233.177141372818,443.25796381112116,48
201,0,46.766169154228855,90.0,19.58873092120757,2394.4186395132115,1498.7809622278317,537.1920381986271,48
41,1,85.36585365853658,100.0,24.750051205821652,543.9279747305131,340.1412316836877,121.05954082464704,48
61,1,59.01639344262295,100.0,21.560718285545807,781.1433445981443,488.1097779844991,176.78440249845528,48
81,1,69.1358024691358,87.5,22.257698629850143,1017.1537900768883,639.9150751084052,233.36225725873044,48
101,1,69.3069306930693,90.0,22.298794453588798,1278.8760004070816,796.5102485456621,285.3831393075528,48
121,1,61.98347107438017,87.5,21.574322249103783,1521.391181253584,955.0272204238846,346.9188950077291,48
161,1,64.59627329192547,90.625,21.09848113588015,1989.1985660126334,1251.3627622374106,454.11287722897185,48
201,1,50.24875621890548,90.0,19.858188493758906,2423.3550651615687,1524.4159219790122,548.0454474571359,48
41,2,85.36585365853658,100.0,24.417538168769976,554.8063013693213,347.8652582029806,124.58240544685134,48
61,2,85.24590163934425,91.66666666666666,23.712046294019995,800.0148746762729,500.2116291499525,181.07027577632576,48
81,2,69.1358024691358,93.75,23.018547500371927,1046.3874546621496,650.0898608122188,230.1268792366192,48
101,2,62.37623762376238,95.0,21.543648117463675,1266.868056145261,790.2395180526772,284.75414881952884,48
121,2,58.67768595041323,83.33333333333334,20.859194880739118,1483.1040289313605,922.103961897303,330.3066332043256,48
161,2,60.24844720496895,81.25,20.82583503634521,1954.9283090228741,1223.37472452757,445.3264021394984,48
201,2,51.741293532338304,80.0,19.92048298448111,2401.4866625891436,1505.5178786325932,547.8594907107283,48
41,3,65.85365853658537,100.0,22.728894875578536,523.5600426986634,325.4815146984127,116.44129421472087,48
61,3,75.40983606557377,100.0,23.204420601975315,786.640410769952,495.2092948846412,184.52949183316716,48
81,3,64.19753086419753,100.0,22.983684267837113,1049.6461646317152,656.0191327564883,232.47119064535016,48
101,3,67.32673267326733,100.0,21.86715028159416,1265.3959136985213,789.596552744892,284.69481793410876,48
121,3,65.28925619834712,87.5,21.85575805363247,1513.893275024632,950.4572822631592,344.5023114545303,48
161,3,58.38509316770186,93.75,21.058277610432473,1993.578077234578,1255.329330299152,460.31191320754704,48
201,3,49.75124378109453,85.0,20.092377789266116,2441.125290610772,1532.217868997593,549.254484476929,48
41,4,73.17073170731707,100.0,24.43189380541348,551.6369798156866,346.36153428495993,125.81377334701172,48
61,4,78.68852459016394,91.66666666666666,23.373045162274373,801.8460946965881,503.3978940185843,183.3265403240715,48
81,4,64.19753086419753,87.5,21.84119012849363,1004.2843684576255,627.9799142955445,226.44268121850146,48
101,4,72.27722772277228,90.0,21.909333963335577,1257.1330682958549,786.471845622818,285.0026904715774,48
121,4,61.15702479338842,91.66666666666666,21.594524343303895,1499.438466578846,940.6582471030728,342.6279889409534,48
161,4,57.14285714285714,84.375,20.95299495565497,1986.0175337500086,1240.5273367104041,444.7658652349593,48
201,4,54.72636815920397,90.0,20.121467552230378,2424.0668920598077,1521.5199216879319,552.5802951520863,48
41,5,100.0,100.0,25.729903226997713,541.3868608033449,332.69940160652357,115.72238917142724,48
61,5,70.49180327868852,100.0,23.740905901785354,806.583402230288,501.23677649883757,179.9433095390261,48
81,5,70.37037037037037,87.5,22.69149821311624,1037.4857380039286,653.4334673545707,237.33869348894314,48
101,5,65.34653465346535,100.0,22.23526619363812,1280.3016846859691,804.4165462336404,293.7907540829819,48
121,5,52.066115702479344,83.33333333333334,21.125622462941692,1512.0774884524972,941.4642070416842,335.56495082222494,48
161,5,54.037267080745345,87.5,20.907835399831324,1974.9785985395433,1238.7244042613825,442.66749036734075,48
201,5,53.73134328358209,90.0,20.408911509545465,2453.6729839795235,1536.3321205206362,557.02221321393,48
41,6,75.60975609756098,100.0,23.225290907159895,539.5277385320296,337.8270552954922,124.71533876849867,48
61,6,72.1311475409836,100.0,22.80423865792731,793.3204840581033,501.03350747043027,184.84366430389616,48
81,6,60.49382716049383,93.75,21.541838636754438,1026.8140537525362,641.7283264237599,232.83097143756407,48
101,6,55.44554455445545,80.0,21.462797074618628,1234.4554523930008,771.5674567432726,276.22854229645304,48
121,6,63.63636363636363,87.5,21.889603475834697,1514.0650773624457,945.9609222062033,342.5253414739467,48
161,6,61.49068322981367,87.5,21.074446140181966,1956.6006541907675,1213.2468305407378,432.4471130466194,48
201,6,50.24875621890548,90.0,20.379011604742274,2428.0321038553043,1517.0595748421274,549.0586277676166,48
41,7,90.2439024390244,100.0,25.530042996177464,548.7227395104546,344.01382337559016,126.16788141603685,48
61,7,75.40983606557377,83.33333333333334,23.16831452357546,787.7490859974371,493.60192253300266,177.31845990340454,48
81,7,69.1358024691358,75.0,22.743049103350362,1059.374511360205,661.6019125466469,240.13195402061234,48
101,7,60.396039603960396,85.0,21.898197495819172,1267.3805807032038,792.3501353577775,287.63383648518925,48
121,7,60.33057851239669,87.5,21.27087420772093,1497.2998865772086,935.671165054748,333.96482723207424,48
161,7,50.31055900621118,87.5,19.955432709116366,1961.7899984910919,1234.692351833593,447.43993431528804,48
201,7,51.741293532338304,92.5,19.92943894948972,2395.974918404967,1494.640490667724,539.5841606514973,48
41,0,68.29268292682927,87.5,24.56449147380808,591.7720680734299,376.951228876405,138.5968612002452,49
61,0,77.04918032786885,100.0,24.31794522067958,840.0879011443042,528.5015917156869,195.91162674399283,49
81,0,74.07407407407408,87.5,23.77277934898111,1130.5361497898482,717.0491969756436,263.2431378865594,49
101,0,67.32673267326733,95.0,22.349751904899314,1358.7296324025774,855.4962515799058,316.39754887061497,49
121,0,67.76859504132231,87.5,22.440065114508062,1609.0969308594197,1012.8600790372669,372.69749833224273,49
161,0,56.52173913043478,87.5,21.526566636027418,2107.195400148358,1330.5092230620785,490.5051126421939,49
201,0,51.243781094527364,90.0,20.4269772040549,2594.7064132502455,1637.6347139742152,592.9605594905557,49
41,1,78.04878048780488,100.0,25.08274407151137,587.461440433312,376.48184025346166,141.65440378355424,49
61,1,63.934426229508205,100.0,24.07774861990811,871.0633886805855,558.9143265296805,202.2900695710151,49
81,1,67.90123456790124,75.0,23.443727854997015,1117.5283854025984,705.5854112961961,261.2445701940928,49
101,1,58.415841584158414,95.0,22.097963088540013,1346.4214479298194,849.556667411383,312.99319253399045,49
121,1,57.85123966942148,87.5,21.57044864160279,1607.1894207790388,1019.941529119647,374.48308899732905,49
161,1,52.17391304347826,84.375,20.981325085986402,2101.2970691667315,1325.579946850849,487.08777881287557,49
201,1,52.736318407960205,92.5,20.285256351619704,2596.4603709343564,1639.7622435137343,596.7889831419548,49
41,2,73.17073170731707,87.5,25.688513182788814,596.3170921862072,372.84252594382457,138.4639987609804,49
61,2,72.1311475409836,83.33333333333334,25.13914527874463,876.4179399362866,553.0090466887137,199.5093833004995,49
81,2,62.96296296296296,87.5,22.716456583496758,1101.9697579671983,696.8327719321994,262.5098690931476,49
101,2,68.31683168316832,90.0,22.770750677069515,1356.999160796007,854.1054693420078,314.0932372953495,49
121,2,61.15702479338842,91.66666666666666,21.83274274591948,1618.1324307556686,1015.6490706122202,371.82860003092844,49
161,2,62.11180124223602,93.75,21.612396543032112,2122.89689768427,1336.9479684647024,490.788553231274,49
201,2,55.72139303482587,87.5,21.15181725843896,2596.7284050789444,1636.2631211414337,602.0866536684199,49
41,3,75.60975609756098,87.5,25.237972577836608,586.4267965306612,371.429230376381,138.80235279833124,49
61,3,63.934426229508205,83.33333333333334,23.835050025032384,853.0930203557643,545.1904969031582,203.41703275190153,49
81,3,72.8395061728395,100.0,24.545244694430167,1137.9879211371026,717.6361244092681,259.21747136652266,49
101,3,58.415841584158414,85.0,21.95756787573716,1354.5127418749976,854.2817576771365,311.9695147425631,49
121,3,57.02479338842975,95.83333333333334,21.48426702022615,1631.8633306807567,1037.2203192495788,380.02185164805985,49
161,3,56.52173913043478,90.625,20.594626228749874,2098.7537631576984,1320.869957887749,479.66836380109135,49
201,3,50.74626865671642,85.0,20.634914522680607,2600.9848491388766,1642.232987603128,602.6716895241789,49
41,4,73.17073170731707,87.5,25.234353698933248,579.7259162943576,369.7938085519883,139.4487425758583,49
61,4,65.57377049180327,83.33333333333334,24.650020510155056,863.9601432878633,542.1943371932409,200.91103170438697,49
81,4,58.0246913580247,81.25,21.268088087653304,1062.761015991296,669.4579848495649,246.6923560674931,49
101,4,62.37623762376238,85.0,22.793118033756397,1365.4694974353204,855.9301035824612,311.28280847080117,49
121,4,57.85123966942148,95.83333333333334,22.263457346669274,1624.14231487255,1029.902552132749,377.74238717483377,49
161,4,56.52173913043478,90.625,21.48968604977614,2135.736204578752,1347.609408989959,490.0043097917768,49
201,4,54.22885572139303,85.0,20.516628789471987,2581.133132885285,1629.458463339104,598.3358492219274,49
41,5,82.92682926829268,100.0,25.269565557057586,571.3584904714573,361.18239686908976,133.98325058607293,49
61,5,68.85245901639344,91.66666666666666,24.621594563415208,840.9653695349393,529.2241017938825,197.50492800768797,49
81,5,66.66666666666666,75.0,23.46891239797213,1122.5466387516944,704.8549581365689,254.87952556094595,49
101,5,70.29702970297029,80.0,23.571249195657323,1374.5478095573712,870.6948865008334,318.03379857929866,49
121,5,63.63636363636363,91.66666666666666,22.02644826225231,1613.6489392222375,1012.0509093063122,370.3785693562901,49
161,5,57.7639751552795,90.625,21.705111773500256,2139.3960434527744,1349.147025224489,488.2259375105675,49
201,5,52.23880597014925,97.5,19.789528239711878,2549.02427680605,1615.4337706605938,592.5030098420386,49
41,6,73.17073170731707,100.0,24.669339868274417,579.0737116530579,362.96466034352966,132.3197266466033,49
61,6,60.65573770491803,75.0,23.483822865037503,845.8545880381319,530.4395540857479,193.40516113150576,49
81,6,58.0246913580247,87.5,23.183426940155016,1110.0322867127625,700.6839098745978,256.31447591891356,49
101,6,63.366336633663366,85.0,22.228488882045795,1378.0192538195222,867.9947282735185,317.6508513910913,49
121,6,49.586776859504134,87.5,21.174897762824685,1605.9804600265918,1021.3979220363776,374.3443375260195,49
161,6,57.7639751552795,87.5,21.4836698741502,2113.1806792911098,1332.4477827898427,486.76006192687504,49
201,6,52.736318407960205,90.0,20.84159153694156,2613.1383996109644,1651.415678076512,599.4161220100411,49
41,7,90.2439024390244,100.0,27.56633766891224,604.7006071234982,382.4115913972271,139.50585181440078,49
61,7,67.21311475409836,83.33333333333334,23.83139082322947,835.1336106617939,526.1111102486389,199.43825960122092,49
81,7,66.66666666666666,100.0,23.533602123681128,1098.4487551556856,690.8100077488948,252.16908655015493,49
101,7,51.48514851485149,90.0,21.819562329098936,1378.2039023432078,869.8899717408812,319.8446430130869,49
121,7,55.371900826446286,87.5,21.29302839308115,1619.139256634459,1027.3194031881183,372.8907737394717,49
161,7,54.037267080745345,84.375,21.192491749191433,2091.6173149282595,1318.7258870152118,481.4723501981688,49
201,7,46.26865671641791,82.5,20.090032328401122,2605.4791759691034,1649.5766030419554,598.3750415006317,49
41,0,80.48780487804879,100.0,26.427469861978114,597.6167678353545,370.75741206998816,131.67083388413866,50
61,0,45.90163934426229,91.66666666666666,23.689100919143122,874.8185578366994,556.8326420383828,204.5366207900958,50
81,0,56.79012345679012,56.25,24.065468956922945,1153.523511651475,718.9336981827979,257.0145074342164,50
101,0,53.46534653465347,85.0,22.877362260763274,1404.5751340896943,870.2965442070127,311.98972132933494,50
121,0,57.85123966942148,87.5,23.375844703698156,1684.9761183811047,1048.5434985214713,370.3449949714052,50
161,0,50.31055900621118,87.5,22.423070876943264,2192.873414825351,1377.182998549089,499.8687940737477,50
201,0,41.7910447761194,85.0,21.488035438017036,2704.59615538558,1690.5998526694138,598.9000980390715,50
41,1,58.536585365853654,62.5,25.627856726741165,599.1113466871593,373.7561285504805,131.7732307762294,50
61,1,70.49180327868852,91.66666666666666,25.35142255212948,865.3076355334738,540.9441989044054,191.37291860942977,50
81,1,58.0246913580247,87.5,24.24792750288097,1136.7822912310967,712.7131006300992,256.1926625744791,50
101,1,45.54455445544555,85.0,22.946910972319458,1391.1822835324513,870.1708781626876,313.0016474803392,50
121,1,47.93388429752066,70.83333333333334,23.56680885791262,1657.9806396477052,1037.395707269723,377.04187842245176,50
161,1,44.099378881987576,87.5,22.057102412599676,2167.263289306602,1355.7438796485167,484.8073800403522,50
201,1,45.27363184079602,85.0,21.936153875564997,2700.737286004445,1687.4862257810203,596.7797139159818,50
41,2,65.85365853658537,87.5,27.05968332309626,616.1926098269226,389.00813621641936,143.27560691544204,50
61,2,62.295081967213115,100.0,24.394295899370533,871.4713167468404,546.5132439847249,197.69471936984525,50
81,2,60.49382716049383,87.5,24.11042301071807,1149.3487533619343,718.3164695898743,254.0847632309343,50
101,2,61.386138613861384,95.0,23.995950142236623,1411.9744184359063,877.2621831071492,309.33293296235433,50
121,2,52.066115702479344,83.33333333333334,22.959337125774884,1685.8428826365257,1053.0359394852742,377.45769983244736,50
161,2,50.931677018633536,84.375,22.12157628593775,2186.8143358978914,1370.4801072527266,490.2296084205454,50
201,2,42.28855721393035,90.0,21.699205086647876,2693.11341978895,1698.4930748269016,608.837800101374,50
41,3,70.73170731707317,100.0,26.27947876806947,612.6976153643146,386.5580402146718,137.6167768554053,50
61,3,68.85245901639344,75.0,25.459888184667843,855.8185418390998,534.9234940447219,193.40174669810375,50
81,3,65.4320987654321,87.5,23.957001736299876,1112.4883859691677,688.3616421896293,242.44822096044317,50
101,3,51.48514851485149,85.0,23.697276021433364,1414.5356693010253,886.1300343705639,317.5491831949373,50
121,3,52.892561983471076,83.33333333333334,23.30995591087341,1700.2237697006997,1057.2977659230874,373.3178117976118,50
161,3,53.41614906832298,78.125,22.549636420253677,2160.78460136614,1336.9724101302804,471.9122607766004,50
201,3,45.27363184079602,82.5,21.425098040014323,2689.5891758573043,1686.55805563248,600.9430061855797,50
41,4,65.85365853658537,87.5,25.86478650961314,607.281542677417,378.1493906187988,134.46276758110145,50
61,4,62.295081967213115,91.66666666666666,25.214509369686166,870.1548636372289,540.2745826863635,188.3732752058693,50
81,4,51.85185185185185,87.5,23.944291957162328,1128.6877154467065,703.0214377014408,250.05193972376193,50
101,4,52.475247524752476,85.0,22.52001384735883,1390.0313612158106,871.0759862415349,310.85416639006974,50
121,4,43.80165289256198,75.0,21.95988031474951,1655.3569335778038,1032.092137172987,372.47808394117,50
161,4,43.47826086956522,78.125,21.553956313814247,2167.5377006928775,1369.3789559300235,494.9798652328989,50
201,4,39.30348258706468,82.5,20.84599023888495,2677.6398530119673,1680.4721865268832,602.1143306157734,50
41,5,70.73170731707317,87.5,26.691215423216626,591.2101968687055,366.50738420982935,131.87597509168256,50
61,5,63.934426229508205,100.0,24.726117641769566,855.126226624773,533.5968762812493,191.75820234839253,50
81,5,51.85185185185185,87.5,23.82655489753196,1150.8061011066875,718.4789667317518,261.47135876907635,50
101,5,57.42574257425742,90.0,24.248874608747784,1431.3823765345928,890.7988342875072,324.1958156675969,50
121,5,56.19834710743802,87.5,23.569434883733212,1657.9691759483676,1025.6246835123643,365.7605894391217,50
161,5,51.5527950310559,93.75,22.779251014516912,2205.9880053009056,1380.4899318387731,495.5115291676124,50
201,5,46.26865671641791,90.0,21.97966093839317,2702.141165618551,1703.5995590807938,614.6842186597526,50
41,6,53.65853658536586,87.5,25.5292875754571,601.7479159725185,377.90898647928407,135.84025016326297,50
61,6,59.01639344262295,83.33333333333334,25.772308475394176,890.8494119403309,553.2456097310677,196.12468492277787,50
81,6,50.617283950617285,87.5,25.22308422172649,1170.0414546713616,726.1603627944885,256.9764628875844,50
101,6,50.495049504950494,90.0,23.916307071097382,1465.3521121980828,908.0867059421436,320.17790985399995,50
121,6,48.760330578512395,100.0,23.326354553573818,1706.6167176304798,1065.3079252388807,376.3325736615579,50
161,6,48.4472049689441,90.625,22.2422263626494,2230.988690014562,1392.5624439490407,498.035232409446,50
201,6,47.76119402985074,90.0,21.95074346215095,2744.821136466297,1725.5295306870835,614.075234101902,50
41,7,63.41463414634146,87.5,25.95368082700808,591.8682850518215,369.07945821365263,131.56202218241796,50
61,7,59.01639344262295,91.66666666666666,25.18532559556848,867.267479045736,539.8318537510341,194.91645511871218,50
81,7,49.382716049382715,75.0,23.546211905917037,1147.136782870592,716.9729869480586,261.0312458962626,50
101,7,58.415841584158414,95.0,23.60105194232126,1438.6853971629298,898.2433063171413,320.8438154148511,50
121,7,50.413223140495866,75.0,22.814304233728436,1687.0382031549652,1049.0725166198038,368.4966199160638,50
161,7,51.5527950310559,81.25,22.267948522428494,2207.4653413065435,1374.743675160254,491.6621052454359,50
201,7,41.29353233830846,85.0,21.072471788153315,2716.481848455428,1689.9534194074636,605.0127509163196,50
41,0,73.17073170731707,100.0,24.62371547194032,550.7757403047012,339.75113317572294,122.40755317597487,53
61,0,62.295081967213115,91.66666666666666,21.378953401394554,818.2121143346677,516.8673250063829,191.9929534863196,53
81,0,65.4320987654321,93.75,22.590283784972343,1045.941879036874,654.9341220606275,234.1477845232431,53
101,0,57.42574257425742,85.0,22.269036157485868,1322.3039282008226,820.6288812377038,291.79869299321723,53
121,0,59.50413223140496,95.83333333333334,21.248300013530184,1582.8580170656405,1003.0329585570738,369.7396648500958,53
161,0,50.931677018633536,90.625,20.043736964409096,1998.7536493615755,1259.043157654447,453.8034409964265,53
201,0,49.25373134328358,90.0,20.292028267017653,2514.12817107801,1584.2581399879887,573.0824685721575,53
41,1,73.17073170731707,100.0,24.285706335707108,570.6026885433837,356.4208888061322,125.90669150058321,53
61,1,75.40983606557377,100.0,23.06350199246615,790.424993468899,490.34874483503387,171.63830461022303,53
81,1,62.96296296296296,93.75,22.71920404190322,1082.4569167107989,673.2996201121582,245.17927751623228,53
101,1,59.4059405940594,90.0,21.06984445594562,1292.425998825898,809.9194224309069,294.09421055861225,53
121,1,53.71900826446281,91.66666666666666,21.014228422563686,1556.9382911565021,983.6320272362366,354.34621638816753,53
161,1,52.17391304347826,90.625,20.200649214886568,2025.4150270016594,1265.389157140894,455.8399770617764,53
201,1,52.736318407960205,95.0,20.704250253351002,2531.5848656886646,1581.4144242618238,563.6110395318304,53
41,2,82.92682926829268,100.0,24.560056949440096,560.1156622092606,348.9483571788071,125.25411335276492,53
61,2,60.65573770491803,83.33333333333334,23.751944385090734,820.2281882018835,505.53770409249796,180.01321460653114,53
81,2,65.4320987654321,100.0,22.4223262655042,1051.6209381205394,653.4648786515004,231.69438746491304,53
