текст,условие,граница (p80 всех рёбер),медиана всех рёбер,длинные p0,длинные p10,длинные p25,длинные p50,длинные p75,длинные p90,длинные p100,размах p100/p0,верх p100/p50,низ p50/p0,CV длинного конца,средняя длина длинных,"подставленных в выборке, %",подст.–подст.: доля,подст.–подст.: длина,подст.–подст.: CV,подст.–родной: доля,подст.–родной: длина,подст.–родной: CV,родной–родной: доля,родной–родной: длина,родной–родной: CV,оба одиночки: доля,оба одиночки: длина,оба одиночки: CV,один одиночка: доля,один одиночка: длина,один одиночка: CV,без одиночек: доля,без одиночек: длина,без одиночек: CV,CV без верхних 0,дисперсия без верхних 0,CV без верхних 1,дисперсия без верхних 1,CV без верхних 2,дисперсия без верхних 2,CV без верхних 3,дисперсия без верхних 3,CV без верхних 5,дисперсия без верхних 5,CV без верхних 10,дисперсия без верхних 10,хвост: длина,"хвост: подставленных концов, %","хвост: одиночек, %","хвост: стоков, %",хвост: разрыв норм,хвост: меньшая сторона,"длинные: стоков, %",длинные: разрыв норм,одиночки: межгрупповая доля дисперсии,одиночки: дисперсия всего,подст.: межгрупповая доля дисперсии,подст.: дисперсия всего
6,чужие хапаксы,0.7749230415123,0.6698383600824158,0.7753911178996288,0.7797732893808171,0.7859259506574677,0.8032469534756951,0.862667321348891,0.9201123154912806,1.1313762055115666,1.4591039017524814,1.4085035749168269,1.0359248834981782,0.08377755406422017,0.8330441972936786,28.35820895522388,5.0,,,25.0,0.8084302622210503,0.05091163524324878,70.0,0.8419444582044747,0.09189981817550794,30.0,0.8137581245460693,0.05378164258388243,52.5,0.8472548897331539,0.10095008671278694,17.5,0.8234739589711543,0.043235707667903245,0.08377755406422017,0.004870700668679902,0.06242641284482927,0.0026549727534831854,0.05449104247308629,0.002001846386813867,0.05108647706297671,0.00174731992223165,0.04280670420660793,0.0012092850010129213,0.02886089535249574,0.0005348859661501518,0.9777810659610889,10.0,60.0,10.0,3.3488450050354004,2.0,1.25,1.2881611585617065,0.047967312418994,0.004870700668679904,,
6,перемешивание,0.7752554684495604,0.692210954787235,0.7755487583129935,0.7809001340940364,0.7880710874574062,0.8210264030101837,0.8370795153569486,0.8747808459584043,1.130266834567561,1.4573768863045635,1.3766510192894998,1.058639310823107,0.07208774870770575,0.8267231516525063,0.0,0.0,,,0.0,,,100.0,0.8267231516525063,0.07208774870770575,42.5,0.8235504284008719,0.04519876010794076,37.5,0.8337628811596037,0.10019917801180085,20.0,0.8202656957364218,0.04833865460394818,0.07208774870770575,0.0035517560197010994,0.042645907801437205,0.0012197164321027644,0.03996574674130844,0.0010655130738686104,0.03757562329057012,0.0009371954865687732,0.03365708608755615,0.0007452245626318191,0.025544566032534948,0.0004208995053653946,0.9361811000013454,0.0,60.0,10.0,2.789796829223633,1.0,1.25,1.258299469947815,0.008784962279741198,0.0035517560197011,,
7,исходный,0.7783129126645377,0.6900751987214746,0.7787958878182104,0.7849187737237897,0.7897507322951919,0.8092777116358674,0.8590539932004873,0.9108478430775282,1.0972396707669556,1.408892481239035,1.3558258864549777,1.0391396825464134,0.08133387701819549,0.8343390028048556,0.0,0.0,,,0.0,,,100.0,0.8343390028048556,0.08133387701819549,55.00000000000001,0.8349970865589882,0.06686818194092736,30.0,0.823085204147661,0.06873191048370662,15.0,0.8544336263540914,0.1293213509228359,0.08133387701819549,0.004604983107767398,0.06513029621558183,0.0029053932935702875,0.05538323403391901,0.0020764611784832893,0.04958769193546159,0.0016502345668361028,0.03911119480578836,0.0010111448720106792,0.02633505174066117,0.0004470738491212665,0.9835146351604414,0.0,60.0,10.0,2.7230076789855957,1.0,1.25,1.3185064792633057,0.021455381727953516,0.004604983107767397,,
7,чужие хапаксы,0.764166799172423,0.6825201659357426,0.7646018536355887,0.7676748600551905,0.7759467529726787,0.8126815677382022,0.8479907952449228,0.9022037673514385,1.1571424365315877,1.5133921413210238,1.4238571200181942,1.0628820266050891,0.08732589905715975,0.8282102364955548,36.81592039800995,20.0,0.8190641077750677,0.045669340720326954,35.0,0.7913399792951029,0.03506597637167034,45.0,0.8609520493050117,0.10541369828257642,57.49999999999999,0.818267496928862,0.051836302969410955,25.0,0.8183286155784064,0.07074359373403341,17.5,0.8749958392391859,0.14697185090699974,0.08732589905715975,0.0052307904134017815,0.061229815731270266,0.0025195117397008478,0.05621655047085408,0.0021056842919092984,0.05316695579792665,0.0018706564171472482,0.04678297578212365,0.001429130653352569,0.03241033948995402,0.0006659461619956695,0.9692030862683063,0.0,30.0,10.0,2.204411029815674,2.0,1.25,0.9441173672676086,0.08876501844064849,0.005230790413401783,0.18638439851238517,0.0052307904134017815
7,перемешивание,0.7586989030381329,0.6952944510703369,0.7603580335345196,0.7655009025741547,0.7713945470277715,0.7883474067063081,0.8347115666086898,0.8620276096327499,1.1833818631697968,1.5563482083155662,1.5010918449188928,1.0368107811548726,0.08682857571342054,0.8114359850806292,0.0,0.0,,,0.0,,,100.0,0.8114359850806292,0.08682857571342054,45.0,0.8022070919396121,0.050152992554280566,37.5,0.82278407994511,0.12147914302181038,17.5,0.8108500784479277,0.059152694667038416,0.08682857571342058,0.004964024103182899,0.04753620390764132,0.0014530757079976597,0.04243115919329809,0.0011491983456000995,0.03828803234193234,0.0009297266497322857,0.033170522413357946,0.0006908744986175091,0.02341591621450929,0.0003372260388499984,0.9446520816751199,0.0,70.0,10.0,2.690357208251953,1.0,1.25,1.1147955656051636,0.017461620979041078,0.004964024103182898,,
8,исходный,0.7343610345237144,0.6702274965578707,0.7353410948793926,0.7408529219486663,0.7517936851390467,0.7855943228327652,0.8608168856050123,0.909101761571385,1.0719446965466999,1.457751652955715,1.3645015822942652,1.0683400238383454,0.0986495205703868,0.8129962918585086,0.0,0.0,,,0.0,,,100.0,0.8129962918585086,0.0986495205703868,47.5,0.7780338831537028,0.04957937875172816,32.5,0.8224716004214888,0.07527423611283161,20.0,0.8806346361175788,0.13802851431949245,0.0986495205703868,0.006432311787413049,0.08622197245461061,0.004833816789442461,0.07178837999320724,0.0032968367524725574,0.06813886370330263,0.00294490524619236,0.060853429948252935,0.002310143487648149,0.04276689776647948,0.0010983081693618196,0.9751502715172469,0.0,20.0,10.0,3.3776021003723145,1.0,1.25,1.16824471950531,0.2370522313584911,0.006432311787413054,,
8,чужие хапаксы,0.7255899994602657,0.6612239138712918,0.7266182255701595,0.7347281984998912,0.7466945987211651,0.7781231661737193,0.8305810485912086,0.9148369672442039,1.1264217549036144,1.5502250222525575,1.447613699053057,1.0708830838410985,0.10564718595450014,0.8078230059837264,32.83582089552239,17.5,0.7625016027374695,0.05605218593363127,20.0,0.8598802515074739,0.10094477788806691,62.5,0.803854680325079,0.10609337410869245,40.0,0.7906587542199508,0.0850895992516731,25.0,0.8574660138178825,0.1280389563297121,35.0,0.7919800024036442,0.08637797439706899,0.10564718595450014,0.007283637138808363,0.08664873973040714,0.004800964775810869,0.07582633507943715,0.0036236079905959118,0.07041860818341257,0.003093254321534127,0.06104652325585987,0.0022818688435647812,0.03859117179417428,0.0008759586943870719,0.9850833140173485,30.0,60.0,10.0,2.904737949371338,2.0,2.5,1.3575935363769531,0.11282851181924125,0.00728363713880836,0.12511452436562923,0.007283637138808364
8,перемешивание,0.756650165779003,0.6988607662596678,0.7568763315143421,0.7679098326529865,0.7771055610399948,0.8056609776888244,0.8341936774488374,0.8856895132151937,1.1524577324512748,1.522649981860923,1.4304499837602858,1.0644552407615588,0.0906805314047377,0.8247049584088018,0.0,0.0,,,0.0,,,100.0,0.8247049584088018,0.0906805314047377,32.5,0.8199241517896737,0.051361640916529526,40.0,0.8006973447257402,0.03706068546675812,27.500000000000004,0.865275167952224,0.13892097892895902,0.09068053140473771,0.005592748943126095,0.06609668579608138,0.002911119734106015,0.04827670030678632,0.0015298388071926638,0.04542027222907336,0.0013460353184879584,0.04015498679105572,0.0010402381985734309,0.029626806705642335,0.0005529661039199925,0.9751980902931328,0.0,40.0,10.0,2.4124655723571777,1.0,1.25,1.156420350074768,0.12348282972493778,0.005592748943126094,,
9,исходный,0.7620837209372537,0.5945761732599721,0.7649362255216772,0.7800119539064067,0.7845298578296798,0.8107756686942815,0.8478558705472713,0.8756055617379693,1.0624209705527303,1.388901368644389,1.3103759912574984,1.059925836485705,0.06926116337801384,0.8248674243666025,0.0,0.0,,,0.0,,,100.0,0.8248674243666025,0.06926116337801384,47.5,0.8211526334000063,0.04488647257663984,37.5,0.8125132089891395,0.06334282941641528,15.0,0.8675164675378144,0.10684546185661609,0.06926116337801386,0.0032639828624126386,0.05272442630182994,0.001863606688454652,0.04293184649127106,0.001222973663268334,0.041314478127491394,0.001127454136769621,0.03780315522089115,0.0009353301329121413,0.027570292975487354,0.00048625232547128155,0.9358625674441081,0.0,50.0,10.0,2.7976670265197754,1.0,1.25,1.0927549600601196,0.10313502857243881,0.00326398286241264,,
9,чужие хапаксы,0.7460655911306221,0.6018811593706642,0.7461522889032745,0.7567043239069051,0.7640898513400758,0.810348985832702,0.8566646047533639,0.9288389929822096,1.0239945339314693,1.3723666725415784,1.263646344764939,1.0860369898801576,0.08684892607566666,0.8250189187950916,18.90547263681592,10.0,0.8193560967535511,0.08686938210733035,15.0,0.799236141451499,0.04572803921115699,75.0,0.8309305172026823,0.09110309654530409,37.5,0.8445474170043656,0.0938917095666089,40.0,0.8024276600598959,0.06132662739268163,22.5,0.832633659531094,0.09632070928493784,0.08684892607566666,0.005134010119948219,0.07927125450575245,0.004224460204052088,0.07140197463432621,0.0033862391818377606,0.06653047923680043,0.0029121718839339866,0.057456862188194686,0.0021339877392717085,0.04491767178565223,0.0012622997665321244,0.9721771851628983,20.0,80.0,10.0,2.7660088539123535,1.0,1.25,1.2106053829193115,0.07016022235133107,0.005134010119948218,0.02515182873861968,0.005134010119948221
9,перемешивание,0.768809633959443,0.671771876947809,0.7702466066272685,0.7779629716785379,0.787343271752208,0.8134939887976728,0.8350121977916272,0.8821208072402108,1.1560236837846458,1.5008487851009247,1.4210598968201655,1.0561474491394056,0.08663915613064624,0.8278234505911526,0.0,0.0,,,0.0,,,100.0,0.8278234505911526,0.08663915613064624,35.0,0.8298286931810177,0.08182013248806533,47.5,0.8388631607805928,0.09789352681420622,17.5,0.7938480377543703,0.02447156853264507,0.08663915613064624,0.005144034552153398,0.06032225698532512,0.0024431809195455414,0.040511666911695145,0.0010857676345426461,0.03566725885633846,0.0008360211033762292,0.028163924361523634,0.0005155769936284776,0.02401849280697825,0.00036969668579811733,0.9790472401467557,0.0,70.0,10.0,2.838467836380005,1.0,1.25,1.104463815689087,0.05079779026621088,0.005144034552153398,,
10,исходный,0.761250309069882,0.6817989500352645,0.7613399421759164,0.7772584948573152,0.7860208636072984,0.8080188940807278,0.8560537776669115,0.8778105078020669,1.1115061044573398,1.4599340490144854,1.3755942003335024,1.061311576234136,0.07622604710899038,0.8288739107080649,0.0,0.0,,,0.0,,,100.0,0.8288739107080649,0.07622604710899038,60.0,0.8206475198939739,0.053503863793720234,25.0,0.8263406034356586,0.05746977512838598,15.0,0.8660016527517728,0.1340817733146788,0.07622604710899038,0.003991937547005905,0.05434236358546263,0.00199354654542282,0.04985950294816683,0.001665469572577319,0.04484393823008366,0.001336948902145647,0.041880764501014224,0.001155461676868607,0.03349190268758061,0.0007219141797850019,0.9495148187099242,0.0,70.0,10.0,2.719207763671875,1.0,1.25,1.0067204236984253,0.06237043951405576,0.003991937547005908,,
10,чужие хапаксы,0.7461105857496375,0.6590354064079951,0.7467115875942242,0.7563270154589568,0.7679003017681456,0.7974546938071702,0.8523955947501434,0.914999283485747,1.1486209295319902,1.5382390585803665,1.4403588548062825,1.0679554289179194,0.0933425070549252,0.8200726922288879,39.30348258706468,30.0,0.8117104026640255,0.06528873486429469,22.5,0.8376801814159583,0.07642930628081177,47.5,0.8170137486549257,0.11231259883800737,42.5,0.836768642340127,0.06696315495936696,40.0,0.7853479421345857,0.049896702032518295,17.5,0.8588962421742841,0.15361489646709847,0.0933425070549252,0.00585954135183934,0.06937960209439725,0.003171023497350655,0.06499907131796862,0.0027588416030544295,0.06059592164226079,0.002377206782032083,0.05092012402430467,0.0016503837880893477,0.036030441866050464,0.0008006457645630265,0.9758659382087057,40.0,50.0,10.0,2.7628612518310547,1.0,1.25,1.125392198562622,0.14754840521545112,0.005859541351839338,0.016243307589443125,0.005859541351839339
10,перемешивание,0.7534783031068742,0.6757058264113437,0.7535149044884211,0.7567472595907329,0.7712746810811876,0.7967678043504107,0.8222828248762813,0.8527876709749544,1.1280417215015617,1.4970396932857164,1.4157722178812586,1.0574015186751415,0.07994051382819804,0.8092493184192694,0.0,0.0,,,0.0,,,100.0,0.8092493184192694,0.07994051382819804,62.5,0.8065273561226651,0.05506303158403435,32.5,0.8170877711385722,0.11518699164259005,5.0,,,0.07994051382819804,0.00418502980618071,0.050238729459616764,0.001619659860041157,0.042078280657346055,0.001125722588611466,0.03889104498411264,0.0009561186129142933,0.03494372763697789,0.0007648613519518633,0.027432481373699157,0.00046212889275315045,0.9338618542524391,0.0,80.0,10.0,2.2463772296905518,1.0,1.25,1.0577380657196045,,,,
11,исходный,0.7859966368035183,0.6733083006739715,0.787194204572122,0.7949561362022516,0.7978280850216976,0.8271192451568866,0.8644449599490884,0.8926848765704438,1.0423357940917732,1.3241151777258484,1.260200146708066,1.050718158686732,0.06421109160677792,0.8393786339673625,0.0,0.0,,,0.0,,,100.0,0.8393786339673625,0.06421109160677792,45.0,0.8357471007855349,0.05801085048638726,35.0,0.837070345224505,0.051679331964469416,20.0,0.8515890889264748,0.08922144067299687,0.06421109160677792,0.0029049317057058283,0.05220093099054499,0.0018961401098425135,0.04331489128485591,0.0012927551164336395,0.038437337885116794,0.0010109321819459778,0.034486331477228974,0.0008063927214713698,0.024527394648821574,0.00039933948834111523,0.9510241716925301,0.0,60.0,10.0,2.5889384746551514,1.0,1.25,1.2758104801177979,0.012949883080822414,0.0029049317057058288,,
11,чужие хапаксы,0.7658374340072235,0.6363418955223176,0.7696966015072165,0.7764618260559408,0.7857933715816654,0.8004798435242624,0.8418633731309321,0.9107353683196199,1.098074818649158,1.4266333208421509,1.3717707291849823,1.0399939949803159,0.07656557729621713,0.825316791515108,27.363184079601986,22.5,0.7928349702742812,0.024589744837820993,27.500000000000004,0.8331710752783587,0.05212823740372648,50.0,0.835613755003692,0.09394804449512756,35.0,0.8200230353619531,0.059101802058249484,22.5,0.8251366018082222,0.057964506182390026,42.5,0.8297717499566454,0.09494828546163274,0.07656557729621714,0.003993084357161314,0.056516461070627355,0.0021389440779285207,0.05190957568067186,0.0017902653056118632,0.048604054811614235,0.0015590939954952415,0.040305310325054564,0.0010572756708029745,0.023701302604320636,0.0003560575220889922,0.9553769670411905,10.0,40.0,10.0,3.064027786254883,1.0,1.25,1.155072808265686,0.004570522676041857,0.003993084357161313,0.0769753024846219,0.003993084357161314
11,перемешивание,0.7677128761851738,0.6772085375948318,0.7678203809929098,0.7746141914262896,0.7840494688448026,0.8015093781307856,0.8323941122209797,0.862988913108336,1.0849936250300323,1.4130826061519344,1.3536879974634426,1.0438761433947752,0.07021830080409013,0.8176424276585392,0.0,0.0,,,0.0,,,100.0,0.8176424276585392,0.07021830080409013,37.5,0.8149477676912469,0.03922826073104282,32.5,0.8093107374908111,0.06182953604193288,30.0,0.8300367502993601,0.09905253048348622,0.07021830080409015,0.003296305611420694,0.04778566346883564,0.001501098122536121,0.038399448206192795,0.0009601097354645518,0.03425617893123912,0.0007594799742852645,0.02992954288223658,0.0005747046073296963,0.02194073787274269,0.00030337024420584437,0.9342718891876203,0.0,50.0,10.0,2.324960231781006,1.0,1.25,1.028035044670105,0.02165128798706817,0.003296305611420693,,
12,исходный,0.7784107209684917,0.6365885181125703,0.7791694616746316,0.7823939108544099,0.7893402582933449,0.8177705392574589,0.8416919125082241,0.8655374999648509,1.0077908971512182,1.2934168325658213,1.2323639074431552,1.0495413122324684,0.06023204383672819,0.8256638335021252,0.0,0.0,,,0.0,,,100.0,0.8256638335021252,0.06023204383672819,42.5,0.81854376979066,0.04563325673305711,42.5,0.8171250607373401,0.05494705664182166,15.0,0.8700305368515018,0.07714279675060148,0.06023204383672819,0.0024732141564916066,0.049690816942124565,0.0016643020326030749,0.04005030055411835,0.0010705408451157068,0.033993379855680364,0.0007656377146001889,0.03126789554116839,0.0006430234346685978,0.025914460862479612,0.000434492555500964,0.9283904862221938,0.0,50.0,10.0,2.8158328533172607,1.0,1.25,1.2211380004882812,0.14062396566995394,0.0024732141564916058,,
12,чужие хапаксы,0.7310819508718425,0.6230452336828981,0.733947501484105,0.7475140269421328,0.7766376668704387,0.8042915378707269,0.8691168068270367,0.9010165902760807,1.0779854416041155,1.4687500664888649,1.340291910142388,1.0958434169261155,0.0859033906649314,0.8198011707401344,26.368159203980102,10.0,0.766072137461264,0.019860043281511194,25.0,0.8237057087588363,0.049247335928127925,65.0,0.8265654304681521,0.09728186356271097,50.0,0.8033249535877781,0.05605451606499823,25.0,0.8186996643251447,0.08027889116984056,25.0,0.8538551114598361,0.1156965717647198,0.08590339066493137,0.0049594975551634935,0.07100214236483522,0.0033336301625196763,0.06431105872808275,0.002706199114022017,0.06102595612705738,0.0024182501991213945,0.05490026738308004,0.0019290323256415537,0.041703515266714196,0.0010774354269008457,0.9583409464536512,10.0,30.0,10.0,2.382067918777466,1.0,1.25,1.3175127506256104,0.0858865056023931,0.004959497555163494,0.06497294104759352,0.0049594975551634935
12,перемешивание,0.7705167738322326,0.693571802338601,0.7710520682481755,0.774723719859578,0.7900492139453146,0.8144207320162715,0.8525613044093556,0.9086336057629371,0.9355998846199063,1.2134068802196227,1.1487918318381092,1.05624608966633,0.05823071915311547,0.8287296731917294,0.0,0.0,,,0.0,,,100.0,0.8287296731917294,0.05823071915311547,47.5,0.8159547519373571,0.04500493558679818,37.5,0.8533675762827629,0.06633711767456969,15.0,0.8075888327696585,0.03418079079434986,0.05823071915311547,0.002328788704984313,0.05532294740727886,0.0020881398396761335,0.052340841509977566,0.001856849923270758,0.04893462565091328,0.0016120686869685117,0.04195914490000251,0.0011697991843841776,0.028684568646271575,0.0005324944360353848,0.9238991254504691,0.0,60.0,10.0,2.5446243286132812,1.0,1.25,1.1196563243865967,0.1598231996052786,0.0023287887049843114,,
13,исходный,0.7424351620203873,0.6733025421618732,0.7425492443686386,0.7483349728604402,0.7635790138863554,0.7824075777215954,0.8107352007123676,0.8420048518374547,0.9337633434019994,1.257510327407232,1.1934487471621358,1.0536776970082933,0.04854485864721211,0.7898317978404611,0.0,0.0,,,0.0,,,100.0,0.7898317978404611,0.04854485864721211,55.00000000000001,0.7776574779046055,0.03439888480003439,35.0,0.8012729055761015,0.04279661773866157,10.0,0.8167466804129258,0.08350946872253173,0.04854485864721211,0.0014701298973678189,0.03947450740297766,0.0009630184402264766,0.03720603225383997,0.0008514422708053683,0.03547652662519633,0.0007708683096467381,0.031347731825894565,0.0005966088880599417,0.026354889122790527,0.0004148986097863973,0.8643825751321333,0.0,50.0,10.0,2.3882827758789062,2.0,1.25,1.1368529796600342,0.135888303590342,0.0014701298973678182,,
13,чужие хапаксы,0.7320007199945102,0.633238561571758,0.7323084815366936,0.7410093844347602,0.749561254174322,0.7630080473024586,0.7990478882084058,0.8270440027900866,1.0517437375868204,1.4362031358421743,1.3784176212887387,1.041921630760502,0.07365701733329223,0.7831411554809365,26.368159203980102,15.0,0.7604548767054732,0.034104121905408194,20.0,0.7617067376979623,0.026711223129969663,65.0,0.794971656054651,0.08378480019481169,42.5,0.7744211342184216,0.04365553405744143,40.0,0.7958926685993922,0.1015242346894041,17.5,0.7751720342762888,0.03400330330801614,0.0736570173332922,0.003327425589079794,0.050148355677555385,0.0015153780633836676,0.03991798798387376,0.0009504455262579483,0.03716486090124276,0.000819537635183597,0.03226416231752687,0.0006117772117638049,0.02310794999003848,0.000307670348612463,0.8988373246429411,0.0,70.0,10.0,2.7180233001708984,2.0,1.25,1.2938365936279297,0.032598961465438385,0.0033274255890797947,0.0781569463732685,0.0033274255890797955
13,перемешивание,0.7480121299001435,0.6665169453056499,0.7490649591392367,0.7527221731999506,0.7619940095924458,0.7845939162806832,0.8222319178324878,0.8483548740319106,1.1039663702778473,1.473792568733203,1.4070544613844682,1.0474310761809944,0.07957003472297275,0.8023363893554925,0.0,0.0,,,0.0,,,100.0,0.8023363893554925,0.07957003472297275,55.00000000000001,0.7962520636379874,0.06286896036826883,30.0,0.8214435189947707,0.10798318728208411,15.0,0.7864313243744538,0.04271492181487278,0.07957003472297275,0.004075792582893086,0.05320972734730448,0.0017876466887997427,0.04552000816199172,0.001296082023264611,0.040154381424855216,0.0010010387234041067,0.036738078203624576,0.0008305050151233122,0.026632829451497322,0.00042684786720890836,0.9276747834358003,0.0,70.0,10.0,2.7441837787628174,1.0,1.25,1.314480185508728,0.041177474564803966,0.0040757925828930845,,
14,исходный,0.7742446183147076,0.6949536191730085,0.7745480412210984,0.7813483958000325,0.7955739596778908,0.8150383261643435,0.861985196785525,0.9247238573979378,1.0643960228875269,1.3742156280060749,1.305945976671658,1.05227601489949,0.07320620229727183,0.8391974819703292,0.0,0.0,,,0.0,,,100.0,0.8391974819703292,0.07320620229727183,62.5,0.8392743823387812,0.06540915949098085,17.5,0.8366606341596333,0.056311447748898284,20.0,0.8411769101532756,0.10296555278365148,0.07320620229727182,0.003774192953203862,0.06043889848260804,0.0025372555514455186,0.055509400245560975,0.0021222345473903064,0.05019183723715921,0.0017206060648124084,0.04210032462547198,0.0011936007642021056,0.030364878109513136,0.0006053065779666081,0.9692133729573349,0.0,70.0,10.0,2.303462505340576,1.0,1.25,1.2116491794586182,0.0005070097618862564,0.0037741929532038626,,
14,чужие хапаксы,0.7440424290840288,0.6313276781779744,0.7457961621842134,0.7500378867651172,0.7683017757184039,0.799253069816658,0.838595638031372,0.9058490068569354,1.2034265870139826,1.613613274020487,1.5056890395053955,1.0716776383990572,0.10516841505222883,0.8213168826288243,33.83084577114428,22.5,0.8082073658187565,0.0697946600512385,22.5,0.8638526569927745,0.1476524696606223,55.00000000000001,0.8092788681749632,0.0842859790062527,55.00000000000001,0.8165676665081502,0.07250029552056798,35.0,0.832839202376103,0.14766532902899462,10.0,0.807109452177055,0.049661732062154865,0.10516841505222883,0.007460916129538952,0.07608560854849326,0.003812436630288124,0.06604895220910155,0.002835873583101043,0.058117718533786965,0.0021717130389443374,0.04972324592327771,0.0015648856411369723,0.03560279967080192,0.0007785089427311615,1.0015010362629484,30.0,80.0,10.0,2.8903090953826904,1.0,1.25,1.2253689765930176,0.01059625045041695,0.007460916129538953,0.07042857353068091,0.00746091612953895
14,перемешивание,0.7506181864707836,0.6668603901442077,0.7506185778364423,0.7576849650427185,0.7739931630881235,0.7945956624594781,0.8318546673373884,0.8773026520166614,1.221684446829646,1.6275702239491434,1.5374919654711154,1.0585877913517594,0.0975478339365521,0.8167467364154966,0.0,0.0,,,0.0,,,100.0,0.8167467364154966,0.0975478339365521,62.5,0.8016971955308585,0.059476607763025595,22.5,0.8695460299489752,0.15184245403199031,15.0,0.8002542164679362,0.04500740717726091,0.0975478339365521,0.006347607667940456,0.058142162206335675,0.002198084148171576,0.05146488333947386,0.0017062017177506422,0.04589469713863202,0.0013458189405808015,0.03921294547433233,0.0009704326043172649,0.029259166263060545,0.000527751548975626,0.9729947737666784,0.0,60.0,10.0,3.1391987800598145,1.0,1.25,1.176882028579712,0.12754460648440333,0.0063476076679404555,,
15,исходный,0.7810863653039978,0.7061643011431595,0.7815276460747532,0.7890507784098733,0.7997177420664889,0.8159086564198985,0.8432783038180873,0.898732438476267,1.0456530706877927,1.337960436767167,1.2815810476579361,1.0439920590369707,0.061606097929860555,0.8304086332079802,0.0,0.0,,,0.0,,,100.0,0.8304086332079802,0.061606097929860555,67.5,0.8201427680182872,0.040086822367255505,22.5,0.8447447761374284,0.05945515257911083,10.0,0.8674469016471493,0.11899298486311159,0.061606097929860555,0.002617165067578202,0.046414131332885855,0.001465858508074923,0.04139097790566048,0.0011573265503443334,0.037194457399948,0.0009286077180881824,0.02979719779103375,0.0005892927873844007,0.021167629864679814,0.00029207341803201396,0.940468565166368,0.0,60.0,10.0,2.4608168601989746,2.0,1.25,1.0442790985107422,0.0972668295494826,0.002617165067578201,,
15,чужие хапаксы,0.7626820135927899,0.6765534760524683,0.7637300019840119,0.7708513769440767,0.7863166991828279,0.8020629051833421,0.8522752318938236,0.9200869296840789,1.088797610067282,1.4256315808450788,1.3574965293007732,1.0501916948394712,0.07828683553004395,0.8279370108065514,30.34825870646766,12.5,0.8190649969714471,0.07040912072745378,22.5,0.8356979950049312,0.054241187394667045,65.0,0.8269566727830936,0.0861510065565739,47.5,0.8159694434445681,0.05861241759504512,35.0,0.8394930316203804,0.06455423322818288,17.5,0.8373083663042757,0.12628571634387117,0.07828683553004397,0.004201187564332949,0.061118020582006806,0.0025193441883581166,0.0567149990655239,0.0021518412752530155,0.05179035531650296,0.0017796350819683441,0.04298796040302612,0.0012080079141435528,0.032809845078382235,0.0006862722038536082,0.9638915032362767,30.0,60.0,10.0,2.979302167892456,1.0,1.25,1.2103806734085083,0.030976773761844868,0.004201187564332948,0.005716518501820464,0.004201187564332948
15,перемешивание,0.7668439959036714,0.7005764395429332,0.7682660810219397,0.7714681070506786,0.7777276599993193,0.8016869225765254,0.8341766099795745,0.9047796601855501,1.1933402610047903,1.5532903124102801,1.4885365189312783,1.043501649207433,0.09156981713551862,0.8247137778248931,0.0,0.0,,,0.0,,,100.0,0.8247137778248931,0.09156981713551862,57.49999999999999,0.8172431578457331,0.06405620168988983,37.5,0.840026573404785,0.12183023965799601,5.0,,,0.09156981713551864,0.005703102720335271,0.0585147690339311,0.002275753372557441,0.053010968758392715,0.0018516735698542992,0.05000462807889055,0.0016369070937210372,0.0426123355997871,0.0011726257738397625,0.024441853567236337,0.00037470663563927715,0.9724525707761128,0.0,80.0,10.0,2.229555130004883,1.0,1.25,1.1612060070037842,,,,
16,исходный,0.7688820554720711,0.7006538633217587,0.7694638470406039,0.7757047035701307,0.7801349358850265,0.8145117697207046,0.8443901655186736,0.8919957114875137,1.0916644559986453,1.4187339147865632,1.3402684854670377,1.058544560414836,0.07503342886245062,0.8277915147343041,0.0,0.0,,,0.0,,,100.0,0.8277915147343041,0.07503342886245062,57.49999999999999,0.8191031587260297,0.06254380597365815,30.0,0.8191990473946582,0.04493614385757849,12.5,0.8883798739875155,0.11988480847122449,0.07503342886245064,0.003857904982991464,0.05615563008794219,0.0021256900777165697,0.047282081015332385,0.0014915746396544105,0.0447829234947227,0.0013305323594123327,0.039337200223146046,0.0010150625548416576,0.029367696149062896,0.0005526779504359275,0.9528812332002412,0.0,70.0,10.0,1.8473552465438843,1.0,1.25,1.1570764780044556,0.13593469519186938,0.003857904982991462,,
16,чужие хапаксы,0.7258005542855497,0.6577646196099336,0.728214474696491,0.735146807506641,0.7459269299775939,0.778330989314937,0.8292147228301723,0.8926276009597862,1.213052555810698,1.6657902279631014,1.5585304612866429,1.0688210909833038,0.10573787555860263,0.8020937669140462,32.83582089552239,15.0,0.797239208231757,0.0733757548464408,22.5,0.8054800417253247,0.07059967728915909,62.5,0.802039802065735,0.12161197508079141,47.5,0.7713292735445869,0.04714814873280146,40.0,0.8095828474222956,0.07498202642699238,12.5,0.895033784091592,0.18799711693201868,0.10573787555860267,0.007193022915401516,0.06845338860089772,0.002935983366975837,0.06505363719231141,0.0026306502377965446,0.06100090039281772,0.0022939066138089976,0.05308856633504655,0.0017100203181551138,0.03806982679530775,0.0008510735409154996,0.9642249782352108,30.0,30.0,10.0,2.8931052684783936,4.0,1.25,0.9999431371688843,0.2157272502738961,0.007193022915401519,0.0008503898912711375,0.007193022915401516
