mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,genre,text_idx
q_large,0.8,3.3629373593736407,0.3034050184632576,0.7026409078918278,2.448206316828772,0.9956455874340534,0.02645448727589745,0.05129269305499129,0.026827808903375282,5,51,256,xsum,2
q_large,0.85,3.3118444583176068,0.2711801935738642,0.6980534525138923,2.0867372358191503,0.9962507124790846,0.024379918378150466,0.04794795798811524,0.02472396401062811,5,51,256,xsum,2
q_large,0.9,3.1209557723397006,0.25652415336039686,0.6795853344469776,1.631097396381304,0.9955147461800056,0.025969714727591596,0.048431349991385986,0.026336195319943606,5,51,256,xsum,2
q_small,0.0,9.809186591237111,1.1475480357164418,0.8980547478938432,3.6535869616164436,0.9994711948514052,0.011760316960568078,0.015581190456604332,0.011926276732216136,5,51,256,xsum,2
q_small,0.05,10.512341438904063,1.280827585352405,0.9048737138332283,3.6025432383474505,0.9995080566195482,0.011428938625934451,0.014809849917908124,0.011590222037844138,5,51,256,xsum,2
q_small,0.1,10.987312386860339,1.3929293501966753,0.9089859317010142,3.553195345844221,0.9995168418196614,0.011377852234670074,0.014598398461302509,0.011538414723337897,5,51,256,xsum,2
q_small,0.15,11.906615604826872,1.6654338247266234,0.9160130776713237,3.4833963478064502,0.999506820406454,0.011584168323385968,0.015689730997651807,0.011747642312745941,5,51,256,xsum,2
q_small,0.2,13.305448428667352,1.9958808760383993,0.9248428186873099,3.399209039420658,0.9995544022354576,0.011117054364772372,0.014873826408901003,0.011273936514289503,5,51,256,xsum,2
q_small,0.25,15.221489925593257,2.405771451566223,0.9343034088720441,3.305370594715575,0.9996296054622849,0.010238920769639708,0.013182102289466258,0.010383410833857323,5,51,256,xsum,2
q_small,0.3,17.233913139394076,2.587610252138418,0.9419748729199433,3.2130079594270655,0.9997434374238365,0.00859102945911943,0.010514478123089255,0.008712264736368993,5,51,256,xsum,2
q_small,0.35,18.94526490081111,2.5972054541678626,0.9472163622290029,3.125245942112507,0.9998249521718654,0.007135412527108779,0.008948921831547274,0.007236106363642627,5,51,256,xsum,2
q_small,0.4,20.18557402316641,2.671602340883174,0.9504596699181144,3.0400108048584813,0.9998572516546951,0.006465524350990952,0.008282245140533995,0.0065567648293278205,5,51,256,xsum,2
q_small,0.45,21.103473449552894,2.791279911297566,0.9526144356098315,2.9525400148117256,0.9998701560990831,0.006180301325136101,0.007998190613959011,0.006267516780304092,5,51,256,xsum,2
q_small,0.5,21.862727381347547,2.8881461863080187,0.95426005262028,2.8595261499163587,0.9998797302196991,0.005958331162848964,0.007890568504432593,0.006042414209462886,5,51,256,xsum,2
q_small,0.55,22.725979877886875,3.002007347236397,0.9559974969011993,2.756413024907613,0.9998891099413441,0.0057316631604383515,0.0075612274633014565,0.005812547503305926,5,51,256,xsum,2
q_small,0.6,23.671883183552477,3.1815545331273736,0.9577557901817118,2.641398809654232,0.9998945823319787,0.005598709040227856,0.007375321600235907,0.00567771715514139,5,51,256,xsum,2
q_small,0.65,24.64062116125385,3.2867168295236064,0.9594166075012569,2.511912332063217,0.9999045044165819,0.005337933140522302,0.0071255500126667926,0.005413261226325092,5,51,256,xsum,2
q_small,0.7,25.468780915940965,3.3457690022142126,0.9607362439804059,2.364468495368445,0.9999135361382491,0.005086204087614287,0.007155305517871469,0.005157979812007273,5,51,256,xsum,2
q_small,0.75,26.462195281652278,3.619352134516996,0.9622102403312942,2.1888589112659527,0.9999134430569958,0.005096748961022399,0.0074315158035052065,0.005168673493035854,5,51,256,xsum,2
q_small,0.8,26.728311070511605,3.8443963463164583,0.9625864875127383,1.9802095907587254,0.9999062500037038,0.005306391226394195,0.008065453438221404,0.0053812741975896505,5,51,256,xsum,2
q_small,0.85,26.674672075073712,3.8394399821519607,0.9625112542270218,1.7123957381996964,0.9999057224938735,0.005320884715437622,0.008209841556147346,0.005395972216505877,5,51,256,xsum,2
q_small,0.9,27.35685111298075,3.713528242451667,0.9634460853747344,1.3287426355147294,0.9999204315497624,0.0048929261634840645,0.006631332064464424,0.004961974379744335,5,51,256,xsum,2
q0.5_range,0.0,5.058321977494639,0.7314015967858762,0.8023059812227898,3.063127486180947,0.9962061831945009,0.028187535658298263,0.052096965853848154,0.0285853137961544,5,51,256,xsum,3
q0.5_range,0.05,5.675919883099337,0.7671919653477633,0.8238171044348939,3.0597154653324883,0.9974994509626417,0.023482572786166615,0.045190260519305525,0.023813955216620504,5,51,256,xsum,3
q0.5_range,0.1,6.1266606553090135,0.8228999744702976,0.8367789475766938,3.0609885696371992,0.997945031461428,0.021617901863772854,0.04150817938222495,0.02192297034694821,5,51,256,xsum,3
