текст,условие,класс,длина,длина норм
1,чужие хапаксы,служебные,11.93506758633085,0.41711291055859
1,чужие хапаксы,пунктуация,11.43284674179791,0.39956103691471995
1,чужие хапаксы,пунктуация,10.140353947025076,0.35439033070764764
1,чужие хапаксы,смысловые частые,15.031539564240072,0.5253300136312249
1,чужие хапаксы,пунктуация,11.720260987617383,0.4096057385255483
1,чужие хапаксы,служебные,9.103488678779021,0.3181534274168315
1,чужие хапаксы,служебные,10.43445511276913,0.3646687302520854
1,чужие хапаксы,смысловые редкие,8.563502719097736,0.2992817190101364
1,чужие хапаксы,смысловые частые,14.062335326267856,0.4914577629965225
1,чужие хапаксы,пунктуация,11.64937633937985,0.4071284252027363
1,чужие хапаксы,служебные,10.468209601247159,0.3658483995611735
1,чужие хапаксы,смысловые частые,11.485887084890749,0.40141471823863795
1,чужие хапаксы,служебные,12.538921900438059,0.43821672322564936
1,чужие хапаксы,служебные,11.021659099432974,0.3851906386700553
1,чужие хапаксы,служебные,10.959426890794523,0.38301571527830147
1,чужие хапаксы,служебные,8.277039298158797,0.2892702473186598
1,чужие хапаксы,служебные,11.71747923129393,0.4095085202678261
1,чужие хапаксы,служебные,12.263634816281176,0.42859584792843913
1,чужие хапаксы,служебные,18.12303819520959,0.6333733056045734
1,чужие хапаксы,служебные,15.852914707598146,0.5540358566629769
1,чужие хапаксы,служебные,13.860207724249772,0.4843937030930368
1,чужие хапаксы,служебные,12.305044553398147,0.43004305682351973
1,чужие хапаксы,служебные,11.35390188878042,0.39680203138940073
1,чужие хапаксы,служебные,10.917006019473735,0.3815331687424687
1,чужие хапаксы,служебные,9.007850346639302,0.31481100955524727
1,чужие хапаксы,смысловые частые,11.34184203184792,0.39638055727627575
1,чужие хапаксы,служебные,12.19289567858051,0.4261236199830756
1,чужие хапаксы,служебные,14.197608705736686,0.49618536697724586
1,чужие хапаксы,служебные,11.030726605993024,0.38550753457578973
1,чужие хапаксы,служебные,11.93327013558236,0.4170500923208326
1,чужие хапаксы,служебные,15.389193525515767,0.5378294891206953
1,чужие хапаксы,служебные,9.310979198755831,0.32540491334892324
1,чужие хапаксы,служебные,10.909718313781713,0.38127847423734706
1,чужие хапаксы,смысловые частые,12.86781862029903,0.4497111757791902
1,чужие хапаксы,смысловые частые,11.973177836922117,0.41844480729325506
1,чужие хапаксы,служебные,14.171740981686623,0.49528132838760225
1,чужие хапаксы,служебные,11.081378243662988,0.38727773418800426
1,чужие хапаксы,подслова,10.096400967494777,0.35285423926225
1,чужие хапаксы,служебные,10.436642908244353,0.36474519045909937
1,чужие хапаксы,служебные,12.536166856286671,0.43812043851872245
2,исходный,пунктуация,14.365672440079232,0.41776054959932835
2,исходный,пунктуация,12.199000861434323,0.35475271524479884
2,исходный,пунктуация,20.605812514159467,0.5992267745740484
2,исходный,служебные,16.823886531625366,0.4892465781302324
2,исходный,смысловые редкие,10.074989824947245,0.2929854696348895
2,исходный,пунктуация,28.710802929455433,0.8349237295557572
2,исходный,пунктуация,17.935111202881217,0.5215615171857144
2,исходный,служебные,3.486608472595551,0.10139222356800157
2,исходный,служебные,22.274901307586582,0.6477646661750589
2,исходный,подслова,7.895008425017088,0.22959057938176652
2,исходный,подслова,13.20062029864804,0.38388028225045895
2,исходный,смысловые редкие,9.679726329604922,0.28149102022853434
2,исходный,смысловые редкие,14.210169901591568,0.4132384622265538
2,исходный,пунктуация,12.018060530656548,0.3494908848400127
2,исходный,служебные,21.687112439535333,0.6306714878647715
2,исходный,смысловые редкие,18.596754646939566,0.5408024214999076
2,исходный,служебные,19.38950381469669,0.5638559422729874
2,исходный,служебные,15.654567222632693,0.45524221953028154
2,исходный,служебные,15.255770292512825,0.4436450161692614
2,исходный,служебные,19.99390348526472,0.5814321705774637
2,исходный,служебные,11.476599920224686,0.33374495417481687
2,исходный,служебные,16.99392445487969,0.4941913613673381
2,исходный,подслова,17.317753863125738,0.5036084737322187
2,исходный,подслова,13.226179495678537,0.3846235557897461
2,исходный,подслова,14.119196653357246,0.4105929171370546
2,исходный,пунктуация,9.581832380298742,0.27864421787833593
2,исходный,смысловые частые,12.861309854316547,0.3740129740335987
2,исходный,смысловые частые,14.980706285092547,0.43564602472669617
2,исходный,смысловые редкие,5.224216165376664,0.1519226771720415
2,исходный,смысловые редкие,19.272068764957854,0.5604408754791598
