qid,chained::разброс длин рёбер (cv)@0.20,chained::длинные к медиане@0.20,chained::средняя длина ребра@0.20,"chained::служ.-служ., один токен@0.10","chained::служ.-служ., разные@0.10","chained::смысл.-смысл., один токен@0.10","chained::смысл.-смысл., разные@0.10","chained::часть-часть, один токен@0.10","chained::часть-часть, разные@0.10",chained::смешанные@0.10,chained::лог-ранг знам. концов@0.10,chained::лог-ранг знам. текста@0.10,"chained::хотя бы один hapax, %@0.10",chained::разрыв@0.10,"chained::на 10% узлов, % рёбер@0.10","chained::служ.-служ., один токен@0.20","chained::служ.-служ., разные@0.20","chained::смысл.-смысл., один токен@0.20","chained::смысл.-смысл., разные@0.20","chained::часть-часть, один токен@0.20","chained::часть-часть, разные@0.20",chained::смешанные@0.20,chained::лог-ранг знам. концов@0.20,chained::лог-ранг знам. текста@0.20,"chained::хотя бы один hapax, %@0.20",chained::разрыв@0.20,"chained::на 10% узлов, % рёбер@0.20","chained::служ.-служ., один токен@0.30","chained::служ.-служ., разные@0.30","chained::смысл.-смысл., один токен@0.30","chained::смысл.-смысл., разные@0.30","chained::часть-часть, один токен@0.30","chained::часть-часть, разные@0.30",chained::смешанные@0.30,chained::лог-ранг знам. концов@0.30,chained::лог-ранг знам. текста@0.30,"chained::хотя бы один hapax, %@0.30",chained::разрыв@0.30,"chained::на 10% узлов, % рёбер@0.30","chained::служ.-служ., один токен@0.40","chained::служ.-служ., разные@0.40","chained::смысл.-смысл., один токен@0.40","chained::смысл.-смысл., разные@0.40","chained::часть-часть, один токен@0.40","chained::часть-часть, разные@0.40",chained::смешанные@0.40,chained::лог-ранг знам. концов@0.40,chained::лог-ранг знам. текста@0.40,"chained::хотя бы один hapax, %@0.40",chained::разрыв@0.40,"chained::на 10% узлов, % рёбер@0.40","chained::служ.-служ., один токен@0.50","chained::служ.-служ., разные@0.50","chained::смысл.-смысл., один токен@0.50","chained::смысл.-смысл., разные@0.50","chained::часть-часть, один токен@0.50","chained::часть-часть, разные@0.50",chained::смешанные@0.50,chained::лог-ранг знам. концов@0.50,chained::лог-ранг знам. текста@0.50,"chained::хотя бы один hapax, %@0.50",chained::разрыв@0.50,"chained::на 10% узлов, % рёбер@0.50",absurd::разброс длин рёбер (cv)@0.20,absurd::длинные к медиане@0.20,absurd::средняя длина ребра@0.20,"absurd::служ.-служ., один токен@0.10","absurd::служ.-служ., разные@0.10","absurd::смысл.-смысл., один токен@0.10","absurd::смысл.-смысл., разные@0.10","absurd::часть-часть, один токен@0.10","absurd::часть-часть, разные@0.10",absurd::смешанные@0.10,absurd::лог-ранг знам. концов@0.10,absurd::лог-ранг знам. текста@0.10,"absurd::хотя бы один hapax, %@0.10",absurd::разрыв@0.10,"absurd::на 10% узлов, % рёбер@0.10","absurd::служ.-служ., один токен@0.20","absurd::служ.-служ., разные@0.20","absurd::смысл.-смысл., один токен@0.20","absurd::смысл.-смысл., разные@0.20","absurd::часть-часть, один токен@0.20","absurd::часть-часть, разные@0.20",absurd::смешанные@0.20,absurd::лог-ранг знам. концов@0.20,absurd::лог-ранг знам. текста@0.20,"absurd::хотя бы один hapax, %@0.20",absurd::разрыв@0.20,"absurd::на 10% узлов, % рёбер@0.20","absurd::служ.-служ., один токен@0.30","absurd::служ.-служ., разные@0.30","absurd::смысл.-смысл., один токен@0.30","absurd::смысл.-смысл., разные@0.30","absurd::часть-часть, один токен@0.30","absurd::часть-часть, разные@0.30",absurd::смешанные@0.30,absurd::лог-ранг знам. концов@0.30,absurd::лог-ранг знам. текста@0.30,"absurd::хотя бы один hapax, %@0.30",absurd::разрыв@0.30,"absurd::на 10% узлов, % рёбер@0.30","absurd::служ.-служ., один токен@0.40","absurd::служ.-служ., разные@0.40","absurd::смысл.-смысл., один токен@0.40","absurd::смысл.-смысл., разные@0.40","absurd::часть-часть, один токен@0.40","absurd::часть-часть, разные@0.40",absurd::смешанные@0.40,absurd::лог-ранг знам. концов@0.40,absurd::лог-ранг знам. текста@0.40,"absurd::хотя бы один hapax, %@0.40",absurd::разрыв@0.40,"absurd::на 10% узлов, % рёбер@0.40","absurd::служ.-служ., один токен@0.50","absurd::служ.-служ., разные@0.50","absurd::смысл.-смысл., один токен@0.50","absurd::смысл.-смысл., разные@0.50","absurd::часть-часть, один токен@0.50","absurd::часть-часть, разные@0.50",absurd::смешанные@0.50,absurd::лог-ранг знам. концов@0.50,absurd::лог-ранг знам. текста@0.50,"absurd::хотя бы один hapax, %@0.50",absurd::разрыв@0.50,"absurd::на 10% узлов, % рёбер@0.50"
q021,0.3108576101166026,1.1733270658251476,21.99598378300667,0.0,5.0,0.0,40.0,0.0,15.0,40.0,5.845003107846962,5.83098240346375,100.0,48.75,57.49999999999999,0.0,2.5,0.0,47.5,0.0,7.5,42.5,6.161809437648685,5.83098240346375,100.0,43.025,37.5,0.0,3.3333333333333335,0.0,53.333333333333336,0.0,6.666666666666667,36.666666666666664,5.995049460367851,5.83098240346375,98.33333333333333,43.55,36.666666666666664,0.0,3.75,0.0,56.25,0.0,5.0,35.0,6.094590343150661,5.83098240346375,97.5,37.5,31.874999999999996,0.0,4.0,0.0,61.0,0.0,4.0,31.0,5.9124150661931205,5.83098240346375,97.0,38.61,30.0,0.33118783444030403,1.1931309022518144,19.707349852621554,0.0,10.0,0.0,45.0,0.0,20.0,25.0,5.939047268810724,5.979559916768848,95.0,93.25,55.00000000000001,0.0,7.5,0.0,55.00000000000001,0.0,15.0,22.5,5.93581411577712,5.979559916768848,92.5,73.675,41.25,0.0,10.0,0.0,61.66666666666667,0.0,10.0,18.333333333333332,5.798214752025104,5.979559916768848,91.66666666666666,67.91666666666667,39.166666666666664,0.0,12.5,0.0,65.0,0.0,8.75,13.750000000000002,5.831171509809095,5.979559916768848,90.0,67.0125,33.75,0.0,12.0,0.0,63.0,0.0,7.000000000000001,18.0,5.852562208691513,5.979559916768848,92.0,70.36,33.0
q022,0.25901481162346685,1.1554506824862187,22.674451076984404,0.0,10.0,0.0,50.0,0.0,10.0,30.0,6.110587474890756,6.343444912851211,90.0,95.05,62.5,2.5,7.5,0.0,60.0,0.0,7.5,22.5,6.3030508277981765,6.343444912851211,90.0,82.25,42.5,5.0,8.333333333333332,1.6666666666666667,55.00000000000001,0.0,8.333333333333332,21.666666666666668,6.2100390602654345,6.343444912851211,83.33333333333334,110.71666666666667,36.666666666666664,5.0,11.25,1.25,55.00000000000001,0.0,6.25,21.25,6.137549767461718,6.343444912851211,83.75,102.75,32.5,5.0,12.0,1.0,56.00000000000001,0.0,5.0,21.0,6.138533810722522,6.343444912851211,81.0,98.0,30.5,0.30923458718903896,1.1670158883986739,21.497483951747416,0.0,0.0,0.0,50.0,0.0,20.0,30.0,6.088548565581707,6.266526279545801,80.0,162.0,62.5,0.0,5.0,0.0,55.00000000000001,0.0,20.0,20.0,6.233413240589194,6.266526279545801,82.5,128.9,45.0,0.0,6.666666666666667,0.0,60.0,0.0,20.0,13.333333333333334,6.285329643440087,6.266526279545801,85.0,141.2,40.0,1.25,10.0,0.0,61.25000000000001,0.0,15.0,12.5,6.3679034515086785,6.266526279545801,81.25,138.45,33.75,1.0,12.0,1.0,61.0,0.0,14.000000000000002,11.0,6.407165076943533,6.266526279545801,81.0,149.73,32.5
q024,0.3316084589799131,1.1787830332083167,19.71818101584911,0.0,20.0,0.0,50.0,0.0,5.0,25.0,5.905739604832573,6.413333377423773,85.0,91.4,55.00000000000001,0.0,15.0,0.0,52.5,0.0,2.5,30.0,5.77816045008919,6.413333377423773,90.0,72.075,41.25,1.6666666666666667,18.333333333333332,0.0,53.333333333333336,0.0,1.6666666666666667,25.0,5.9757884141689175,6.413333377423773,83.33333333333334,60.766666666666666,38.333333333333336,1.25,15.0,0.0,61.25000000000001,0.0,3.75,18.75,6.381939150447367,6.413333377423773,86.25,58.8125,30.0,1.0,12.0,0.0,68.0,0.0,4.0,15.0,6.491092074277333,6.413333377423773,84.0,58.39,28.499999999999996,0.30193414679167974,1.1806387568309156,20.13286120310426,0.0,10.0,0.0,40.0,0.0,15.0,35.0,5.394247156282875,6.314472389810071,90.0,68.6,60.0,0.0,15.0,0.0,47.5,0.0,7.5,30.0,5.711042054642085,6.314472389810071,85.0,67.575,33.75,3.3333333333333335,15.0,0.0,51.66666666666667,0.0,6.666666666666667,23.333333333333332,6.118497731975582,6.314472389810071,83.33333333333334,72.73333333333333,35.0,2.5,11.25,0.0,58.75,0.0,6.25,21.25,6.225568423186462,6.314472389810071,82.5,71.3,31.25,2.0,9.0,0.0,59.0,0.0,9.0,21.0,6.4510983271369025,6.314472389810071,86.0,69.15,30.5
q025,0.26217352611048783,1.1536226592638748,22.733406530618666,0.0,5.0,0.0,55.00000000000001,0.0,25.0,15.0,5.974063934220068,6.296874792440694,85.0,218.0,60.0,0.0,15.0,0.0,55.00000000000001,0.0,17.5,12.5,6.2536848518963595,6.296874792440694,82.5,211.975,40.0,3.3333333333333335,16.666666666666664,0.0,56.666666666666664,0.0,11.666666666666666,11.666666666666666,6.147543605209879,6.296874792440694,83.33333333333334,199.88333333333333,35.833333333333336,2.5,15.0,0.0,60.0,0.0,8.75,13.750000000000002,6.257713497719447,6.296874792440694,83.75,185.3125,30.625000000000004,2.0,14.000000000000002,0.0,64.0,0.0,7.000000000000001,13.0,6.290401177983262,6.296874792440694,86.0,184.65,27.0,0.2217547248449357,1.1900792692276858,22.795687551498414,0.0,10.0,5.0,30.0,0.0,30.0,25.0,5.551267460259599,6.216493251298291,80.0,141.35,67.5,0.0,10.0,2.5,45.0,0.0,17.5,25.0,5.907835786150382,6.216493251298291,82.5,154.625,43.75,1.6666666666666667,13.333333333333334,1.6666666666666667,48.333333333333336,0.0,13.333333333333334,21.666666666666668,6.014385774002543,6.216493251298291,80.0,154.5,36.666666666666664,1.25,15.0,1.25,53.75,0.0,10.0,18.75,6.057539727674066,6.216493251298291,80.0,155.6,32.5,1.0,13.0,1.0,60.0,0.0,9.0,16.0,6.176587743707819,6.216493251298291,80.0,156.04,30.0
q026,0.31497207205323946,1.1545479950148145,21.429140661656856,0.0,15.0,0.0,45.0,0.0,0.0,40.0,6.555161309496361,6.470188371118231,85.0,106.2,57.49999999999999,0.0,12.5,0.0,57.49999999999999,0.0,5.0,25.0,6.505670320895849,6.470188371118231,82.5,113.8,41.25,0.0,13.333333333333334,0.0,58.333333333333336,0.0,5.0,23.333333333333332,6.424089002195237,6.470188371118231,80.0,140.23333333333332,39.166666666666664,1.25,12.5,0.0,53.75,0.0,6.25,26.25,6.47186020089396,6.470188371118231,78.75,143.2625,33.75,1.0,12.0,0.0,56.99999999999999,0.0,5.0,25.0,6.549679013870013,6.470188371118231,80.0,149.63,31.0,0.28662981454150865,1.2012066799505805,20.824508634656667,5.0,10.0,0.0,25.0,0.0,10.0,50.0,6.121179952726409,6.387497297185744,60.0,154.8,62.5,5.0,10.0,0.0,32.5,0.0,12.5,40.0,6.012524531641981,6.387497297185744,67.5,163.875,43.75,3.3333333333333335,15.0,0.0,38.333333333333336,0.0,10.0,33.33333333333333,5.967220252907692,6.387497297185744,71.66666666666667,147.66666666666666,37.5,2.5,12.5,0.0,43.75,0.0,11.25,30.0,6.290473250943592,6.387497297185744,77.5,149.9625,34.375,2.0,15.0,0.0,47.0,0.0,9.0,27.0,6.376792321796015,6.387497297185744,78.0,153.5,33.5
q027,0.2987322920711664,1.15561150965467,21.797368500232697,0.0,15.0,0.0,40.0,0.0,10.0,35.0,6.57920900569937,6.153898485205047,85.0,113.95,62.5,0.0,17.5,0.0,50.0,0.0,10.0,22.5,6.580220733024261,6.153898485205047,75.0,111.15,40.0,0.0,18.333333333333332,0.0,56.666666666666664,0.0,6.666666666666667,18.333333333333332,6.33956335322043,6.153898485205047,75.0,127.11666666666666,39.166666666666664,0.0,20.0,0.0,56.25,0.0,5.0,18.75,6.3358863920894155,6.153898485205047,75.0,127.35,32.5,0.0,22.0,0.0,54.0,0.0,5.0,19.0,6.350079514846807,6.153898485205047,74.0,139.89,34.5,0.31247894440949375,1.1763819522017727,21.50153497368097,0.0,25.0,0.0,35.0,0.0,25.0,15.0,6.8365831607158185,6.1076426665219525,70.0,156.0,60.0,0.0,22.5,0.0,47.5,0.0,15.0,15.0,6.444702778005862,6.1076426665219525,67.5,148.575,38.75,0.0,20.0,0.0,53.333333333333336,0.0,13.333333333333334,13.333333333333334,6.052174036348755,6.1076426665219525,70.0,139.33333333333334,37.5,0.0,21.25,0.0,53.75,0.0,10.0,15.0,5.9332024956572,6.1076426665219525,71.25,147.2,33.125,0.0,21.0,0.0,55.00000000000001,0.0,11.0,13.0,6.008375784963358,6.1076426665219525,72.0,147.79,29.5
q028,0.28155386655560477,1.1935877933956045,22.98613584935665,5.0,15.0,0.0,25.0,0.0,35.0,20.0,5.957363862337861,5.995132136046494,75.0,158.25,55.00000000000001,2.5,20.0,0.0,32.5,0.0,27.500000000000004,17.5,5.793919776630796,5.995132136046494,80.0,158.875,42.5,3.3333333333333335,21.666666666666668,0.0,38.333333333333336,0.0,18.333333333333332,18.333333333333332,5.810094641356393,5.995132136046494,80.0,167.51666666666668,36.666666666666664,3.75,17.5,0.0,43.75,0.0,15.0,20.0,5.959238068645852,5.995132136046494,78.75,172.3125,31.25,4.0,19.0,0.0,46.0,0.0,13.0,18.0,5.960257352370692,5.995132136046494,78.0,169.71,30.0,0.3261070699341154,1.1915798696740783,21.957763655781747,0.0,5.0,0.0,35.0,0.0,25.0,35.0,5.683060265610159,6.259935723004468,80.0,165.55,65.0,2.5,12.5,0.0,35.0,0.0,20.0,30.0,6.0101813024226,6.259935723004468,77.5,176.1,46.25,3.3333333333333335,16.666666666666664,0.0,40.0,0.0,16.666666666666664,23.333333333333332,6.127653283602225,6.259935723004468,70.0,174.06666666666666,40.0,2.5,18.75,0.0,40.0,1.25,17.5,20.0,6.2713087489532295,6.259935723004468,65.0,185.6,33.125,2.0,18.0,0.0,46.0,1.0,16.0,17.0,6.269467247402892,6.259935723004468,66.0,175.03,30.5
q029,0.32048705738298533,1.1847482242252025,21.036950681507587,5.0,0.0,0.0,55.00000000000001,0.0,5.0,35.0,6.272515166442573,6.110578839671606,80.0,109.75,57.49999999999999,2.5,5.0,0.0,57.49999999999999,2.5,2.5,30.0,6.205841767603816,6.110578839671606,82.5,137.025,37.5,1.6666666666666667,5.0,0.0,56.666666666666664,3.3333333333333335,3.3333333333333335,30.0,6.0874105387581405,6.110578839671606,83.33333333333334,146.98333333333332,39.166666666666664,2.5,5.0,0.0,62.5,2.5,3.75,23.75,6.099386024877676,6.110578839671606,81.25,136.8625,33.75,2.0,7.000000000000001,1.0,62.0,2.0,4.0,22.0,6.061135889640951,6.110578839671606,76.0,156.05,34.0,0.33966508410826507,1.2210255065664368,20.13320147484541,0.0,0.0,0.0,50.0,0.0,20.0,30.0,6.268152870314504,6.393943637498253,60.0,119.1,55.00000000000001,0.0,7.5,0.0,60.0,0.0,15.0,17.5,6.261414037112872,6.393943637498253,70.0,136.725,40.0,1.6666666666666667,6.666666666666667,0.0,65.0,0.0,11.666666666666666,15.0,6.359563790500127,6.393943637498253,78.33333333333333,112.45,37.5,1.25,7.5,0.0,67.5,0.0,8.75,15.0,6.359516145492893,6.393943637498253,80.0,120.525,35.625,1.0,10.0,0.0,64.0,0.0,11.0,14.000000000000002,6.373894811127695,6.393943637498253,77.0,129.5,36.0
q030,0.27817500812503876,1.1432023814298893,21.645886249542237,0.0,5.0,0.0,75.0,0.0,0.0,20.0,6.2422754896844355,6.110772602644084,85.0,144.65,65.0,0.0,10.0,0.0,70.0,0.0,2.5,17.5,6.360147498460522,6.110772602644084,82.5,151.5,40.0,0.0,11.666666666666666,0.0,66.66666666666666,0.0,1.6666666666666667,20.0,6.288777408126354,6.110772602644084,83.33333333333334,139.0,37.5,0.0,12.5,0.0,70.0,0.0,2.5,15.0,6.300740976765012,6.110772602644084,81.25,131.6875,31.25,0.0,15.0,0.0,68.0,0.0,3.0,14.000000000000002,6.239880775130134,6.110772602644084,81.0,136.25,29.5,0.25105718758705176,1.2094673342203945,20.947031864523886,0.0,20.0,0.0,55.00000000000001,0.0,15.0,10.0,5.453303398225164,6.1087893940519065,80.0,201.15,57.49999999999999,0.0,15.0,0.0,52.5,0.0,20.0,12.5,5.589722537328293,6.1087893940519065,87.5,169.95,38.75,0.0,15.0,0.0,56.666666666666664,0.0,15.0,13.333333333333334,5.773768482827933,6.1087893940519065,86.66666666666667,167.53333333333333,35.0,0.0,16.25,0.0,58.75,0.0,12.5,12.5,5.893781428200849,6.1087893940519065,83.75,171.3375,29.375,0.0,15.0,0.0,63.0,0.0,11.0,11.0,6.019047764868757,6.1087893940519065,85.0,175.08,26.5
q031,0.31222743309712675,1.1690004612922351,21.005104237645863,5.0,0.0,0.0,45.0,0.0,20.0,30.0,6.130093998659322,6.232404285128387,85.0,63.0,62.5,2.5,5.0,0.0,55.00000000000001,0.0,12.5,25.0,6.152468457342654,6.232404285128387,80.0,64.25,45.0,1.6666666666666667,8.333333333333332,0.0,56.666666666666664,0.0,11.666666666666666,21.666666666666668,5.961273737529502,6.232404285128387,80.0,68.31666666666666,38.333333333333336,1.25,10.0,0.0,61.25000000000001,0.0,8.75,18.75,6.034338114736393,6.232404285128387,80.0,78.125,31.874999999999996,2.0,11.0,0.0,64.0,0.0,7.000000000000001,16.0,6.127370926428417,6.232404285128387,80.0,72.88,31.5,0.26821785468877357,1.148383582906503,21.435248020887375,5.0,5.0,0.0,30.0,0.0,35.0,25.0,6.1719754734222825,6.186087476966042,70.0,101.75,55.00000000000001,2.5,7.5,0.0,45.0,0.0,27.500000000000004,17.5,5.673011768489733,6.186087476966042,80.0,96.175,45.0,1.6666666666666667,8.333333333333332,0.0,55.00000000000001,0.0,18.333333333333332,16.666666666666664,6.057497407191428,6.186087476966042,80.0,100.33333333333333,35.833333333333336,1.25,8.75,0.0,57.49999999999999,0.0,17.5,15.0,6.173053090223049,6.186087476966042,82.5,96.7125,30.625000000000004,1.0,8.0,0.0,62.0,0.0,15.0,14.000000000000002,6.158394409903599,6.186087476966042,81.0,106.09,31.5
q034,0.25252415019961816,1.181635903380445,22.69733182132244,0.0,0.0,0.0,45.0,0.0,30.0,25.0,5.755671417566758,6.436978052782866,85.0,206.2,65.0,2.5,7.5,0.0,52.5,0.0,22.5,15.0,6.188840156525088,6.436978052782866,75.0,192.575,41.25,3.3333333333333335,10.0,0.0,56.666666666666664,0.0,16.666666666666664,13.333333333333334,6.179883277118196,6.436978052782866,76.66666666666667,177.08333333333334,36.666666666666664,2.5,8.75,0.0,63.74999999999999,0.0,13.750000000000002,11.25,6.341468488587903,6.436978052782866,77.5,181.2125,29.375,3.0,10.0,0.0,62.0,0.0,11.0,14.000000000000002,6.308683792792678,6.436978052782866,77.0,198.09,30.0,0.2777494949037427,1.1756701165088477,22.474632889032364,0.0,0.0,0.0,25.0,0.0,25.0,50.0,6.160658807102779,6.355680153204882,70.0,132.6,57.49999999999999,0.0,7.5,0.0,45.0,0.0,15.0,32.5,6.214709031886158,6.355680153204882,62.5,189.25,41.25,0.0,10.0,0.0,53.333333333333336,0.0,11.666666666666666,25.0,6.353585097727253,6.355680153204882,66.66666666666666,207.88333333333333,36.666666666666664,1.25,10.0,0.0,56.25,0.0,10.0,22.5,6.34242188422378,6.355680153204882,70.0,198.2375,32.5,1.0,8.0,0.0,56.99999999999999,0.0,10.0,24.0,6.4018585616659,6.355680153204882,74.0,191.51,31.5
q036,0.2845894190213292,1.180160195167551,23.014801003485918,0.0,15.0,0.0,30.0,0.0,15.0,40.0,6.158953869257414,6.08539029126997,75.0,137.45,57.49999999999999,2.5,7.5,0.0,42.5,0.0,15.0,32.5,6.009477841046658,6.08539029126997,85.0,123.1,42.5,1.6666666666666667,6.666666666666667,0.0,53.333333333333336,0.0,11.666666666666666,26.666666666666668,6.16984203483447,6.08539029126997,88.33333333333333,116.13333333333334,35.833333333333336,1.25,6.25,0.0,62.5,0.0,8.75,21.25,6.3023851982845,6.08539029126997,90.0,111.2375,31.874999999999996,1.0,7.000000000000001,0.0,65.0,0.0,7.000000000000001,20.0,6.239225063675226,6.08539029126997,89.0,106.41,28.999999999999996,0.27631030940535334,1.170623292510061,22.899318496584893,0.0,10.0,0.0,30.0,0.0,35.0,25.0,6.559969727508662,6.433209313058141,85.0,157.85,72.5,0.0,12.5,0.0,55.00000000000001,0.0,17.5,15.0,6.344415619492578,6.433209313058141,82.5,156.975,45.0,0.0,18.333333333333332,0.0,55.00000000000001,0.0,16.666666666666664,10.0,6.490696858529027,6.433209313058141,80.0,147.95,39.166666666666664,0.0,20.0,0.0,56.25,0.0,12.5,11.25,6.618083085427049,6.433209313058141,77.5,153.5375,30.625000000000004,0.0,19.0,0.0,56.99999999999999,0.0,13.0,11.0,6.497147799769415,6.433209313058141,77.0,154.26,30.5
q037,0.32984064278158315,1.1829367763816645,20.113447093069553,0.0,5.0,0.0,55.00000000000001,0.0,10.0,30.0,6.324648142204591,6.33616044630814,80.0,124.75,57.49999999999999,0.0,2.5,0.0,65.0,0.0,7.5,25.0,6.35581833297,6.33616044630814,82.5,122.875,40.0,0.0,5.0,0.0,61.66666666666667,0.0,6.666666666666667,26.666666666666668,6.332814397354417,6.33616044630814,81.66666666666667,121.58333333333333,35.833333333333336,0.0,7.5,0.0,66.25,0.0,6.25,20.0,6.364488132282672,6.33616044630814,83.75,127.675,33.75,0.0,9.0,0.0,66.0,0.0,8.0,17.0,6.359558830129635,6.33616044630814,84.0,127.3,32.0,0.29072397578986353,1.197915719631718,20.756779007911682,5.0,5.0,0.0,60.0,0.0,5.0,25.0,5.4721712674287994,6.500021972956084,75.0,180.35,62.5,2.5,15.0,0.0,47.5,0.0,10.0,25.0,6.0331749919895925,6.500021972956084,72.5,150.2,41.25,1.6666666666666667,16.666666666666664,0.0,55.00000000000001,0.0,8.333333333333332,18.333333333333332,6.4409828320419775,6.500021972956084,76.66666666666667,174.0,36.666666666666664,1.25,16.25,0.0,60.0,0.0,8.75,13.750000000000002,6.56047513380225,6.500021972956084,77.5,167.325,35.625,1.0,14.000000000000002,0.0,65.0,0.0,9.0,11.0,6.540466885653863,6.500021972956084,80.0,174.77,35.5
q038,0.27488918028720427,1.225628642717862,22.240239712893963,5.0,30.0,0.0,30.0,0.0,15.0,20.0,5.451717544052417,6.225321155067535,55.00000000000001,246.85,60.0,2.5,27.500000000000004,0.0,37.5,0.0,15.0,17.5,6.044882986242881,6.225321155067535,67.5,210.375,45.0,5.0,23.333333333333332,0.0,35.0,0.0,21.666666666666668,15.0,6.013499717234878,6.225321155067535,68.33333333333333,186.6,42.5,3.75,17.5,0.0,41.25,0.0,18.75,18.75,6.030158616761638,6.225321155067535,71.25,181.225,33.75,3.0,18.0,0.0,49.0,0.0,15.0,15.0,6.241995094484916,6.225321155067535,71.0,174.34,30.5,0.29164284103777527,1.2145681442907756,20.48092646896839,0.0,25.0,0.0,25.0,0.0,25.0,25.0,6.2354307783202385,6.639722434418395,75.0,182.45,55.00000000000001,0.0,22.5,0.0,32.5,0.0,25.0,20.0,6.070105230451672,6.639722434418395,75.0,177.55,47.5,0.0,21.666666666666668,0.0,35.0,0.0,25.0,18.333333333333332,6.287080530649834,6.639722434418395,71.66666666666667,175.93333333333334,41.66666666666667,0.0,17.5,0.0,42.5,0.0,21.25,18.75,6.274916671888564,6.639722434418395,75.0,178.6375,35.625,0.0,15.0,0.0,50.0,0.0,18.0,17.0,6.565572026773394,6.639722434418395,78.0,168.14,32.0
q039,0.27387746066060237,1.2065667020174042,23.09267483532429,10.0,15.0,0.0,20.0,0.0,20.0,35.0,5.7922314668376,6.457404941640973,60.0,230.3,60.0,7.5,20.0,0.0,35.0,0.0,12.5,25.0,6.081670688276245,6.457404941640973,62.5,232.225,38.75,6.666666666666667,16.666666666666664,0.0,43.333333333333336,0.0,11.666666666666666,21.666666666666668,6.101979421688178,6.457404941640973,66.66666666666666,202.95,38.333333333333336,5.0,13.750000000000002,0.0,50.0,0.0,11.25,20.0,6.1634412716981535,6.457404941640973,70.0,203.75,33.125,4.0,12.0,0.0,55.00000000000001,0.0,10.0,19.0,6.046153897631421,6.457404941640973,72.0,201.5,31.0,0.23064020338511784,1.1916054367425395,23.539098604917527,5.0,30.0,0.0,25.0,0.0,20.0,20.0,5.275673787653215,6.464414972851831,65.0,201.75,70.0,2.5,22.5,0.0,40.0,0.0,20.0,15.0,6.350268258306001,6.464414972851831,75.0,222.35,50.0,1.6666666666666667,20.0,0.0,51.66666666666667,0.0,15.0,11.666666666666666,6.124924637144596,6.464414972851831,73.33333333333333,222.2,36.666666666666664,1.25,17.5,0.0,56.25,0.0,13.750000000000002,11.25,6.268359109242999,6.464414972851831,75.0,234.325,31.25,1.0,19.0,0.0,57.99999999999999,0.0,11.0,11.0,6.326687241389712,6.464414972851831,73.0,233.57,30.5
q040,0.30504029638795627,1.1855878686700538,21.9068547090888,0.0,10.0,0.0,55.00000000000001,0.0,5.0,30.0,6.238948026629459,6.29427487243032,95.0,97.45,62.5,0.0,15.0,0.0,60.0,0.0,2.5,22.5,6.171955312607314,6.29427487243032,95.0,102.275,41.25,0.0,13.333333333333334,0.0,63.33333333333333,0.0,1.6666666666666667,21.666666666666668,6.24972246856812,6.29427487243032,91.66666666666666,114.73333333333333,39.166666666666664,0.0,15.0,0.0,62.5,0.0,1.25,21.25,6.251238865372766,6.29427487243032,88.75,114.0625,34.375,0.0,16.0,0.0,65.0,0.0,1.0,18.0,6.400035647939015,6.29427487243032,90.0,116.15,32.5,0.2672410500105626,1.2013466085775508,22.21317080080509,0.0,5.0,0.0,45.0,0.0,15.0,35.0,6.103030499334321,6.354995411948132,100.0,69.15,62.5,0.0,7.5,0.0,52.5,0.0,17.5,22.5,6.298554141274602,6.354995411948132,97.5,104.825,41.25,0.0,13.333333333333334,0.0,51.66666666666667,0.0,11.666666666666666,23.333333333333332,6.3086598302377705,6.354995411948132,93.33333333333333,92.61666666666666,34.166666666666664,1.25,11.25,0.0,55.00000000000001,0.0,10.0,22.5,6.380457560135604,6.354995411948132,93.75,93.6875,29.375,1.0,11.0,0.0,59.0,0.0,9.0,20.0,6.4542258257852785,6.354995411948132,91.0,103.56,30.5
q041,0.2972347850559485,1.1616876970599963,22.549382864385844,0.0,0.0,0.0,60.0,0.0,10.0,30.0,6.239585238049775,6.408387355037756,80.0,132.1,60.0,0.0,2.5,0.0,65.0,0.0,10.0,22.5,6.303935279290692,6.408387355037756,82.5,136.2,36.25,0.0,5.0,0.0,70.0,0.0,6.666666666666667,18.333333333333332,6.357363112798684,6.408387355037756,83.33333333333334,130.56666666666666,33.33333333333333,0.0,7.5,0.0,70.0,0.0,6.25,16.25,6.329252737088766,6.408387355037756,83.75,137.375,31.25,0.0,8.0,0.0,71.0,0.0,6.0,15.0,6.390208661833777,6.408387355037756,83.0,141.78,33.0,0.2701828869900596,1.2128024472453902,21.274108166098596,0.0,10.0,0.0,40.0,0.0,30.0,20.0,6.165396339783268,6.451334671917317,70.0,232.7,60.0,0.0,20.0,0.0,47.5,0.0,20.0,12.5,6.326382801963457,6.451334671917317,65.0,192.475,40.0,0.0,18.333333333333332,0.0,46.666666666666664,0.0,16.666666666666664,18.333333333333332,6.099506552962641,6.451334671917317,73.33333333333333,189.08333333333334,36.666666666666664,0.0,20.0,0.0,51.24999999999999,0.0,13.750000000000002,15.0,6.018463414089929,6.451334671917317,78.75,183.725,30.0,0.0,17.0,0.0,56.00000000000001,0.0,12.0,15.0,6.301757754097426,6.451334671917317,81.0,168.13,28.499999999999996
