perturbation,text_id,крупный,мелкий,средний
loop_tail_drift,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,11.375,1.652,5.871
loop_tail_drift,coling::040c1d28-4583-4101-87e6-0631f517d0b5,15.815,2.293,11.112
loop_tail_drift,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,13.042,1.592,5.592
loop_tail_drift,coling::07106895-c293-4117-be28-f75985334b33,11.316,1.461,4.879
loop_tail_drift,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,10.128,1.703,5.901
loop_tail_drift,coling::0b4651e6-8f56-467b-81ae-810fa7819810,10.693,1.513,5.464
loop_tail_drift,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,15.086,1.338,6.954
loop_tail_drift,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,9.309,1.634,4.814
loop_tail_drift,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,9.883,1.502,6.025
loop_tail_drift,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,13.707,1.966,9.14
loop_tail_drift,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,8.832,1.586,5.568
loop_tail_drift,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,10.569,1.575,7.763
loop_tail_drift,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,13.43,1.694,7.781
loop_tail_drift,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,13.239,1.629,8.209
loop_tail_drift,coling::1eb5e451-a672-4645-8dea-c413ad11c953,14.102,1.642,8.011
loop_tail_drift,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,8.98,1.681,4.985
loop_tail_drift,coling::22aa3208-6e8c-4005-9386-819f202c1c74,16.42,1.93,11.398
loop_tail_drift,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,11.285,1.811,5.487
loop_tail_drift,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,11.119,1.42,5.893
loop_tail_drift,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,9.929,1.545,4.747
loop_tail_drift,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,10.731,1.717,5.421
loop_tail_drift,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,10.764,1.787,5.692
loop_tail_drift,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,14.966,2.222,10.588
loop_tail_drift,coling::33c5609d-3402-4e52-abb9-f74944f2418e,10.941,1.404,6.058
loop_tail_drift,coling::365ba259-c2eb-480e-84d9-eab251a43b47,9.985,1.452,4.972
loop_tail_drift,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,10.947,1.56,6.289
loop_tail_drift,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,7.544,1.55,4.573
loop_tail_drift,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,13.17,1.668,8.671
loop_tail_drift,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,10.842,1.505,5.658
loop_tail_drift,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,11.525,1.47,6.003
loop_tail_drift,coling::46555368-c6ff-46dc-88fc-bf38c422299b,13.415,1.618,7.71
loop_tail_drift,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,14.901,1.471,8.443
loop_tail_drift,coling::49a2d576-81e8-4b16-889d-beb4a986f322,13.652,2.005,7.855
loop_tail_drift,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,8.965,1.525,6.523
loop_tail_drift,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,13.61,1.531,7.246
loop_tail_drift,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,11.496,1.501,4.698
loop_tail_drift,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,12.725,1.389,7.057
loop_tail_drift,coling::564547e8-c996-4ee6-8beb-abfe80624a51,10.147,1.68,6.309
loop_tail_drift,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,9.977,1.454,6.241
loop_tail_drift,coling::5895f991-9d37-49fe-9f39-eeff324a797c,11.6,2.011,6.603
loop_tail_drift,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,9.981,1.558,4.883
loop_tail_drift,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,11.226,1.617,5.141
loop_tail_drift,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,12.263,1.755,6.73
loop_tail_drift,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,14.143,1.902,7.157
loop_tail_drift,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,11.392,1.385,6.489
loop_tail_drift,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,12.195,1.649,7.78
loop_tail_drift,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,10.039,1.584,6.06
loop_tail_drift,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,10.945,1.696,7.936
loop_tail_drift,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,14.704,1.868,8.011
loop_tail_drift,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,11.321,1.36,6.943
loop_tail_drift,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,11.488,1.397,5.482
loop_tail_drift,coling::6ea6d618-d59e-455d-a265-490e14187344,13.616,1.529,5.999
loop_tail_drift,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,14.825,2.236,9.416
loop_tail_drift,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,10.269,1.724,6.578
loop_tail_drift,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,12.525,1.588,7.554
loop_tail_drift,coling::745b25d5-34c6-4c43-a690-6414f20591ce,13.619,1.49,6.752
loop_tail_drift,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,12.926,1.703,7.894
loop_tail_drift,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,10.414,1.571,5.22
loop_tail_drift,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,11.62,1.588,4.913
loop_tail_drift,coling::78c59284-8d42-44bc-9994-350a50f2de49,10.461,1.498,5.896
loop_tail_drift,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,11.874,1.7,6.061
loop_tail_drift,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,13.585,1.934,9.799
loop_tail_drift,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,8.468,1.667,5.023
loop_tail_drift,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,11.098,1.576,7.132
loop_tail_drift,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,11.476,1.502,7.678
loop_tail_drift,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,9.745,1.711,6.52
loop_tail_drift,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,11.076,1.469,5.892
loop_tail_drift,coling::8986a229-067f-4f9d-8d01-514889d3d128,12.191,1.556,6.608
loop_tail_drift,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,12.463,1.583,7.618
loop_tail_drift,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,11.917,1.578,7.059
loop_tail_drift,coling::8df379b4-a387-496d-947d-b224f86ba11c,11.002,1.807,6.164
loop_tail_drift,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,9.883,1.742,5.152
loop_tail_drift,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,11.752,1.534,5.982
loop_tail_drift,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,15.739,1.916,9.837
loop_tail_drift,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,9.727,1.333,5.834
loop_tail_drift,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,10.857,1.495,6.362
loop_tail_drift,coling::9e189795-5152-41d4-9713-20ef5189d721,11.18,1.449,6.814
loop_tail_drift,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,14.699,1.583,6.961
loop_tail_drift,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,10.375,1.494,6.302
loop_tail_drift,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,13.293,1.636,6.936
loop_tail_drift,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,11.401,1.521,9.006
loop_tail_drift,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,11.822,1.52,7.271
loop_tail_drift,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,11.739,1.696,6.091
loop_tail_drift,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,16.03,1.453,8.061
loop_tail_drift,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,10.594,1.689,6.32
loop_tail_drift,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,11.524,1.459,5.609
loop_tail_drift,coling::ae050f0f-463e-4780-8638-108ef778c14e,9.518,1.884,5.802
loop_tail_drift,coling::b1217276-7bc0-4410-b466-8118c7036ee5,11.486,1.521,7.106
loop_tail_drift,coling::b21c6524-7e1a-4589-933c-d0152005962d,12.647,1.695,7.043
loop_tail_drift,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,11.207,1.477,5.797
loop_tail_drift,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,13.113,1.721,7.874
loop_tail_drift,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,10.054,1.487,6.881
loop_tail_drift,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,11.344,1.616,8.431
loop_tail_drift,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,14.403,2.0,10.164
loop_tail_drift,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,12.506,1.648,9.001
loop_tail_drift,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,10.158,1.61,6.222
loop_tail_drift,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,14.521,1.795,9.174
loop_tail_drift,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,15.653,1.361,9.116
loop_tail_drift,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,11.396,1.62,6.935
loop_tail_drift,coling::c986a4de-fede-44ef-b275-ef7634245f1b,9.483,1.7,5.174
loop_tail_drift,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,10.205,1.616,6.272
loop_tail_drift,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,13.625,1.499,6.839
loop_tail_drift,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,11.004,1.426,5.295
loop_tail_drift,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,15.28,1.253,6.624
loop_tail_drift,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,9.818,1.509,4.2
loop_tail_drift,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,13.494,2.25,9.562
loop_tail_drift,coling::dc12cc52-6173-4721-b8be-42699b3cf392,10.616,1.531,5.675
loop_tail_drift,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,10.866,1.515,5.655
loop_tail_drift,coling::df393828-70be-448f-bbdb-11367e15a5fb,10.97,1.602,5.507
loop_tail_drift,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,11.006,1.715,6.657
loop_tail_drift,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,13.235,2.018,10.429
loop_tail_drift,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,10.766,1.664,5.256
loop_tail_drift,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,13.376,1.941,8.349
loop_tail_drift,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,7.663,1.895,4.436
loop_tail_drift,coling::f2d66835-0de6-4a50-b3da-a170f0608965,12.067,1.926,7.557
loop_tail_drift,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,13.129,1.562,8.867
loop_tail_drift,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,13.41,1.675,8.275
loop_tail_drift,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,14.089,1.647,7.387
loop_tail_drift,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,11.24,1.706,6.582
loop_tail_early,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,8.235,2.152,2.818
loop_tail_early,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,6.863,1.986,2.134
loop_tail_early,coling::040c1d28-4583-4101-87e6-0631f517d0b5,5.116,2.322,1.875
loop_tail_early,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,6.018,2.499,2.41
loop_tail_early,coling::07106895-c293-4117-be28-f75985334b33,4.492,3.64,2.17
loop_tail_early,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,12.503,2.402,3.704
loop_tail_early,coling::0b4651e6-8f56-467b-81ae-810fa7819810,7.923,3.976,2.596
loop_tail_early,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,8.543,2.049,3.051
loop_tail_early,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,7.623,2.551,2.834
loop_tail_early,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,6.326,3.019,2.151
loop_tail_early,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,7.88,2.796,2.594
loop_tail_early,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,8.603,2.139,2.584
loop_tail_early,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,8.535,1.966,3.049
loop_tail_early,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,6.201,3.065,2.468
loop_tail_early,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,8.099,2.332,2.489
loop_tail_early,coling::1eb5e451-a672-4645-8dea-c413ad11c953,7.688,2.504,2.888
loop_tail_early,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,6.608,2.834,2.493
loop_tail_early,coling::22aa3208-6e8c-4005-9386-819f202c1c74,8.515,2.063,2.77
loop_tail_early,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,12.008,2.494,3.485
loop_tail_early,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,4.561,1.771,1.813
loop_tail_early,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,9.424,3.132,3.301
loop_tail_early,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,7.628,2.198,3.141
loop_tail_early,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,8.834,2.001,2.719
loop_tail_early,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,6.119,2.42,2.534
loop_tail_early,coling::33c5609d-3402-4e52-abb9-f74944f2418e,4.398,2.969,1.955
loop_tail_early,coling::365ba259-c2eb-480e-84d9-eab251a43b47,5.965,2.718,1.853
loop_tail_early,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,4.892,2.78,2.208
loop_tail_early,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,8.167,2.056,2.278
loop_tail_early,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,9.214,3.314,3.313
loop_tail_early,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,3.108,2.182,1.818
loop_tail_early,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,19.11,3.744,4.97
loop_tail_early,coling::46555368-c6ff-46dc-88fc-bf38c422299b,7.901,2.471,2.916
loop_tail_early,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,5.608,3.303,2.102
loop_tail_early,coling::49a2d576-81e8-4b16-889d-beb4a986f322,8.003,2.936,2.867
loop_tail_early,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,10.293,4.456,3.481
loop_tail_early,coling::4e7728dc-010d-47cb-95f2-16525a713ce3,12.656,3.046,3.388
loop_tail_early,coling::5293d27b-2991-4ca1-93ab-e336d0ebeefc,5.799,3.61,2.213
loop_tail_early,coling::54bd7a63-4df1-4ef1-979a-2ae688d3c276,4.848,2.436,1.869
loop_tail_early,coling::564547e8-c996-4ee6-8beb-abfe80624a51,6.233,2.718,2.231
loop_tail_early,coling::56d83b20-4592-4ff6-b3ab-c3299c657735,8.813,2.04,2.533
loop_tail_early,coling::5895f991-9d37-49fe-9f39-eeff324a797c,6.119,2.913,2.408
loop_tail_early,coling::59aec439-babf-4d21-b03b-4f331a96f0bf,7.659,3.748,2.837
loop_tail_early,coling::5e64f27a-ba00-4d66-8985-34fc48e8302f,9.545,2.145,2.859
loop_tail_early,coling::5fe97409-ffd6-4931-b20b-8449a9edaab3,7.45,2.496,2.53
loop_tail_early,coling::60c879b9-6ebb-4551-8f22-52c6a144770b,10.569,2.754,3.905
loop_tail_early,coling::60e5cc06-240c-4ed3-80bd-353d0ba88cb2,8.201,2.724,2.442
loop_tail_early,coling::65648d18-be4d-475d-bcab-2fbcdb8ade2d,6.107,2.734,2.192
loop_tail_early,coling::6670f84e-b3ea-4cdf-98af-e79e2579d9b7,9.102,2.084,3.092
loop_tail_early,coling::669f87a1-c0ae-4677-a33d-a44341fab6e4,7.902,2.954,3.36
loop_tail_early,coling::6b54ef51-f42e-4ac2-840e-6b536faab7cf,5.598,1.979,1.868
loop_tail_early,coling::6c998ea5-d795-44ca-8a25-22424b17cd7f,7.547,2.963,2.62
loop_tail_early,coling::6d5e183d-832b-4aa4-a6e2-563f242380e3,8.675,2.963,3.452
loop_tail_early,coling::6ea6d618-d59e-455d-a265-490e14187344,7.382,3.234,2.403
loop_tail_early,coling::6ec72689-8b99-420d-9182-0a2fa5a40cbc,6.465,4.274,3.489
loop_tail_early,coling::724b2f69-4d19-4d08-9bbd-53e0153760b2,8.475,2.773,3.177
loop_tail_early,coling::7426cf8e-20e5-4e81-bfbb-380b1547f405,7.516,2.68,2.557
loop_tail_early,coling::745b25d5-34c6-4c43-a690-6414f20591ce,7.874,3.633,3.18
loop_tail_early,coling::76136b55-6fc5-43fa-b998-384c79a14fe7,11.035,2.718,3.173
loop_tail_early,coling::772c8684-83a7-4b50-8a32-d059bec2d49f,7.576,2.105,2.443
loop_tail_early,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,8.769,3.005,2.823
loop_tail_early,coling::78c59284-8d42-44bc-9994-350a50f2de49,5.888,3.222,2.878
loop_tail_early,coling::794e6ae3-4244-4f1a-902e-9f1eb5845396,7.684,2.455,2.828
loop_tail_early,coling::79eb7194-07a0-4dd2-a0b2-7911976fc4b5,10.471,2.742,3.564
loop_tail_early,coling::7a09dbe7-814b-4d82-b5b3-a15b926a87fa,8.259,3.216,2.957
loop_tail_early,coling::7a28bc6c-3b1e-4ac2-a169-10374ef5da58,4.872,2.481,1.913
loop_tail_early,coling::7b1cbc13-ed47-4ccb-81a7-d64aa32c73e5,9.416,3.813,2.938
loop_tail_early,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,6.603,4.051,2.25
loop_tail_early,coling::817b2dbf-699e-4bec-825a-2bbdf59831d4,8.656,3.036,2.887
loop_tail_early,coling::8986a229-067f-4f9d-8d01-514889d3d128,10.976,2.607,2.656
loop_tail_early,coling::8c3cf713-de3f-4e3d-9e94-ba8bcf48962d,9.965,4.248,3.546
loop_tail_early,coling::8d68dd4d-1de2-4490-8a68-ccd52f7f2c5f,6.947,2.34,2.596
loop_tail_early,coling::8df379b4-a387-496d-947d-b224f86ba11c,5.526,2.497,2.385
loop_tail_early,coling::8e0f7cff-07ca-48c6-b381-34b577d189e0,4.787,3.286,2.318
loop_tail_early,coling::8eb96c1a-6193-4f0f-843b-4b91efbea553,8.176,2.576,3.103
loop_tail_early,coling::9600c031-1ba2-4882-9aa0-8cb6b07d966a,10.159,2.92,3.573
loop_tail_early,coling::97ce3bac-5618-4fcb-8600-bcf08ed8dc09,6.679,2.945,2.648
loop_tail_early,coling::9be05dd7-05a8-4b0e-a617-ae611f4d915d,5.397,2.796,2.075
loop_tail_early,coling::9e189795-5152-41d4-9713-20ef5189d721,12.426,3.557,3.788
loop_tail_early,coling::a098aa01-9d81-40a6-8321-ca3d4a8803ee,7.818,1.594,2.735
loop_tail_early,coling::a0b0f9d5-62dc-4996-9de4-5e5f9b3bcf06,5.323,3.236,2.187
loop_tail_early,coling::a1534ce8-2639-4c7c-b509-3d430b55cf97,6.546,3.148,2.606
loop_tail_early,coling::a2ab68ca-fbd4-4698-8f7c-6b33ea5e9aa2,8.21,1.96,3.015
loop_tail_early,coling::a31907c5-c035-4dca-ba29-cb4c6fe3b03f,7.916,2.251,3.021
loop_tail_early,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,4.836,2.322,1.683
loop_tail_early,coling::a9b058a8-5ce8-448f-820a-6ffba6409219,14.088,1.966,3.489
loop_tail_early,coling::aa7ddd1b-2f96-496d-ba44-143371216bbe,7.84,3.088,2.991
loop_tail_early,coling::ab8e7c37-fe1e-4b22-8440-e3a25a67f527,6.97,2.832,2.235
loop_tail_early,coling::ae050f0f-463e-4780-8638-108ef778c14e,8.989,2.876,2.678
loop_tail_early,coling::b1217276-7bc0-4410-b466-8118c7036ee5,10.158,2.818,3.028
loop_tail_early,coling::b21c6524-7e1a-4589-933c-d0152005962d,9.456,2.629,2.946
loop_tail_early,coling::b27b582c-94a8-4076-8b94-e286cb9f2ca1,8.554,2.584,2.786
loop_tail_early,coling::b535c4fe-fe84-4ce7-af76-446c58fe22a2,5.04,2.636,2.099
loop_tail_early,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,6.412,2.332,2.483
loop_tail_early,coling::b53fdf6a-f822-4baa-8af9-8f0d42fe78ea,13.883,2.117,4.525
loop_tail_early,coling::bb048a1e-39f8-4c80-9db0-70176b1cc508,9.718,2.872,4.409
loop_tail_early,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,8.287,2.974,3.4
loop_tail_early,coling::be76162e-6297-4c2c-be8b-8be691cc5a5e,13.856,3.026,3.691
loop_tail_early,coling::c0381ae0-3b9c-40a4-bc53-f4a76564adb9,11.434,2.303,3.206
loop_tail_early,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,6.242,2.083,2.501
loop_tail_early,coling::c7e45e24-dc16-40b2-9030-8200e20e46f4,8.841,2.863,3.129
loop_tail_early,coling::c986a4de-fede-44ef-b275-ef7634245f1b,6.261,2.461,2.549
loop_tail_early,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,12.953,2.961,3.558
loop_tail_early,coling::ce094fc2-a215-4a99-a6f1-dc2a198dfd49,5.758,3.582,2.238
loop_tail_early,coling::d2400f57-c1e4-49a6-aaa9-1c92f1814051,6.293,2.309,2.303
loop_tail_early,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,9.818,2.913,3.499
loop_tail_early,coling::d9b96a87-ee9b-46e9-995f-edfccd85de77,7.42,2.924,2.608
loop_tail_early,coling::da2d8730-7c13-4b32-befb-c2bbe666088c,7.379,2.003,2.63
loop_tail_early,coling::dc12cc52-6173-4721-b8be-42699b3cf392,4.719,2.631,2.024
loop_tail_early,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,12.949,3.207,3.694
loop_tail_early,coling::df393828-70be-448f-bbdb-11367e15a5fb,7.251,2.348,2.704
loop_tail_early,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,7.589,2.794,3.11
loop_tail_early,coling::ef4cca12-c45c-4b1b-9c67-8db766ad0259,5.15,2.753,2.1
loop_tail_early,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,5.371,2.716,2.032
loop_tail_early,coling::f05692cf-092b-40e0-9f4a-d3f7ccd65bf8,7.832,1.837,3.03
loop_tail_early,coling::f249dac3-f3a2-4db9-9758-e18c9f8ff33e,5.608,2.68,2.268
loop_tail_early,coling::f2d66835-0de6-4a50-b3da-a170f0608965,6.077,1.931,2.412
loop_tail_early,coling::f3328e08-1b91-430d-bea9-e5b836b0102f,5.404,1.837,2.046
loop_tail_early,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,4.684,2.944,1.741
loop_tail_early,coling::f4f3b137-0da5-4cc5-a8e0-08f5a2849b41,7.283,2.012,2.44
loop_tail_early,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,5.509,3.937,2.478
loop_tail_mid,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,15.172,1.778,5.176
loop_tail_mid,coling::0303abd4-4ede-45e6-94d9-7e4d99699a27,11.145,1.562,3.096
loop_tail_mid,coling::040c1d28-4583-4101-87e6-0631f517d0b5,10.974,1.602,4.818
loop_tail_mid,coling::049da962-b4ab-4271-80d7-6c08dd7157b9,11.206,1.926,4.205
loop_tail_mid,coling::07106895-c293-4117-be28-f75985334b33,12.159,1.426,4.427
loop_tail_mid,coling::0a6f4d1d-1792-4bfc-a4cf-9fcf063648e1,11.774,2.033,4.904
loop_tail_mid,coling::0b4651e6-8f56-467b-81ae-810fa7819810,10.42,1.953,4.694
loop_tail_mid,coling::0c653e8b-8157-47f3-bdaa-142023fb5739,13.057,1.534,4.288
loop_tail_mid,coling::108b67b9-1113-4b28-81da-e218ced4ceb9,11.538,1.862,4.076
loop_tail_mid,coling::1770be09-c92d-43e3-ab15-7b7318ca2f96,11.474,1.733,5.902
loop_tail_mid,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,13.242,2.12,6.299
loop_tail_mid,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,14.532,1.874,4.758
loop_tail_mid,coling::1c1fb589-36fc-45ac-bccc-1e9cced6c731,15.722,2.277,6.046
loop_tail_mid,coling::1d5a005f-1162-4f21-a546-b8229951a6c2,13.563,1.653,4.326
loop_tail_mid,coling::1eb3e11f-345c-4e21-9971-65b1c025ebf0,14.467,2.56,3.723
loop_tail_mid,coling::1eb5e451-a672-4645-8dea-c413ad11c953,6.892,1.981,2.702
loop_tail_mid,coling::203e204e-a867-4d1d-97e8-bdd789e6fc2b,7.237,2.011,2.889
loop_tail_mid,coling::22aa3208-6e8c-4005-9386-819f202c1c74,14.45,1.414,5.613
loop_tail_mid,coling::23d0bd02-f2a0-4752-971c-cac75280ef8f,9.665,1.927,4.589
loop_tail_mid,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,12.749,1.808,5.828
loop_tail_mid,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,9.142,2.478,3.64
loop_tail_mid,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,9.418,2.263,4.863
loop_tail_mid,coling::31049c2c-a6a8-44a9-acaa-b8e3b1237658,9.717,2.114,4.11
loop_tail_mid,coling::32e519e5-5c7c-4bcb-a0ea-bfeb2b47c9d8,9.266,2.265,3.743
loop_tail_mid,coling::33c5609d-3402-4e52-abb9-f74944f2418e,13.88,1.825,4.026
loop_tail_mid,coling::365ba259-c2eb-480e-84d9-eab251a43b47,9.117,2.623,3.856
loop_tail_mid,coling::37e384a6-d2b8-444e-ac7f-d4288c173442,9.795,2.388,3.617
loop_tail_mid,coling::3acbf3b4-cdc2-42b4-9b2c-839dd8bb95f5,13.5,1.748,4.05
loop_tail_mid,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,10.346,1.533,3.283
loop_tail_mid,coling::3dd39352-d471-4ab9-bd50-b7345fc1d97c,14.399,1.766,6.311
loop_tail_mid,coling::4622a5f2-c96d-4ea1-9629-b734e9768fd2,9.269,2.111,5.921
loop_tail_mid,coling::46555368-c6ff-46dc-88fc-bf38c422299b,8.933,2.633,4.177
loop_tail_mid,coling::4979d6d3-5de1-40a4-9a75-cfd7fc6085a9,8.811,2.429,3.782
loop_tail_mid,coling::49a2d576-81e8-4b16-889d-beb4a986f322,19.954,2.004,4.583
loop_tail_mid,coling::4b504a77-e4f6-447f-996a-b39d54b5c54c,13.617,1.738,6.07
