набор,текст,условие,d(x) среднее,d(x) разброс,"d(x) разброс, одиночки","d(x) разброс, повторные",d(x) одиночки,d(x) повторные,центров
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,одна тема,10.900819246891212,3.0514774822728055,2.6143076532719327,3.0365182835247766,11.712979433601793,8.611437407020942,117.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь,10.25458536698819,3.0787283647973798,2.8855399848731906,3.238711687742392,10.694121578944007,8.932108118486624,126.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов,10.572128715238797,2.7728232623477265,2.5622438200618554,2.781669694118851,11.117227307311575,9.10895640424679,126.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке,9.273926647550086,2.706078603876461,2.7382213354202682,2.5346681591038025,9.511653256086147,8.725721730817437,103.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём,11.629915257144354,2.28047283121487,2.225490203580629,2.157960425948017,11.81748096672306,10.180201208004421,163.33333333333334
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь,10.310635626292465,3.2812414198090516,3.1848918537313726,3.331618486968868,10.604840934317775,8.936528940657274,141.0
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды,10.357432896504006,3.0045128132758605,2.8526309503697647,2.8136569154395694,10.930760194158411,8.757816546066424,131.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,редкие синонимы,11.106755983073702,2.836068414149595,2.5394669413891724,2.8305731523404796,11.710639495643276,9.052005802577463,130.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,художественный стиль,11.430774249606044,2.782106574185036,2.596047649056828,2.5303355416901874,11.932197093129133,9.316196624839451,141.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,анафора,10.232206570894574,2.592512812537095,2.414545880230092,2.412456457268609,10.866386723346453,8.817938033706334,110.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,поле: значение,8.361518049168845,3.266921414385292,3.289330909112511,3.101606150390374,8.589298673146784,7.7369898524927265,131.33333333333334
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,перемешивание,10.788980761225952,2.7648595388935946,2.617002533160274,3.0648345201359355,10.96923680418118,10.323859943978848,127.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,чужие хапаксы,10.06745423725083,3.1961547851456547,3.2850761428915987,2.8789318467594143,10.020951792816412,10.17692093364984,125.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,исходный,10.35474225095267,2.9695027460897556,2.852176946238718,2.5731468463869596,10.948542537342759,8.588706214053898,125.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,тема вписана,10.645958772937265,3.010321036551033,3.1465336711660488,2.323168938605717,10.842708406546429,9.930819270007367,140.66666666666666
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,меньше мыслей,9.768942905852557,2.513664512395955,2.487225211827253,2.3950229493658024,10.07628430598096,8.982604234985871,129.66666666666666
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,одна тема,10.75083651615752,2.5767236791542523,2.452974356529929,2.470957802300195,11.234623498670976,9.553384638068884,123.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,беднее словарь,9.798234625227087,2.9439609594968643,2.7457817497091703,2.7977365350614236,10.482087787321946,8.40549143970386,116.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,без синонимов,9.597219773213224,2.8595807053132583,2.827391599589424,2.4698787630464176,10.246071474632616,8.348649059252313,115.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,термин в той же обёртке,8.404730782359449,3.085338074650499,3.19978375121217,2.5730666282073056,8.969258645286766,7.414062625486132,111.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,богаче словарь,10.53423645308066,3.031984934456181,3.051544450814978,2.693066680149593,10.86777716990076,9.479023079276503,135.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,ни одного слова дважды,10.256429528496549,3.1607110216566547,3.1373367634893294,2.6695801030880997,10.674635822948217,8.713611277194861,136.33333333333334
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,редкие синонимы,10.260798234139694,3.1111634185320205,3.0395288620127316,2.961965738151943,10.680348115542435,9.10834461560355,124.66666666666667
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,художественный стиль,10.693606394432072,2.9362124528430926,2.844037366254963,2.508818439027895,11.158201503732139,8.832110472107097,143.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,анафора,9.535100636585572,2.7707779829395593,2.618297548839162,2.3716415057929243,10.173064111945285,7.780088309446065,111.66666666666667
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,поле: значение,8.19451333395219,3.0321755048006303,3.0537061808242676,2.8744372566137133,8.38761098952416,7.735584935460174,119.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,перемешивание,10.498278863389322,2.9640360331929116,2.904956024770669,3.0394502865289064,10.718154819468383,9.911525981095993,119.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,чужие хапаксы,8.97398310804036,3.7293663202556346,3.9431152739217605,3.073584257451467,8.838508231805948,9.330161557146868,123.66666666666667
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,исходный,10.279439073202534,3.1527281581533235,2.9036630066044977,3.68167021136135,10.601603321399564,8.964315471714677,136.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,тема вписана,9.877305032177746,3.2436677292461646,3.1555631781910054,3.3395292285723777,10.044324076518635,9.128553545598175,138.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,меньше мыслей,11.026492337313128,2.698649330995162,2.52562289837375,2.3673739434493117,11.556531414700736,9.107346874272253,139.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,одна тема,9.284555332184505,3.092366280596952,2.9177657455642083,3.5079281990750615,9.446082845123128,8.731681492372237,130.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,без синонимов,9.635746622526487,3.1078335018645724,3.0619745745007503,3.208172585249551,9.75351356920884,9.247046449007579,130.33333333333334
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,термин в той же обёртке,9.63506128608312,3.296216333818949,3.18358755479071,3.6251613539110727,9.687050619510762,9.477820694748708,129.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,каждое предложение о своём,10.055152338220134,3.1766091852131595,3.158561654797321,2.9447490552167714,10.24473822596059,8.803248912601282,155.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,богаче словарь,10.102561538156447,3.2490242969621996,3.2309996574585482,3.20173356085496,10.216596751119887,9.334595561661473,148.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,ни одного слова дважды,10.60673886651426,3.34889964403528,3.221887087052752,3.6014954900037655,10.855473787392135,9.272721758132308,149.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,редкие синонимы,10.305044730367012,3.052195229685612,2.868771612427899,3.470280949008272,10.583876226975796,9.151299584628147,138.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,художественный стиль,9.312725715057388,3.32363677864209,3.326774431999451,3.2978032206392665,9.343245963656186,9.176643490306972,144.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,анафора,8.949647968258583,3.365945710250037,3.2547654006838624,3.6202743002018223,8.806290056398579,9.3721090546724,123.66666666666667
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,поле: значение,8.773203789489253,3.7319237692246277,3.7877586656401543,3.362898419144783,8.555633753542212,9.59340715111703,140.33333333333334
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,перемешивание,9.89852087217472,3.124902946380345,3.1360612628761757,3.0807664257221163,9.845054753037072,10.130357232727937,139.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,чужие хапаксы,9.270875506856546,3.3356615335462565,3.398209515618362,2.941924019152506,8.953337029195644,10.234009175667273,130.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,исходный,10.596614471335045,3.0212725324457987,2.513279290270166,2.9014333074638867,11.455816785821531,7.903871157877522,128.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,меньше мыслей,8.294283250755809,1.6518182854089485,1.2694987351429854,1.7970050681804886,7.968082496778244,8.473808798679913,73.33333333333333
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,одна тема,10.328342375881894,3.1953322537739832,2.787714662950924,3.4270147429500724,11.021832765891917,8.454581265756266,118.33333333333333
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,беднее словарь,10.561229444998611,3.1057468650977573,2.5665309797259286,3.1701557956540825,11.507208115392253,8.534082600271725,119.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,термин в той же обёртке,10.20599775898738,3.0260346859827663,2.5724807502090408,3.3064522297132277,10.919572273742654,8.508078092183542,121.66666666666667
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,каждое предложение о своём,11.520390193822506,2.7659177473975567,2.731522771098803,1.7709238737933433,11.762471816313663,9.199171454043917,166.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,богаче словарь,11.370409215396492,2.7900171436778116,2.754600294178996,2.7333984269409055,11.533868899257676,10.086231308992648,152.66666666666666
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,редкие синонимы,10.671724462880944,2.9874335680072974,2.6377767034185173,3.0560802633816704,11.273893040635919,8.324320301519014,134.33333333333334
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,художественный стиль,11.932096053339817,2.7145558191899983,2.4835744002992786,2.918799435185256,12.33254484889249,10.23885108847395,142.33333333333334
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,анафора,10.423991914802789,2.63339802302269,2.3584841820318534,2.806304662214769,10.933151730586843,8.853991113213583,115.66666666666667
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,поле: значение,10.20609412517963,2.913146938128629,2.8869715045862576,2.595537520561076,10.628231320359708,8.933994960240495,129.33333333333334
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,перемешивание,11.121425273194276,2.5604009764491114,2.580971490450605,2.410831391597503,11.364404631614102,10.531718769087275,123.33333333333333
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,чужие хапаксы,10.289225813929486,3.3252469184104405,3.5377432700685603,2.3781294070374384,9.91371404224215,11.337560981399797,129.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,исходный,11.680654006606886,2.992981874402293,2.8353007799885064,2.991050219904418,12.076431754463755,10.028328617129842,140.66666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,тема вписана,11.470223420456266,2.8947975402564956,2.8433659603586716,2.624719565535077,11.808218353547119,10.110319152171856,143.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,меньше мыслей,9.734820951134868,2.684169784637287,2.4967394054511427,2.705934215196119,10.347342487723736,8.951072220830035,95.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,одна тема,11.754981873387178,2.875096374301911,2.8290619948970446,2.78786730063243,11.994853041342296,10.572296638061928,145.66666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,беднее словарь,11.44107876660411,3.031675680693006,2.933663434663513,2.557294304418655,11.939879679557912,9.572625030974391,133.66666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,без синонимов,10.200892359922113,3.321573223751106,3.2684015174721495,3.0401362620395846,10.582672506043492,8.694431247005921,132.66666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,термин в той же обёртке,9.902422704514882,3.687601659819267,3.5702251041221444,2.9249347612680183,10.516371209307463,7.440810712982848,138.33333333333334
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,богаче словарь,11.70256845497146,2.88474333323796,2.8097413002403564,2.5570960093483297,12.03090922363748,9.984774589121601,149.33333333333334
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,ни одного слова дважды,11.371230155024946,3.0363300092672763,2.9598872304010215,2.6220003603652238,11.73930969986899,9.696508314348863,140.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,редкие синонимы,11.482076819224266,3.0124811008326944,2.994158933252239,2.873435917964056,11.690831581910535,10.480488204698142,148.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,художественный стиль,11.19930137621468,2.8932760255134813,2.905280372508679,2.4647110541604342,11.353993433811562,10.178115729174955,155.33333333333334
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,анафора,11.009581707687412,3.2186938789742023,2.8409665457908204,3.00810416213895,11.714270158319247,8.058361951544072,128.66666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,поле: значение,8.167319929307373,3.444459430009276,3.4392926727085515,3.3866913866404986,8.0901360643254,8.436897422277283,132.33333333333334
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,перемешивание,11.14497379122412,3.109021515823804,3.191315279236377,2.6960795118832337,11.168653610020137,11.019050133832799,140.33333333333334
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,чужие хапаксы,10.38803584813708,3.304187122930468,3.375309827889934,2.753069124714011,10.396824551436124,10.342125956052568,144.33333333333334
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,исходный,10.874347413905204,2.8244251795136055,2.767085278545693,2.575010316071945,11.283231402424539,9.573610999052445,133.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,тема вписана,11.225234044527598,2.8936701499009403,2.7025598248325244,2.3271564996842202,11.859578650941865,9.062046414090558,134.33333333333334
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,меньше мыслей,8.922285155379887,2.0704180138242196,2.1218693378830857,1.9407211915540383,8.940624430739438,8.881432590436793,102.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,одна тема,11.131857637346341,2.430030839367546,2.347951770182176,2.2847453223043424,11.510284895215307,9.954803571135303,114.66666666666667
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,беднее словарь,10.731310112045078,2.886984516840346,2.7708925812334186,2.646057773372337,11.20766359537516,9.242269399887189,133.33333333333334
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,без синонимов,10.751496045291049,2.8506531502203933,2.8218698784768352,2.449447559629638,11.18763766062546,9.430735969178661,123.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,термин в той же обёртке,10.514772494954464,2.9808696931623238,3.02389931924125,2.5776829995912185,10.905716973471556,9.464788458411997,124.33333333333333
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,каждое предложение о своём,11.059352168602034,2.9503781238376323,3.0216598300376236,2.0770473595893275,11.200356763728943,10.064523077731957,159.33333333333334
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,богаче словарь,11.958724060007677,2.6358436387812416,2.4725034494929585,2.547755942699945,12.327732168093243,9.930329122945482,153.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,ни одного слова дважды,11.280983420841743,2.929376651938177,2.8922231656930086,2.6062014919991454,11.525991315525781,9.804977964587573,154.66666666666666
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,редкие синонимы,11.28455448618857,2.6899533560882247,2.5336590513245514,2.5197812574147007,11.785429488752106,9.729375867517126,136.33333333333334
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,художественный стиль,11.577821329455148,2.8721532848017266,2.7109691830352602,1.9990671933803383,12.083644916069106,8.870990237378193,146.66666666666666
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,анафора,10.712194456412405,2.8881660709533055,2.498764593809909,3.331154061175411,11.23730114743117,9.032674478037235,114.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,поле: значение,8.66662686709713,2.869561504427414,2.8938371239149974,2.6630439343682277,8.819979704709304,8.015921372094818,135.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,перемешивание,9.959419238907467,2.985545536732806,3.019647141761889,2.838918237233259,10.06742298929458,9.602135106572392,135.0
LLM,coling::2b392f9b-db4c-468a-bf65-fc00202e096d,чужие хапаксы,9.517636555626519,3.6849957291400677,3.8922844654216955,2.460086880899889,9.00694634235014,10.991976795960838,131.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,исходный,10.495777251422297,3.1455305167998517,3.101714424015063,2.543406788215238,11.045925588640243,8.680285944308674,131.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,тема вписана,10.881619104977778,3.1115805042734093,3.120853080337941,2.870261793991079,11.171246800369005,9.928235708267543,132.33333333333334
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,меньше мыслей,10.031651624143153,2.2950483718205272,2.236833454606583,2.3740226246779432,10.094528023977771,9.93626837808187,105.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,одна тема,10.728574892342026,2.870065947130287,2.758102743958943,2.612335036545518,11.263379241908112,9.178841789474285,118.33333333333333
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,беднее словарь,11.110962361332952,2.9936557535771917,2.889301776639704,2.627508190216091,11.696967117131685,9.38957251602704,125.66666666666667
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,без синонимов,11.694307571369906,2.732792674378255,2.6076307663710354,2.8286089936185768,12.021194015577317,10.661628676673379,133.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,термин в той же обёртке,10.778031797511263,3.026105683982053,2.953174301410358,2.673940259647795,11.243760612385364,9.164215434422664,131.66666666666666
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,богаче словарь,10.981724266800152,3.0817389580493644,3.0818960698787325,2.5829254910820136,11.261998095178749,9.639296489873852,138.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,ни одного слова дважды,10.478526761695987,3.0861383911317666,3.133824333302743,2.309270202282109,10.887686835287722,9.076990215623352,133.66666666666666
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,редкие синонимы,10.89004452133309,2.9165451110793135,2.9369387450175743,2.641541161517336,11.108051217697614,10.03446688178064,138.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,художественный стиль,12.024582965842798,3.132799409631877,3.0587607916425585,2.585845641419992,12.335647108875321,9.658113175366289,158.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,анафора,10.963439578348599,3.129151427121119,2.8974255260991035,3.0055775866294625,11.561770437023904,8.930556007073113,123.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,поле: значение,6.591117459269864,3.5229343318062862,3.6170458929821003,2.763524817191188,6.266810292809559,7.709791163138946,130.66666666666666
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,перемешивание,11.09239231990501,2.7605832384729427,2.786603166656917,2.5073483766246594,11.294027423061662,10.420880953766902,133.0
LLM,coling::3bec38ad-9c98-4004-95a3-5b24858e7401,чужие хапаксы,9.61412128353421,3.670536805721578,3.900189266602023,2.7849947532257886,9.456148908717235,10.121226702569013,137.33333333333334
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,исходный,11.02378483026934,3.0590228323223463,2.9462867696485104,2.9506780221179825,11.434498712789667,9.656460791733918,133.0
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,тема вписана,10.895144569135253,3.0897298979063716,3.038169360568203,3.191367552926387,11.075612444162482,10.025325923881747,143.33333333333334
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,беднее словарь,11.273192065923853,2.8650653393096683,2.6377107535688924,3.0592825646804775,11.711445886414637,10.010356993170799,130.0
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,без синонимов,10.930849820061377,2.948138325103649,2.8270868088699896,3.0998718655857807,11.151348444068992,10.231338508356025,121.66666666666667
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,термин в той же обёртке,10.822091230451804,3.1739757610335873,3.175512968501249,2.7210905564477286,11.192057028894297,9.452892634192741,138.0
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,богаче словарь,11.406542404877003,3.2083310592348213,3.2576121408067316,2.625114166486284,11.388286741775838,11.675334840406803,168.0
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,ни одного слова дважды,11.65778717822357,2.8768827149803062,2.8906870378883873,2.65364313207542,11.74036926329069,10.936091851981757,165.66666666666666
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,редкие синонимы,11.055437273075588,3.0231988279802473,2.901750314850046,3.110537259170414,11.405606819220935,9.776277320526242,140.33333333333334
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,художественный стиль,11.625710897737648,2.9817298050870575,2.983270396398017,2.311599108777276,11.880833890796097,10.007981324634764,156.0
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,анафора,9.956685911847993,2.9934545764680394,2.6517764639254113,2.921090490592236,10.635146144999949,7.812186328073618,109.66666666666667
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,поле: значение,7.801724046638875,3.2920384394011304,3.3861914065021743,2.8339715659264733,7.8200551607837285,7.760158345751452,137.66666666666666
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,перемешивание,11.22750894609419,2.8235838838738903,2.9250335569344585,2.2989168438194643,11.161761383301586,11.436536149544054,136.66666666666666
LLM,coling::365ba259-c2eb-480e-84d9-eab251a43b47,чужие хапаксы,9.324818734886692,3.7169969768462146,3.768639332203153,3.1026130905908613,8.873783189324795,10.801796360596008,133.33333333333334
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,исходный,10.634582105160574,2.9751828125113593,2.8591896348236987,2.917938812785415,11.032451870023381,9.135002975276345,139.33333333333334
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,тема вписана,10.663042077778604,3.0520848335055173,3.015689282910241,2.8592590728066725,11.003069282138043,9.526032944675787,134.33333333333334
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,меньше мыслей,10.47735748226659,2.3098533876666396,2.37660878950161,2.0728179824389574,10.710851159385305,10.0570262928341,101.66666666666667
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,одна тема,10.755215312970313,2.9080299167892805,2.8011235294167247,2.578175961023847,11.286475668152539,9.230401294449498,129.0
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,беднее словарь,10.839932867917556,2.8888426572339223,2.8874436497126434,2.519219379840981,11.228160588197213,9.655852473193528,135.0
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,без синонимов,10.81824101009795,2.9082682950535585,2.792875373879839,2.9500942157755587,11.196085758971778,9.674133913394575,135.33333333333334
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,термин в той же обёртке,10.603675900025719,3.0915742217948208,2.9004007548061366,3.052373816072654,11.124196682896708,8.743913274917935,132.66666666666666
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,богаче словарь,10.423331589497046,3.2790786296369903,3.2754992390546467,3.2198856631964063,10.515215269808234,10.01712322017143,152.66666666666666
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,ни одного слова дважды,10.47248272004083,3.0594730809423147,3.079805988574806,2.4826094636711957,10.866333406875176,9.086228350630511,143.66666666666666
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,редкие синонимы,10.689123216783535,3.1937379489644298,3.2845657677161206,2.8256056571258656,10.781375879928838,10.368111322793803,142.33333333333334
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,художественный стиль,11.532030191789604,3.083506768423471,3.029006258751156,2.7101134785092587,11.897991550058713,9.81798989828568,142.33333333333334
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,анафора,10.808063868437609,2.9954933045334187,2.8931065411936046,3.0502497351752154,11.146366486289912,9.682058969336047,118.33333333333333
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,поле: значение,7.552365601760296,3.7546095398221317,3.873689042558423,3.141781289863029,7.443268647350043,7.964366593850682,136.0
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,перемешивание,11.035680818883142,2.98511840566229,2.9625941649039107,2.928442995781604,11.264177696296803,10.268114853298863,139.66666666666666
LLM,coling::17ad7e76-2fa1-4c9b-a42b-44a53287fb2e,чужие хапаксы,8.438429656677416,3.8676596251251074,4.007536194160083,3.2176959683632718,8.210910777656167,9.194303166775669,136.66666666666666
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,исходный,11.482292871857325,3.0714140542237427,2.9151964092183973,3.0740850162345836,11.911308394873865,9.732757770092144,149.0
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,меньше мыслей,11.351296311011195,2.672309604870277,2.4629918873093923,2.7960524081643823,11.781135747621752,10.347984488219653,131.66666666666666
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,одна тема,11.393381916113006,3.0799613429268295,2.8696524928079383,2.8196867786731787,11.949861783167643,9.090826024927695,145.33333333333334
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,беднее словарь,11.298594467286902,3.0524075376145476,2.734677896345112,2.8833192448550933,11.992036329235596,9.029535087817147,136.33333333333334
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,термин в той же обёртке,11.23819408366932,3.0711748609553813,2.7854883609325953,3.1060333272567315,11.842589021087322,9.586284643028913,135.66666666666666
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,богаче словарь,11.113709849888167,3.2005790290450364,3.0055841033780357,2.9199908188147674,11.620279612251183,8.78780738303103,144.0
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,редкие синонимы,11.116773157007076,3.091067996737983,3.0601772933836267,2.799495878569545,11.414089152803797,9.929391357447008,150.33333333333334
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,художественный стиль,11.552611786387871,3.0033133727282677,2.9893218448938357,2.4097647295704743,11.93046739734685,9.945440872617292,146.0
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,анафора,11.22438677245558,2.9276109338219087,2.6947991876890547,3.324689020089662,11.588302762506279,9.846068854024024,124.66666666666667
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,поле: значение,7.638917264305536,3.6574903605814484,3.758195034051974,3.0947947604832575,7.815014655622034,6.989272669406387,142.0
LLM,coling::bd4df89c-701f-407b-9fc6-2c51aa5be36c,перемешивание,10.5949849128561,3.4210951843533586,3.5155106409269563,2.7772169739481747,10.395743780012038,11.483142051550155,148.33333333333334
