набор,текст,условие,крупный,мелкий,средний,типов
механические,30,эхо x2,33.21103694093375,25.197291561116522,33.740713596256825,112.5
механические,30,эхо на четверти,27.610860790957577,19.049988536738088,26.85875050400013,127.66666666666667
механические,30,все слова разные,32.77532251045499,42.21474620764555,35.77759636995172,139.66666666666666
механические,30,чужие хапаксы,27.78134820753778,25.326145759244696,30.299869533936015,125.33333333333333
механические,30,хапаксы одного домена,24.24681090366055,23.453373139257963,31.679656240776293,118.33333333333333
механические,30,20 чужих хапаксов,31.356896530720956,24.153623173041012,33.510115904812466,117.33333333333333
механические,30,маркер каждые 3,40.47106241258272,19.35131883657333,35.72358255222796,104.66666666666667
механические,30,без пунктуации,35.689980765580565,26.18090092223386,34.98704144599932,133.0
механические,30,без служебных,24.52466662231596,22.18603634389126,27.83346019056833,127.33333333333333
механические,31,исходный,32.176206775491444,20.48018312526894,32.64374099743882,132.66666666666666
механические,31,перемешивание,29.738637665878468,27.61436513136749,36.98987062511602,137.33333333333334
механические,31,эхо x2,39.253112703842056,19.092703838750605,33.58840237240107,114.0
механические,31,эхо на четверти,32.723537654909464,18.516255476918637,30.10716039436223,127.33333333333333
механические,31,все слова разные,31.299003527210857,33.367816011290785,34.67178956736664,148.0
механические,31,чужие хапаксы,31.088842511947238,25.619313181902182,37.059910153528826,141.66666666666666
механические,31,хапаксы одного домена,29.44908864214771,26.16522522417523,32.03668641893815,133.0
механические,31,20 чужих хапаксов,37.07586982494902,24.780925137913957,33.17388688398345,126.66666666666667
механические,31,маркер каждые 3,43.00936094485912,32.9349610332958,38.71609089298792,113.66666666666667
механические,31,без пунктуации,42.79672572622508,17.949454830078693,35.07573290220544,135.0
механические,31,без служебных,29.298243797139122,16.202094169741162,28.03214640168939,142.66666666666666
механические,32,исходный,27.26594498300761,28.125241630650255,27.453311055691355,110.0
механические,32,перемешивание,35.01485581200069,25.540647262711346,40.63374482123891,112.0
механические,32,эхо на четверти,26.774888797273377,18.602315076243848,25.920851125765147,102.0
механические,32,все слова разные,26.371778141889706,24.178185264036888,29.50076265346466,151.66666666666666
механические,32,чужие хапаксы,25.630162476699656,28.671855765162025,31.60314257733441,119.0
механические,32,хапаксы одного домена,30.613562653968398,28.487245928836128,32.03796587374518,113.0
механические,32,20 чужих хапаксов,28.708977373218715,27.805393285330116,29.869802634663888,105.66666666666667
механические,32,без пунктуации,32.4194330478059,24.85795769609182,31.04969343023187,112.66666666666667
механические,32,без служебных,29.035397388221252,20.17206527191875,30.514664073436137,116.33333333333333
механические,33,исходный,30.744295141715877,20.459939650850824,25.008576465855185,113.33333333333333
механические,33,перемешивание,31.781055047431142,19.49922592811465,27.284081676360824,114.0
механические,33,эхо на четверти,64.18908250561239,17.032776234740115,33.83024429063255,108.0
механические,33,все слова разные,22.40285263620268,26.012026641494217,25.233580481833915,142.66666666666666
механические,33,чужие хапаксы,24.590605402491676,29.39538348301077,23.665835626964967,119.66666666666667
механические,33,хапаксы одного домена,23.690229578205916,23.697500816667368,24.24763104339009,121.33333333333333
механические,33,20 чужих хапаксов,35.37582975601284,19.670762686269324,28.192506380062195,114.33333333333333
механические,33,без пунктуации,54.63446338240809,20.792895249063594,41.71093663073914,112.66666666666667
механические,33,без служебных,19.308495658783045,19.256825495910984,23.037154535173148,127.66666666666667
механические,34,исходный,28.618804539673665,21.227819351284143,24.24140150506463,127.66666666666667
механические,34,перемешивание,37.50913572094026,25.6726488044343,32.49033357596332,138.0
механические,34,эхо x2,37.04398285854976,24.60094894312495,31.31649886567995,110.0
механические,34,эхо на четверти,30.418775798946296,22.342872321341257,26.510251278032797,130.33333333333334
механические,34,все слова разные,26.517989589785188,24.86482684717612,29.232141071505755,163.66666666666666
механические,34,чужие хапаксы,40.01915814282262,26.570834557861172,33.81673990139466,128.33333333333334
механические,34,хапаксы одного домена,30.70875076023749,28.60264885926934,30.704765756880402,133.66666666666666
механические,34,20 чужих хапаксов,31.375033645682738,20.02299591271965,26.449529090138174,132.0
механические,34,маркер каждые 3,27.322666724035873,30.59382585035142,26.510317162288427,116.66666666666667
механические,34,без пунктуации,29.38039452197245,20.452156101654737,25.90016335371851,131.33333333333334
механические,34,без служебных,26.889266737623988,21.94179447280736,26.849442020268807,137.66666666666666
механические,35,исходный,39.15173657037153,24.344716968100204,34.5217069974872,134.33333333333334
механические,35,перемешивание,47.51915775761858,28.63562399341006,35.18667594076029,139.0
механические,35,эхо x2,32.40216009189097,20.528856394533577,31.655599481513846,111.0
механические,35,эхо на четверти,33.13230404029803,22.560754316160182,29.39370697105822,130.33333333333334
механические,35,все слова разные,29.853514446475018,27.56498490285419,32.391912709745824,150.66666666666666
механические,35,чужие хапаксы,32.94116847030324,34.00496611179123,36.21055601807886,143.33333333333334
механические,35,хапаксы одного домена,26.21437501507026,25.63286073447891,30.90428956901795,137.66666666666666
механические,35,20 чужих хапаксов,31.654954001591506,28.485562044893538,29.984554635167218,141.0
механические,35,маркер каждые 3,50.60246828675005,22.744057485051332,32.183052699575526,113.33333333333333
механические,35,без пунктуации,40.45428544029627,25.981334855472312,33.144564899008536,140.66666666666666
механические,35,без служебных,27.88906087939232,23.37341314942886,28.418406448409197,152.66666666666666
механические,36,исходный,38.628379762569885,15.20054787945818,33.97283022603318,128.66666666666666
механические,36,перемешивание,38.12046876016242,23.916171891422664,31.64933868874304,129.33333333333334
механические,36,эхо на четверти,44.15444114715504,17.354187916689366,34.381018688505065,117.0
механические,36,все слова разные,32.69817456037003,26.341825075974743,39.223998608657496,132.66666666666666
механические,36,чужие хапаксы,34.79723389474248,37.40671799385485,37.877435120589546,126.33333333333333
механические,36,хапаксы одного домена,31.36005822035202,23.2058901523687,35.16947982321104,127.33333333333333
механические,36,20 чужих хапаксов,35.539142712632376,17.3914397079765,35.09101949998834,128.33333333333334
механические,36,маркер каждые 3,54.975475309982784,22.34009525619296,41.99965990450828,107.0
механические,36,без пунктуации,35.24253155172358,20.242759653933405,30.4778622998235,134.33333333333334
механические,36,без служебных,33.963551664958196,17.417945331808408,31.772493266538163,142.33333333333334
механические,37,исходный,35.87470329236779,20.531521639823534,32.66627898208119,110.66666666666667
механические,37,перемешивание,44.79127796553675,25.832920233203776,36.508350462449485,106.66666666666667
механические,37,эхо на четверти,27.94473461032667,22.929240650285593,24.59806474262685,105.0
механические,37,все слова разные,25.99288230331403,27.391643710530825,33.35253371812603,122.33333333333333
механические,37,чужие хапаксы,27.47030270982215,20.54055346481499,30.188306805852104,108.33333333333333
механические,37,хапаксы одного домена,32.40327466735531,18.494910671120625,34.88886881041596,112.66666666666667
механические,37,20 чужих хапаксов,30.6916112060046,24.115103841506794,30.405628488086595,108.66666666666667
механические,37,без пунктуации,41.881706476899886,20.106543597001686,37.095825677460624,114.33333333333333
механические,37,без служебных,27.239644402946585,19.75819153939487,26.544669034786295,113.0
механические,38,исходный,32.48760865101491,18.6463018672823,31.080546004132476,122.0
механические,38,перемешивание,32.18180102384819,22.531536245591102,31.0603178040819,121.33333333333333
механические,38,эхо x2,48.303463601801795,22.590958090453363,39.44735498735005,104.5
механические,38,эхо на четверти,29.63427779286478,17.385703275901434,28.90098238074854,114.0
механические,38,все слова разные,26.904374881404447,29.122611393782293,34.554122581742824,131.0
механические,38,чужие хапаксы,28.433743624963938,25.2458009120917,29.34145484618939,125.33333333333333
механические,38,хапаксы одного домена,26.453572171072466,23.192257862828157,28.53323352282456,122.66666666666667
механические,38,20 чужих хапаксов,28.219969429528913,21.497996839503553,29.099226591533505,123.33333333333333
механические,38,маркер каждые 3,58.711541027109014,19.05077940638702,42.12329587884274,105.33333333333333
механические,38,без пунктуации,31.668224046669668,21.858154169033625,32.72567705580475,127.66666666666667
механические,38,без служебных,34.67232837614292,18.01730687631984,26.70261657929016,127.0
механические,39,исходный,27.669396204730905,20.64854102997391,29.53613915793936,132.66666666666666
механические,39,перемешивание,48.03399489770131,23.195563497985333,40.27530284381626,135.0
механические,39,эхо x2,29.576175072562577,21.584355113012528,33.02970157476212,106.0
механические,39,эхо на четверти,26.920871863962773,18.135231614498462,26.708070861576648,120.66666666666667
механические,39,словарь к 60,30.910506206622546,25.16446039321976,36.01608058776635,101.0
механические,39,все слова разные,28.859762822851263,29.58423065201831,32.90030860057829,158.33333333333334
механические,39,чужие хапаксы,29.825547339212775,23.994065927738472,32.35770795882314,135.0
механические,39,хапаксы одного домена,27.599369311883404,27.6496810213705,35.04315143775109,130.33333333333334
механические,39,20 чужих хапаксов,33.574306313268835,23.06342639204118,35.38335457011596,132.66666666666666
механические,39,маркер каждые 3,48.7029532471912,22.872632253478383,39.19212022515835,111.0
механические,39,без пунктуации,35.19095908003333,20.533797203327687,31.898917764924704,142.0
механические,39,без служебных,30.96561894801266,20.081888379858768,31.9204576670539,140.66666666666666
механические,40,исходный,36.991182803047735,22.278098287833455,32.11237721952133,141.0
механические,40,перемешивание,34.08809318532555,25.585524457338607,30.24983521707279,138.33333333333334
механические,40,эхо x2,34.17170244652079,19.920914141461953,31.25426506480083,119.66666666666667
механические,40,эхо на четверти,41.93725874672965,21.190588606249904,37.50364443941155,129.33333333333334
механические,40,все слова разные,32.933688008541544,22.944500467588313,32.83477126413864,149.33333333333334
механические,40,чужие хапаксы,28.213161356184017,21.481497338551577,32.303685532601115,138.66666666666666
механические,40,хапаксы одного домена,37.37428233225851,25.467400922816637,42.66065775862902,141.66666666666666
механические,40,20 чужих хапаксов,35.25700382868035,22.999958918078118,31.03663494527633,138.66666666666666
механические,40,маркер каждые 3,72.53522081422066,27.032158876119393,48.928220495597934,108.66666666666667
механические,40,без пунктуации,45.35992295152547,22.069129833282215,36.16141885948456,137.66666666666666
механические,40,без служебных,33.545701901829425,18.301886759749717,30.9094157593874,155.66666666666666
механические,41,исходный,29.584026570134174,20.586708599302472,30.770850263376627,137.33333333333334
механические,41,перемешивание,43.1737974483918,26.24976119797272,37.70084074633667,136.0
механические,41,эхо x2,42.15853014203186,26.420676184597244,35.63916756985709,110.66666666666667
механические,41,эхо на четверти,39.18327791467857,26.262736220753485,35.6894160489432,126.0
механические,41,все слова разные,29.01734087256705,31.594752377413744,34.19978423285053,146.0
механические,41,чужие хапаксы,27.807199601930822,26.8087560921209,31.271016879099392,141.0
механические,41,хапаксы одного домена,36.11273071747075,29.6471240643356,34.480488225700675,135.0
механические,41,20 чужих хапаксов,28.671536489538344,23.888317932425206,29.336557083865475,138.33333333333334
механические,41,маркер каждые 3,50.63953134440036,23.21862584888217,41.36977660937043,108.33333333333333
механические,41,без пунктуации,44.60506176027483,27.645348894987748,33.294295260830715,138.66666666666666
механические,41,без служебных,28.912279179941986,24.72177530437479,26.534353164378416,150.33333333333334
механические,42,исходный,30.439955951015794,26.659671966618017,27.95758872401225,129.66666666666666
механические,42,перемешивание,40.02350713145342,22.251387354136046,37.92758797356487,123.66666666666667
механические,42,эхо x2,40.94946402659306,29.222016891109156,32.78385461397731,103.5
механические,42,эхо на четверти,36.18127664870428,19.01161212318148,33.05937256147285,115.66666666666667
механические,42,все слова разные,26.247593168845054,25.430815535281955,34.45607391947991,153.66666666666666
механические,42,чужие хапаксы,33.331039695963405,34.53529452052192,37.306195461885984,128.33333333333334
механические,42,хапаксы одного домена,37.339436953162824,30.197477722694185,39.98724264278358,125.66666666666667
механические,42,20 чужих хапаксов,27.94072303684244,26.023335409872846,27.97085517525652,127.0
механические,42,маркер каждые 3,33.4511970174305,23.65037439832597,29.417440294345965,118.0
механические,42,без пунктуации,40.97040557903966,25.99995401201785,33.26065828581006,127.0
механические,42,без служебных,24.21687022679346,20.10628666560612,25.836282892935248,133.0
механические,43,исходный,31.51031506809997,19.093864953775125,31.761014559775475,138.0
механические,43,перемешивание,35.551526167581464,30.24618240961053,31.78519745749323,139.0
механические,43,эхо x2,29.43076095465081,25.765029841473606,33.19599067784899,107.33333333333333
механические,43,эхо на четверти,29.669092506569267,18.275050759584975,29.811785628978836,129.0
механические,43,словарь к 60,50.66017973680457,26.688028449605724,43.92049550199993,108.0
механические,43,все слова разные,30.561431736416225,29.333714599460922,31.516985041270203,153.33333333333334
механические,43,чужие хапаксы,39.691346818856935,27.02372912527328,36.91024695631748,142.0
механические,43,хапаксы одного домена,34.87627825273799,26.459627210631385,35.32013651084657,136.0
механические,43,20 чужих хапаксов,34.624664178283126,20.755829871883233,33.20349040871688,138.0
механические,43,маркер каждые 3,51.313665265340596,32.340665589637155,45.89459522310613,111.0
механические,43,без пунктуации,43.04473548907072,21.020834994160836,36.32469926508767,146.33333333333334
механические,43,без служебных,32.12296477792547,19.802337924949715,29.938059803048603,140.0
механические,44,исходный,24.022109971220207,18.26065488700473,31.370009152378802,122.0
механические,44,перемешивание,35.141328330597744,24.980281424009032,34.99452465887626,116.33333333333333
механические,44,эхо на четверти,44.6380075218834,20.32283963031266,37.648924579531304,105.0
механические,44,все слова разные,26.883263880208744,26.36519138121167,30.58758141096419,128.66666666666666
механические,44,чужие хапаксы,22.96707204375477,24.689364209153524,29.82211927671157,118.0
механические,44,хапаксы одного домена,26.52452237837571,22.572053505366537,32.868018825265544,122.0
механические,44,20 чужих хапаксов,22.169992563381765,21.002048902289783,30.57995980480207,120.33333333333333
механические,44,без пунктуации,34.177665270483296,19.055978810951597,32.84294280759217,130.0
механические,44,без служебных,21.26844407821606,24.090793281598895,31.819336057305552,118.0
механические,45,исходный,23.42896302733005,15.094301195416653,28.73001817531466,101.0
механические,45,перемешивание,53.66005637335158,20.836244325229533,39.235139378321115,101.0
механические,45,все слова разные,28.953419426390813,42.34619714575329,34.3686755079052,120.0
механические,45,чужие хапаксы,28.708629810135864,24.78287086330499,32.02205843259173,104.0
механические,45,хапаксы одного домена,25.288016197111972,26.82389787120229,28.15609348259911,102.0
механические,45,20 чужих хапаксов,23.80770603445417,15.9730781030276,28.705462908438726,104.0
механические,45,без пунктуации,43.16789890352226,19.615760507714953,32.70650745905526,105.66666666666667
механические,45,без служебных,25.97630742045498,18.819584414779303,30.462583080016564,103.0
механические,46,исходный,38.24691410419453,19.711684952951092,27.43651167869793,124.0
механические,46,перемешивание,31.91201926224325,21.165015473555012,33.37948641655916,121.0
механические,46,эхо x2,34.13818109128525,20.431184626225566,26.263043472669956,105.0
механические,46,эхо на четверти,33.57190516744874,18.92422738056015,31.85953804337016,108.0
механические,46,все слова разные,29.082355208421735,27.76286061344209,34.73191703794769,146.0
механические,46,чужие хапаксы,26.662609586092035,23.61252115927695,29.20436425015907,127.66666666666667
механические,46,хапаксы одного домена,27.438811520212543,20.447293209471752,30.34137191517056,131.66666666666666
механические,46,20 чужих хапаксов,27.306690417813556,19.9788549238017,26.07558764073154,123.0
механические,46,маркер каждые 3,32.03236189118563,18.55077385379169,31.626494659886554,104.0
механические,46,без пунктуации,42.07678558692291,20.697345802170332,31.603856269192136,133.0
механические,46,без служебных,23.689674724155537,19.998315920516664,24.24697020328483,138.33333333333334
механические,47,исходный,27.272751395254385,18.02168781593308,27.448877598974722,133.0
механические,47,перемешивание,32.76849205239212,25.21157694279637,28.703874310277545,127.66666666666667
механические,47,эхо на четверти,34.33907030660463,21.48917463861996,27.569616946446047,121.66666666666667
механические,47,все слова разные,24.162164188826853,22.656353452922556,28.183825820291514,151.0
механические,47,чужие хапаксы,31.213490331835803,25.751169153305828,30.189994227850274,131.33333333333334
механические,47,хапаксы одного домена,25.678216646163833,25.999855867190018,30.55606053955705,133.66666666666666
механические,47,20 чужих хапаксов,33.42872047194019,19.538146589067967,31.05966828736202,126.0
механические,47,маркер каждые 3,34.188381382040156,23.663078030658085,30.92321462029646,108.66666666666667
механические,47,без пунктуации,34.29374487988208,18.15649179442053,31.709081744074933,132.66666666666666
механические,47,без служебных,25.229304258693347,22.673160942996134,26.386012484032335,141.66666666666666
механические,48,исходный,31.41790825176879,20.616089353091223,29.233303886355383,140.66666666666666
механические,48,перемешивание,33.15353586501888,23.243961987972273,30.005565615948225,138.33333333333334
механические,48,эхо x2,41.95899972621465,27.171839098566583,37.141001618044285,115.33333333333333
механические,48,эхо на четверти,33.765701950767536,19.21009748183769,28.0695487939785,131.66666666666666
механические,48,все слова разные,27.693836833293897,25.537247277290067,32.8165888828675,158.0
механические,48,чужие хапаксы,37.45342784975876,22.376639941622333,34.688358923738974,137.33333333333334
механические,48,хапаксы одного домена,33.770521401016396,22.921204688849027,31.94685531129477,139.33333333333334
механические,48,20 чужих хапаксов,34.78283062314244,20.643252443036378,30.01136533854724,141.0
механические,48,маркер каждые 3,57.16535783483281,21.76589648287037,30.145613606683536,123.66666666666667
механические,48,без пунктуации,48.586046771424584,21.96434727745211,37.46432835405617,145.33333333333334
механические,48,без служебных,29.867517746108543,20.623426322087443,27.480895994359955,148.33333333333334
механические,49,исходный,20.075933223062822,17.59141393211418,23.922509903438055,133.66666666666666
механические,49,перемешивание,17.461896066275518,18.926040423141714,24.45412777686154,131.0
механические,49,эхо x2,33.544612713731496,16.604950363488577,31.685032470112663,101.0
механические,49,эхо на четверти,29.311185257037128,18.46294549593912,29.36595676808257,121.66666666666667
механические,49,все слова разные,17.693169543308795,30.35470051718153,30.5121213711919,156.33333333333334
механические,49,чужие хапаксы,16.982061732062643,22.268702360373798,26.606514228963096,142.33333333333334
механические,49,хапаксы одного домена,18.725156222511686,20.27728138446508,25.15257549029394,145.0
механические,49,20 чужих хапаксов,19.838123695823324,18.955279118345512,25.817559021617257,140.66666666666666
механические,49,маркер каждые 3,32.20148251320624,20.646366562342077,32.506329876466346,111.33333333333333
механические,49,без пунктуации,34.57517309844295,21.23493410476207,25.936770002115267,143.66666666666666
механические,49,без служебных,17.507809223967744,18.47597473553514,23.12614463265925,139.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,исходный,34.956442167967836,18.689084241717755,30.346595225441092,135.66666666666666
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,тема вписана,47.49900458608545,19.372320904865024,34.7576701965231,133.66666666666666
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,меньше мыслей,18.434317802957707,8.905193325580212,12.050392685169754,111.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,одна тема,48.44295887756272,15.60252763397041,34.83693223978278,116.66666666666667
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,48.160248102291824,17.794872916334413,35.873267120392434,114.33333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,44.43446463672738,18.491757921719028,31.63740338444279,120.66666666666667
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,48.45654453562398,15.805939347984308,38.23564250345863,122.33333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,каждое предложение о своём,34.78120549566666,20.531488155402776,34.66229845404795,160.33333333333334
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,богаче словарь,32.774014861512875,24.914038904196236,28.176821204378314,151.66666666666666
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,ни одного слова дважды,47.42464017678207,19.630575881426164,36.00229944912696,150.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,редкие синонимы,33.898255729383024,22.07005656527392,31.141913628111126,137.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,художественный стиль,46.602397251182175,18.53640283221304,34.862078504455674,140.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,анафора,47.2836809482018,17.755185418214737,35.63525484168451,115.33333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,поле: значение,22.583991903032572,20.248889498603607,26.09634556380789,129.66666666666666
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,перемешивание,45.28004069006301,17.701819270557007,33.95568508840868,128.33333333333334
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,чужие хапаксы,27.88593507661723,21.908715863440744,29.732950314645525,130.66666666666666
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,исходный,43.333028441368235,19.300791928852092,32.59700989134503,124.66666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,тема вписана,35.36020866539693,26.583882575542944,30.44832352925152,128.66666666666666
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,меньше мыслей,30.913556082921744,10.457802952869285,19.004848611332072,101.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,одна тема,35.43206784156273,20.063426537841,29.488154769542543,121.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,беднее словарь,42.95588041986114,18.51203994048728,29.097856633678408,118.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,без синонимов,33.32732829921033,17.319643960503456,27.71381933773719,119.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,термин в той же обёртке,43.057301592999785,21.25681197442442,37.103660984237415,117.33333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,богаче словарь,35.45589741507808,21.12035079736569,29.492014042672974,144.0
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,ни одного слова дважды,30.800222360373464,21.242984256744258,28.276202786099372,146.66666666666666
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,редкие синонимы,40.4294189636774,16.734959484455924,30.68128621673324,129.66666666666666
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,художественный стиль,33.41300585267697,21.34978554602493,27.3929948304005,138.66666666666666
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,анафора,34.64070129998365,23.83971303872256,32.09052060116792,117.33333333333333
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,поле: значение,24.403262327053415,21.257034632177692,24.033885411632195,134.66666666666666
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,перемешивание,41.105186824733515,25.420810985843982,35.32156797994645,119.66666666666667
LLM,coling::7876816d-0ac2-4404-b2bf-deeaa0b7ea1d,чужие хапаксы,33.36708537406884,29.06815911599645,32.7625154730599,125.66666666666667
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,исходный,28.06286433813712,18.896038028564522,26.111835119430026,129.33333333333334
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,тема вписана,34.414161473243766,18.57372183069776,28.188546963542024,136.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,одна тема,37.6917224372564,16.400262447072517,30.60803489573,117.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,беднее словарь,32.8280137027702,20.245515771663616,25.99288991507669,126.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,без синонимов,28.575607323413703,16.319201463662427,23.87675152269087,126.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,термин в той же обёртке,24.22148769058224,22.246794302890354,20.83818305318896,103.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,каждое предложение о своём,26.655558984016206,17.53132145699274,24.408880515646956,163.33333333333334
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,богаче словарь,30.330842778677034,17.794963061855395,24.879766199293783,141.0
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,ни одного слова дважды,35.54477224533767,15.16610737049426,28.33738503379891,131.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,редкие синонимы,32.326409660535155,18.01051880772257,31.528144628382506,130.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,художественный стиль,37.71715034147438,18.649493200754083,29.10897037876534,141.66666666666666
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,анафора,30.65675497065675,18.926050401962407,27.714973397620156,110.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,поле: значение,22.646697763215727,25.181290386640825,24.644044350681437,131.33333333333334
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,перемешивание,31.28996549505816,32.8690045272864,32.572102869088376,127.33333333333333
LLM,coling::1a16d27a-89fc-4df9-8b4f-cf2532a8cec8,чужие хапаксы,31.097954554079763,22.483135455838497,29.111932191118566,125.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,исходный,32.97467533563688,16.482474312549495,26.67415566816935,125.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,тема вписана,29.610144747766828,22.415101632656988,27.020610473413,140.66666666666666
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,меньше мыслей,21.98336470924593,13.13857748086859,14.610832065877739,129.66666666666666
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,одна тема,46.412733129977035,14.56165241891235,27.942983269331393,123.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,беднее словарь,35.17439740601554,15.39854300524545,26.404007339567542,116.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,без синонимов,29.483145349366485,14.941630019144023,26.304166724808606,115.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,термин в той же обёртке,22.684785756450538,17.67649394648986,24.792693953025324,111.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,богаче словарь,26.671363955155595,19.973550431528448,26.93359228739406,135.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,ни одного слова дважды,33.79891863435852,19.927158012895095,30.736255816029892,136.33333333333334
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,редкие синонимы,41.589256173685015,15.610215346997235,31.275918670017138,124.66666666666667
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,художественный стиль,25.176454243733122,20.212726005106656,26.581739987464157,143.0
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,анафора,25.150474289419094,17.477411579421016,22.750463262288104,111.66666666666667
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,поле: значение,21.708174074487516,18.704399215760777,25.548870403863038,119.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,перемешивание,38.462046824222284,21.214384358765624,35.24754484771382,119.33333333333333
LLM,coling::2e921a31-8ffa-4c78-8c4d-ef7e72432bc8,чужие хапаксы,31.946965412592363,22.549996568189403,32.825731531492515,123.66666666666667
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,исходный,27.466576347346876,16.498662894594197,25.41445243256702,136.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,тема вписана,31.343320135242994,18.454191231730288,33.265244826513204,138.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,меньше мыслей,31.684086144610486,13.829775259367656,24.86176354125335,139.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,одна тема,25.766268389019107,15.881303889967612,23.125924405877058,130.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,без синонимов,26.192373066411875,16.624629394392553,24.574919928228734,130.33333333333334
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,термин в той же обёртке,27.86104404078029,18.452808371337678,26.37308444295625,129.66666666666666
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,каждое предложение о своём,26.575221620544173,22.284965144567405,24.970956659328774,155.0
LLM,coling::28a6b262-a893-4fcb-a538-fc9aa5adc135,богаче словарь,24.314624788791672,18.702578376038975,25.223239179350994,148.0
