perturbation,mode,q,n,d0,delta,rel,effect
lexical_diversity_up,q_large,0.25,190,6.747043601921495,3.0700020476865406,0.4684805778207505,1.9642311020467125
lexical_diversity_up,q_large,0.3,190,6.39556724698976,3.0038115726942287,0.4845997114219752,1.952477365469129
lexical_diversity_up,q_large,0.35,190,6.031325608753071,2.925454617613811,0.5015393522851048,1.9377274791193941
lexical_diversity_up,q_large,0.4,190,5.6532309483990835,2.833621186116693,0.5194211590990335,1.9199251292271362
lexical_diversity_up,q_large,0.45,190,5.261521255034465,2.7261396830495137,0.5380607544322189,1.8975204103836287
lexical_diversity_up,q_large,0.5,190,4.8575790318970835,2.599790836529988,0.5566976132958062,1.868098615521496
lexical_diversity_up,q_large,0.55,190,4.447320222022733,2.4456745273948575,0.5721385352729765,1.8279070104736226
lexical_diversity_up,q_large,0.6,190,4.047389846898816,2.244377866983015,0.5756642740714204,1.7651931770743172
lexical_diversity_up,q_large,0.65,190,3.691084076582651,1.962576634804566,0.5496709975364312,1.6491924767459862
lexical_diversity_up,q_large,0.7,190,3.418785813554324,1.5706563363031347,0.4738866164949789,1.448501596478686
lexical_diversity_up,q_large,0.75,190,3.260224729661498,1.069925988948437,0.3421298154095448,1.136302207108156
lexical_diversity_up,q_large,0.8,190,3.217778048449134,0.5332326748628978,0.18184382996793136,0.708801638063269
lexical_diversity_up,q_large,0.85,190,3.2480704480995835,0.11165875313911468,0.051749625739486264,0.19099947625724126
lexical_diversity_up,q_large,0.9,190,3.206054498469853,-0.05544305682706104,-0.00017817686041151344,-0.09453847769511976
lexical_diversity_up,q_small,0.0,190,8.316305991423766,3.1721465528333224,0.3880394343767033,2.0191014690958617
lexical_diversity_up,q_small,0.05,190,8.644184739394623,3.671442983472667,0.43213238384478336,1.9394642670175557
lexical_diversity_up,q_small,0.1,190,9.002560550122208,4.406164528597534,0.4974660563293027,1.899605182700886
lexical_diversity_up,q_small,0.15,190,9.60501504494042,5.340748454008012,0.5654968659787181,2.0299114334315616
lexical_diversity_up,q_small,0.2,190,10.512931985294966,5.942843948351936,0.5781113349162897,2.2489953202486914
lexical_diversity_up,q_small,0.25,190,11.692402519883249,5.855304043803847,0.5164654954836208,2.337251964633652
lexical_diversity_up,q_small,0.3,190,12.986006377762585,5.237446780098077,0.4178452909656742,2.221143681180623
lexical_diversity_up,q_small,0.35,190,14.166948448294274,4.472774816376004,0.32630073688726174,2.0066153134913733
lexical_diversity_up,q_small,0.4,190,15.076127716656146,3.829312454789751,0.2610723655470419,1.7828062248809295
lexical_diversity_up,q_small,0.45,190,15.704651309625369,3.379680090635792,0.22042129971135377,1.585272854566431
lexical_diversity_up,q_small,0.5,190,16.142245081811488,3.0590639801623625,0.19423164620799202,1.4086582558008804
lexical_diversity_up,q_small,0.55,190,16.465166829288368,2.8010427884609848,0.17517997748200653,1.251824430385333
lexical_diversity_up,q_small,0.6,190,16.71450581920284,2.566991441552219,0.15945693199055846,1.1104624129278802
lexical_diversity_up,q_small,0.65,190,16.907550110073245,2.3419733939297083,0.14556062783697518,0.9786541346110772
lexical_diversity_up,q_small,0.7,190,17.054549877089514,2.114027439107682,0.1324624946662657,0.8512337971059252
lexical_diversity_up,q_small,0.75,190,17.149075772633154,1.8749315046879569,0.11985759876130293,0.7233331098119735
lexical_diversity_up,q_small,0.8,190,17.196680666171343,1.5908414487241316,0.1062022813248678,0.5789686879603176
lexical_diversity_up,q_small,0.85,190,17.21907328448766,1.234774405386147,0.08975507067076874,0.41589552271965635
lexical_diversity_up,q_small,0.9,190,17.302757411572667,0.6822806857638344,0.06410290034055244,0.20229887298395183
lexical_diversity_up_s,q0.5_range,0.0,191,4.860661101480485,0.654706320464479,0.14176371413250488,1.1291363353409551
lexical_diversity_up_s,q0.5_range,0.05,191,5.484414383259366,0.8019982999082437,0.15305378828781988,1.171516360352157
lexical_diversity_up_s,q0.5_range,0.1,191,6.126283268433688,1.0286591462998798,0.17443787472506772,1.1857858012710234
lexical_diversity_up_s,q0.5_range,0.15,191,7.029173976533888,1.4170522490236483,0.2083291004753554,1.1955499780876646
lexical_diversity_up_s,q0.5_range,0.2,191,8.298483095664924,1.906415096468245,0.23767757539903234,1.2423377338523378
lexical_diversity_up_s,q0.5_range,0.25,191,9.939420070912485,2.2656871467289914,0.23756574441673656,1.3364425430552045
lexical_diversity_up_s,q0.5_range,0.3,191,11.77269814127008,2.252376643042805,0.20050024292200333,1.3801510682997746
lexical_diversity_up_s,q0.5_range,0.35,191,13.466816860752356,1.9160126770173838,0.14860324110514528,1.281639197504111
lexical_diversity_up_s,q0.5_range,0.4,191,14.750864989444896,1.519607681605763,0.10683296048242949,1.086499127144508
lexical_diversity_up_s,q0.5_range,0.45,191,15.536334969521118,1.2666762379437506,0.08464580875735117,0.9324108724050869
lexical_diversity_up_s,q0.5_range,0.5,191,16.149253307337904,0.9281317364797129,0.06130792384591483,0.6715875146568827
lexical_diversity_up_s,q_large,0.0,191,8.3213606346532,0.8360840634590239,0.10351522132206856,1.150245842176122
lexical_diversity_up_s,q_large,0.05,191,8.007674988399565,0.8512817260526775,0.10947361126732516,1.1790121365227055
lexical_diversity_up_s,q_large,0.1,191,7.722665124928419,0.8344226729621443,0.11145627567270071,1.1703306636480735
lexical_diversity_up_s,q_large,0.15,191,7.41466402839246,0.8221097239465367,0.11459693920180991,1.1739240985512875
lexical_diversity_up_s,q_large,0.2,191,7.090282936802459,0.8081121016479381,0.11808856265426415,1.176947059538683
lexical_diversity_up_s,q_large,0.25,191,6.751339437502469,0.79294665500957,0.12197495805441237,1.178692906248074
lexical_diversity_up_s,q_large,0.3,191,6.399601202718279,0.7742620590136778,0.12596793519034627,1.1751856178938758
lexical_diversity_up_s,q_large,0.35,191,6.035099821098166,0.7511224801327145,0.12993675048612438,1.1676797433417132
lexical_diversity_up_s,q_large,0.4,191,5.656777473244847,0.7244292608975536,0.1340700002983363,1.1585311724916043
lexical_diversity_up_s,q_large,0.45,191,5.264837150318082,0.6929899245700497,0.13818255910023086,1.1464507438341547
lexical_diversity_up_s,q_large,0.5,191,4.860661101480485,0.654706320464479,0.14176371413250488,1.1291363353409551
lexical_diversity_up_s,q_large,0.55,191,4.4501807706080925,0.6055358137268707,0.14342191856174824,1.1016508448574804
lexical_diversity_up_s,q_large,0.6,191,4.050088883483512,0.5341307780583424,0.13897877563213012,1.0456313922369789
lexical_diversity_up_s,q_large,0.65,191,3.693725913151486,0.42487422464148794,0.12125095714819474,0.9274427440714335
lexical_diversity_up_s,q_large,0.7,191,3.421470510261558,0.2762695089360808,0.08619974424067657,0.7062089462487038
lexical_diversity_up_s,q_large,0.75,191,3.2628894699707325,0.11470179202297352,0.0409033843486323,0.34872328370873706
lexical_diversity_up_s,q_large,0.8,191,3.220435748040126,-0.019731253419893863,0.0007156681160269197,-0.06272355809925644
lexical_diversity_up_s,q_large,0.85,191,3.2509618129178275,-0.09441293221693184,-0.02110619699030708,-0.25938462498371745
lexical_diversity_up_s,q_large,0.9,191,3.209531474705755,-0.08031943932536331,-0.014998420330590068,-0.1753276953113694
lexical_diversity_up_s,q_small,0.0,191,8.3213606346532,0.8360840634590239,0.10351522132206856,1.150245842176122
lexical_diversity_up_s,q_small,0.05,191,8.64898372215965,0.9467951469085671,0.11239010083614098,1.180735432813151
lexical_diversity_up_s,q_small,0.1,191,9.007456824490854,1.131273672889067,0.12843096758574582,1.1936990023659986
lexical_diversity_up_s,q_small,0.15,191,9.609987946280258,1.4369799541525046,0.15251347482502953,1.2127823049185267
lexical_diversity_up_s,q_small,0.2,191,10.517962546639705,1.780098229699756,0.17304304029308168,1.2527647360097007
lexical_diversity_up_s,q_small,0.25,191,11.697399100885244,1.985031817916311,0.1749006322055063,1.3095599557678483
lexical_diversity_up_s,q_small,0.3,191,12.991159675168449,1.9107388846504958,0.15288577085774416,1.301802067893037
lexical_diversity_up_s,q_small,0.35,191,14.172867736799276,1.620164338882346,0.11939136627657175,1.1699701654897567
lexical_diversity_up_s,q_small,0.4,191,15.082787530567977,1.3062914780709098,0.0906734599865139,0.9730579241771055
lexical_diversity_up_s,q_small,0.45,191,15.711651437018986,1.0797128565864387,0.0723505741580222,0.803968869939606
lexical_diversity_up_s,q_small,0.5,191,16.149253307337904,0.9281317364797129,0.06130792384591483,0.6715875146568827
lexical_diversity_up_s,q_small,0.55,191,16.472044920494547,0.8116512213872555,0.0537271788900613,0.5601687163480581
lexical_diversity_up_s,q_small,0.6,191,16.721149090445554,0.7134190175906113,0.04799727552280441,0.4651449283775107
lexical_diversity_up_s,q_small,0.65,191,16.913805578640147,0.6233453187973653,0.04330287800486434,0.3817682122333746
lexical_diversity_up_s,q_small,0.7,191,17.059854296994782,0.5330443304091692,0.0390938259341523,0.304885024006211
lexical_diversity_up_s,q_small,0.75,191,17.15300150541847,0.4535700435358745,0.03611895003225737,0.24042900510446377
lexical_diversity_up_s,q_small,0.8,191,17.19823308796748,0.3728813382899216,0.03400143639747297,0.1804176347901877
lexical_diversity_up_s,q_small,0.85,191,17.216312366703583,0.2630662934905088,0.031156630965857458,0.1131971477473403
lexical_diversity_up_s,q_small,0.9,191,17.295239509379627,0.09791128346689282,0.026207422364938233,0.035379401720320454
lowercase,q0.5_range,0.0,200,4.868834044029737,-0.04986466772843606,-0.007502004437229688,-0.15020736976074775
lowercase,q0.5_range,0.05,200,5.493228688367082,-0.06498259902242293,-0.009158652318055965,-0.175872481679838
lowercase,q0.5_range,0.1,200,6.135708380205817,-0.09220505243228072,-0.0125547360223747,-0.22221294321120197
lowercase,q0.5_range,0.15,200,7.041429811325168,-0.1244497374764503,-0.01541404679527088,-0.24603010352957191
lowercase,q0.5_range,0.2,200,8.314702473197487,-0.14842243945498723,-0.016055224040030517,-0.2291911819246521
lowercase,q0.5_range,0.25,200,9.958781754716112,-0.14538158587781244,-0.013505203958613005,-0.18543287701119834
lowercase,q0.5_range,0.3,200,11.792150225515147,-0.09843491350805433,-0.007643871072825505,-0.11044485587780377
lowercase,q0.5_range,0.35,200,13.483253706856171,-0.0012502736992286146,0.0007221111044620992,-0.0012745880925636834
lowercase,q0.5_range,0.4,200,14.76606034226928,0.1352894386461394,0.010306180412340406,0.12897122191631036
lowercase,q0.5_range,0.45,200,15.551153906749601,0.28048578728647156,0.01926487153923595,0.2570832089559556
lowercase,q0.5_range,0.5,200,16.158172757975546,0.2612207557403349,0.017551300076901977,0.2241587041509976
lowercase,q_large,0.0,200,8.332040262983808,-0.01855791680903353,-0.0008439881925377709,-0.03951638016803775
lowercase,q_large,0.05,200,8.019165989233327,-0.011283894567633386,6.041739706588001e-05,-0.024615709085218082
lowercase,q_large,0.1,200,7.733865298584845,-0.02459075638654186,-0.0015508110869377834,-0.05503468566275386
lowercase,q_large,0.15,200,7.425417331867411,-0.03465386178012766,-0.002892481171271118,-0.07970096819773381
lowercase,q_large,0.2,200,7.10069037973331,-0.041137288554164736,-0.003875486511480386,-0.09719668145206534
lowercase,q_large,0.25,200,6.761326990986117,-0.044034428696878736,-0.004473075016343415,-0.10700822997996601
lowercase,q_large,0.3,200,6.409073668093284,-0.045919629301174006,-0.005003524980264034,-0.11503133718613492
lowercase,q_large,0.35,200,6.044100242885731,-0.047780024512264034,-0.005630089784933924,-0.12410571425082109
lowercase,q_large,0.4,200,5.665426877979743,-0.04912628774776442,-0.006271574940504549,-0.13302880694823455
lowercase,q_large,0.45,200,5.273233700298906,-0.05020848813858761,-0.006972519917593687,-0.14285607933368116
lowercase,q_large,0.5,200,4.868834044029737,-0.04986466772843606,-0.007502004437229688,-0.15020736976074775
lowercase,q_large,0.55,200,4.458030125824559,-0.046656251036432665,-0.007458736966775694,-0.14997895498296557
lowercase,q_large,0.6,200,4.057356728522483,-0.03873766886105848,-0.00614425291907027,-0.1333467859598947
lowercase,q_large,0.65,200,3.700173555760281,-0.024712606754719663,-0.0027688385630558086,-0.09104294322248574
lowercase,q_large,0.7,200,3.4266589225301947,-0.004314855435811161,0.0030828472896466596,-0.016475702656843
lowercase,q_large,0.75,200,3.2668464965398236,0.02373262095231851,0.01219617926596469,0.08507999041516387
lowercase,q_large,0.8,200,3.22337894016683,0.057830822240062814,0.023790498728344094,0.17666735700820607
lowercase,q_large,0.85,200,3.253674919248454,0.09227580879553308,0.035512520561511295,0.23378936710031903
lowercase,q_large,0.9,200,3.214656403209359,0.11761834576776564,0.04612401965690573,0.2405223029933202
lowercase,q_small,0.0,200,8.332040262983808,-0.01855791680903353,-0.0008439881925377709,-0.03951638016803775
lowercase,q_small,0.05,200,8.659961810012796,-0.02761789462557592,-0.0017711040675437596,-0.05614325671055953
lowercase,q_small,0.1,200,9.018813562918895,-0.05171136434575795,-0.0043726336185626455,-0.09963550663993523
lowercase,q_small,0.15,200,9.623569977027621,-0.0749417264763467,-0.0065602362783019385,-0.12979533717159622
lowercase,q_small,0.2,200,10.533997825179572,-0.08397644798667979,-0.007028352611631051,-0.12430480237326542
lowercase,q_small,0.25,200,11.714500778846968,-0.06355426546561307,-0.004880105978322685,-0.08107447218158796
lowercase,q_small,0.3,200,13.006993177097893,-0.007610766293957277,-0.0002833031067815467,-0.008575462458194235
lowercase,q_small,0.35,200,14.185538840755562,0.06991200660086483,0.005334962356339069,0.07134530926166781
lowercase,q_small,0.4,200,15.093259030138121,0.1513537211599604,0.010796174702753101,0.14362409035311263
lowercase,q_small,0.45,200,15.720746319944292,0.21639090210092196,0.014874938335667706,0.19496989528444122
lowercase,q_small,0.5,200,16.158172757975546,0.2612207557403349,0.017551300076901977,0.2241587041509976
lowercase,q_small,0.55,200,16.481279635819938,0.2914506680873233,0.01932466890481519,0.2369460192870409
lowercase,q_small,0.6,200,16.7304569300441,0.3120151844975095,0.020614812039380984,0.2386775926009213
lowercase,q_small,0.65,200,16.922051348087663,0.33264547838407055,0.022009749991904828,0.23770568786802473
lowercase,q_small,0.7,200,17.065368168057965,0.3548056086942155,0.023551765768706795,0.23517108490331404
lowercase,q_small,0.75,200,17.15399778664486,0.3870707341633748,0.025780933364742967,0.23627967995445373
lowercase,q_small,0.8,200,17.1940468699077,0.41246819830934006,0.027968535341961146,0.22750717915398105
lowercase,q_small,0.85,200,17.205576112581216,0.3805131021967898,0.027116024468177208,0.18706791617485938
lowercase,q_small,0.9,200,17.26836606986298,0.20674131443958957,0.0189523229084792,0.08788453781053854
shorten_sentences,q0.5_range,0.0,200,4.868834044029737,0.13129437271562533,0.031050889010959485,0.3478059894805189
shorten_sentences,q0.5_range,0.05,200,5.493228688367082,0.12259689902837781,0.02628189953463291,0.29755750222496763
shorten_sentences,q0.5_range,0.1,200,6.135708380205817,0.10495602225789646,0.020845764648222236,0.23087405550742346
shorten_sentences,q0.5_range,0.15,200,7.041429811325168,0.11563118270183789,0.020282839285521614,0.21175126172804548
shorten_sentences,q0.5_range,0.2,200,8.314702473197487,0.16405176243599492,0.02368753532491301,0.23839226881172562
shorten_sentences,q0.5_range,0.25,200,9.958781754716112,0.2426852427357309,0.028229650524774483,0.2892271609926602
shorten_sentences,q0.5_range,0.3,200,11.792150225515147,0.2790075343703402,0.02752581484017359,0.29193203298918396
shorten_sentences,q0.5_range,0.35,200,13.483253706856171,0.21023006284780493,0.019265254747669408,0.20873101935738408
shorten_sentences,q0.5_range,0.4,200,14.76606034226928,0.07046596993182173,0.008635333846506974,0.06743103213267866
shorten_sentences,q0.5_range,0.45,200,15.551153906749601,-0.06730211861362476,0.0006558739328306772,-0.05899276639419966
shorten_sentences,q0.5_range,0.5,200,16.158172757975546,-0.21191151522730337,-0.007030776990399628,-0.1696944249585267
shorten_sentences,q_large,0.0,200,8.332040262983808,0.1484299285600274,0.02089641480076652,0.28229889903144856
shorten_sentences,q_large,0.05,200,8.019165989233327,0.16297155669452856,0.023212648071597747,0.31899976073609343
shorten_sentences,q_large,0.1,200,7.733865298584845,0.1693367138955308,0.024556352951138543,0.34468670012309993
shorten_sentences,q_large,0.15,200,7.425417331867411,0.17307956742706346,0.02592639383319817,0.3632707454837462
shorten_sentences,q_large,0.2,200,7.10069037973331,0.17371144005631262,0.027155043708518026,0.3743197158670683
shorten_sentences,q_large,0.25,200,6.761326990986117,0.17249502858850296,0.028320231377273974,0.3821610996359542
shorten_sentences,q_large,0.3,200,6.409073668093284,0.16914651664289984,0.029354871665053114,0.38621845932881993
shorten_sentences,q_large,0.35,200,6.044100242885731,0.16293776635487145,0.030121474383232247,0.38480217240085496
shorten_sentences,q_large,0.4,200,5.665426877979743,0.1545238736232989,0.030687296312885016,0.37842624871306096
shorten_sentences,q_large,0.45,200,5.273233700298906,0.14375014835450048,0.03097869469894859,0.36565092312615943
shorten_sentences,q_large,0.5,200,4.868834044029737,0.13129437271562533,0.031050889010959485,0.3478059894805189
shorten_sentences,q_large,0.55,200,4.458030125824559,0.11572995764267813,0.0304556165932059,0.3214666352932466
shorten_sentences,q_large,0.6,200,4.057356728522483,0.09513354422796148,0.028315758788321183,0.2813717107407294
shorten_sentences,q_large,0.65,200,3.700173555760281,0.06963096253878648,0.02391853539137222,0.2241345335401018
shorten_sentences,q_large,0.7,200,3.4266589225301947,0.048562507691229856,0.019322327059825496,0.1669892649079836
shorten_sentences,q_large,0.75,200,3.2668464965398236,0.05027700842151814,0.020666248112367246,0.16785204360657646
shorten_sentences,q_large,0.8,200,3.22337894016683,0.08877313333500444,0.033187965124216096,0.25600888631830715
shorten_sentences,q_large,0.85,200,3.253674919248454,0.16696579151611124,0.05829131286626847,0.38359042604773297
shorten_sentences,q_large,0.9,200,3.214656403209359,0.2730134095465893,0.09538291288150148,0.5010890767244729
shorten_sentences,q_small,0.0,200,8.332040262983808,0.1484299285600274,0.02089641480076652,0.28229889903144856
shorten_sentences,q_small,0.05,200,8.659961810012796,0.11626247518136779,0.016782587976686837,0.2110055400718556
shorten_sentences,q_small,0.1,200,9.018813562918895,0.07447726455909923,0.011804585557640728,0.12863568792068292
shorten_sentences,q_small,0.15,200,9.623569977027621,0.05939507951538516,0.010140139021508924,0.09180207591267465
shorten_sentences,q_small,0.2,200,10.533997825179572,0.07322799260316709,0.01142927155635719,0.0970343166075188
shorten_sentences,q_small,0.25,200,11.714500778846968,0.10706076124866686,0.014035481148117559,0.12249685305785142
shorten_sentences,q_small,0.3,200,13.006993177097893,0.10994687310090495,0.013703496457301631,0.11181068147305401
shorten_sentences,q_small,0.35,200,14.185538840755562,0.04644376528618935,0.008577005070688273,0.04406723528027588
shorten_sentences,q_small,0.4,200,15.093259030138121,-0.050172131750139785,0.0019749142804728293,-0.045440711608658126
shorten_sentences,q_small,0.45,200,15.720746319944292,-0.13814294456716503,-0.00324481881870895,-0.11795748829660023
shorten_sentences,q_small,0.5,200,16.158172757975546,-0.21191151522730337,-0.007030776990399628,-0.1696944249585267
shorten_sentences,q_small,0.55,200,16.481279635819938,-0.27966904685081756,-0.0101158785743401,-0.2094865770488492
shorten_sentences,q_small,0.6,200,16.7304569300441,-0.3518369719398219,-0.013192417762588907,-0.2454123767631495
shorten_sentences,q_small,0.65,200,16.922051348087663,-0.4224229225780868,-0.015936655207638956,-0.27270038688531784
shorten_sentences,q_small,0.7,200,17.065368168057965,-0.4924459193571046,-0.018384911880507143,-0.29124718892956963
shorten_sentences,q_small,0.75,200,17.15399778664486,-0.5536963655158389,-0.020022562610564988,-0.2975961723779762
shorten_sentences,q_small,0.8,200,17.1940468699077,-0.6148426699504792,-0.021151549261382203,-0.29741829726550895
shorten_sentences,q_small,0.85,200,17.205576112581216,-0.67002167321184,-0.021690373391695803,-0.288562302561074
shorten_sentences,q_small,0.9,200,17.26836606986298,-0.688958137010977,-0.020221980684142007,-0.2540642985212938
shuffle_sentences,q0.5_range,0.0,200,4.868834044029737,0.10094813620828706,0.024541248342667018,0.2537579805223735
shuffle_sentences,q0.5_range,0.05,200,5.493228688367082,0.11380206111942498,0.024229039920518267,0.25970371634579953
shuffle_sentences,q0.5_range,0.1,200,6.135708380205817,0.11557871375988661,0.02252807268153445,0.22852132198162814
shuffle_sentences,q0.5_range,0.15,200,7.041429811325168,0.1315877301734588,0.02290323345388746,0.20894367102231134
shuffle_sentences,q0.5_range,0.2,200,8.314702473197487,0.16643762340205037,0.02467717997217725,0.20904050453224915
shuffle_sentences,q0.5_range,0.25,200,9.958781754716112,0.20896633643090287,0.025822857350476326,0.22100796170913845
shuffle_sentences,q0.5_range,0.3,200,11.792150225515147,0.22822334616399334,0.02401912325948635,0.2242148018799796
shuffle_sentences,q0.5_range,0.35,200,13.483253706856171,0.21436363581350498,0.02006817510293725,0.20777719600567598
shuffle_sentences,q0.5_range,0.4,200,14.76606034226928,0.20419229252574742,0.017864808683896637,0.19208831197249515
shuffle_sentences,q0.5_range,0.45,200,15.551153906749601,0.23430946277153514,0.01959140981297126,0.2064896821349056
shuffle_sentences,q0.5_range,0.5,200,16.158172757975546,0.21935830959880817,0.01861552305625137,0.17916448313468253
shuffle_sentences,q_large,0.0,200,8.332040262983808,0.13997030535271285,0.019779456131810983,0.2607560347676483
shuffle_sentences,q_large,0.05,200,8.019165989233327,0.1421641281134284,0.020596630959479816,0.27472764316936366
shuffle_sentences,q_large,0.1,200,7.733865298584845,0.13308916487513628,0.019982855396451185,0.26407240605092674
shuffle_sentences,q_large,0.15,200,7.425417331867411,0.12677011901069757,0.01980125975372841,0.2581022480877245
shuffle_sentences,q_large,0.2,200,7.10069037973331,0.12244360373528484,0.020006229276936276,0.2552881770982112
shuffle_sentences,q_large,0.25,200,6.761326990986117,0.11969424940984005,0.02052976569527898,0.2558627085222782
shuffle_sentences,q_large,0.3,200,6.409073668093284,0.11662001446159605,0.021110519405190632,0.2558085637555501
shuffle_sentences,q_large,0.35,200,6.044100242885731,0.1127949261024186,0.021708846818957284,0.254534293022594
shuffle_sentences,q_large,0.4,200,5.665426877979743,0.10900625122762993,0.02247706083712782,0.25374238139939786
shuffle_sentences,q_large,0.45,200,5.273233700298906,0.10485407722428054,0.02336729737109392,0.2529885561216225
shuffle_sentences,q_large,0.5,200,4.868834044029737,0.10094813620828706,0.024541248342667018,0.2537579805223735
shuffle_sentences,q_large,0.55,200,4.458030125824559,0.09690852309171523,0.025924269592496905,0.25593315202537126
shuffle_sentences,q_large,0.6,200,4.057356728522483,0.09019289184107579,0.026715323976478376,0.2545126512507586
shuffle_sentences,q_large,0.65,200,3.700173555760281,0.07996344958725389,0.02604575000339284,0.24745751740403807
shuffle_sentences,q_large,0.7,200,3.4266589225301947,0.06965033390607397,0.02447846672031788,0.23555504788458057
shuffle_sentences,q_large,0.75,200,3.2668464965398236,0.06628797247340099,0.024536772112706818,0.22338724532738863
shuffle_sentences,q_large,0.8,200,3.22337894016683,0.07277923061182841,0.027660326193573167,0.2134000201763328
shuffle_sentences,q_large,0.85,200,3.253674919248454,0.08625994355456303,0.0335951851397569,0.20435686027923552
shuffle_sentences,q_large,0.9,200,3.214656403209359,0.1044618714798483,0.04284374854979662,0.19528365771633238
shuffle_sentences,q_small,0.0,200,8.332040262983808,0.13997030535271285,0.019779456131810983,0.2607560347676483
shuffle_sentences,q_small,0.05,200,8.659961810012796,0.15035430293501276,0.020466957855261897,0.26674421700582834
shuffle_sentences,q_small,0.1,200,9.018813562918895,0.1474517117351831,0.01984730562925876,0.24069072158099727
shuffle_sentences,q_small,0.15,200,9.623569977027621,0.15815889785839848,0.020556968931487077,0.22359926159160962
shuffle_sentences,q_small,0.2,200,10.533997825179572,0.18395906185443195,0.022170536759321856,0.22077245133041806
shuffle_sentences,q_small,0.25,200,11.714500778846968,0.21640046890108378,0.02357989384899235,0.22816330393293136
shuffle_sentences,q_small,0.3,200,13.006993177097893,0.2349190379572933,0.02325692693170361,0.2303935400511127
shuffle_sentences,q_small,0.35,200,14.185538840755562,0.22751008579340953,0.020956900703202733,0.21427457860852545
shuffle_sentences,q_small,0.4,200,15.093259030138121,0.21220073397780634,0.01873766105154416,0.19190782612433208
shuffle_sentences,q_small,0.45,200,15.720746319944292,0.20851761307674452,0.01801911655497914,0.17952655702424655
shuffle_sentences,q_small,0.5,200,16.158172757975546,0.21935830959880817,0.01861552305625137,0.17916448313468253
shuffle_sentences,q_small,0.55,200,16.481279635819938,0.23193355571689697,0.01952307130181923,0.17882896197190482
shuffle_sentences,q_small,0.6,200,16.7304569300441,0.24015569811266368,0.020372786581642228,0.1739074939998869
shuffle_sentences,q_small,0.65,200,16.922051348087663,0.24970069016371546,0.021517254046995872,0.16867067064980917
shuffle_sentences,q_small,0.7,200,17.065368168057965,0.2547694443248995,0.02266130120070517,0.15931554583019156
shuffle_sentences,q_small,0.75,200,17.15399778664486,0.2660270770053686,0.024484095173876133,0.1532167179614807
shuffle_sentences,q_small,0.8,200,17.1940468699077,0.2822388814389916,0.02709834076675384,0.1486635543582119
shuffle_sentences,q_small,0.85,200,17.205576112581216,0.2813522283601645,0.0290872215245712,0.1341280939646723
shuffle_sentences,q_small,0.9,200,17.26836606986298,0.22617387609023998,0.028332086555364726,0.09376558520295342
shuffle_within_sentences,q0.5_range,0.0,200,4.868834044029737,1.128847046692812,0.24389391702465818,2.2836397999888174
shuffle_within_sentences,q0.5_range,0.05,200,5.493228688367082,1.1856264909465382,0.22773250988372587,2.2303191451477566
shuffle_within_sentences,q0.5_range,0.1,200,6.135708380205817,1.0725459725263529,0.18577878102032194,1.8927804129800878
shuffle_within_sentences,q0.5_range,0.15,200,7.041429811325168,0.966856116949731,0.14805541587979174,1.4732475165247598
shuffle_within_sentences,q0.5_range,0.2,200,8.314702473197487,0.8244459571169801,0.10992655258961008,1.031761545197594
shuffle_within_sentences,q0.5_range,0.25,200,9.958781754716112,0.5873052525635615,0.0693688509921884,0.6104058903319226
shuffle_within_sentences,q0.5_range,0.3,200,11.792150225515147,0.19084615081135461,0.025199695674673013,0.16989283887231355
shuffle_within_sentences,q0.5_range,0.35,200,13.483253706856171,-0.3077817664041499,-0.015448134446416718,-0.23797426766473928
shuffle_within_sentences,q0.5_range,0.4,200,14.76606034226928,-0.744432639445599,-0.043885153189968086,-0.5107667312611486
shuffle_within_sentences,q0.5_range,0.45,200,15.551153906749601,-0.9891745582077653,-0.056555962905812364,-0.6106087038929806
shuffle_within_sentences,q0.5_range,0.5,200,16.158172757975546,-1.4112644658138904,-0.07892412358240994,-0.7866973189705769
shuffle_within_sentences,q_large,0.0,200,8.332040262983808,0.8567179692469596,0.10800387170757857,1.357388133695482
shuffle_within_sentences,q_large,0.05,200,8.019165989233327,0.9402600501188787,0.12239457550968502,1.5437938303436118
shuffle_within_sentences,q_large,0.1,200,7.733865298584845,0.9608865866916677,0.12966875136595316,1.6345378635582755
shuffle_within_sentences,q_large,0.15,200,7.425417331867411,0.9853657584051888,0.1385642162376829,1.7187907838737528
shuffle_within_sentences,q_large,0.2,200,7.10069037973331,1.011993825708855,0.1489390074478071,1.80296727290595
shuffle_within_sentences,q_large,0.25,200,6.761326990986117,1.039084091712344,0.16075147439282467,1.887010419876024
shuffle_within_sentences,q_large,0.3,200,6.409073668093284,1.0640581566643277,0.17382998764930066,1.972857835286517
shuffle_within_sentences,q_large,0.35,200,6.044100242885731,1.0861768421266367,0.1883447133121127,2.055377404540856
shuffle_within_sentences,q_large,0.4,200,5.665426877979743,1.105083071178578,0.20466236684197206,2.1363935121536763
shuffle_within_sentences,q_large,0.45,200,5.273233700298906,1.119516433577916,0.22305072668165862,2.212554357198592
shuffle_within_sentences,q_large,0.5,200,4.868834044029737,1.128847046692812,0.24389391702465818,2.2836397999888174
shuffle_within_sentences,q_large,0.55,200,4.458030125824559,1.1303110443203273,0.2669206578268773,2.3416761904724854
shuffle_within_sentences,q_large,0.6,200,4.057356728522483,1.120229852489653,0.290578824614297,2.3870958782502494
shuffle_within_sentences,q_large,0.65,200,3.700173555760281,1.1000574945126602,0.31226702836594106,2.4158872163104115
