текст,условие,зерно,как есть: крупный,как есть: мелкий,как есть: средний,без оси: крупный,без оси: мелкий,без оси: средний,без случайного: крупный,без случайного: мелкий,без случайного: средний
36,чужие хапаксы,1,15.692503151240048,5.331923682934336,13.863446467225861,15.747921448459396,5.330471571174958,13.885363475080837,15.684716764164332,5.332707780984616,13.856841518950995
36,чужие хапаксы,2,14.999218120835215,5.459139460789959,13.64477276900308,15.019817451122472,5.4603586609648085,13.669239232823362,14.998978726118784,5.459521325838038,13.643665608404831
36,перемешивание,0,18.032968666087854,6.342233073092531,13.905563247248136,18.365730163321267,6.333917403023368,13.955094970844423,18.035269248359416,6.3396470420635,13.90603980481249
36,перемешивание,1,16.84302849535605,5.835463086988979,13.705776020981853,17.156972011657878,5.8137913148321,13.783315480399272,16.858058672909472,5.833141110824975,13.70874974164324
36,перемешивание,2,16.63988431269833,5.736896563836621,13.501748618963722,16.9651637977763,5.734147187997131,13.582904923905437,16.637648734592723,5.7360661821001075,13.497645444828361
37,исходный,0,19.013817938636812,4.7544568975574135,12.678503722546736,19.428762667549606,4.765845427062446,12.772776108250719,18.994718854503006,4.752066579673219,12.670247416894615
37,исходный,1,18.816057149461408,4.499712097217255,12.253761123418904,19.179810052388618,4.509123099961365,12.344240489935284,18.781353798355624,4.498045646611423,12.24345952486586
37,исходный,2,18.44356306000747,4.188046857632321,12.259215344243948,18.749138648254192,4.1964272845746935,12.321337230723827,18.417705822000837,4.187304496234605,12.249968237681836
37,чужие хапаксы,0,14.698049106088462,5.497879118057012,11.029100690904446,14.849980710218748,5.5151394981204875,11.20604330013522,14.687046244582827,5.497840496812507,11.025728457967341
37,чужие хапаксы,1,14.03041407180742,5.452481674422672,10.351807679844516,14.13080670540805,5.466414762631658,10.468955080222818,14.015494236406873,5.4530237014518095,10.348048982303501
37,чужие хапаксы,2,14.143230534660312,5.09642098619382,10.287844025081633,14.219099016198422,5.117387053925652,10.383219718818157,14.129663110523161,5.095800811831226,10.280207445581592
37,перемешивание,0,15.34940846227931,8.932347107427848,12.510425156040636,15.652708581867122,8.935390300984732,12.698061903845923,15.371007533950667,8.930511379050692,12.519941945077573
37,перемешивание,1,15.494916808670062,8.8371432230488,12.547418547841286,15.638307694043306,8.835457860875845,12.63043368371645,15.512412463831058,8.835287456434122,12.554962262803441
37,перемешивание,2,15.906819779127254,9.15682399998901,12.380464443339665,16.099560319320876,9.141033287870648,12.479836262616532,15.920241957270248,9.155875372186577,12.384781151737577
38,исходный,0,17.511172263580892,4.4527169045730295,13.204102500711807,17.518947842553178,4.459842778875033,13.234474954737937,17.512954833866118,4.452249080706766,13.212352307555435
38,исходный,1,18.661346988200343,4.659726189584381,13.330423479070248,18.736870033748474,4.671375494957043,13.413854787880908,18.65982506721059,4.659231782760742,13.33180954613058
38,исходный,2,17.770674387901217,4.568519730759026,13.009802476393114,17.89862156021625,4.567811369137909,13.086359764580276,17.779297471010235,4.568091328897433,13.01223418541522
38,чужие хапаксы,0,16.25550043210422,5.0053029331931285,13.019716971257278,16.34502147104058,4.991802771332962,13.180719464771759,16.25409115581499,5.00567310241335,13.018716119755755
38,чужие хапаксы,1,14.673731973956244,5.401242312782506,12.087175237058416,14.802019110603895,5.40146997050497,12.229524765666326,14.671615542976586,5.402600859420693,12.088400167039698
38,чужие хапаксы,2,14.546577137526352,5.550835241455567,12.04949150063039,14.67459562203123,5.551412641754809,12.233423002652078,14.548863010149773,5.549334115284934,12.050150481742582
38,перемешивание,0,15.712458412363171,6.722071780971641,13.092439435441799,15.946834542742018,6.741871649793059,13.222581599429176,15.723829483145222,6.71918041691342,13.099065455281385
38,перемешивание,1,16.077700900053294,9.165494565165172,13.659476633930918,16.31596746285591,9.170209910477242,13.801719846491462,16.083730262559023,9.163581958048791,13.664623773866259
38,перемешивание,2,15.55243596100592,7.681952616688416,12.872066565865444,15.782505828217587,7.732905435154659,12.97371119341031,15.554307072622594,7.681201455565993,12.874904249745459
39,исходный,0,16.506066488594062,3.985609290961989,14.80091730760058,16.55796708644852,3.9818010876515517,14.9568079448028,16.500722132486334,3.9870455964802,14.804246391819074
39,исходный,1,16.84914711696463,4.087595019690776,15.226318303257978,16.815307312862387,4.090583363841288,15.301238734686882,16.854573370835205,4.088665078489291,15.229404287960994
39,исходный,2,16.65719409562196,4.6130240272728305,14.957803107223691,16.619211471083972,4.619475410224792,15.029566873955938,16.654690118846965,4.614792948058899,14.963060027704568
39,чужие хапаксы,0,14.481280448700886,4.729834225726276,12.817813841815436,14.807112696259047,4.721190392751403,12.990758123500104,14.477464651893614,4.732762340774946,12.818062519400593
39,чужие хапаксы,1,15.20331512477937,4.5352724527713795,13.196546565270392,15.509645457354203,4.521273963801739,13.325689039337249,15.204378872711516,4.537303304961407,13.196827574345651
39,чужие хапаксы,2,15.045731325200071,5.39358994550589,13.415848027094835,15.302221318947444,5.389558041544915,13.59084925310898,15.049160761314763,5.396913478797648,13.419676604699337
39,перемешивание,0,16.64024065454044,6.559051376371274,14.950337949508214,17.030248939538097,6.566197609063664,15.059433505802005,16.64488090017085,6.561353495367973,14.941320747796741
39,перемешивание,1,16.8540580329463,7.172030178892904,15.274624392716863,17.28681593735468,7.195118212535784,15.393324301576396,16.878643122695706,7.173066120512132,15.274622188305543
39,перемешивание,2,16.620384245024574,6.537424720107302,14.727501239425001,17.03124838056941,6.549962827750037,14.86993807254981,16.63901372505204,6.539744904835605,14.724637148910421
