qid,chained::разброс длин рёбер (cv)@0.20,chained::длинные к медиане@0.20,chained::средняя длина ребра@0.20,"chained::служ.-служ., один токен@0.10","chained::служ.-служ., разные@0.10","chained::смысл.-смысл., один токен@0.10","chained::смысл.-смысл., разные@0.10","chained::часть-часть, один токен@0.10","chained::часть-часть, разные@0.10",chained::смешанные@0.10,chained::лог-ранг знам. концов@0.10,chained::лог-ранг знам. текста@0.10,"chained::хотя бы один hapax, %@0.10","chained::куски одного слова, %@0.10",chained::разрыв@0.10,"chained::на 10% узлов, % рёбер@0.10","chained::служ.-служ., один токен@0.20","chained::служ.-служ., разные@0.20","chained::смысл.-смысл., один токен@0.20","chained::смысл.-смысл., разные@0.20","chained::часть-часть, один токен@0.20","chained::часть-часть, разные@0.20",chained::смешанные@0.20,chained::лог-ранг знам. концов@0.20,chained::лог-ранг знам. текста@0.20,"chained::хотя бы один hapax, %@0.20","chained::куски одного слова, %@0.20",chained::разрыв@0.20,"chained::на 10% узлов, % рёбер@0.20","chained::служ.-служ., один токен@0.30","chained::служ.-служ., разные@0.30","chained::смысл.-смысл., один токен@0.30","chained::смысл.-смысл., разные@0.30","chained::часть-часть, один токен@0.30","chained::часть-часть, разные@0.30",chained::смешанные@0.30,chained::лог-ранг знам. концов@0.30,chained::лог-ранг знам. текста@0.30,"chained::хотя бы один hapax, %@0.30","chained::куски одного слова, %@0.30",chained::разрыв@0.30,"chained::на 10% узлов, % рёбер@0.30","chained::служ.-служ., один токен@0.40","chained::служ.-служ., разные@0.40","chained::смысл.-смысл., один токен@0.40","chained::смысл.-смысл., разные@0.40","chained::часть-часть, один токен@0.40","chained::часть-часть, разные@0.40",chained::смешанные@0.40,chained::лог-ранг знам. концов@0.40,chained::лог-ранг знам. текста@0.40,"chained::хотя бы один hapax, %@0.40","chained::куски одного слова, %@0.40",chained::разрыв@0.40,"chained::на 10% узлов, % рёбер@0.40","chained::служ.-служ., один токен@0.50","chained::служ.-служ., разные@0.50","chained::смысл.-смысл., один токен@0.50","chained::смысл.-смысл., разные@0.50","chained::часть-часть, один токен@0.50","chained::часть-часть, разные@0.50",chained::смешанные@0.50,chained::лог-ранг знам. концов@0.50,chained::лог-ранг знам. текста@0.50,"chained::хотя бы один hapax, %@0.50","chained::куски одного слова, %@0.50",chained::разрыв@0.50,"chained::на 10% узлов, % рёбер@0.50",flat::разброс длин рёбер (cv)@0.20,flat::длинные к медиане@0.20,flat::средняя длина ребра@0.20,"flat::служ.-служ., один токен@0.10","flat::служ.-служ., разные@0.10","flat::смысл.-смысл., один токен@0.10","flat::смысл.-смысл., разные@0.10","flat::часть-часть, один токен@0.10","flat::часть-часть, разные@0.10",flat::смешанные@0.10,flat::лог-ранг знам. концов@0.10,flat::лог-ранг знам. текста@0.10,"flat::хотя бы один hapax, %@0.10","flat::куски одного слова, %@0.10",flat::разрыв@0.10,"flat::на 10% узлов, % рёбер@0.10","flat::служ.-служ., один токен@0.20","flat::служ.-служ., разные@0.20","flat::смысл.-смысл., один токен@0.20","flat::смысл.-смысл., разные@0.20","flat::часть-часть, один токен@0.20","flat::часть-часть, разные@0.20",flat::смешанные@0.20,flat::лог-ранг знам. концов@0.20,flat::лог-ранг знам. текста@0.20,"flat::хотя бы один hapax, %@0.20","flat::куски одного слова, %@0.20",flat::разрыв@0.20,"flat::на 10% узлов, % рёбер@0.20","flat::служ.-служ., один токен@0.30","flat::служ.-служ., разные@0.30","flat::смысл.-смысл., один токен@0.30","flat::смысл.-смысл., разные@0.30","flat::часть-часть, один токен@0.30","flat::часть-часть, разные@0.30",flat::смешанные@0.30,flat::лог-ранг знам. концов@0.30,flat::лог-ранг знам. текста@0.30,"flat::хотя бы один hapax, %@0.30","flat::куски одного слова, %@0.30",flat::разрыв@0.30,"flat::на 10% узлов, % рёбер@0.30","flat::служ.-служ., один токен@0.40","flat::служ.-служ., разные@0.40","flat::смысл.-смысл., один токен@0.40","flat::смысл.-смысл., разные@0.40","flat::часть-часть, один токен@0.40","flat::часть-часть, разные@0.40",flat::смешанные@0.40,flat::лог-ранг знам. концов@0.40,flat::лог-ранг знам. текста@0.40,"flat::хотя бы один hapax, %@0.40","flat::куски одного слова, %@0.40",flat::разрыв@0.40,"flat::на 10% узлов, % рёбер@0.40","flat::служ.-служ., один токен@0.50","flat::служ.-служ., разные@0.50","flat::смысл.-смысл., один токен@0.50","flat::смысл.-смысл., разные@0.50","flat::часть-часть, один токен@0.50","flat::часть-часть, разные@0.50",flat::смешанные@0.50,flat::лог-ранг знам. концов@0.50,flat::лог-ранг знам. текста@0.50,"flat::хотя бы один hapax, %@0.50","flat::куски одного слова, %@0.50",flat::разрыв@0.50,"flat::на 10% узлов, % рёбер@0.50"
q019,0.30725062182696056,1.159401831960506,21.665793090090155,0.0,10.0,0.0,50.0,0.0,20.0,20.0,6.071704727019193,6.236401766508114,85.0,10.0,134.05,62.5,0.0,12.5,0.0,55.00000000000001,0.0,15.0,17.5,6.0653228406615485,6.236401766508114,82.5,7.5,128.075,42.5,0.0,10.0,0.0,63.33333333333333,0.0,11.666666666666666,15.0,6.337306657563703,6.236401766508114,85.0,5.0,109.36666666666666,38.333333333333336,0.0,7.5,0.0,62.5,0.0,11.25,18.75,6.126647682607238,6.236401766508114,86.25,3.75,103.1875,33.75,0.0,8.0,0.0,64.0,1.0,11.0,16.0,6.136318953507367,6.236401766508114,82.0,3.0,111.01,34.0,0.32165988019245345,1.2469993327893514,19.677460138201713,5.0,15.0,0.0,40.0,0.0,5.0,35.0,6.325443544031626,6.196614129143759,70.0,5.0,130.85,62.5,2.5,17.5,0.0,47.5,0.0,7.5,25.0,5.5679112648005455,6.196614129143759,80.0,2.5,134.35,46.25,1.6666666666666667,11.666666666666666,0.0,60.0,0.0,6.666666666666667,20.0,5.4956150711247425,6.196614129143759,85.0,1.6666666666666667,117.1,39.166666666666664,1.25,8.75,0.0,65.0,0.0,7.5,17.5,5.784773860670292,6.196614129143759,87.5,1.25,116.3,34.375,1.0,8.0,1.0,68.0,0.0,7.000000000000001,15.0,5.956097844384427,6.196614129143759,86.0,1.0,111.31,32.0
q020,0.330209559517585,1.2480566443064354,20.979392403066157,0.0,25.0,0.0,30.0,0.0,20.0,25.0,6.283858597303248,6.3259028663942685,65.0,10.0,115.7,60.0,0.0,15.0,0.0,35.0,0.0,17.5,32.5,6.287479260362028,6.3259028663942685,70.0,12.5,117.55,38.75,0.0,15.0,0.0,41.66666666666667,0.0,18.333333333333332,25.0,6.505171420468948,6.3259028663942685,76.66666666666667,10.0,124.38333333333334,41.66666666666667,0.0,12.5,0.0,51.24999999999999,0.0,13.750000000000002,22.5,6.453276585743116,6.3259028663942685,80.0,7.5,123.5375,36.25,0.0,12.0,0.0,56.00000000000001,1.0,12.0,19.0,6.512135077469065,6.3259028663942685,80.0,6.0,126.84,36.0,0.32008781373649997,1.2059806996565898,20.65141377851367,5.0,20.0,0.0,50.0,0.0,10.0,15.0,5.966771985458317,6.357033904009289,80.0,10.0,121.75,60.0,2.5,17.5,0.0,52.5,0.0,10.0,17.5,6.0264115464755665,6.357033904009289,72.5,7.5,127.35,41.25,1.6666666666666667,15.0,0.0,58.333333333333336,0.0,8.333333333333332,16.666666666666664,6.062810907999196,6.357033904009289,76.66666666666667,5.0,137.61666666666667,39.166666666666664,1.25,13.750000000000002,0.0,61.25000000000001,0.0,6.25,17.5,6.261237654054091,6.357033904009289,81.25,3.75,134.2625,34.375,1.0,14.000000000000002,0.0,64.0,0.0,6.0,15.0,6.268731168249906,6.357033904009289,80.0,3.0,136.69,32.0
q021,0.3108576101166026,1.1733270658251476,21.99598378300667,0.0,5.0,0.0,40.0,0.0,15.0,40.0,5.845003107846962,5.83098240346375,100.0,20.0,48.75,57.49999999999999,0.0,2.5,0.0,47.5,0.0,7.5,42.5,6.161809437648685,5.83098240346375,100.0,15.0,43.025,37.5,0.0,3.3333333333333335,0.0,53.333333333333336,0.0,6.666666666666667,36.666666666666664,5.995049460367851,5.83098240346375,98.33333333333333,11.666666666666666,43.55,36.666666666666664,0.0,3.75,0.0,56.25,0.0,5.0,35.0,6.094590343150661,5.83098240346375,97.5,10.0,37.5,31.874999999999996,0.0,4.0,0.0,61.0,0.0,4.0,31.0,5.9124150661931205,5.83098240346375,97.0,8.0,38.61,30.0,0.3068981602070381,1.1763711794722416,20.186061787605286,5.0,0.0,0.0,60.0,0.0,5.0,30.0,5.835502042639059,5.883033503587333,95.0,5.0,43.4,50.0,2.5,12.5,0.0,57.49999999999999,0.0,2.5,25.0,5.743454139600231,5.883033503587333,92.5,5.0,59.625,38.75,1.6666666666666667,10.0,0.0,63.33333333333333,0.0,3.3333333333333335,21.666666666666668,5.800858022566134,5.883033503587333,90.0,5.0,61.416666666666664,37.5,1.25,10.0,0.0,63.74999999999999,0.0,5.0,20.0,5.973225019298685,5.883033503587333,91.25,3.75,65.15,32.5,1.0,13.0,0.0,63.0,0.0,5.0,18.0,5.999140387889522,5.883033503587333,91.0,3.0,64.37,34.5
q022,0.25901481162346685,1.1554506824862187,22.674451076984404,0.0,10.0,0.0,50.0,0.0,10.0,30.0,6.110587474890756,6.343444912851211,90.0,5.0,95.05,62.5,2.5,7.5,0.0,60.0,0.0,7.5,22.5,6.3030508277981765,6.343444912851211,90.0,2.5,82.25,42.5,5.0,8.333333333333332,1.6666666666666667,55.00000000000001,0.0,8.333333333333332,21.666666666666668,6.2100390602654345,6.343444912851211,83.33333333333334,5.0,110.71666666666667,36.666666666666664,5.0,11.25,1.25,55.00000000000001,0.0,6.25,21.25,6.137549767461718,6.343444912851211,83.75,3.75,102.75,32.5,5.0,12.0,1.0,56.00000000000001,0.0,5.0,21.0,6.138533810722522,6.343444912851211,81.0,4.0,98.0,30.5,0.2940362174214012,1.169398221228202,21.720597403645517,0.0,10.0,0.0,40.0,0.0,15.0,35.0,5.721830505878524,6.233448823490406,85.0,0.0,130.8,57.49999999999999,0.0,15.0,0.0,55.00000000000001,0.0,7.5,22.5,5.765253430782704,6.233448823490406,82.5,2.5,112.65,41.25,0.0,13.333333333333334,0.0,63.33333333333333,0.0,5.0,18.333333333333332,6.004177730600561,6.233448823490406,83.33333333333334,1.6666666666666667,106.01666666666667,37.5,0.0,13.750000000000002,0.0,63.74999999999999,0.0,3.75,18.75,6.072138610131593,6.233448823490406,81.25,2.5,102.7625,32.5,0.0,14.000000000000002,0.0,65.0,0.0,4.0,17.0,6.037214826028532,6.233448823490406,80.0,3.0,102.16,29.5
q024,0.3316084589799131,1.1787830332083167,19.71818101584911,0.0,20.0,0.0,50.0,0.0,5.0,25.0,5.905739604832573,6.413333377423773,85.0,0.0,91.4,55.00000000000001,0.0,15.0,0.0,52.5,0.0,2.5,30.0,5.77816045008919,6.413333377423773,90.0,0.0,72.075,41.25,1.6666666666666667,18.333333333333332,0.0,53.333333333333336,0.0,1.6666666666666667,25.0,5.9757884141689175,6.413333377423773,83.33333333333334,1.6666666666666667,60.766666666666666,38.333333333333336,1.25,15.0,0.0,61.25000000000001,0.0,3.75,18.75,6.381939150447367,6.413333377423773,86.25,1.25,58.8125,30.0,1.0,12.0,0.0,68.0,0.0,4.0,15.0,6.491092074277333,6.413333377423773,84.0,1.0,58.39,28.499999999999996,0.32474969182793534,1.1853817684195969,19.854551231265066,0.0,10.0,0.0,45.0,0.0,10.0,35.0,5.423107439141358,6.322129619422716,90.0,5.0,52.2,57.49999999999999,0.0,20.0,0.0,47.5,0.0,5.0,27.500000000000004,5.696709500303137,6.322129619422716,82.5,2.5,63.8,41.25,0.0,18.333333333333332,0.0,55.00000000000001,0.0,3.3333333333333335,23.333333333333332,6.086052132263579,6.322129619422716,86.66666666666667,3.3333333333333335,58.0,35.0,2.5,13.750000000000002,0.0,61.25000000000001,0.0,3.75,18.75,6.1948791487222445,6.322129619422716,83.75,2.5,61.0875,28.749999999999996,2.0,11.0,0.0,68.0,0.0,3.0,16.0,6.357074103048103,6.322129619422716,84.0,2.0,56.31,29.5
q025,0.26217352611048783,1.1536226592638748,22.733406530618666,0.0,5.0,0.0,55.00000000000001,0.0,25.0,15.0,5.974063934220068,6.296874792440694,85.0,0.0,218.0,60.0,0.0,15.0,0.0,55.00000000000001,0.0,17.5,12.5,6.2536848518963595,6.296874792440694,82.5,0.0,211.975,40.0,3.3333333333333335,16.666666666666664,0.0,56.666666666666664,0.0,11.666666666666666,11.666666666666666,6.147543605209879,6.296874792440694,83.33333333333334,0.0,199.88333333333333,35.833333333333336,2.5,15.0,0.0,60.0,0.0,8.75,13.750000000000002,6.257713497719447,6.296874792440694,83.75,0.0,185.3125,30.625000000000004,2.0,14.000000000000002,0.0,64.0,0.0,7.000000000000001,13.0,6.290401177983262,6.296874792440694,86.0,0.0,184.65,27.0,0.2906057786754834,1.2148936918310735,21.734769189953806,0.0,20.0,0.0,40.0,0.0,15.0,25.0,6.214606091088487,6.38485121389404,90.0,5.0,107.65,57.49999999999999,0.0,15.0,0.0,47.5,0.0,15.0,22.5,6.258639880014869,6.38485121389404,85.0,7.5,130.4,42.5,0.0,21.666666666666668,0.0,48.333333333333336,0.0,10.0,20.0,6.23818243242456,6.38485121389404,75.0,5.0,159.0,36.666666666666664,0.0,20.0,0.0,56.25,0.0,8.75,15.0,6.208268713169249,6.38485121389404,75.0,5.0,145.275,31.874999999999996,1.0,16.0,0.0,57.99999999999999,0.0,10.0,15.0,6.349208121933945,6.38485121389404,76.0,4.0,140.19,31.0
q026,0.31497207205323946,1.1545479950148145,21.429140661656856,0.0,15.0,0.0,45.0,0.0,0.0,40.0,6.555161309496361,6.470188371118231,85.0,5.0,106.2,57.49999999999999,0.0,12.5,0.0,57.49999999999999,0.0,5.0,25.0,6.505670320895849,6.470188371118231,82.5,5.0,113.8,41.25,0.0,13.333333333333334,0.0,58.333333333333336,0.0,5.0,23.333333333333332,6.424089002195237,6.470188371118231,80.0,3.3333333333333335,140.23333333333332,39.166666666666664,1.25,12.5,0.0,53.75,0.0,6.25,26.25,6.47186020089396,6.470188371118231,78.75,3.75,143.2625,33.75,1.0,12.0,0.0,56.99999999999999,0.0,5.0,25.0,6.549679013870013,6.470188371118231,80.0,3.0,149.63,31.0,0.281827268334656,1.2089898616918333,20.423679151535033,5.0,25.0,0.0,35.0,0.0,5.0,30.0,6.612387018365345,6.2597919850452675,75.0,0.0,134.15,57.49999999999999,2.5,22.5,0.0,45.0,0.0,2.5,27.500000000000004,6.50466885855392,6.2597919850452675,75.0,0.0,128.4,37.5,1.6666666666666667,25.0,0.0,46.666666666666664,0.0,1.6666666666666667,25.0,6.3164983981413005,6.2597919850452675,73.33333333333333,0.0,137.51666666666668,36.666666666666664,1.25,21.25,0.0,55.00000000000001,0.0,1.25,21.25,6.303266759320252,6.2597919850452675,76.25,1.25,119.425,29.375,1.0,18.0,0.0,61.0,0.0,1.0,19.0,6.4035824624236195,6.2597919850452675,79.0,1.0,124.87,30.0
q027,0.2987322920711664,1.15561150965467,21.797368500232697,0.0,15.0,0.0,40.0,0.0,10.0,35.0,6.57920900569937,6.153898485205047,85.0,0.0,113.95,62.5,0.0,17.5,0.0,50.0,0.0,10.0,22.5,6.580220733024261,6.153898485205047,75.0,2.5,111.15,40.0,0.0,18.333333333333332,0.0,56.666666666666664,0.0,6.666666666666667,18.333333333333332,6.33956335322043,6.153898485205047,75.0,1.6666666666666667,127.11666666666666,39.166666666666664,0.0,20.0,0.0,56.25,0.0,5.0,18.75,6.3358863920894155,6.153898485205047,75.0,2.5,127.35,32.5,0.0,22.0,0.0,54.0,0.0,5.0,19.0,6.350079514846807,6.153898485205047,74.0,2.0,139.89,34.5,0.353403001368744,1.184012148373562,20.390259661227464,0.0,25.0,0.0,35.0,0.0,30.0,10.0,6.024385594932133,6.055126153455979,65.0,0.0,115.75,57.49999999999999,0.0,32.5,0.0,37.5,0.0,17.5,12.5,6.293018797684829,6.055126153455979,65.0,2.5,148.475,42.5,1.6666666666666667,28.333333333333332,0.0,43.333333333333336,0.0,13.333333333333334,13.333333333333334,6.288060186962959,6.055126153455979,61.66666666666667,1.6666666666666667,132.38333333333333,37.5,1.25,27.500000000000004,0.0,48.75,0.0,11.25,11.25,6.177493113792848,6.055126153455979,62.5,1.25,141.4875,34.375,1.0,24.0,0.0,53.0,0.0,10.0,12.0,6.0662283749931465,6.055126153455979,63.0,2.0,132.68,32.5
q028,0.28155386655560477,1.1935877933956045,22.98613584935665,5.0,15.0,0.0,25.0,0.0,35.0,20.0,5.957363862337861,5.995132136046494,75.0,5.0,158.25,55.00000000000001,2.5,20.0,0.0,32.5,0.0,27.500000000000004,17.5,5.793919776630796,5.995132136046494,80.0,5.0,158.875,42.5,3.3333333333333335,21.666666666666668,0.0,38.333333333333336,0.0,18.333333333333332,18.333333333333332,5.810094641356393,5.995132136046494,80.0,3.3333333333333335,167.51666666666668,36.666666666666664,3.75,17.5,0.0,43.75,0.0,15.0,20.0,5.959238068645852,5.995132136046494,78.75,2.5,172.3125,31.25,4.0,19.0,0.0,46.0,0.0,13.0,18.0,5.960257352370692,5.995132136046494,78.0,2.0,169.71,30.0,0.3236269792342135,1.2308295547012735,21.962437019571663,5.0,20.0,0.0,15.0,0.0,10.0,50.0,5.763167665525737,6.412550291063726,70.0,0.0,161.45,65.0,7.5,20.0,0.0,20.0,0.0,15.0,37.5,5.993589623338851,6.412550291063726,72.5,5.0,146.875,47.5,5.0,20.0,0.0,31.666666666666664,0.0,13.333333333333334,30.0,6.219980646375093,6.412550291063726,73.33333333333333,5.0,151.03333333333333,37.5,5.0,16.25,0.0,42.5,0.0,10.0,26.25,6.365481155835175,6.412550291063726,70.0,3.75,144.5125,29.375,4.0,16.0,0.0,50.0,0.0,8.0,22.0,6.339439832764395,6.412550291063726,72.0,3.0,142.44,29.5
q029,0.32048705738298533,1.1847482242252025,21.036950681507587,5.0,0.0,0.0,55.00000000000001,0.0,5.0,35.0,6.272515166442573,6.110578839671606,80.0,0.0,109.75,57.49999999999999,2.5,5.0,0.0,57.49999999999999,2.5,2.5,30.0,6.205841767603816,6.110578839671606,82.5,2.5,137.025,37.5,1.6666666666666667,5.0,0.0,56.666666666666664,3.3333333333333335,3.3333333333333335,30.0,6.0874105387581405,6.110578839671606,83.33333333333334,5.0,146.98333333333332,39.166666666666664,2.5,5.0,0.0,62.5,2.5,3.75,23.75,6.099386024877676,6.110578839671606,81.25,3.75,136.8625,33.75,2.0,7.000000000000001,1.0,62.0,2.0,4.0,22.0,6.061135889640951,6.110578839671606,76.0,4.0,156.05,34.0,0.3305892756269396,1.2102631777289772,19.98281814560294,0.0,5.0,0.0,60.0,0.0,10.0,25.0,6.447629004775148,6.356106434109238,80.0,0.0,102.95,57.49999999999999,0.0,12.5,0.0,65.0,0.0,5.0,17.5,6.294268915741766,6.356106434109238,82.5,0.0,129.525,41.25,0.0,15.0,0.0,55.00000000000001,0.0,11.666666666666666,18.333333333333332,6.156596861394891,6.356106434109238,78.33333333333333,1.6666666666666667,152.73333333333332,35.833333333333336,0.0,12.5,0.0,56.25,0.0,11.25,20.0,6.048956784094796,6.356106434109238,75.0,2.5,144.725,30.625000000000004,0.0,13.0,0.0,59.0,0.0,10.0,18.0,6.07604989795383,6.356106434109238,75.0,2.0,140.14,31.0
q030,0.27817500812503876,1.1432023814298893,21.645886249542237,0.0,5.0,0.0,75.0,0.0,0.0,20.0,6.2422754896844355,6.110772602644084,85.0,15.0,144.65,65.0,0.0,10.0,0.0,70.0,0.0,2.5,17.5,6.360147498460522,6.110772602644084,82.5,7.5,151.5,40.0,0.0,11.666666666666666,0.0,66.66666666666666,0.0,1.6666666666666667,20.0,6.288777408126354,6.110772602644084,83.33333333333334,6.666666666666667,139.0,37.5,0.0,12.5,0.0,70.0,0.0,2.5,15.0,6.300740976765012,6.110772602644084,81.25,5.0,131.6875,31.25,0.0,15.0,0.0,68.0,0.0,3.0,14.000000000000002,6.239880775130134,6.110772602644084,81.0,4.0,136.25,29.5,0.2743211674203394,1.2230658559327883,20.82280126661062,0.0,20.0,0.0,70.0,0.0,0.0,10.0,6.376022869315347,6.470738142747601,75.0,0.0,200.25,62.5,0.0,15.0,0.0,57.49999999999999,0.0,7.5,20.0,6.152003006466952,6.470738142747601,77.5,0.0,208.8,41.25,0.0,21.666666666666668,0.0,55.00000000000001,0.0,6.666666666666667,16.666666666666664,6.187437440565197,6.470738142747601,75.0,0.0,195.23333333333332,38.333333333333336,0.0,22.5,0.0,56.25,0.0,6.25,15.0,6.0947568160903725,6.470738142747601,75.0,0.0,192.475,33.125,0.0,18.0,0.0,63.0,0.0,6.0,13.0,6.183277913075032,6.470738142747601,79.0,0.0,197.28,28.499999999999996
q031,0.31222743309712675,1.1690004612922351,21.005104237645863,5.0,0.0,0.0,45.0,0.0,20.0,30.0,6.130093998659322,6.232404285128387,85.0,15.0,63.0,62.5,2.5,5.0,0.0,55.00000000000001,0.0,12.5,25.0,6.152468457342654,6.232404285128387,80.0,10.0,64.25,45.0,1.6666666666666667,8.333333333333332,0.0,56.666666666666664,0.0,11.666666666666666,21.666666666666668,5.961273737529502,6.232404285128387,80.0,6.666666666666667,68.31666666666666,38.333333333333336,1.25,10.0,0.0,61.25000000000001,0.0,8.75,18.75,6.034338114736393,6.232404285128387,80.0,5.0,78.125,31.874999999999996,2.0,11.0,0.0,64.0,0.0,7.000000000000001,16.0,6.127370926428417,6.232404285128387,80.0,6.0,72.88,31.5,0.3229292825131604,1.2072785164352713,20.197485809028148,5.0,15.0,0.0,25.0,0.0,25.0,30.0,6.6124241290670245,6.093691520561708,70.0,10.0,97.45,60.0,2.5,12.5,0.0,47.5,0.0,12.5,25.0,5.978447948127268,6.093691520561708,77.5,5.0,113.6,40.0,1.6666666666666667,11.666666666666666,0.0,58.333333333333336,0.0,8.333333333333332,20.0,5.878749816377618,6.093691520561708,80.0,3.3333333333333335,102.43333333333334,39.166666666666664,1.25,12.5,0.0,62.5,0.0,6.25,17.5,6.102289105400813,6.093691520561708,77.5,2.5,107.1125,32.5,1.0,13.0,0.0,64.0,0.0,5.0,17.0,6.123748583414862,6.093691520561708,77.0,2.0,105.89,33.5
q034,0.25252415019961816,1.181635903380445,22.69733182132244,0.0,0.0,0.0,45.0,0.0,30.0,25.0,5.755671417566758,6.436978052782866,85.0,5.0,206.2,65.0,2.5,7.5,0.0,52.5,0.0,22.5,15.0,6.188840156525088,6.436978052782866,75.0,5.0,192.575,41.25,3.3333333333333335,10.0,0.0,56.666666666666664,0.0,16.666666666666664,13.333333333333334,6.179883277118196,6.436978052782866,76.66666666666667,3.3333333333333335,177.08333333333334,36.666666666666664,2.5,8.75,0.0,63.74999999999999,0.0,13.750000000000002,11.25,6.341468488587903,6.436978052782866,77.5,2.5,181.2125,29.375,3.0,10.0,0.0,62.0,0.0,11.0,14.000000000000002,6.308683792792678,6.436978052782866,77.0,2.0,198.09,30.0,0.30862968999316404,1.1914240650364099,21.16216092437506,0.0,5.0,0.0,35.0,0.0,25.0,35.0,4.722850131148679,6.266390417933933,45.0,10.0,169.75,60.0,2.5,12.5,0.0,45.0,0.0,17.5,22.5,5.650130185521204,6.266390417933933,55.00000000000001,5.0,197.3,40.0,3.3333333333333335,15.0,0.0,48.333333333333336,0.0,13.333333333333334,20.0,5.746548359303338,6.266390417933933,55.00000000000001,3.3333333333333335,214.6,36.666666666666664,2.5,15.0,0.0,55.00000000000001,0.0,10.0,17.5,6.0042559720531505,6.266390417933933,60.0,2.5,203.3,31.25,2.0,18.0,1.0,54.0,0.0,8.0,17.0,6.107047478853094,6.266390417933933,60.0,2.0,195.3,32.0
q036,0.2845894190213292,1.180160195167551,23.014801003485918,0.0,15.0,0.0,30.0,0.0,15.0,40.0,6.158953869257414,6.08539029126997,75.0,10.0,137.45,57.49999999999999,2.5,7.5,0.0,42.5,0.0,15.0,32.5,6.009477841046658,6.08539029126997,85.0,7.5,123.1,42.5,1.6666666666666667,6.666666666666667,0.0,53.333333333333336,0.0,11.666666666666666,26.666666666666668,6.16984203483447,6.08539029126997,88.33333333333333,6.666666666666667,116.13333333333334,35.833333333333336,1.25,6.25,0.0,62.5,0.0,8.75,21.25,6.3023851982845,6.08539029126997,90.0,5.0,111.2375,31.874999999999996,1.0,7.000000000000001,0.0,65.0,0.0,7.000000000000001,20.0,6.239225063675226,6.08539029126997,89.0,4.0,106.41,28.999999999999996,0.29289876906024964,1.2975071359883632,21.11027572989464,0.0,45.0,0.0,10.0,5.0,15.0,25.0,4.623198338318254,6.547059418848408,50.0,10.0,155.5,62.5,0.0,37.5,0.0,40.0,2.5,7.5,12.5,5.781319867598783,6.547059418848408,57.49999999999999,5.0,150.2,46.25,1.6666666666666667,30.0,0.0,43.333333333333336,1.6666666666666667,11.666666666666666,11.666666666666666,5.868053553686006,6.547059418848408,66.66666666666666,5.0,151.68333333333334,36.666666666666664,1.25,27.500000000000004,0.0,47.5,1.25,12.5,10.0,6.067317256314349,6.547059418848408,68.75,3.75,163.575,28.749999999999996,2.0,25.0,0.0,50.0,1.0,11.0,11.0,6.284969476185439,6.547059418848408,71.0,3.0,168.08,25.0
q037,0.32984064278158315,1.1829367763816645,20.113447093069553,0.0,5.0,0.0,55.00000000000001,0.0,10.0,30.0,6.324648142204591,6.33616044630814,80.0,5.0,124.75,57.49999999999999,0.0,2.5,0.0,65.0,0.0,7.5,25.0,6.35581833297,6.33616044630814,82.5,5.0,122.875,40.0,0.0,5.0,0.0,61.66666666666667,0.0,6.666666666666667,26.666666666666668,6.332814397354417,6.33616044630814,81.66666666666667,3.3333333333333335,121.58333333333333,35.833333333333336,0.0,7.5,0.0,66.25,0.0,6.25,20.0,6.364488132282672,6.33616044630814,83.75,2.5,127.675,33.75,0.0,9.0,0.0,66.0,0.0,8.0,17.0,6.359558830129635,6.33616044630814,84.0,2.0,127.3,32.0,0.33830566414509317,1.1924045402233,19.258512278497218,0.0,5.0,5.0,45.0,0.0,15.0,30.0,6.07029787419291,6.4073520672864435,65.0,5.0,148.5,55.00000000000001,2.5,17.5,2.5,50.0,0.0,7.5,20.0,6.192295199211148,6.4073520672864435,65.0,2.5,143.15,35.0,1.6666666666666667,16.666666666666664,1.6666666666666667,53.333333333333336,0.0,5.0,21.666666666666668,6.187215183740103,6.4073520672864435,70.0,1.6666666666666667,152.78333333333333,34.166666666666664,1.25,16.25,1.25,58.75,0.0,5.0,17.5,6.214256395511174,6.4073520672864435,71.25,1.25,145.7625,32.5,1.0,14.000000000000002,1.0,62.0,0.0,4.0,18.0,6.378173922315654,6.4073520672864435,76.0,1.0,166.13,33.5
