x,y,tok,cls,hap,text,norm
-0.13401881,79.836525,Ġto,служ,повторяется,48,38.844265
-14.539051,4.904574,Ġwon,смысл-част,повторяется,48,37.174934
-14.303423,2.3831646,Ġfarewell,смысл-редк,hapax,48,36.439354
-10.486292,47.73974,Ġfrom,служ,повторяется,48,37.908203
-20.280706,-7.7409854,Ġfront,смысл-част,hapax,48,35.463905
47.40922,-45.73676,",",пункт,повторяется,48,40.362484
-29.802887,-31.515299,Ġmedal,смысл-редк,повторяется,48,35.753304
-35.205246,-21.369177,Ġrace,смысл-редк,повторяется,48,34.1315
-27.060074,-35.481342,ĠRed,смысл-редк,повторяется,48,35.64821
29.204369,-58.92426,Ġ.,пункт,повторяется,48,38.71718
-11.760975,-19.078995,th,подслово,hapax,48,37.094227
56.101948,-46.619553,",",пункт,повторяется,49,40.425583
69.555725,-0.8883444,Ġthe,служ,повторяется,49,37.554848
-50.78381,-19.027899,ĠAI,смысл-редк,повторяется,49,33.693768
-50.74809,-17.71662,Ġsystems,смысл-част,повторяется,49,33.629086
-41.887653,2.9455578,Ġhonest,смысл-редк,hapax,49,35.90978
-30.224295,-67.802216,.,сток,сток,49,26.25901
-50.87038,-19.045843,ĠAI,смысл-редк,повторяется,49,33.195408
-36.376427,-3.4445064,Ġpolicy,смысл-редк,hapax,49,36.76148
-9.815016,-12.187087,Ġhacking,смысл-редк,hapax,49,37.39892
9.4941845,23.74114,Ġsuch,служ,повторяется,49,39.313133
-41.920895,2.9667645,Ġsafe,смысл-редк,hapax,49,35.342953
37.548862,50.42474,Ġof,служ,повторяется,49,37.860573
-43.718468,2.5392158,Ġvalues,смысл-редк,повторяется,49,35.678192
0.8994788,10.834105,Ġsometimes,смысл-част,hapax,49,37.9492
-33.588985,-66.87085,.,сток,сток,49,26.189844
-1.114666,-36.13911,13,пункт,hapax,49,39.21201
37.712715,50.442543,Ġof,служ,повторяется,49,37.43477
-36.779995,-11.344326,Ġrobustness,смысл-редк,повторяется,49,35.27038
-43.766464,2.5119731,Ġvalues,смысл-редк,повторяется,49,36.63765
27.202478,41.973316,Ġor,служ,hapax,49,40.000065
43.921623,-3.8848853,ĠFurthermore,служ,hapax,49,38.76106
-44.72181,3.264334,Ġbehaviors,смысл-редк,повторяется,49,35.69548
-42.178474,3.8052456,Ġunwanted,смысл-редк,hapax,49,35.66263
-40.657257,-12.830379,Ġcommunity,смысл-редк,hapax,49,35.552032
-51.144333,-19.052746,Ġartificial,смысл-редк,hapax,49,33.845932
-42.506527,4.39996,Ġefficiently,смысл-редк,hapax,49,36.82723
-50.854355,-19.01021,ĠAI,смысл-редк,повторяется,49,34.315197
11.182771,-39.249367,-,пункт,повторяется,49,37.154232
-9.376775,-12.993027,oles,подслово,hapax,49,37.72028
-38.660473,3.1333766,Ġsituations,смысл-редк,hapax,49,35.59696
-43.71299,-13.435829,Ġsocial,смысл-част,повторяется,49,35.500645
-8.179966,-15.981246,ify,подслово,hapax,49,37.97465
6.0007486,49.806805,Ġbe,служ,повторяется,49,40.03372
68.898476,-1.5256498,Ġthe,служ,повторяется,49,39.200153
-30.923452,-67.3764,],сток,сток,49,26.247925
-39.683605,3.8961096,Ġnew,смысл-част,hapax,49,35.745026
-1.1634961,-36.068027,12,пункт,hapax,49,39.274532
14.793136,48.593376,Ġis,служ,повторяется,49,40.6915
-1.284214,-36.057556,18,пункт,повторяется,49,38.687805
-25.046745,-69.70526,],сток,сток,49,27.995241
7.037426,30.965088,Ġwould,служ,повторяется,50,38.27185
39.119026,48.705513,Ġof,служ,повторяется,50,39.202057
50.99336,-54.844597,",",пункт,повторяется,50,40.80543
-37.26948,-18.063583,Ġghost,смысл-редк,повторяется,50,34.476723
43.016354,52.986435,Ġof,служ,повторяется,50,38.014885
3.334388,19.742123,Ġpossible,смысл-част,hapax,50,38.73101
17.27063,2.4038632,Ġyour,служ,повторяется,50,37.280926
8.2004,-50.596375,Ċ,пункт,повторяется,50,41.985348
-13.298444,22.028786,Ġgive,смысл-част,hapax,50,37.691265
8.686326,-52.991726,Ċ,пункт,повторяется,50,39.9923
21.404232,-2.6204882,Ġits,служ,повторяется,50,36.6956
-27.546913,-5.817257,Ġpicture,смысл-редк,повторяется,50,36.474396
68.882385,-7.0888295,Ġthe,служ,повторяется,50,40.26292
34.586414,-29.019789,.,пункт,повторяется,50,40.440052
27.587482,16.812038,Ġalthough,служ,hapax,50,39.057056
3.9706523,15.761175,Ġsomething,смысл-част,повторяется,50,37.018684
-8.081424,60.781326,Ġin,служ,повторяется,50,41.651096
-21.390652,14.838953,Ġkeep,смысл-част,hapax,50,38.084015
17.093746,2.2012117,Ġyour,служ,повторяется,50,36.844494
5.7642264,21.774868,Ġevery,служ,hapax,50,37.287224
-19.14069,4.0142765,Ġslowly,смысл-редк,повторяется,50,37.080025
-9.237808,0.932113,Ġdemonstrates,смысл-редк,повторяется,50,38.096973
42.99342,53.389282,Ġof,служ,повторяется,50,38.763336
16.782516,2.3731854,Ġyour,служ,повторяется,50,36.139614
-20.642824,15.10584,Ġbuild,смысл-редк,повторяется,50,36.2874
-26.001978,6.1324143,Ġcutting,смысл-редк,hapax,50,37.431072
-25.21199,-7.8028774,Ġhorizon,смысл-редк,hapax,50,36.54706
-19.734642,25.090874,Ġtrying,смысл-част,hapax,50,38.64349
-20.028645,35.8149,Ġinto,служ,повторяется,50,38.775352
9.375921,31.966066,Ġcould,служ,hapax,50,38.667023
67.87541,-9.124264,Ġthe,служ,повторяется,50,38.200428
-38.43558,-16.355368,Ġcharacter,смысл-част,повторяется,50,34.589012
67.873375,-9.136031,Ġthe,служ,повторяется,50,38.23672
-38.251987,-16.196518,Ġcharacters,смысл-част,повторяется,50,34.955173
-10.609718,15.508758,Ġseem,смысл-част,hapax,50,36.694054
10.63854,11.048501,Ġhappening,смысл-редк,повторяется,50,36.68058
3.8704472,15.717365,Ġsomething,смысл-част,повторяется,50,36.5354
68.28604,-8.2891445,Ġthe,служ,повторяется,50,38.800377
68.52379,-8.1358385,Ġthe,служ,повторяется,50,39.161713
17.131308,2.316941,Ġyour,служ,повторяется,50,37.041424
-29.601599,52.50101,Ġa,служ,повторяется,51,38.646366
-0.6460616,20.117788,Ġjust,служ,hapax,51,38.137882
-25.61388,3.1560588,Ġturn,смысл-част,повторяется,51,36.30838
29.050262,22.95377,Ġthen,служ,повторяется,51,40.051548
11.120077,15.1747265,Ġtime,смысл-част,повторяется,51,36.25082
22.578941,-45.318733,"Ġ""",пункт,повторяется,51,38.552616
41.35494,45.873184,Ġof,служ,повторяется,51,39.700405
4.7262115,50.08701,Ġbe,служ,повторяется,51,41.49759
-25.390232,22.201822,Ġup,служ,повторяется,51,36.30818
36.366585,16.57789,ĠBecause,служ,hapax,51,39.10167
19.249128,-40.616463,Ġ',пункт,повторяется,51,38.96647
-30.212809,53.67935,Ġa,служ,повторяется,51,38.18984
22.601639,-45.69717,"Ġ""",пункт,повторяется,51,38.525703
65.3608,-5.3362246,Ġthe,служ,повторяется,51,38.178776
29.005491,2.2071047,Ġthey,служ,повторяется,51,37.211422
-35.89195,-6.2605996,Ġsignals,смысл-редк,повторяется,51,36.21287
-30.096382,53.691696,Ġa,служ,повторяется,51,38.98171
8.472364,12.870546,Ġother,служ,повторяется,51,37.80475
12.757377,-25.284399,s,подслово,повторяется,51,39.217896
-35.87051,-7.299888,Ġperiod,смысл-част,hapax,51,36.33762
14.197167,-25.445635,re,подслово,повторяется,51,38.79844
-25.445543,20.554659,Ġappear,смысл-редк,повторяется,51,36.747074
-35.93874,-7.0522957,Ġcycles,смысл-редк,повторяется,51,34.61926
-7.774808,8.710062,Ġactually,смысл-част,повторяется,51,37.620983
21.961607,-16.879656,Ġnot,служ,повторяется,51,38.437378
0.88135254,-12.725642,Ġ28,пункт,повторяется,51,36.33361
-27.322285,23.363556,Ġbetween,служ,hapax,51,38.374382
39.54379,14.060473,ĠIf,служ,hapax,51,40.47536
6.2753468,27.515871,Ġwill,служ,hapax,51,39.08043
-28.995012,21.82881,Ġtogether,смысл-част,повторяется,51,35.94048
4.45404,48.830776,Ġbe,служ,повторяется,51,40.37735
20.533358,1.1740655,Ġtheir,служ,повторяется,51,37.15561
18.672953,-23.468079,'t,подслово,повторяется,51,39.55174
-35.879784,-6.7536592,Ġcycles,смысл-редк,повторяется,51,35.29708
5.933597,16.289661,Ġthing,смысл-част,повторяется,51,36.260853
-35.19886,-14.525662,Ġwomen,смысл-част,повторяется,51,34.481518
15.748504,-11.312513,Ġone,служ,повторяется,51,37.252964
31.539787,30.106981,Ġthat,служ,повторяется,51,37.20987
11.182133,15.283395,Ġtime,смысл-част,повторяется,51,35.64674
23.92034,24.03627,Ġwhen,служ,hapax,51,40.038128
-31.549582,-11.584699,Ġflavor,смысл-редк,hapax,52,35.27926
-20.272852,-22.241882,Ġkar,смысл-редк,hapax,52,35.351032
65.04441,20.93956,Ġand,служ,повторяется,52,40.7662
-13.59538,-3.855572,Ġlucky,смысл-редк,hapax,52,36.525257
6.6957364,12.58763,Ġother,служ,повторяется,52,37.034496
35.64777,-35.70937,.,пункт,повторяется,52,41.20923
8.579735,19.251577,Ġwhat,служ,hapax,52,37.631435
-14.534527,-7.4905095,Ġnormally,смысл-редк,hapax,52,39.513847
-8.671424,57.62113,Ġin,служ,повторяется,52,39.309746
-28.45435,-10.699061,Ġlemon,смысл-редк,hapax,52,35.472443
-20.291819,-22.29272,Ġt,служ,hapax,52,37.010525
66.02979,-4.8036385,Ġthe,служ,повторяется,52,38.39051
3.7997644,35.545597,Ġhad,служ,повторяется,52,38.14882
-14.780959,-7.251138,Ġdelicate,смысл-редк,hapax,52,37.539314
-26.199747,-69.12701,.,сток,сток,52,26.610723
-28.401209,-10.746603,Ġwhite,смысл-редк,hapax,52,35.618687
-14.473459,18.913568,Ġfeel,смысл-част,hapax,52,36.935318
-6.6026506,-17.94155,ay,подслово,hapax,52,38.13981
-29.144957,-66.91615,.,сток,сток,52,26.21367
51.496204,-44.659344,",",пункт,повторяется,52,42.24928
52.199165,-49.79648,",",пункт,повторяется,52,40.732613
-20.238636,-23.069365,Ġna,смысл-редк,повторяется,52,36.308437
-7.6629987,-23.789711,al,подслово,hapax,52,38.038834
7.3479815,-18.001165,Ġ2,пункт,повторяется,52,37.026325
-26.057713,-6.796011,Ġbowls,смысл-редк,hapax,52,35.694584
1.4573072,39.45674,Ġhave,служ,hapax,52,40.253803
-10.719208,-24.872961,heer,подслово,повторяется,52,35.307323
-14.893386,-7.6800246,Ġreview,смысл-редк,hapax,52,36.89326
15.795238,47.253414,Ġis,служ,hapax,52,40.62619
-20.804842,-23.50225,Ġk,смысл-част,повторяется,52,36.216568
41.699017,46.89974,Ġof,служ,повторяется,52,38.590076
-29.893095,-6.3018665,Ġitems,смысл-редк,hapax,52,34.707634
0.26740336,81.03418,Ġto,служ,повторяется,52,39.470604
14.706236,-40.779327,Ġ-,пункт,повторяется,52,37.69531
58.308388,-2.164206,ĠThe,служ,повторяется,52,37.872993
35.00074,-36.228546,.,пункт,повторяется,52,41.233692
-20.722355,-23.349289,Ġk,смысл-част,повторяется,52,35.846172
-33.44747,-64.214165,.,сток,сток,52,26.078451
-9.225537,-21.466515,oo,подслово,повторяется,52,36.436924
-28.473537,-10.635922,Ġonions,смысл-редк,hapax,52,35.32475
55.042526,-46.053185,",",пункт,повторяется,53,40.654236
-50.830135,-22.009542,rug,подслово,hapax,53,35.122734
-49.439636,-6.1359186,Ġmodeling,смысл-редк,повторяется,53,35.463345
-42.645287,-0.54269445,Ġexcretion,смысл-редк,hapax,53,35.493214
22.723381,-16.252054,Ġnot,служ,hapax,53,38.551743
-0.1627009,-25.915903,ive,подслово,hapax,53,37.757713
4.7919097,79.05388,Ġto,служ,повторяется,53,40.229282
18.628786,16.62468,Ġespecially,смысл-част,повторяется,53,38.73871
-50.02828,-21.181835,Ġdesign,смысл-редк,повторяется,53,34.518402
17.824512,17.234306,Ġduring,служ,повторяется,53,38.18929
34.841446,-10.039977,Ġthese,служ,hapax,53,37.195354
2.95136,6.6996317,Ġoften,служ,повторяется,53,37.50824
2.6459153,6.904551,Ġoften,служ,повторяется,53,37.044018
73.285805,-1.2106004,Ġthe,служ,повторяется,53,39.272068
-25.236898,55.587166,Ġa,служ,повторяется,53,38.597412
-30.359806,8.003025,Ġcomplemented,смысл-редк,hapax,53,37.645363
15.540464,48.383495,Ġis,служ,повторяется,53,40.546925
3.6237452,9.146672,Ġmany,служ,hapax,53,36.806007
54.631207,-46.120567,",",пункт,повторяется,53,42.81129
-54.759537,-3.974044,Ġmethods,смысл-редк,повторяется,53,35.599445
-50.628834,-21.670683,Ġdrug,смысл-редк,повторяется,53,34.73459
-49.171852,-1.135128,Ġcharacteristics,смысл-редк,hapax,53,36.642277
-8.460175,-22.87841,arm,подслово,hapax,53,38.103424
73.22712,-1.1965322,Ġthe,служ,повторяется,53,38.357143
-51.629818,-20.353233,olecular,подслово,повторяется,53,35.918217
-43.058395,-0.5654615,Ġtherapeutics,смысл-редк,hapax,53,35.73233
-50.809265,-4.311623,Ġstructure,смысл-редк,повторяется,53,35.71463
-50.721138,-21.813414,Ġdrug,смысл-редк,повторяется,53,34.87995
10.933991,-39.036053,-,пункт,повторяется,53,38.249096
-44.920048,-8.214657,Ġcomputer,смысл-част,повторяется,53,35.11738
-40.98457,-1.2656702,Ġsmall,смысл-част,повторяется,53,35.499958
-49.225548,-6.2509212,Ġcomputational,смысл-редк,hapax,53,35.87579
-22.874437,3.4389598,Ġsense,смысл-част,hapax,53,36.947052
-30.264872,8.045925,Ġfocused,смысл-редк,hapax,53,36.350437
3.7702882,80.4631,Ġto,служ,повторяется,53,40.24601
-25.31277,-67.30659,.,сток,сток,53,26.25942
10.768366,-39.050034,-,пункт,повторяется,53,37.596878
-42.09327,-0.6408962,Ġhalf,смысл-част,hapax,53,37.11605
-50.605892,-20.68505,Ġrational,смысл-редк,повторяется,53,35.686035
2.2903152,37.892315,Ġhave,служ,hapax,53,38.922283
-1.0348673,33.53286,Ġneed,служ,повторяется,54,38.19159
33.439613,-58.723995,"Ġ,",пункт,повторяется,54,40.497654
3.278695,15.671472,Ġsomething,смысл-част,hapax,54,35.89917
-10.215196,12.813339,Ġlikely,смысл-част,hapax,54,37.636303
38.577675,8.95176,ĠThat,служ,повторяется,54,39.43221
-32.998844,5.6426163,Ġdamaged,смысл-редк,hapax,54,35.467377
-2.7725677,-14.342671,inate,подслово,hapax,54,37.21623
-25.35556,26.948301,Ġaway,смысл-част,hapax,54,36.964424
33.461628,-58.76905,"Ġ,",пункт,повторяется,54,40.948887
-41.362804,-8.423119,Ġpipeline,смысл-редк,повторяется,54,34.392685
-8.176047,55.702797,Ġin,служ,hapax,54,36.599052
-23.324497,-22.86658,Ġde,смысл-част,hapax,54,35.341248
35.859833,11.663023,ĠWhen,служ,повторяется,54,40.197872
-32.838898,-64.16263,Ġthe,сток,сток,54,26.119078
-33.036545,5.7195845,Ġcaused,смысл-редк,hapax,54,37.08492
-32.81136,5.889414,Ġsurge,смысл-редк,hapax,54,36.240257
-21.090221,35.72789,Ġinto,служ,hapax,54,37.446735
69.7665,-4.8793507,Ġthe,служ,повторяется,54,40.052505
-40.785736,-8.686185,Ġproperty,смысл-част,hapax,54,36.246403
-43.19424,-21.448996,Ġwater,смысл-част,повторяется,54,33.718685
30.171356,-60.546135,Ġ.,пункт,повторяется,54,39.85544
-43.192326,-21.464901,Ġrain,смысл-редк,повторяется,54,33.715046
69.76848,-4.936247,Ġthe,служ,повторяется,54,39.339474
-0.51405555,35.792324,Ġhave,служ,повторяется,54,38.463795
14.2207985,12.726774,Ġall,служ,повторяется,54,36.224697
-39.44114,-3.2254968,Ġbenefits,смысл-редк,hapax,54,35.791412
30.077343,-60.762135,Ġ.,пункт,повторяется,54,40.53996
-16.049387,-4.4149117,Ġrelatively,смысл-редк,hapax,54,39.706066
-20.430143,10.514306,Ġblown,смысл-редк,hapax,54,36.301357
-42.23263,-8.190585,Ġconstruction,смысл-редк,hapax,54,35.99968
37.518333,9.693541,ĠA,служ,hapax,54,39.91634
32.529034,31.025045,Ġthat,служ,повторяется,54,39.55115
-10.736062,12.678771,Ġeasily,смысл-редк,hapax,54,38.607174
-2.5593028,-17.068998,ed,подслово,hapax,54,38.71141
-41.36914,-8.534751,Ġpipeline,смысл-редк,повторяется,54,34.731857
-44.230305,-11.845702,Ġsalt,смысл-редк,hapax,54,35.24412
30.12269,-60.681137,Ġ.,пункт,повторяется,54,40.523212
-26.554306,-5.144032,Ġcare,смысл-част,hapax,54,37.998558
-41.212578,-7.478453,Ġexpense,смысл-редк,hapax,54,36.345604
-20.816628,5.5154386,Ġafterwards,смысл-редк,hapax,54,37.87926
30.874983,-29.21182,.,пункт,повторяется,55,40.958332
66.916214,-7.267135,Ġthe,служ,повторяется,55,39.633873
-14.465962,42.435604,Ġon,служ,повторяется,55,38.82053
-17.103743,-38.823467,ord,подслово,повторяется,55,38.000954
-33.728165,-38.384663,ĠArticle,смысл-редк,повторяется,55,36.71687
66.86956,-2.3187728,Ġthe,служ,повторяется,55,39.795383
-30.183517,-17.145678,Ġjudge,смысл-редк,повторяется,55,34.75277
-25.630392,30.008366,Ġover,служ,hapax,55,37.318306
-54.894997,8.660502,Ġdecision,смысл-част,hapax,55,35.1817
-30.455696,-15.6102,Ġvictims,смысл-редк,повторяется,55,35.945835
43.159626,49.759632,Ġof,служ,повторяется,55,38.835106
-16.006351,5.440768,Ġweighed,смысл-редк,hapax,55,37.053894
66.38853,-2.2967722,Ġthe,служ,повторяется,55,39.355984
-13.390143,21.169386,Ġgive,смысл-част,повторяется,55,37.910343
47.99212,-48.084503,",",пункт,повторяется,55,41.58012
19.225868,-43.5528,"Ġ""",пункт,повторяется,55,39.96223
8.437505,42.581886,Ġwere,служ,повторяется,55,39.063606
-26.212223,-36.265453,ĠMcC,смысл-редк,повторяется,55,36.58285
42.785503,50.142326,Ġof,служ,повторяется,55,39.12947
-19.984442,8.0798025,Ġacknowledged,смысл-редк,hapax,55,37.175922
40.73443,18.011436,ĠBut,служ,повторяется,55,37.946655
10.311819,31.042433,Ġcould,служ,повторяется,55,38.47067
-24.771671,-2.9705663,Ġcommitments,смысл-редк,hapax,55,36.364723
66.98074,-7.884753,Ġthe,служ,повторяется,55,38.649075
-17.878054,-40.928303,ou,подслово,повторяется,55,37.409435
-17.137041,-38.70838,ord,подслово,повторяется,55,36.335716
24.274452,19.210659,Ġwhich,служ,повторяется,55,39.387238
35.459297,31.020947,Ġthat,служ,повторяется,55,39.58888
-33.758896,-38.337048,ĠAgreement,смысл-редк,повторяется,55,36.83042
45.335793,-43.50651,",",пункт,повторяется,55,39.640133
-29.516973,17.966967,Ġdealt,смысл-редк,hapax,55,37.616043
-33.215096,-30.329943,ĠAlliance,смысл-редк,hapax,55,36.510227
66.83853,-7.4554367,Ġthe,служ,повторяется,55,37.943855
-30.410793,-1.3431307,Ġcampaigns,смысл-редк,hapax,55,36.677948
-13.542537,-0.2004571,Ġhuge,смысл-част,повторяется,55,36.37944
-54.521,9.275802,Ġcase,смысл-част,повторяется,55,35.944496
-30.32643,-18.925999,Ġpeace,смысл-редк,повторяется,55,35.56568
1.7780782,-12.170944,Ġ50,пункт,повторяется,55,36.190926
-1.4765158,33.180466,Ġneed,служ,hapax,55,37.654404
-27.239136,-67.98509,Ġthe,сток,сток,55,26.43479
-3.025097,24.632809,Ġmore,служ,повторяется,56,36.763245
-29.385,21.7827,Ġcloser,смысл-редк,hapax,56,36.65989
-37.772762,-2.012759,Ġsize,смысл-част,hapax,56,36.047264
26.746668,41.52647,Ġor,служ,повторяется,56,40.364506
50.418736,-45.587986,",",пункт,повторяется,56,41.55422
-11.286847,36.287613,Ġlike,смысл-част,hapax,56,38.543633
-30.586666,-68.23059,Ġthe,сток,сток,56,26.302118
28.567375,1.7578961,Ġthey,служ,повторяется,56,37.125595
2.7004056,81.64821,Ġto,служ,повторяется,56,40.44901
18.760689,-45.546333,"Ġ""",пункт,повторяется,56,38.164196
-9.242674,57.926872,Ġin,служ,повторяется,56,39.524384
-33.98495,-6.4403358,Ġquantities,смысл-редк,повторяется,56,35.240036
-0.42362672,35.740337,Ġhave,служ,hapax,56,38.18146
45.92792,9.263908,Ġit,служ,повторяется,56,38.827057
25.48432,-43.005436,"""",пункт,повторяется,56,41.69906
66.541275,21.641283,Ġand,служ,повторяется,56,40.834824
-19.185873,-2.770189,Ġrealistic,смысл-редк,hapax,56,37.313
-29.797838,10.355079,Ġexplanations,смысл-редк,hapax,56,35.852947
32.61462,-33.511913,.,пункт,повторяется,56,40.96328
-34.90532,-2.2717607,Ġpolicies,смысл-редк,hapax,56,35.722157
-5.3332143,1.406248,Ġmeans,смысл-част,повторяется,56,38.447277
3.032142,45.066174,Ġbeen,служ,hapax,56,38.120785
66.8201,-4.571195,Ġthe,служ,повторяется,56,38.528957
-5.339585,1.4078622,Ġmeans,смысл-част,повторяется,56,38.544136
67.61866,-4.5118537,Ġthe,служ,повторяется,56,38.282166
15.100184,12.7019825,Ġall,служ,повторяется,56,36.608433
-17.16015,-2.198414,Ġincredibly,смысл-редк,повторяется,56,37.106537
-18.764032,-2.4601874,Ġtrouble,смысл-редк,hapax,56,37.173134
-29.237377,21.807846,Ġtogether,смысл-част,hapax,56,37.529514
-34.147137,20.186317,Ġbit,смысл-част,hapax,56,36.100502
6.624673,76.91296,to,подслово,hapax,56,40.62037
-33.85054,-6.8656454,Ġbrands,смысл-редк,повторяется,56,33.834816
-25.456217,53.457474,Ġa,служ,повторяется,56,38.53629
-21.190018,-0.21857782,Ġland,смысл-част,hapax,56,37.31198
8.589282,-49.893612,Ċ,пункт,повторяется,56,41.632114
-4.224588,12.312216,Ġvery,служ,hapax,56,37.270504
-15.478932,40.986187,Ġon,служ,hapax,56,37.803753
40.647152,47.145805,Ġof,служ,повторяется,56,38.64029
25.220179,-44.059776,"""",пункт,повторяется,56,39.93519
-33.40293,20.594137,Ġlong,смысл-част,hapax,56,36.085136
19.056557,34.92377,Ġdoesn,смысл-част,повторяется,57,39.655857
30.569405,-3.2017853,ĠWe,служ,повторяется,57,37.462654
2.4321673,76.76267,Ġto,служ,повторяется,57,40.766506
4.5021214,48.53233,Ġbe,служ,hapax,57,39.987213
-17.458632,-4.94352,Ġrandom,смысл-редк,hapax,57,36.91421
-25.270376,-34.33701,ĠB,смысл-част,повторяется,57,36.53067
-15.69443,21.991774,Ġtell,смысл-част,повторяется,57,38.351723
-15.12368,14.666062,Ġagainst,служ,hapax,57,37.909798
36.0867,-8.718597,Ġthis,служ,повторяется,57,36.95509
-10.178303,-9.206133,Ġol,смысл-редк,hapax,57,37.63442
-33.264053,-66.722244,Ġto,сток,сток,57,26.18609
-7.772955,-23.477852,ah,подслово,hapax,57,36.286633
-15.87717,40.502533,Ġon,служ,повторяется,57,37.93968
2.0874317,78.75344,Ġto,служ,повторяется,57,40.294617
4.471951,-1.2802862,Ġsaid,смысл-част,hapax,57,38.611835
12.234433,-7.110498,Ġfirst,смысл-част,hapax,57,37.449116
-8.354371,-12.795929,uster,подслово,hapax,57,37.119293
26.0961,0.3329799,Ġthem,служ,повторяется,57,36.056576
-11.4864025,32.442257,Ġbeing,служ,hapax,57,38.58979
29.908443,10.325927,Ġthere,служ,повторяется,57,38.972733
17.86909,-1.0143515,Ġmy,служ,повторяется,57,36.329815
-15.742683,21.92369,Ġtell,смысл-част,повторяется,57,37.01535
26.829842,4.7191834,Ġhe,служ,повторяется,57,36.94948
-12.71283,3.0020905,Ġattacks,смысл-редк,hapax,57,35.815792
-21.705328,-23.067778,Ġd,служ,повторяется,57,37.201992
27.951677,2.0078235,Ġthey,служ,повторяется,57,37.229183
65.24745,-4.4131703,Ġthe,служ,повторяется,57,38.798054
-30.7884,-67.55461,Ġthe,сток,сток,57,26.247128
0.79572815,-5.8276873,Ġfact,смысл-част,повторяется,57,38.26761
-13.900341,5.3010883,ĠGOT,смысл-редк,hapax,57,37.28839
42.53961,-32.790424,?,пункт,hapax,57,40.24911
-18.101852,-4.3336005,Ġspecial,смысл-част,hapax,57,35.801872
2.0128295,12.666122,Ġsome,служ,hapax,57,37.473305
-31.447243,-27.649185,ĠEastern,смысл-редк,hapax,57,35.040714
-24.915226,-9.04889,Ġsinger,смысл-редк,повторяется,57,35.623695
51.29568,-50.149506,",",пункт,повторяется,57,40.670654
2.7968733,18.954916,Ġmaybe,смысл-част,hapax,57,37.729073
19.372746,21.213531,Ġthere,служ,повторяется,57,37.82359
-29.037203,39.556145,Ġwith,служ,hapax,57,38.902584
47.952694,10.47299,Ġit,служ,повторяется,57,38.21387
25.31002,53.29278,ĠAs,служ,повторяется,58,38.422367
19.544018,-43.756927,"Ġ""",пункт,повторяется,58,40.328148
40.344868,2.1168873,I,подслово,повторяется,58,38.099247
0.086555116,-22.726355,About,подслово,hapax,58,36.91121
64.38138,20.405176,Ġand,служ,повторяется,58,40.53951
-8.180935,39.466736,Ġat,служ,повторяется,58,38.51114
-44.113495,-8.045768,Ġcar,смысл-част,повторяется,58,35.990063
11.435167,-40.297028,-,пункт,hapax,58,37.301857
-25.528168,3.8098133,Ġturning,смысл-редк,hapax,58,36.911583
-14.871371,10.259307,Ġtook,смысл-част,hapax,58,37.08592
42.985813,-30.63908,?,пункт,повторяется,58,40.923637
-23.594807,-3.3494544,Ġsuspicions,смысл-редк,hapax,58,36.08033
-7.8826823,57.855885,Ġin,служ,повторяется,58,39.562363
-15.0974,12.390728,Ġputting,смысл-редк,hapax,58,37.683228
-33.10048,20.561436,Ġlong,смысл-част,повторяется,58,36.24591
-25.621181,30.042511,Ġover,служ,hapax,58,36.106834
18.306824,3.729474,Ġyour,служ,hapax,58,36.82775
25.03089,3.0623183,Ġshe,служ,повторяется,58,35.75574
65.640526,-4.691631,Ġthe,служ,повторяется,58,39.324776
27.636223,-4.7013927,Ġus,служ,повторяется,58,35.2068
40.284557,2.7235477,I,подслово,повторяется,58,37.969143
37.313236,-6.8746505,Ġthis,служ,повторяется,58,36.897453
-25.824959,-9.070011,Ġknife,смысл-редк,hapax,58,34.987453
43.761253,49.671413,Ġof,служ,повторяется,58,38.135094
-22.901031,21.801989,Ġback,смысл-част,повторяется,58,36.732258
-15.589505,-1.4569379,Ġshrugged,смысл-редк,hapax,58,36.991276
42.848442,-31.362415,?,пункт,повторяется,58,39.842865
19.093245,-23.410652,'t,подслово,повторяется,58,39.5402
-27.925142,38.421364,Ġwith,служ,повторяется,58,38.892586
-2.361967,-16.271952,oded,подслово,hapax,58,37.4845
42.97066,-30.543385,?,пункт,повторяется,58,41.44872
33.58827,-27.114454,.,пункт,повторяется,58,42.08335
-0.6558383,82.35399,Ġto,служ,повторяется,58,39.663692
-16.155893,32.422943,Ġgoing,смысл-част,повторяется,58,37.87149
23.941498,23.95855,Ġwhen,служ,hapax,58,39.900387
-9.264707,-14.980532,ue,подслово,hapax,58,37.235413
-19.466301,5.0230927,Ġpiss,смысл-редк,hapax,58,36.3414
-1.0914804,-17.879509,ing,подслово,повторяется,58,37.629425
18.011398,-1.1519846,Ġmy,служ,повторяется,58,37.12432
19.495405,-43.69749,"Ġ""",пункт,повторяется,58,40.086597
25.191504,-44.0978,"""",пункт,hapax,59,39.76763
4.313569,48.38272,Ġbe,служ,hapax,59,38.745792
1.6487166,81.76142,Ġto,служ,повторяется,59,41.274265
-4.1782265,-15.951645,ached,подслово,повторяется,59,37.27984
-30.307398,-24.876728,ĠCatholic,смысл-редк,повторяется,59,35.034046
-13.85323,-14.049034,Ġdevotion,смысл-редк,hapax,59,35.88577
1.2170892,81.41039,Ġto,служ,повторяется,59,38.998936
-8.195717,-15.25398,ory,подслово,hapax,59,38.24401
