текст,условие,среднее: смысловые,разброс: смысловые,среднее: смысл. одиночки,разброс: смысл. одиночки,разброс: все,среднее: все,"смысловых > 0.1, %","одиночек > 0.1, %","смысловых > 0.2, %","одиночек > 0.2, %","смысловых > 0.3, %","одиночек > 0.3, %","смысловых > 0.5, %","одиночек > 0.5, %",расслоение одиночек
6,эхо на четверти,0.024886735897975375,0.05328429822686511,0.02788003730613046,0.058205805560718984,0.055282303283566994,-0.011499000033708394,6.382978723404255,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.08279566371276885
6,словарь к 25,0.059938020364117925,0.05146330217445611,0.08361931403413649,0.061475018484759586,0.06455899157939758,0.06237639677662408,22.388059701492537,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.05744364427157386
6,словарь к 60,0.09358670439009835,0.054595682559363014,0.10540430585890911,0.043890974372959385,0.07063521273917538,0.08047190464446594,48.214285714285715,53.84615384615385,1.7857142857142856,7.6923076923076925,0.0,0.0,0.0,0.0,0.03535714811580927
6,все слова разные,0.25007613573301013,0.0649039431518776,0.2505485342693828,0.06579317526606167,0.08478879730238144,0.23470511123051785,98.11320754716981,98.0392156862745,79.24528301886792,78.43137254901961,24.528301886792452,25.49019607843137,0.0,0.0,0.04353334971526068
6,чужие хапаксы,0.16488919581367184,0.059125373710241354,0.1611528970746678,0.06216027663728242,0.0640240951855582,0.14638146577699962,88.67924528301887,85.71428571428571,28.30188679245283,25.71428571428571,0.0,0.0,0.0,0.0,0.050966996109093915
6,хапаксы одного домена,0.16368710472344786,0.054306896914472616,0.16729587946325872,0.04914338414543921,0.06731864099434604,0.13778287009756932,87.5,90.9090909090909,14.583333333333334,15.151515151515152,0.0,0.0,0.0,0.0,0.039971582609813094
6,20 чужих хапаксов,0.027320818512623905,0.04647823998520635,0.026677389297522253,0.04960848433948764,0.04856208841857213,0.015887865297545614,5.263157894736842,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.019550122553502854
6,маркер каждые 3,-0.06967757536040663,0.11097660327104776,0.0564082823015133,0.053975659851141285,0.10834117549441928,-0.013912428491062731,8.433734939759036,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04374088454915635
6,без пунктуации,0.16430328545245376,0.0581335408186102,0.16822923135960813,0.05257735660526699,0.06709524689162548,0.16565078090595553,86.76470588235294,89.79591836734694,23.52941176470588,24.489795918367346,1.4705882352941175,0.0,0.0,0.0,0.04181291101685505
6,без служебных,0.08073533017892474,0.06364226995393381,0.0801606517942121,0.06793328348242943,0.0689446114741072,0.06108150746237275,35.08771929824561,36.36363636363637,3.508771929824561,4.545454545454546,1.7543859649122806,2.272727272727273,0.0,0.0,0.04982444020418589
7,исходный,0.022763830036737487,0.05178291567085194,0.02495618072589318,0.04032850501434006,0.05538651234018978,0.013787084472999046,11.76470588235294,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.04346861864463991
7,перемешивание,0.33707534511451154,0.08311523740450735,0.36053310431678803,0.07374079884076827,0.10560447384209402,0.3563263139347556,100.0,100.0,94.33962264150944,96.96969696969697,71.69811320754717,84.84848484848484,1.8867924528301887,3.0303030303030303,0.07415919040335223
7,эхо x2,0.0638479590484818,0.06431458540016095,0.0624054930242876,0.07884945098726256,0.07866092249195811,0.06109934070421269,27.659574468085108,33.33333333333333,2.127659574468085,4.761904761904762,0.0,0.0,0.0,0.0,0.08177432273762344
7,эхо x4,0.010049547529465335,0.09902136903757625,,,0.08634255459705115,0.009959046125552807,21.311475409836063,,4.918032786885246,,0.0,,0.0,,
7,эхо на четверти,0.10702404494954881,0.058870261651519755,0.1097040430001851,0.054404441517748675,0.06804606503158445,0.07834898848803207,52.27272727272727,47.82608695652174,6.8181818181818175,8.695652173913043,0.0,0.0,0.0,0.0,0.046940554615884644
7,словарь к 25,0.13483122394179903,0.06089350271798642,,,0.08798170542341767,0.1433349569610912,71.21212121212122,,15.151515151515152,,0.0,,0.0,,
7,словарь к 60,0.15380537379398435,0.10347925430259888,0.10507077964607885,0.061102401879319326,0.09816454584384705,0.13881753243974135,72.72727272727273,55.55555555555556,21.818181818181817,0.0,12.727272727272727,0.0,0.0,0.0,0.05136042374112365
7,все слова разные,0.29389713493366776,0.07042343180674009,0.29218943842441747,0.07050424853251025,0.09034469761046762,0.25212521053178183,98.24561403508771,98.18181818181819,89.47368421052632,89.0909090909091,43.859649122807014,43.63636363636363,0.0,0.0,0.054932634972932826
7,чужие хапаксы,0.18382377113834317,0.07128477349832864,0.2016520267575316,0.06733880984811891,0.08263469041163327,0.16782133254765277,85.71428571428571,92.85714285714286,41.269841269841265,50.0,6.349206349206349,7.142857142857142,0.0,0.0,0.06426795680601571
7,хапаксы одного домена,0.18952675719425027,0.07842765631576856,0.20211222082800104,0.08049925579070683,0.09004447587312375,0.17174235157531464,88.46153846153845,89.1891891891892,44.230769230769226,54.054054054054056,11.538461538461538,16.216216216216218,0.0,0.0,0.0669895434386518
7,20 чужих хапаксов,0.07174083373277322,0.05924904620180025,0.08295893805473047,0.0625350317416431,0.06623047009182509,0.05665199720568513,27.659574468085108,39.285714285714285,2.127659574468085,3.571428571428571,0.0,0.0,0.0,0.0,0.0552861303087225
7,маркер каждые 3,-0.007105000452781264,0.1078340160964289,0.10626301650970588,0.05867002224698471,0.107881728487161,0.05073217290370973,18.51851851851852,45.45454545454545,2.4691358024691357,6.0606060606060606,0.0,0.0,0.0,0.0,0.07366669996302191
7,без пунктуации,0.1322354806346538,0.06628271744774566,0.14340299804414997,0.06341733890078222,0.08057410078923598,0.13198134203956832,65.07936507936508,75.0,15.873015873015872,19.444444444444446,0.0,0.0,0.0,0.0,0.03492712170779566
7,без служебных,0.1665247745982543,0.07935718215512758,0.18153003475539006,0.07893001840405144,0.07745854706981048,0.16125841251718195,80.59701492537313,87.17948717948718,32.83582089552239,41.02564102564102,5.970149253731343,7.6923076923076925,0.0,0.0,0.07181284504184487
8,исходный,-0.008842169277183296,0.040044962667598126,-0.004925056933000991,0.04157909384627957,0.047886527487375846,-0.003903640144489514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03940795547495759
8,перемешивание,0.324136998301318,0.07199669041356556,0.32049498460298925,0.07088342654123535,0.09902147915199115,0.33918979169647506,100.0,100.0,96.66666666666667,96.55172413793103,61.66666666666667,55.172413793103445,0.0,0.0,0.06978633118943156
8,эхо x2,0.027542323658607287,0.06776623510695813,0.06666396647616665,0.050823573433105056,0.07360980149156472,0.043637513487407326,20.588235294117645,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.032648381024132714
8,эхо x4,0.009526200745184182,0.09122065194997105,,,0.08572863380913247,0.01645861544561371,25.396825396825395,,0.0,,0.0,,0.0,,
8,эхо на четверти,0.05769866754264433,0.06124047128922924,0.07097271639746186,0.06543704918851001,0.07136119664563904,0.05054312841676524,27.536231884057973,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.051246919184543084
8,словарь к 25,0.08011181979049518,0.05707593141136324,,,0.07805775724319897,0.11245569191487562,32.467532467532465,,3.896103896103896,,0.0,,0.0,,
8,словарь к 60,0.060898438766636316,0.05722566564823086,0.04914806330249361,0.05635217197032143,0.07250806556657673,0.06504208057434764,26.08695652173913,17.647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.048914697195465096
8,все слова разные,0.2748821004787785,0.06219732121923997,0.2777932544906641,0.06267734752632476,0.07962014574282754,0.25295126275276436,100.0,100.0,82.35294117647058,81.25,35.294117647058826,37.5,0.0,0.0,0.05173625953822775
8,чужие хапаксы,0.11812422205819795,0.0691989119856949,0.14640735661099394,0.08031180081175716,0.07646713859735192,0.12011142765933396,50.0,68.0,15.384615384615385,32.0,0.0,0.0,0.0,0.0,0.0946077074468109
8,хапаксы одного домена,0.11990210277647062,0.08516273937828053,0.1477156179656561,0.09023980476746375,0.09380669612251105,0.11888741789264462,52.38095238095239,65.78947368421053,20.634920634920633,34.21052631578947,3.1746031746031744,5.263157894736842,0.0,0.0,0.10610537174303905
8,20 чужих хапаксов,0.026549269056438958,0.05461166667834378,0.04244128471535338,0.051715651039864544,0.05928334835495318,0.027607554748017505,9.230769230769232,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.04732144955127629
8,маркер каждые 3,0.019531286830160293,0.11821957503272733,0.1194408904537554,0.057664100374954945,0.11000632903438169,0.060742082674906404,36.84210526315789,80.0,5.263157894736842,12.0,0.0,0.0,0.0,0.0,0.0341185761551544
8,без пунктуации,0.1036842419830164,0.06316812268476128,0.13602736854999725,0.06373795296057368,0.07016154289074979,0.12006499063923376,46.75324675324675,70.58823529411765,9.090909090909092,20.588235294117645,0.0,0.0,0.0,0.0,0.05362271783261159
8,без служебных,0.07790946319192817,0.05002339366070939,0.08523225207889462,0.05436825628085307,0.05807211805205806,0.06825144503413648,28.985507246376812,31.03448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.038585369224373695
9,исходный,-0.014061374759055764,0.04240952306552419,0.0012442209041196098,0.04816101504150873,0.04905639665817917,-0.02054894286742075,1.36986301369863,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.057467472429016786
9,перемешивание,0.23262508139184973,0.06478383659687677,0.23469451031483204,0.0531960168594076,0.08605823643145923,0.2431385448535065,100.0,100.0,60.0,65.38461538461539,16.0,7.6923076923076925,0.0,0.0,0.06318920567612107
9,эхо x2,0.014585788495732107,0.057948475632268716,0.06518429664822557,0.06342514234118948,0.05784529316253649,0.01060734967497557,7.894736842105263,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.05792805345533297
9,эхо x4,-0.05077141468505005,0.06194905642867522,,,0.059802872492187235,-0.04618945002815852,0.0,,0.0,,0.0,,0.0,,
