набор,текст,условие,зерно,"бессмысленных, %","бессм. среди одиночек, %","бессм. среди повторных, %","бессм. среди смысловых, %","осмысленных одиночек, шт","осмысленных типов, шт","бессмысленных типов, шт"
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,термин в той же обёртке,1.0,34.19455051007171,49.64602133201968,20.544871794871796,39.43191311612364,35.666666666666664,57.666666666666664,45.333333333333336
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,художественный стиль,1.0,6.879621500183116,9.386107772047515,4.254059863116226,6.138273491214668,67.66666666666667,89.66666666666667,10.0
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,чужие хапаксы,1.0,94.41167574107682,95.96590073425426,93.049354928873,99.31972789115646,2.6666666666666665,6.0,89.33333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,анафора,1.0,2.743788835513661,5.244092467322957,1.4259331540752305,6.214264256435848,53.666666666666664,80.66666666666667,4.333333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,беднее словарь,1.0,1.8628517712543118,4.080883334668482,0.3003003003003003,2.5881410256410255,70.66666666666667,97.33333333333333,3.3333333333333335
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,богаче словарь,1.0,0.4728132387706856,1.1111111111111112,0.0,0.0,57.666666666666664,81.33333333333333,0.6666666666666666
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,исходный,1.0,0.19267822736030826,0.4016064257028113,0.0,0.49751243781094523,73.33333333333333,102.33333333333333,0.3333333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,меньше мыслей,1.0,10.58160201017344,18.257575757575754,8.065074420214607,17.547169811320757,31.0,62.333333333333336,13.0
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,одна тема,1.0,8.058009931329218,8.62258121865409,7.700978570543788,13.010574331329048,60.333333333333336,85.0,11.333333333333334
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,перемешивание,1.0,100.0,100.0,100.0,100.0,0.0,0.0,99.33333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,поле: значение,1.0,1.8868786549707603,3.3703703703703702,0.5952380952380952,4.798434798434799,58.666666666666664,74.0,2.3333333333333335
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,редкие синонимы,1.0,0.2380952380952381,0.0,0.3333333333333333,0.7407407407407408,52.333333333333336,78.0,0.3333333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,термин в той же обёртке,1.0,0.186219739292365,0.5128205128205129,0.0,0.0,67.66666666666667,101.33333333333333,0.3333333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,художественный стиль,1.0,4.180911680911681,5.0170672239637755,3.2809983896940422,8.934779585593102,63.0,86.0,5.333333333333333
LLM,coling::d8e4451f-f606-413a-a2c5-5f2b5e9c789f,чужие хапаксы,1.0,75.01358491163866,86.98776648160164,66.55628563482131,88.16498316498316,9.0,24.0,86.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,анафора,1.0,0.6714055253075216,2.311324628397799,0.0,1.8012354876761656,42.333333333333336,66.33333333333333,1.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,беднее словарь,1.0,3.4323835714103836,4.723092998955067,2.629985380353569,7.3120915032679745,53.333333333333336,76.33333333333333,5.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,без синонимов,1.0,2.053716339430625,2.933205802646262,1.7158369949535246,4.078483245149911,46.666666666666664,73.33333333333333,3.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,богаче словарь,1.0,13.858768906232415,16.558417319895483,11.362209667294414,23.888888888888886,37.333333333333336,51.0,14.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,исходный,1.0,1.9072723707625316,4.316852535556148,0.7017543859649122,5.884520884520885,45.333333333333336,68.33333333333333,2.6666666666666665
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,каждое предложение о своём,1.0,10.015507978156535,12.719298245614034,5.7480506822612085,12.532566217976552,66.33333333333333,81.0,12.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,меньше мыслей,1.0,0.29239766081871343,1.075268817204301,0.0,0.0,25.333333333333332,49.0,0.3333333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,ни одного слова дважды,1.0,42.26917040847465,44.67127414495835,40.13831622065917,49.80759980759981,30.666666666666668,45.0,38.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,одна тема,1.0,3.98242603639905,6.696969696969698,2.718548553884515,7.877879182963929,41.666666666666664,65.33333333333333,5.333333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,перемешивание,1.0,99.0928025919926,100.0,98.46418641599364,100.0,0.0,0.6666666666666666,81.33333333333333
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,поле: значение,1.0,8.534732469803792,16.798941798941797,5.069054234846146,14.560913114372234,29.333333333333332,48.666666666666664,9.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,редкие синонимы,1.0,14.780942861902382,27.899492031486293,7.836657169990503,46.741854636591476,26.666666666666668,42.666666666666664,15.666666666666666
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,тема вписана,1.0,2.0616219667943807,3.623043623043623,0.8230452674897119,3.261227598843014,62.333333333333336,82.33333333333333,3.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,1.0,2.682488183930145,4.243626743626743,1.7699593185863207,4.60537579181647,52.666666666666664,77.0,4.0
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,художественный стиль,1.0,3.8206847712241454,6.719576719576719,1.3513513513513515,7.310067658499714,55.0,74.0,4.666666666666667
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,чужие хапаксы,1.0,83.00628930817611,94.49406113448981,74.75256274301874,97.72114385017612,3.6666666666666665,10.0,84.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,анафора,1.0,0.4065040650406504,0.6172839506172839,0.30303030303030304,0.0,52.666666666666664,75.0,0.6666666666666666
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,беднее словарь,1.0,31.240197001066566,44.38549102836195,20.119395711500974,37.883277216610544,40.333333333333336,63.666666666666664,45.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,без синонимов,1.0,28.32925062269217,42.702138758476785,16.761105774738493,34.55664181375533,40.666666666666664,66.0,41.333333333333336
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,богаче словарь,1.0,24.95070610178524,32.88973003284467,15.383307628070689,27.48538011695906,49.333333333333336,70.66666666666667,32.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,исходный,1.0,40.506790629842314,53.989417989417994,30.31517094017094,45.649092970521544,32.0,56.666666666666664,52.666666666666664
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,меньше мыслей,1.0,12.88150515025047,14.905635300372142,11.621255338260553,17.837009326371028,47.666666666666664,72.66666666666667,16.666666666666668
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,ни одного слова дважды,1.0,17.779274108089016,25.978905842462183,10.707939180161404,18.502456414938482,51.0,75.66666666666667,26.333333333333332
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,одна тема,1.0,40.9888700491283,58.94991582491582,30.285395763656634,52.79320987654321,26.0,51.666666666666664,57.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,перемешивание,1.0,98.73369320737743,98.07882749059219,99.24242424242425,98.57121143030855,1.3333333333333333,1.6666666666666667,95.33333333333333
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,поле: значение,1.0,22.7447852837261,33.83838383838384,15.15438679617784,39.18518518518518,29.333333333333332,47.0,22.333333333333332
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,редкие синонимы,1.0,35.978754699951494,49.12739224104039,28.305600286276615,45.90997770345596,24.0,44.666666666666664,37.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,тема вписана,1.0,21.953978686573624,27.230845035723082,17.15210468094344,25.35366931918656,54.0,78.33333333333333,30.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,термин в той же обёртке,1.0,34.19455051007171,49.64602133201968,20.544871794871796,39.43191311612364,35.666666666666664,57.666666666666664,45.333333333333336
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,художественный стиль,1.0,6.138306138306138,7.862120852142234,4.7425759375530285,6.96078431372549,58.333333333333336,82.66666666666667,8.0
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,чужие хапаксы,1.0,93.92633838942565,95.54207516339869,92.52361562776123,100.0,3.0,6.666666666666667,94.0
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,анафора,1.0,7.631967515688445,18.537414965986397,2.763259775454897,9.151749717787453,41.666666666666664,67.66666666666667,12.666666666666666
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,беднее словарь,1.0,5.766105014329775,8.90774942765975,3.9953703703703702,8.199017659090254,55.666666666666664,85.66666666666667,9.333333333333334
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,без синонимов,1.0,2.257673388591319,3.6089394298349524,1.3986572890025573,2.5510204081632653,63.333333333333336,90.0,3.6666666666666665
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,богаче словарь,1.0,3.950841184346773,3.7843876553553972,3.953199224846084,3.9906988436400197,65.66666666666667,91.0,5.666666666666667
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,исходный,1.0,3.593587573776407,5.846831486217675,2.0046700232458745,2.643069806538968,64.33333333333333,92.0,6.0
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,меньше мыслей,1.0,1.4945762668087912,3.1534275503573745,1.0804899387576554,1.0192966075319017,31.333333333333332,54.0,1.6666666666666667
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,ни одного слова дважды,1.0,5.543818288978556,7.854406130268198,3.7870550687006386,5.538899242813026,54.666666666666664,76.0,7.333333333333333
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,одна тема,1.0,0.6186247033277786,1.7973173674928058,0.0,1.6986911723753828,54.666666666666664,79.33333333333333,1.0
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,перемешивание,1.0,100.0,100.0,100.0,100.0,0.0,0.0,93.0
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,поле: значение,1.0,5.645881895881896,7.390661938534279,4.667731837746184,10.257921623262959,41.666666666666664,62.333333333333336,6.333333333333333
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,редкие синонимы,1.0,6.48312813497492,9.987593052109181,3.5071893280848503,12.071078431372548,52.666666666666664,74.0,8.666666666666666
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,тема вписана,1.0,2.720373758060903,4.478224202256873,1.4374053283435801,3.727445394112061,63.333333333333336,90.66666666666667,4.333333333333333
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,термин в той же обёртке,1.0,3.0643871783430012,4.732905982905983,2.003704452077861,2.411994784876141,60.0,89.33333333333333,5.0
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,художественный стиль,1.0,7.077492350387818,6.687853460787749,7.160016053204909,7.515340074323739,54.666666666666664,75.66666666666667,8.666666666666666
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,чужие хапаксы,1.0,67.54816820606294,85.08160703075957,56.17719349229882,74.43968442054305,9.0,26.333333333333332,77.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,анафора,1.0,5.228792813433592,7.088989441930619,4.008032249129868,4.874304012235046,56.0,77.0,7.333333333333333
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,беднее словарь,1.0,6.7397186147186146,10.791047281652311,4.118155236576289,9.543764288492369,54.666666666666664,84.33333333333333,10.333333333333334
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,без синонимов,1.0,7.148330596606459,11.865412831799388,4.265873015873016,11.365486365486367,47.0,70.66666666666667,9.666666666666666
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,богаче словарь,1.0,21.49157509157509,33.270655270655276,13.338139870223502,30.056980056980052,34.666666666666664,54.333333333333336,24.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,исходный,1.0,13.884944124957622,20.33564814814815,8.982545764154958,19.835719835719832,52.333333333333336,77.0,19.333333333333332
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,каждое предложение о своём,1.0,21.25001807339658,30.69884364002011,12.636973361042886,22.60120585701981,44.666666666666664,61.666666666666664,27.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,меньше мыслей,1.0,16.630434782608695,47.0672514619883,11.589723526343244,14.43176706334601,12.0,45.333333333333336,21.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,ни одного слова дважды,1.0,16.296761716609044,30.8641975308642,6.345739183267788,34.343434343434346,35.0,57.333333333333336,19.666666666666668
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,одна тема,1.0,17.77670399345503,26.607950872656755,12.44833289302776,18.682240191674154,43.0,69.66666666666667,26.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,перемешивание,1.0,99.77628635346757,100.0,99.6376811594203,100.0,0.0,0.3333333333333333,88.33333333333333
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,поле: значение,1.0,1.58586511527688,2.448337825696316,0.888888888888889,1.0416666666666667,53.333333333333336,73.0,2.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,редкие синонимы,1.0,23.615127070864776,39.64203354297694,12.668694133225024,36.118012422360245,30.333333333333332,52.0,27.333333333333332
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,тема вписана,1.0,4.3685300207039335,5.2562971991757115,3.410614077280744,8.10893246187364,72.0,96.66666666666667,6.0
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,художественный стиль,1.0,22.389676910953508,23.557868952847517,21.205357142857142,23.163047270190123,62.0,80.66666666666667,27.666666666666668
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,чужие хапаксы,1.0,60.716547813322,76.55989701650765,48.914497969730526,71.46676293017758,15.0,34.666666666666664,70.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,анафора,1.0,0.47628767775736547,0.0,0.6568303889212451,0.0,37.666666666666664,62.333333333333336,0.6666666666666666
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,беднее словарь,1.0,1.5040518550954982,2.882169127813727,0.8934372969460688,2.838203463203463,44.666666666666664,78.33333333333333,2.3333333333333335
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,богаче словарь,1.0,33.524557088913525,48.0,19.037433155080212,47.5328947368421,28.0,40.0,33.333333333333336
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,исходный,1.0,1.795918367346939,1.3092029264536003,2.0808966530853557,1.4190821256038646,52.333333333333336,81.0,2.6666666666666665
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,каждое предложение о своём,1.0,2.0253682487725038,3.562421185372005,0.0,3.5185185185185186,55.0,68.0,2.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,меньше мыслей,1.0,1.0719705234585788,5.5555555555555545,0.5899705014749262,2.387057387057387,12.0,39.333333333333336,1.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,одна тема,1.0,0.22522522522522523,0.0,0.3367003367003367,0.0,54.333333333333336,82.66666666666667,0.3333333333333333
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,перемешивание,1.0,98.90764081748914,100.0,98.32962888125547,100.0,0.0,0.6666666666666666,84.33333333333333
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,поле: значение,1.0,3.1281508368622704,3.4286944752061035,2.976447420891865,2.108527131782946,36.666666666666664,59.666666666666664,3.6666666666666665
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,редкие синонимы,1.0,1.4548380972107153,3.242835595776772,0.3968253968253968,0.0,47.333333333333336,73.0,2.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,термин в той же обёртке,1.0,0.43574846206425155,0.0,0.6276520509193776,1.3092029264536003,45.666666666666664,73.33333333333333,0.6666666666666666
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,художественный стиль,1.0,8.343626164376511,7.514017215509753,9.012996136283808,10.214995483288165,56.666666666666664,79.0,10.0
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,чужие хапаксы,1.0,64.38011695906432,77.85714285714285,57.29455139029607,75.2716210343329,11.666666666666666,27.0,64.66666666666667
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,анафора,1.0,7.709488915436961,11.306319776714512,5.559530742990265,9.69433288710397,55.333333333333336,81.66666666666667,12.333333333333334
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,беднее словарь,1.0,5.077618229792143,4.634383704151147,5.212765957446808,4.885361552028218,41.0,79.33333333333333,9.333333333333334
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,без синонимов,1.0,9.300478072897949,13.475825112653757,7.8409583545977855,8.097630197247057,40.0,75.33333333333333,16.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,богаче словарь,1.0,46.449864498644985,57.88327484255564,35.70906671901241,63.75900787665494,25.0,41.666666666666664,49.333333333333336
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,исходный,1.0,9.085049008560814,10.38961038961039,8.415121638086129,10.900673400673403,57.333333333333336,91.33333333333333,16.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,каждое предложение о своём,1.0,8.251776498420794,9.269393241167434,7.436248398995146,8.53716301335349,55.0,79.66666666666667,11.666666666666666
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,меньше мыслей,1.0,9.908535334891925,21.152961980548188,7.04784812210125,8.949986907567427,21.0,43.333333333333336,11.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,ни одного слова дважды,1.0,71.47171989226625,79.75864849481407,61.59336419753086,87.16312056737588,12.666666666666666,21.666666666666668,66.33333333333333
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,одна тема,1.0,8.662236520528841,10.149110149110149,7.540693587205215,8.9117234488192,55.333333333333336,83.33333333333333,13.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,перемешивание,1.0,100.0,100.0,100.0,100.0,0.0,0.0,91.66666666666667
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,поле: значение,1.0,25.869790645621,45.8107389686337,8.718901850614683,42.88984824699111,29.0,48.333333333333336,29.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,редкие синонимы,1.0,31.20189952612323,44.56018518518518,25.977326414812026,27.12962962962963,21.666666666666668,43.333333333333336,32.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,тема вписана,1.0,7.948639246981789,16.472570368927276,4.0463179807442105,11.150234741784038,47.666666666666664,82.66666666666667,14.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,термин в той же обёртке,1.0,8.102307681406336,11.031303602058317,7.130725169578082,6.300858951175407,43.0,80.66666666666667,13.666666666666666
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,художественный стиль,1.0,24.46371085747732,34.29043356771191,16.486243140690373,36.96130019154768,38.666666666666664,58.666666666666664,29.0
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,чужие хапаксы,1.0,55.89368373898761,77.7719421101774,47.112762188301154,66.52480530882637,11.333333333333334,37.333333333333336,70.33333333333333
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,анафора,1.0,6.444477508307297,8.512170196952805,4.462333532100974,4.403922950434578,60.333333333333336,79.33333333333333,9.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,беднее словарь,1.0,9.663588393653816,12.019287901640844,7.832828238911272,7.342047930283225,58.333333333333336,81.0,12.333333333333334
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,без синонимов,1.0,23.000936998745374,30.90477787482663,16.62198912198912,23.112290008841736,45.0,69.0,29.666666666666668
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,богаче словарь,1.0,14.02512130988952,12.99145299145299,15.121765601217655,9.132354696264471,69.33333333333333,88.66666666666667,16.666666666666668
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,исходный,1.0,8.125638808082398,9.220409220409222,6.974855945521216,6.881822496440438,68.0,93.0,11.666666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,меньше мыслей,1.0,9.399919091151743,23.153235653235654,5.844702498043446,15.515151515151516,20.0,46.666666666666664,10.666666666666666
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,ни одного слова дважды,1.0,18.443443443443442,16.117858749437698,20.738203957382037,12.206602499155691,64.0,85.66666666666667,22.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,одна тема,1.0,26.040031486284175,32.647811861602065,19.745069745069745,35.8640163752497,45.666666666666664,63.666666666666664,31.666666666666668
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,перемешивание,1.0,100.0,100.0,100.0,100.0,0.0,0.0,103.33333333333333
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,поле: значение,1.0,13.123049325494343,20.88095238095238,6.8866413495569505,24.386724386724385,42.666666666666664,58.0,15.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,редкие синонимы,1.0,30.645295155099078,35.32924039966293,26.90862573099415,38.19143819143819,42.333333333333336,61.333333333333336,37.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,тема вписана,1.0,26.479414000052415,30.648330648330646,22.507274843590864,25.551684088269454,53.0,76.66666666666667,36.333333333333336
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,термин в той же обёртке,1.0,7.794871794871796,9.546368664015723,6.3244206773618545,5.614657210401891,60.0,86.33333333333333,11.0
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,художественный стиль,1.0,46.43354938307823,62.63311851547146,25.212585034013603,64.97150997150997,26.333333333333332,42.333333333333336,53.333333333333336
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,чужие хапаксы,1.0,90.57620721666744,91.1591024663107,89.99413145539906,96.48484848484848,6.666666666666667,12.0,91.33333333333333
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,анафора,1.0,1.1056447180606463,1.5257192676547515,0.8148148148148149,0.0,67.66666666666667,87.0,1.6666666666666667
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,беднее словарь,1.0,11.033845332260334,13.161375661375663,9.484126984126984,5.645079558123037,52.666666666666664,80.33333333333333,15.333333333333334
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,без синонимов,1.0,25.17171252062469,28.80106185384857,22.479915671405035,25.519645842833256,43.666666666666664,66.66666666666667,30.333333333333332
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,богаче словарь,1.0,25.717070453912555,30.617301102158006,21.2795165033971,27.492877492877493,40.666666666666664,61.333333333333336,30.666666666666668
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,исходный,1.0,18.54690277320476,19.386541471048513,17.709110362651355,12.658648730810151,59.333333333333336,84.0,24.333333333333332
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,меньше мыслей,1.0,5.1039975697509945,9.834368530020704,2.562883739354328,6.916099773242631,44.333333333333336,71.33333333333333,7.333333333333333
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,ни одного слова дважды,1.0,35.60392158385797,37.200361827227496,33.83895931253858,43.6002886002886,41.666666666666664,57.333333333333336,38.333333333333336
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,одна тема,1.0,6.428185935575098,5.073815073815074,7.499842958317797,5.331322698962481,62.333333333333336,86.0,9.0
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,перемешивание,1.0,100.0,100.0,100.0,100.0,0.0,0.0,93.66666666666667
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,поле: значение,1.0,16.730021746202976,31.359756097560975,4.988244514106583,36.49425287356322,31.666666666666668,45.666666666666664,17.333333333333332
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,редкие синонимы,1.0,47.63479072481135,51.11660618136104,45.342209142083014,54.199223549068755,23.666666666666668,42.666666666666664,41.0
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,тема вписана,1.0,22.341947405360354,20.74461979913917,24.09340575040658,17.190419399721726,59.666666666666664,82.66666666666667,26.666666666666668
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,термин в той же обёртке,1.0,22.951042571295734,22.61768082663605,23.223304379389393,19.860266801756165,51.333333333333336,77.33333333333333,28.666666666666668
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,художественный стиль,1.0,9.963577629719362,12.300620872049443,7.585495998059664,14.017722473604826,55.0,74.0,11.666666666666666
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,чужие хапаксы,1.0,90.15951368892546,93.27001411574913,88.069732365218,93.62373737373737,4.333333333333333,12.0,84.0
механические,0,20 чужих хапаксов,1.0,11.699134199134198,20.185185185185187,7.084156933213538,18.331065759637188,44.666666666666664,75.0,17.333333333333332
механические,0,без пунктуации,1.0,74.3318126874329,82.36856889648514,69.72467320261438,73.88506927980613,9.666666666666666,26.333333333333332,76.33333333333333
механические,0,без служебных,1.0,41.376902667225245,57.12635082329481,31.669538753010652,59.428244711263574,25.0,46.666666666666664,52.333333333333336
механические,0,все слова разные,1.0,84.21107408778641,89.87669376693766,77.84451808892571,99.14529914529915,8.0,13.333333333333334,89.33333333333333
механические,0,исходный,1.0,6.4929108682548415,14.574340858493864,1.9483445357231763,14.792070674423615,48.333333333333336,77.66666666666667,10.333333333333334
механические,0,маркер каждые 3,1.0,52.65490613457471,78.36184979042122,42.06591173054588,37.56193876447041,11.0,25.666666666666668,60.333333333333336
механические,0,перемешивание,1.0,90.88924661630843,97.24014638586516,87.07939175172184,96.1209372637944,1.6666666666666667,7.666666666666667,88.0
механические,0,словарь к 25,1.0,69.14243801553519,80.55555555555556,67.21822778160806,64.1862074236774,4.666666666666667,25.0,50.0
механические,0,словарь к 60,1.0,43.73681873681874,64.1968899963086,37.149920899739556,55.94069209922869,14.0,41.0,47.666666666666664
механические,0,хапаксы одного домена,1.0,63.46153846153846,83.5707502374169,52.027672667507545,76.07042817126852,9.333333333333334,29.0,73.33333333333333
механические,0,чужие хапаксы,1.0,62.43603300023767,79.71428571428571,53.19409113223546,74.45361123172673,11.0,30.666666666666668,67.33333333333333
механические,0,эхо x2,1.0,14.596126732696485,18.952343952343956,13.516144349477683,13.26023596577229,25.666666666666668,64.66666666666667,18.333333333333332
механические,0,эхо x4,1.0,3.6287520228076318,3.7037037037037037,3.609027904802552,2.2675736961451247,8.333333333333334,50.333333333333336,4.0
