mode,q,d_hat,d_se,slope,intercept,r2,resid_rmse,resid_max,slope_se,n_points,n_min,n_max,policy,genre,text,ntok,L_used
q_small,0.3,15.94427474507453,1.2309818004746365,0.937281562442411,3.1297520877326908,0.9998398873123221,0.00629378272788228,0.010551259104613742,0.0048421929766010235,8,37,188,frac_50,amazon_reviews,amazon_reviews_6,376,188
q_small,0.6,20.42688521583074,1.3339593660559026,0.9510449102036856,2.5672856405704443,0.999932205203327,0.004155353317687966,0.007131260719329902,0.0031969681064879588,8,37,188,frac_50,amazon_reviews,amazon_reviews_6,376,188
q_small,0.9,23.35751218908695,3.0585791189470997,0.9571872213142966,1.245808681545988,0.9997942209346705,0.0072867891625853715,0.009602010004033268,0.005606173716282012,8,37,188,frac_50,amazon_reviews,amazon_reviews_6,376,188
q0.5_range,0.0,5.889113115571051,0.30027199166747454,0.8301951447738438,2.942331795875448,0.9993478648254805,0.01130880999217004,0.01890305761278377,0.00865794918062479,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q0.5_range,0.3,14.789532363542724,0.9042905583510709,0.9323846099106505,2.739645883529628,0.9998820472548156,0.005400089865393804,0.009340074407279353,0.004134272629724764,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_large,0.0,9.77123093958991,0.46145557233327367,0.8976587488124634,3.5180636588663186,0.9998260934820918,0.00631296256464572,0.010981987514832703,0.004833161853610844,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_large,0.3,7.6910202658705495,0.36130684914333794,0.8699782388511481,3.1869279163593207,0.9997043195532181,0.007978296238107918,0.012996281956570321,0.0061081301591710095,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_large,0.6,4.930909329161215,0.26959928831784447,0.7971976499170169,2.8000223280449537,0.9988405692338048,0.014483268532665758,0.02542588466764073,0.011088293375870953,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_large,0.9,4.418408998785903,0.5575021021124,0.7736741889954548,1.0815240749921704,0.9918917214692555,0.03730066329957863,0.0817026192983148,0.028557137972514277,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_small,0.0,9.77123093958991,0.46145557233327367,0.8976587488124634,3.5180636588663186,0.9998260934820918,0.00631296256464572,0.010981987514832703,0.004833161853610844,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_small,0.3,15.57802951403216,0.9158378111947173,0.9358070287965988,3.108759598054628,0.9999024284243766,0.004929415201903209,0.00826385152178144,0.0037739272600589248,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_small,0.6,18.781279463174837,1.1933160681875865,0.9467554911814854,2.5561819324542725,0.9999233957981447,0.0044188271471909705,0.00699685256925342,0.003383024465424177,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q_small,0.9,15.587064294253045,1.0687058063706345,0.935844237175008,1.3301074967409954,0.9998674604244882,0.005745547113926747,0.010053148444563398,0.004398752385238168,8,37,189,frac_50,amazon_reviews,amazon_reviews_8,379,189
q0.5_range,0.0,5.531709693822945,0.20461756206091472,0.819224063562724,2.992050889695527,0.999600404523037,0.008679203072157382,0.015200492960590672,0.006686889486333597,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q0.5_range,0.3,16.504198233464766,1.4619777006902541,0.9394093559799622,2.7384186206326357,0.9998041785748243,0.00696638688829295,0.01078140337549538,0.005367250754910513,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_large,0.0,9.920593742715239,0.40869642248131194,0.8991995816042455,3.5262270199675285,0.9998720517062966,0.00538990623206003,0.008370174667184926,0.004152651691156627,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_large,0.3,7.388373944256861,0.2900659778012074,0.8646522215111593,3.2219393199306174,0.9997734479276834,0.0068969132102980535,0.01124248768612901,0.005313724779875858,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_large,0.6,4.525846385080398,0.16194698817019298,0.7790468533584054,2.870714028259412,0.9993824070791457,0.010261927957626345,0.018398384944062762,0.007906299414688947,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_large,0.9,2.966690072933179,0.26319232780804436,0.6629240077608458,1.4532859135594487,0.9879382233754359,0.03881365780525011,0.07252220152913669,0.029903971383810776,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_small,0.0,9.920593742715239,0.40869642248131194,0.8991995816042455,3.5262270199675285,0.9998720517062966,0.00538990623206003,0.008370174667184926,0.004152651691156627,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_small,0.3,18.531964626889167,1.6096878519586593,0.9460391804035154,3.089490717591483,0.9998527461933274,0.006083513072109529,0.009231500130763237,0.004687040879635792,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_small,0.6,23.698397771852697,1.8969118784571062,0.9578030544669256,2.5301584481090553,0.9999253921052806,0.004383942919468155,0.00682937441511644,0.003377607549121608,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q_small,0.9,26.204033156033848,5.0857826748313055,0.9618379356320675,1.2279763515231725,0.9996443392071174,0.009613404617426189,0.015324740196355435,0.007406644795575578,8,33,166,frac_50,amazon_reviews,amazon_reviews_9,332,166
q0.5_range,0.0,5.036588704527958,0.21862105136680451,0.8014529161174135,3.108312480924462,0.9993066827214508,0.011147802778981043,0.018734747997720014,0.008618248336458585,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q0.5_range,0.3,13.122907154564277,0.9473181640505636,0.9237973729279804,2.8430661256834906,0.9997872953800436,0.007115509861144511,0.0144112849633391,0.00550092536077935,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_large,0.0,8.693480215589915,0.31433668949225557,0.8849712686748039,3.62344658473988,0.999867489337559,0.005379947125011178,0.009430710874857695,0.004159180179235352,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_large,0.3,6.638346633529921,0.28287435486235485,0.8493600808747986,3.3265847985062016,0.9996574166910553,0.008303171280345984,0.014491394614119635,0.006419093833369131,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_large,0.6,4.1829293568306785,0.1877200606810022,0.7609330890642437,2.989642476879396,0.9988086486626951,0.01387777680043057,0.02187856736380489,0.010728762357507948,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_large,0.9,3.081739645261291,0.29453133810730203,0.6755079548859121,1.438499258678742,0.9875114591665225,0.0401152859452827,0.07491114003267452,0.03101270297105971,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_small,0.0,8.693480215589915,0.31433668949225557,0.8849712686748039,3.62344658473988,0.999867489337559,0.005379947125011178,0.009430710874857695,0.004159180179235352,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_small,0.3,14.53254298192156,0.837860219956205,0.9311889184677453,3.1876426381871603,0.9998911057279811,0.005131668713927751,0.010007458608413344,0.003967238767486237,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_small,0.6,18.36419056465826,0.9679535509635527,0.9455461978310935,2.6155461733896006,0.9999447180177092,0.00371262605688676,0.007258820940307054,0.0028701919089370287,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q_small,0.9,19.416686541138148,0.9758452440067521,0.9484979067936592,1.2991987788934718,0.9999553192439394,0.003348119755223149,0.00662152989223852,0.0025883959451741836,8,37,187,frac_50,amazon_reviews,amazon_reviews_11,375,187
q0.5_range,0.0,5.613630820169134,0.3207851220179714,0.8218621722669909,3.020783946498472,0.999080383526589,0.013252095336193195,0.020575705752851725,0.010179501758476522,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q0.5_range,0.3,16.836994238176878,1.3005706095392624,0.9406069761708085,2.750654461280563,0.9998572807709997,0.00597259187076727,0.011271625538691765,0.0045878035064455605,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_large,0.0,9.620524138532835,0.48469527211706603,0.8960555593853015,3.565090934190353,0.9997951032777666,0.006817565923392463,0.011788884450727899,0.005236864250151018,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_large,0.3,7.409530313192432,0.3985664897828304,0.8650386788728657,3.2517593134519536,0.9995775886739084,0.009450993258372026,0.015608103303097032,0.007259712524871112,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_large,0.6,4.604317786932702,0.2688521576265785,0.7828125584993171,2.9018953250923127,0.99842776224965,0.016509768156637423,0.023895490598930813,0.012681859714933783,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_large,0.9,2.59918589209863,0.17838645260463126,0.615264147500977,1.750454365197007,0.9890697691399415,0.03437519867355605,0.046517414275276,0.026405061725579354,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_small,0.0,9.620524138532835,0.48469527211706603,0.8960555593853015,3.565090934190353,0.9997951032777666,0.006817565923392463,0.011788884450727899,0.005236864250151018,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_small,0.3,17.771127076169588,1.248192936054885,0.9437289488891809,3.1159642265536003,0.9998947760631184,0.005145289382366251,0.00953381675953402,0.00395231704775175,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_small,0.6,20.32689489116979,1.117450679911904,0.9508040945085808,2.5749350593827454,0.99995145766714,0.0035208239595501825,0.005971732899068272,0.002704495612074493,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q_small,0.9,20.443077275143416,1.7077268663021612,0.9510836853698199,1.2849296502750536,0.9998892567080394,0.00531966029891918,0.008017210689778231,0.0040862588136874305,8,32,162,frac_50,amazon_reviews,amazon_reviews_14,325,162
q0.5_range,0.0,4.948936473538064,0.3152225479079359,0.7979363838378216,3.089791500148978,0.9984414370628303,0.0166700546849807,0.028988905588906988,0.012870443633033059,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q0.5_range,0.3,12.573761696903325,1.2740687348523252,0.9204693055184686,2.8204420005851705,0.9995403177213181,0.010437726568319487,0.017676300674587253,0.008058652115616802,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_large,0.0,8.613693317197095,0.6042918334810772,0.8839057808102458,3.6060916902444333,0.9994908403836805,0.01054900316572062,0.017160951100686717,0.008144565401541256,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_large,0.3,6.560149635165122,0.4008360419594753,0.8475644527009589,3.2993739674003226,0.9992759479882436,0.012063762576865771,0.019829560025854676,0.009314065201461833,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_large,0.6,4.105470696142505,0.2687969696800214,0.7564225702695677,2.9778884561438765,0.997340117259515,0.020655797282319692,0.03688245411021196,0.015947714608097626,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_large,0.9,3.3097203533011417,0.3474110520644248,0.6978596699257108,1.3556890541952695,0.987759801665339,0.04107755034684599,0.08078210893263016,0.03171473077400831,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_small,0.0,8.613693317197095,0.6042918334810772,0.8839057808102458,3.6060916902444333,0.9994908403836805,0.01054900316572062,0.017160951100686717,0.008144565401541256,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_small,0.3,13.89093624192453,1.6017566721342296,0.9280106119138407,3.1806307808632455,0.9995201517318985,0.010751696917010462,0.020214749427174716,0.008301059099375034,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_small,0.6,17.80313092367365,2.4687899716987878,0.9438301046997158,2.61495479712028,0.999591521775538,0.010088692403058368,0.019869790486274574,0.007789173422541888,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q_small,0.9,17.115272389281913,3.61423870970379,0.9415726505979403,1.3683997583174012,0.9989708118344229,0.01598058634407838,0.033539023877431795,0.01233812603803805,8,42,210,frac_50,amazon_reviews,amazon_reviews_16,420,210
q0.5_range,0.0,4.61315814226668,0.45679493961101036,0.783228762344434,3.214813585186096,0.9955138838510282,0.02802437840971361,0.04716267375969707,0.021464688909542715,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q0.5_range,0.3,12.273618849823034,1.2252789509960125,0.918524437475552,2.8972678542848556,0.9995297325135135,0.010619427347874801,0.018219036053126914,0.008133729179899133,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_large,0.0,8.097875747175326,0.7510933375495539,0.8765108244160431,3.700896073983516,0.9989764823609063,0.014954196471840972,0.024597907800083973,0.011453855299391382,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_large,0.3,6.037148937886722,0.5710870946938239,0.8343588984985277,3.421131565819134,0.9978884344534109,0.020457377341621286,0.0351273550984228,0.01566890205817472,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_large,0.6,3.8196605413684313,0.38798045064889103,0.7381966305200147,3.115682253883582,0.9922739178337064,0.034719358850307025,0.0578662941093242,0.026592569725018736,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_large,0.9,2.3361779394769115,0.2278265970627417,0.5719504139209928,1.925124983069072,0.9690289162680733,0.05450093791848278,0.08943084575768179,0.041743858172178044,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_small,0.0,8.097875747175326,0.7510933375495539,0.8765108244160431,3.700896073983516,0.9989764823609063,0.014954196471840972,0.024597907800083973,0.011453855299391382,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_small,0.3,14.19104865517455,1.4740815706279387,0.9295330440830132,3.2378292887939764,0.9996280837881556,0.009556611438440027,0.015884956799357752,0.007319687471975903,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_small,0.6,17.920442311317938,2.0120384335553476,0.9441978059119426,2.6752933422604914,0.9997358879569026,0.008179941784850474,0.01739628669708182,0.006265256026129263,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q_small,0.9,25.163085537752234,4.595247591675182,0.9602592456914834,1.327014298368386,0.9996573997328728,0.009475290162349817,0.017404710336612617,0.0072574011344349295,8,33,169,frac_50,amazon_reviews,amazon_reviews_17,338,169
q0.5_range,0.0,4.104934131500837,0.24943857745745865,0.75639073174741,3.2659939759728753,0.9977072091782866,0.019237788357290352,0.0351325528984896,0.014803051006852946,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q0.5_range,0.3,10.148186019697397,0.7649236876913452,0.9014602217520429,2.92728852727044,0.9995928412287951,0.009652619308558425,0.015204686667155798,0.007427476242100098,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_large,0.0,7.339436755052622,0.3479142045090619,0.8637497626351806,3.705593559188522,0.9996646308688474,0.008393645099307371,0.017272262690883444,0.006458723540920021,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_large,0.3,5.5456650186351295,0.3187949454632605,0.8196789750841974,3.425984788404117,0.9990413602117574,0.013471255348872392,0.024823305611699986,0.010365831890448469,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_large,0.6,3.33946755367958,0.2080859011059782,0.70055106572359,3.2065864840163565,0.9957615855608648,0.024248903548165543,0.044679125326949176,0.018658992885100607,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_large,0.9,2.8549530313663998,0.5115625246671486,0.6497315405846122,1.4199192921879185,0.9469816176593593,0.0815651601873918,0.14320339533981574,0.0627625797836855,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_small,0.0,7.339436755052622,0.3479142045090619,0.8637497626351806,3.705593559188522,0.9996646308688474,0.008393645099307371,0.017272262690883444,0.006458723540920021,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_small,0.3,11.329601702881114,0.6310698042536735,0.911735643827117,3.275042238887292,0.9998255649107944,0.006389281498651473,0.010149375517459092,0.00491641025283643,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_small,0.6,14.91389761469636,0.5377130782593308,0.9329484467551536,2.6857473081269867,0.9999597139180448,0.0031417541101915027,0.005548418351303042,0.0024175100318395075,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q_small,0.9,14.900439796892853,1.1271815591825223,0.9328878869596502,1.429116050184785,0.9998223330784414,0.006597807007212256,0.014117465014026997,0.005076866001809541,8,50,253,frac_50,amazon_reviews,amazon_reviews_19,506,253
q0.5_range,0.0,4.7088716819989616,0.312390817292849,0.7876349011966514,3.1798426661704497,0.9980839910618076,0.018191787469520472,0.03761863641993202,0.014088493222965114,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q0.5_range,0.3,10.549814653050383,0.8688203836676779,0.9052116048587774,2.9393431695836028,0.9995539968062289,0.010079782667757803,0.016353201663248385,0.007806212008665816,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_large,0.0,8.202541385421894,0.4802797404078403,0.8780865645155699,3.676740652945827,0.9996036314164497,0.009217395718418859,0.01913965191782907,0.0071383429104976675,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_large,0.3,6.23968728827141,0.3884627497227085,0.8397355582418888,3.3788338224045784,0.9991536579747762,0.012883520606563448,0.026991443998698017,0.009977545805084378,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_large,0.6,3.940501312769484,0.26759692554536546,0.7462251828823336,3.0658014664973554,0.9968100769943793,0.02225302176051936,0.04436953380736863,0.017233685628135598,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_large,0.9,2.7944813994833972,0.32281258096090387,0.6421518496473566,1.554733379735262,0.9757391770304469,0.05337757406940462,0.11032940650187495,0.04133786148255546,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_small,0.0,8.202541385421894,0.4802797404078403,0.8780865645155699,3.676740652945827,0.9996036314164497,0.009217395718418859,0.01913965191782907,0.0071383429104976675,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_small,0.3,11.985400326239978,0.860581999879338,0.916565156542108,3.2804996963492496,0.9997437360044671,0.007735671077134086,0.013231137769879275,0.005990832386750811,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_small,0.6,16.10673148488612,0.9444399422857095,0.9379141571374454,2.6873016965875562,0.9999096132378964,0.004700784422504909,0.007243044411841204,0.0036404872028128472,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q_small,0.9,16.620124575131243,1.5603804737933817,0.939831979268296,1.416785691152567,0.9997832891766406,0.007294117984066816,0.015553094369041176,0.005648874908977929,8,61,306,frac_50,amazon_reviews,amazon_reviews_21,612,306
q0.5_range,0.0,5.017401205854189,0.15676464819615385,0.8006936342197983,3.113586457278725,0.9996372212313003,0.008096374753137348,0.019503944957782515,0.006227166421997958,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q0.5_range,0.3,11.85690905118203,1.0305145338184059,0.9156609875572665,2.854792771846409,0.9996156409077823,0.009530403175424813,0.013564913485274666,0.007330121004973365,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_large,0.0,8.255190548803336,0.24147641977751574,0.8788640923443058,3.6407868466592666,0.9999024771240046,0.004607025894016606,0.008488935505431172,0.0035434027978236125,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_large,0.3,6.479712190545095,0.17837451210985533,0.8456721578684999,3.3352248510460902,0.9998486005979276,0.0055235907703015084,0.012435357967127914,0.004248360534491169,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_large,0.6,4.186757745828777,0.15163949048164946,0.7611516928591606,2.9999365026094327,0.9992255637834493,0.011247520180059383,0.026097259517102067,0.00865080756901348,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_large,0.9,3.0898683751937055,0.48325716368302263,0.6763616184986166,1.5477627691975295,0.9674885848139191,0.06581099717857294,0.1340206224120477,0.0506172261443071,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_small,0.0,8.255190548803336,0.24147641977751574,0.8788640923443058,3.6407868466592666,0.9999024771240046,0.004607025894016606,0.008488935505431172,0.0035434027978236125,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_small,0.3,12.809158351992984,0.9761162402656768,0.9219308581781714,3.2090065988497476,0.9997502147716282,0.007735002862088336,0.01207101957998269,0.005949224383195676,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_small,0.6,15.503260177143204,1.0520330752130964,0.935497438050203,2.644143454752469,0.9998686664600628,0.005690932736261352,0.009708812519461318,0.00437706829607452,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q_small,0.9,14.84435947768677,0.9039994445409532,0.9326343449508114,1.3652265611829928,0.9998839170330209,0.005333906117365687,0.010366706638119005,0.0041024683373602775,8,43,219,frac_50,amazon_reviews,amazon_reviews_22,438,219
q0.5_range,0.0,5.855132225538821,0.3626609625639835,0.8292096640212127,2.996444435115274,0.9990244412125245,0.013707508781993583,0.0261092266947216,0.010578580509681523,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q0.5_range,0.3,13.372919014018844,0.9114423492017155,0.9252220103216284,2.834395444474566,0.9998179738313294,0.006604012882928353,0.012551131309715302,0.005096555696597639,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_large,0.0,9.403425429206944,0.45735958026550044,0.8936557738955413,3.593258495007859,0.9997990469236016,0.0067021901937642965,0.011066621246641262,0.005172322679746783,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_large,0.3,7.520375082135363,0.4018000271809609,0.8670279089701924,3.2539858889969167,0.9995973088450428,0.009205811869721662,0.01789106024306264,0.007104458116325136,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_large,0.6,4.936343532525285,0.32734281578861263,0.7974209060996146,2.845304225174804,0.9983001082795603,0.017406970751044838,0.03245374294693093,0.013433589169863607,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_large,0.9,4.337731753193177,0.5049762281566917,0.7694647670954157,1.1032620177203118,0.9927538643328372,0.034775764651960424,0.07760984039540375,0.02683771588311884,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_small,0.0,9.403425429206944,0.45735958026550044,0.8936557738955413,3.593258495007859,0.9997990469236016,0.0067021901937642965,0.011066621246641262,0.005172322679746783,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_small,0.3,14.181098194270486,0.8629282705990262,0.9294835994856855,3.1992821817094237,0.9998721436816008,0.005560144852520615,0.008789695311915757,0.00429096496696362,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_small,0.6,16.531436175046633,0.999322969042998,0.9395091878641827,2.651773602980179,0.9999091177404559,0.004738226718063713,0.009697545794142393,0.003656661002909909,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q_small,0.9,16.1842923354522,2.092279766784595,0.9382116944458876,1.3689791203865438,0.9995652642305771,0.010350550854571382,0.02191583974556277,0.007987894611343938,8,38,190,frac_50,amazon_reviews,amazon_reviews_24,380,190
q0.5_range,0.0,5.405551964595107,0.3442562056261624,0.8150050158522705,2.97714657816875,0.9987477533706852,0.015239792067757284,0.02160223378268178,0.011781529753056344,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q0.5_range,0.3,14.172932132095553,0.988924462501173,0.9294429698329372,2.7861125371623316,0.9998316860691675,0.006368264045471259,0.0123330577195091,0.004923157218514453,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_large,0.0,9.311749413494958,0.5245422754829061,0.8926087939446953,3.5472324278473653,0.9997244850765279,0.00782519723051455,0.011681613548013559,0.006049478469584428,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_large,0.3,7.141788820622803,0.410973718291169,0.8599790577519772,3.2236257735163423,0.9994735624089321,0.01042263186735401,0.014816415529042892,0.008057494938541842,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_large,0.6,4.436943173785017,0.2903815549185776,0.7746196061494898,2.8442926096892904,0.9978291338488283,0.019080012310384035,0.02869833186737658,0.014750314946820107,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_large,0.9,3.5675345699887706,0.33201048949617906,0.7196943770601927,1.1796442500559592,0.9921787565451394,0.03374370625052917,0.06663467649778232,0.026086476600300963,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_small,0.0,9.311749413494958,0.5245422754829061,0.8926087939446953,3.5472324278473653,0.9997244850765279,0.00782519723051455,0.011681613548013559,0.006049478469584428,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_small,0.3,15.401486002541775,1.0122032795880471,0.9350712002832087,3.1432933470098092,0.9998750625598749,0.005519755568809649,0.011102257930634352,0.00426719499678183,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_small,0.6,18.947514098492487,1.1210354408162262,0.9472226280027118,2.5872140155442023,0.9999347998590179,0.0040391708376061285,0.0069478836636802654,0.003122589283984712,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q_small,0.9,17.87050471320592,1.522463045330468,0.9440418714497179,1.307634839483783,0.9998470151106759,0.00616666675973833,0.01043848486403487,0.00476730703306324,8,32,161,frac_50,amazon_reviews,amazon_reviews_25,322,161
q0.5_range,0.0,4.165948632713213,0.21719403305303372,0.7599586341157748,3.325169346345348,0.9983755534788823,0.016246572529662297,0.026510227971797917,0.01251468919865168,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q0.5_range,0.3,8.979307765106217,0.7328935983433305,0.8886328405084831,3.0351205906763146,0.999372600168083,0.011800404624616512,0.016058240586803052,0.009089818546390797,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_large,0.0,7.494315347964799,0.29179339625103,0.8665655295287826,3.7420458647125727,0.9997843855590328,0.006744553704934636,0.01211794615371975,0.005195310779967086,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_large,0.3,5.647367351946731,0.2690218260651493,0.8229263411286172,3.474732011145692,0.9993699913615397,0.010950580042617099,0.017849062889229828,0.00843520105721397,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_large,0.6,3.528672349446241,0.16958856516085782,0.7166072956144734,3.218140712162437,0.9978372997622429,0.01768135656822911,0.03026027252598862,0.01361989931463564,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_large,0.9,3.8945620915801764,0.33982269756578176,0.7432317224670923,1.1223297608413345,0.9945773499725936,0.029085518072025984,0.055770148809715536,0.022404492897723692,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_small,0.0,7.494315347964799,0.29179339625103,0.8665655295287826,3.7420458647125727,0.9997843855590328,0.006744553704934636,0.01211794615371975,0.005195310779967086,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_small,0.3,10.412233754760623,0.6569544758550394,0.9039591288907833,3.3505717875109524,0.9997304548657084,0.007866637575807661,0.011993148492654981,0.006059648834849595,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_small,0.6,15.409957185950608,0.5061382958889323,0.9351068930346083,2.7063470205969136,0.9999688292060157,0.0027669927399088055,0.004500421436312685,0.0021314067377388012,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q_small,0.9,15.261591600368059,0.9993516878325676,0.9344760345981291,1.4294857875980882,0.9998735271298941,0.005570066501265093,0.009840701768138338,0.0042906065849818206,8,66,333,frac_50,amazon_reviews,amazon_reviews_26,667,333
q0.5_range,0.0,5.005918716816539,0.20572144544497295,0.800236468754343,3.072448498690145,0.9993689491102554,0.010598921825561675,0.022533049251083348,0.008209410643643637,8,48,240,frac_50,amazon_reviews,amazon_reviews_28,480,240
